PersonKey,A_RecordKey,B_RecordKey
2706,A-000004358,B-000002410
2706,A-000004359,B-000002410
2707,A-000004360,B-000002411
2707,A-000004361,B-000002411
2708,A-000004362,
2709,A-000004363,B-000002412
2709,A-000004364,B-000002412
2710,A-000004365,B-000002413
2710,A-000004366,B-000002413
2711,A-000004367,B-000002414
2711,A-000004368,B-000002414
2712,A-000004369,B-000002415
2712,A-000004370,B-000002415
2713,,B-000002416
2714,A-000004371,B-000002417
2714,A-000004372,B-000002417
2715,A-000004373,B-000002418
2715,A-000004374,B-000002418
2716,A-000004375,B-000002419
2716,A-000004376,B-000002419
2717,A-000004377,B-000002420
2717,A-000004378,B-000002420
2718,A-000004379,B-000002421
2718,A-000004380,B-000002421
2719,A-000004381,B-000002422
2719,A-000004382,B-000002422
2720,A-000004383,
2721,A-000004384,B-000002423
2721,A-000004385,B-000002423
2722,A-000004386,B-000002424
2722,A-000004387,B-000002424
2723,A-000004388,B-000002425
2723,A-000004389,B-000002425
2724,A-000004390,B-000002426
2724,A-000004391,B-000002426
2725,A-000004392,B-000002427
2725,A-000004393,B-000002427
2726,A-000004394,B-000002428
2726,A-000004395,B-000002428
2727,A-000004396,B-000002429
2727,A-000004397,B-000002429
2728,,B-000002430
2729,,B-000002431
2730,A-000004398,B-000002432
2730,A-000004399,B-000002432
2731,A-000004400,B-000002433
2731,A-000004401,B-000002433
2732,,B-000002434
2733,A-000004402,B-000002435
2733,A-000004403,B-000002435
2734,A-000004404,
2735,A-000004405,
2736,A-000004406,B-000002436
2736,A-000004407,B-000002436
2737,A-000004408,B-000002437
2737,A-000004409,B-000002437
2738,A-000004410,
2739,A-000004411,B-000002438
2739,A-000004412,B-000002438
2740,A-000004413,B-000002439
2740,A-000004414,B-000002439
2741,A-000004415,B-000002440
2741,A-000004416,B-000002440
2742,,B-000002441
2743,A-000004417,B-000002442
2743,A-000004418,B-000002442
2744,A-000004419,B-000002443
2744,A-000004420,B-000002443
2745,A-000004421,B-000002444
2745,A-000004422,B-000002444
2746,A-000004423,B-000002445
2746,A-000004424,B-000002445
2747,A-000004425,B-000002446
2747,A-000004426,B-000002446
2748,A-000004427,
2749,A-000004428,B-000002447
2749,A-000004429,B-000002447
2750,A-000004430,B-000002448
2750,A-000004431,B-000002448
2751,A-000004432,B-000002449
2751,A-000004433,B-000002449
2752,A-000004434,B-000002450
2752,A-000004435,B-000002450
2753,A-000004436,B-000002451
2753,A-000004437,B-000002451
2754,A-000004438,
2755,A-000004439,B-000002452
2755,A-000004440,B-000002452
2756,A-000004441,B-000002453
2756,A-000004442,B-000002453
2757,A-000004443,
2758,A-000004444,B-000002454
2758,A-000004445,B-000002454
2759,A-000004446,B-000002455
2759,A-000004447,B-000002455
2760,A-000004448,B-000002456
2760,A-000004449,B-000002456
2761,A-000004450,
2762,A-000004451,B-000002457
2762,A-000004452,B-000002457
2763,A-000004453,B-000002458
2763,A-000004454,B-000002458
2764,A-000004455,B-000002459
2764,A-000004456,B-000002459
2765,,B-000002460
2766,A-000004457,B-000002461
2766,A-000004458,B-000002461
2767,A-000004459,B-000002462
2767,A-000004460,B-000002462
2768,A-000004461,B-000002463
2768,A-000004462,B-000002463
2769,A-000004463,B-000002464
2769,A-000004464,B-000002464
2770,,B-000002465
2771,A-000004465,B-000002466
2771,A-000004466,B-000002466
2772,A-000004467,B-000002467
2772,A-000004468,B-000002467
2773,A-000004469,B-000002468
2773,A-000004470,B-000002468
2774,A-000004471,B-000002469
2774,A-000004472,B-000002469
2775,,B-000002470
2776,A-000004473,B-000002471
2776,A-000004474,B-000002471
2777,A-000004475,B-000002472
2777,A-000004476,B-000002472
2778,A-000004477,B-000002473
2778,A-000004478,B-000002473
2779,A-000004479,B-000002474
2779,A-000004480,B-000002474
2780,,B-000002475
2780,,B-000002476
2781,A-000004481,B-000002477
2781,A-000004482,B-000002477
2782,A-000004483,
2783,A-000004484,B-000002478
2783,A-000004485,B-000002478
2784,A-000004486,
2785,A-000004487,B-000002479
2785,A-000004488,B-000002479
2786,A-000004489,B-000002480
2786,A-000004490,B-000002480
2787,A-000004491,B-000002481
2787,A-000004492,B-000002481
2788,A-000004493,B-000002482
2788,A-000004494,B-000002482
2789,A-000004495,B-000002483
2789,A-000004496,B-000002483
2790,A-000004497,B-000002484
2790,A-000004498,B-000002484
2791,A-000004499,
2792,A-000004500,B-000002485
2792,A-000004501,B-000002485
2793,A-000004502,B-000002486
2793,A-000004503,B-000002486
2794,A-000004504,B-000002487
2794,A-000004505,B-000002487
2795,,B-000002488
2796,A-000004506,B-000002489
2796,A-000004507,B-000002489
2797,A-000004508,
2798,A-000004509,B-000002490
2798,A-000004510,B-000002490
2799,A-000004511,B-000002491
2799,A-000004512,B-000002491
2800,A-000004513,B-000002492
2800,A-000004514,B-000002492
2801,A-000004515,B-000002493
2801,A-000004516,B-000002493
2802,A-000004517,
2803,A-000004518,B-000002494
2803,A-000004519,B-000002494
2804,,B-000002495
2805,A-000004520,B-000002496
2805,A-000004521,B-000002496
2806,,B-000002497
2807,A-000004522,B-000002498
2807,A-000004523,B-000002498
2808,A-000004524,
2809,A-000004525,B-000002499
2809,A-000004526,B-000002499
2810,A-000004527,B-000002500
2810,A-000004528,B-000002500
2811,A-000004529,B-000002501
2811,A-000004530,B-000002501
2812,A-000004531,B-000002502
2812,A-000004532,B-000002502
2813,,B-000002503
2814,A-000004533,B-000002504
2814,A-000004534,B-000002504
2815,A-000004535,B-000002505
2815,A-000004536,B-000002505
2816,A-000004537,
2817,A-000004538,B-000002506
2817,A-000004539,B-000002506
2818,A-000004540,B-000002507
2818,A-000004541,B-000002507
2819,,B-000002508
2820,A-000004542,B-000002509
2820,A-000004543,B-000002509
2821,A-000004544,B-000002510
2821,A-000004545,B-000002510
2822,A-000004546,B-000002511
2822,A-000004547,B-000002511
2823,A-000004548,B-000002512
2823,A-000004549,B-000002512
2824,,B-000002513
2825,A-000004550,B-000002514
2825,A-000004551,B-000002514
2826,A-000004552,B-000002515
2826,A-000004553,B-000002515
2827,A-000004554,B-000002516
2827,A-000004555,B-000002516
2828,,B-000002517
2829,,B-000002518
2830,A-000004556,B-000002519
2830,A-000004557,B-000002519
2831,A-000004558,
2832,A-000004559,B-000002520
2832,A-000004560,B-000002520
2833,A-000004561,B-000002521
2833,A-000004562,B-000002521
2834,,B-000002522
2835,A-000004563,B-000002523
2835,A-000004564,B-000002523
2836,A-000004565,B-000002524
2836,A-000004566,B-000002524
2837,A-000004567,B-000002525
2837,A-000004568,B-000002525
2838,A-000004569,B-000002526
2838,A-000004570,B-000002526
2839,A-000004571,B-000002527
2839,A-000004572,B-000002527
2840,A-000004573,B-000002528
2840,A-000004574,B-000002528
2841,A-000004575,B-000002529
2841,A-000004576,B-000002529
2842,A-000004577,
2843,A-000004578,B-000002530
2843,A-000004579,B-000002530
2844,A-000004580,
2845,A-000004581,B-000002531
2845,A-000004582,B-000002531
2846,A-000004583,B-000002532
2846,A-000004584,B-000002532
2847,A-000004585,B-000002533
2847,A-000004586,B-000002533
2848,A-000004587,
2849,,B-000002534
2850,A-000004588,B-000002535
2850,A-000004589,B-000002535
2851,A-000004590,B-000002536
2851,A-000004591,B-000002536
2852,,B-000002537
2853,A-000004592,B-000002538
2853,A-000004593,B-000002538
2854,A-000004594,B-000002539
2854,A-000004595,B-000002539
2855,,B-000002540
2856,A-000004596,B-000002541
2856,A-000004597,B-000002541
2857,A-000004598,B-000002542
2857,A-000004599,B-000002542
2858,A-000004600,B-000002543
2858,A-000004601,B-000002543
2859,A-000004602,B-000002544
2859,A-000004603,B-000002544
2860,A-000004604,B-000002545
2860,A-000004605,B-000002545
2861,A-000004606,
2862,A-000004607,B-000002546
2862,A-000004608,B-000002546
2863,A-000004609,B-000002547
2863,A-000004610,B-000002547
2864,A-000004611,
2865,A-000004612,
2866,A-000004613,B-000002548
2866,A-000004614,B-000002548
2867,A-000004615,
2868,A-000004616,
2869,A-000004617,
2870,A-000004618,B-000002549
2870,A-000004619,B-000002549
2871,A-000004620,B-000002550
2871,A-000004621,B-000002550
2872,A-000004622,B-000002551
2872,A-000004623,B-000002551
2873,,B-000002552
2874,A-000004624,B-000002553
2874,A-000004625,B-000002553
2875,A-000004626,
2876,A-000004627,B-000002554
2876,A-000004628,B-000002554
2877,A-000004629,B-000002555
2877,A-000004630,B-000002555
2878,A-000004631,B-000002556
2878,A-000004632,B-000002556
2879,A-000004633,B-000002557
2879,A-000004634,B-000002557
2880,A-000004635,B-000002558
2880,A-000004636,B-000002558
2881,A-000004637,B-000002559
2881,A-000004638,B-000002559
2882,A-000004639,B-000002560
2882,A-000004640,B-000002560
2883,A-000004641,B-000002561
2883,A-000004642,B-000002561
2884,A-000004643,B-000002562
2884,A-000004644,B-000002562
2885,A-000004645,B-000002563
2885,A-000004646,B-000002563
2886,A-000004647,B-000002564
2886,A-000004648,B-000002564
2887,A-000004649,B-000002565
2887,A-000004650,B-000002565
2888,A-000004651,B-000002566
2888,A-000004652,B-000002566
2889,A-000004653,B-000002567
2889,A-000004654,B-000002567
2890,A-000004655,B-000002568
2890,A-000004656,B-000002568
2891,A-000004657,B-000002569
2891,A-000004658,B-000002569
2892,A-000004659,
2893,A-000004660,B-000002570
2893,A-000004661,B-000002570
2894,A-000004662,B-000002571
2894,A-000004663,B-000002571
2895,A-000004664,B-000002572
2895,A-000004665,B-000002572
2896,A-000004666,B-000002573
2896,A-000004667,B-000002573
2897,A-000004668,B-000002574
2897,A-000004669,B-000002574
2898,A-000004670,B-000002575
2898,A-000004671,B-000002575
2899,A-000004672,B-000002576
2899,A-000004673,B-000002576
2900,,B-000002577
2901,A-000004674,
2902,A-000004675,B-000002578
2902,A-000004676,B-000002578
2903,A-000004677,B-000002579
2903,A-000004678,B-000002579
2904,,B-000002580
2905,A-000004679,
2906,A-000004680,B-000002581
2906,A-000004681,B-000002581
2907,A-000004682,
2908,A-000004683,
2909,A-000004684,B-000002582
2909,A-000004685,B-000002582
2910,A-000004686,B-000002583
2910,A-000004687,B-000002583
2911,A-000004688,B-000002584
2911,A-000004689,B-000002584
2912,A-000004690,B-000002585
2912,A-000004691,B-000002585
2913,A-000004692,B-000002586
2913,A-000004693,B-000002586
2914,A-000004694,B-000002587
2914,A-000004695,B-000002587
2915,A-000004696,B-000002588
2915,A-000004697,B-000002588
2916,A-000004698,B-000002589
2916,A-000004699,B-000002589
2917,A-000004700,B-000002590
2917,A-000004701,B-000002590
2918,A-000004702,B-000002591
2918,A-000004703,B-000002591
2919,A-000004704,B-000002592
2919,A-000004705,B-000002592
2920,A-000004706,
2921,,B-000002593
2922,A-000004707,
2923,A-000004708,B-000002594
2923,A-000004709,B-000002594
2924,,B-000002595
2925,A-000004710,
2926,A-000004711,B-000002596
2926,A-000004712,B-000002596
2927,A-000004713,B-000002597
2927,A-000004714,B-000002597
2928,A-000004715,B-000002598
2928,A-000004716,B-000002598
2929,A-000004717,B-000002599
2929,A-000004718,B-000002599
2930,A-000004719,
2931,A-000004720,B-000002600
2931,A-000004721,B-000002600
2932,A-000004722,B-000002601
2932,A-000004723,B-000002601
2933,A-000004724,B-000002602
2933,A-000004725,B-000002602
2934,A-000004726,B-000002603
2934,A-000004727,B-000002603
2935,A-000004728,B-000002604
2935,A-000004729,B-000002604
2936,A-000004730,
2937,A-000004731,B-000002605
2937,A-000004732,B-000002605
2938,A-000004733,B-000002606
2938,A-000004734,B-000002606
2939,A-000004735,B-000002607
2939,A-000004736,B-000002607
2940,A-000004737,B-000002608
2940,A-000004738,B-000002608
2941,A-000004739,B-000002609
2941,A-000004740,B-000002609
2942,A-000004741,B-000002610
2942,A-000004742,B-000002610
2943,A-000004743,B-000002611
2943,A-000004744,B-000002611
2944,A-000004745,B-000002612
2944,A-000004746,B-000002612
2945,A-000004747,
2946,A-000004748,B-000002613
2946,A-000004749,B-000002613
2947,,B-000002614
2948,A-000004750,B-000002615
2948,A-000004751,B-000002615
2949,A-000004752,B-000002616
2949,A-000004753,B-000002616
2950,A-000004754,B-000002617
2950,A-000004755,B-000002617
2951,A-000004756,B-000002618
2951,A-000004757,B-000002618
2952,A-000004758,B-000002619
2952,A-000004759,B-000002619
2953,A-000004760,B-000002620
2953,A-000004761,B-000002620
2954,A-000004762,B-000002621
2954,A-000004763,B-000002621
2955,A-000004764,B-000002622
2955,A-000004765,B-000002622
2956,A-000004766,B-000002623
2956,A-000004767,B-000002623
2957,A-000004768,
2958,A-000004769,B-000002624
2958,A-000004770,B-000002624
2959,A-000004771,B-000002625
2959,A-000004772,B-000002625
2960,A-000004773,B-000002626
2960,A-000004774,B-000002626
2961,A-000004775,B-000002627
2961,A-000004776,B-000002627
2962,A-000004777,
2963,A-000004778,B-000002628
2963,A-000004779,B-000002628
2964,A-000004780,
2965,,B-000002629
2966,A-000004781,B-000002630
2966,A-000004782,B-000002630
2967,A-000004783,B-000002631
2967,A-000004784,B-000002631
2968,A-000004785,B-000002632
2968,A-000004786,B-000002632
2969,A-000004787,B-000002633
2969,A-000004788,B-000002633
2970,A-000004789,B-000002634
2970,A-000004790,B-000002634
2971,A-000004791,B-000002635
2971,A-000004792,B-000002635
2972,A-000004793,B-000002636
2972,A-000004794,B-000002636
2973,A-000004795,B-000002637
2973,A-000004796,B-000002637
2974,A-000004797,B-000002638
2974,A-000004798,B-000002638
2975,A-000004799,B-000002639
2975,A-000004800,B-000002639
2976,A-000004801,B-000002640
2976,A-000004802,B-000002640
2977,,B-000002641
2978,A-000004803,B-000002642
2978,A-000004804,B-000002642
2979,A-000004805,B-000002643
2979,A-000004806,B-000002643
2980,A-000004807,B-000002644
2980,A-000004808,B-000002644
2981,A-000004809,B-000002645
2981,A-000004810,B-000002645
2982,A-000004811,
2983,A-000004812,B-000002646
2983,A-000004813,B-000002646
2984,A-000004814,B-000002647
2984,A-000004815,B-000002647
2985,A-000004816,B-000002648
2985,A-000004817,B-000002648
2986,A-000004818,B-000002649
2986,A-000004819,B-000002649
2987,A-000004820,B-000002650
2987,A-000004821,B-000002650
2988,A-000004822,B-000002651
2988,A-000004823,B-000002651
2989,A-000004824,B-000002652
2989,A-000004825,B-000002652
2990,A-000004826,B-000002653
2990,A-000004827,B-000002653
2991,A-000004828,
2992,A-000004829,B-000002654
2992,A-000004830,B-000002654
2993,,B-000002655
2993,,B-000002656
2994,A-000004831,B-000002657
2994,A-000004832,B-000002657
2995,A-000004833,B-000002658
2995,A-000004834,B-000002658
2996,,B-000002660
2996,A-000004835,B-000002659
2996,A-000004836,B-000002659
2997,A-000004837,B-000002661
2997,A-000004838,B-000002661
2998,A-000004839,B-000002662
2998,A-000004840,B-000002662
2999,A-000004841,B-000002663
2999,A-000004842,B-000002663
3000,A-000004843,B-000002664
3000,A-000004844,B-000002664
3001,A-000004845,B-000002665
3001,A-000004846,B-000002665
3002,A-000004847,B-000002666
3002,A-000004848,B-000002666
3003,A-000004849,B-000002667
3003,A-000004850,B-000002667
3004,A-000004851,B-000002668
3004,A-000004852,B-000002668
3005,A-000004853,B-000002669
3005,A-000004854,B-000002669
3006,A-000004855,B-000002670
3006,A-000004856,B-000002670
3007,A-000004857,B-000002671
3007,A-000004858,B-000002671
3008,A-000004859,
3009,A-000004860,B-000002672
3009,A-000004861,B-000002672
3010,A-000004862,B-000002673
3010,A-000004863,B-000002673
3011,A-000004864,
3012,A-000004865,
3013,A-000004866,B-000002674
3013,A-000004867,B-000002674
3014,A-000004868,
3015,A-000004869,B-000002675
3015,A-000004870,B-000002675
3016,A-000004871,B-000002676
3016,A-000004872,B-000002676
3017,A-000004873,B-000002677
3017,A-000004874,B-000002677
3018,A-000004875,B-000002678
3018,A-000004876,B-000002678
3019,,B-000002679
3020,A-000004877,
3021,,B-000002680
3022,,B-000002681
3023,A-000004878,B-000002682
3023,A-000004879,B-000002682
3024,A-000004880,
3025,A-000004881,B-000002683
3025,A-000004882,B-000002683
3026,,B-000002684
3027,A-000004883,B-000002685
3027,A-000004884,B-000002685
3028,A-000004885,B-000002686
3028,A-000004886,B-000002686
3029,A-000004887,B-000002687
3029,A-000004888,B-000002687
3030,A-000004889,B-000002688
3030,A-000004890,B-000002688
3031,A-000004891,B-000002689
3031,A-000004892,B-000002689
3032,A-000004893,B-000002690
3032,A-000004894,B-000002690
3033,,B-000002691
3034,A-000004895,B-000002692
3034,A-000004896,B-000002692
3035,,B-000002693
3036,A-000004897,B-000002694
3036,A-000004898,B-000002694
3037,A-000004899,B-000002695
3037,A-000004900,B-000002695
3038,A-000004901,B-000002696
3038,A-000004902,B-000002696
3039,A-000004903,B-000002697
3039,A-000004904,B-000002697
3040,A-000004905,
3041,A-000004906,B-000002698
3041,A-000004907,B-000002698
3042,A-000004908,B-000002699
3042,A-000004909,B-000002699
3043,A-000004910,B-000002700
3043,A-000004911,B-000002700
3044,,B-000002701
3045,A-000004912,B-000002702
3045,A-000004913,B-000002702
3046,A-000004914,B-000002703
3046,A-000004915,B-000002703
3047,A-000004916,B-000002704
3047,A-000004917,B-000002704
3048,A-000004918,
3049,A-000004919,B-000002705
3049,A-000004920,B-000002705
3050,A-000004921,B-000002706
3050,A-000004922,B-000002706
3051,A-000004923,B-000002707
3051,A-000004924,B-000002707
3052,A-000004925,B-000002708
3052,A-000004926,B-000002708
3053,,B-000002709
3054,A-000004927,B-000002710
3054,A-000004928,B-000002710
3055,A-000004929,
3056,A-000004930,B-000002711
3056,A-000004931,B-000002711
3057,,B-000002713
3057,A-000004932,B-000002712
3057,A-000004933,B-000002712
3058,,B-000002714
3059,A-000004934,B-000002715
3059,A-000004935,B-000002715
3060,A-000004936,B-000002716
3060,A-000004937,B-000002716
3061,A-000004938,B-000002717
3061,A-000004939,B-000002717
3062,A-000004940,B-000002718
3062,A-000004941,B-000002718
3063,A-000004942,B-000002719
3063,A-000004943,B-000002719
3064,A-000004944,B-000002720
3064,A-000004945,B-000002720
3065,A-000004946,B-000002721
3065,A-000004947,B-000002721
3066,A-000004948,B-000002722
3066,A-000004949,B-000002722
3067,A-000004950,
3068,,B-000002723
3069,A-000004951,B-000002724
3069,A-000004952,B-000002724
3070,A-000004953,B-000002725
3070,A-000004954,B-000002725
3071,A-000004955,B-000002726
3071,A-000004956,B-000002726
3072,A-000004957,B-000002727
3072,A-000004958,B-000002727
3073,A-000004959,
3074,A-000004960,
3075,,B-000002728
3076,A-000004961,B-000002729
3076,A-000004962,B-000002729
3077,A-000004963,B-000002730
3077,A-000004964,B-000002730
3078,A-000004965,B-000002731
3078,A-000004966,B-000002731
3079,A-000004967,B-000002732
3079,A-000004968,B-000002732
3080,,B-000002733
3081,A-000004969,
3082,A-000004970,B-000002734
3082,A-000004971,B-000002734
3083,A-000004972,B-000002735
3083,A-000004973,B-000002735
3084,A-000004974,B-000002736
3084,A-000004975,B-000002736
3085,,B-000002737
3086,,B-000002739
3086,A-000004976,B-000002738
3086,A-000004977,B-000002738
3087,A-000004978,B-000002740
3087,A-000004979,B-000002740
3088,A-000004980,B-000002741
3088,A-000004981,B-000002741
3089,,B-000002742
3091,A-000004982,B-000002743
3091,A-000004983,B-000002743
3092,A-000004984,B-000002744
3092,A-000004985,B-000002744
3093,A-000004986,B-000002745
3093,A-000004987,B-000002745
3094,A-000004988,B-000002746
3094,A-000004989,B-000002746
3095,A-000004990,B-000002747
3095,A-000004991,B-000002747
3096,A-000004992,B-000002748
3096,A-000004993,B-000002748
3097,A-000004994,B-000002749
3097,A-000004995,B-000002749
3098,A-000004996,B-000002750
3098,A-000004997,B-000002750
3099,A-000004998,B-000002751
3099,A-000004999,B-000002751
3100,A-000005000,
3101,A-000005001,
3102,,B-000002752
3103,,B-000002753
3104,A-000005002,B-000002754
3104,A-000005003,B-000002754
3105,A-000005004,
3106,A-000005005,B-000002755
3106,A-000005006,B-000002755
3107,A-000005007,B-000002756
3107,A-000005008,B-000002756
3108,A-000005009,B-000002757
3108,A-000005010,B-000002757
3109,,B-000002758
3110,A-000005011,B-000002759
3110,A-000005012,B-000002759
3111,A-000005013,B-000002760
3111,A-000005014,B-000002760
3112,A-000005015,B-000002761
3112,A-000005016,B-000002761
3113,A-000005017,B-000002762
3113,A-000005018,B-000002762
3114,A-000005019,
3115,A-000005020,
3116,,B-000002763
3117,A-000005021,B-000002764
3117,A-000005022,B-000002764
3118,A-000005023,B-000002765
3118,A-000005024,B-000002765
3119,,B-000002766
3120,A-000005025,
3121,A-000005026,B-000002767
3121,A-000005027,B-000002767
3122,A-000005028,B-000002768
3122,A-000005029,B-000002768
3123,A-000005030,B-000002769
3123,A-000005031,B-000002769
3124,A-000005032,B-000002770
3124,A-000005033,B-000002770
3125,A-000005034,B-000002771
3125,A-000005035,B-000002771
3126,,B-000002773
3126,A-000005036,B-000002772
3126,A-000005037,B-000002772
3127,A-000005038,B-000002774
3127,A-000005039,B-000002774
3128,A-000005040,B-000002775
3128,A-000005041,B-000002775
3129,A-000005042,
3130,A-000005043,B-000002776
3130,A-000005044,B-000002776
3131,,B-000002777
3132,A-000005045,
3133,A-000005046,
3134,A-000005047,
3135,A-000005048,B-000002778
3135,A-000005049,B-000002778
3136,A-000005050,B-000002779
3136,A-000005051,B-000002779
3137,A-000005052,
3138,A-000005053,B-000002780
3138,A-000005054,B-000002780
3139,,B-000002781
3140,,B-000002782
3141,A-000005055,B-000002783
3141,A-000005056,B-000002783
3142,A-000005057,B-000002784
3142,A-000005058,B-000002784
3143,A-000005059,B-000002785
3143,A-000005060,B-000002785
3144,A-000005061,B-000002786
3144,A-000005062,B-000002786
3145,A-000005063,B-000002787
3145,A-000005064,B-000002787
3146,A-000005065,
3147,A-000005066,B-000002788
3147,A-000005067,B-000002788
3148,A-000005068,B-000002789
3148,A-000005069,B-000002789
3149,A-000005070,B-000002790
3149,A-000005071,B-000002790
3150,A-000005072,B-000002791
3150,A-000005073,B-000002791
3151,A-000005074,B-000002792
3151,A-000005075,B-000002792
3152,A-000005076,B-000002793
3152,A-000005077,B-000002793
3153,A-000005078,B-000002794
3153,A-000005079,B-000002794
3154,A-000005080,B-000002795
3154,A-000005081,B-000002795
3155,A-000005082,B-000002796
3155,A-000005083,B-000002796
3156,A-000005084,B-000002797
3156,A-000005085,B-000002797
3157,A-000005086,B-000002798
3157,A-000005087,B-000002798
3158,,B-000002800
3158,A-000005088,B-000002799
3158,A-000005089,B-000002799
3159,,B-000002801
3160,A-000005090,B-000002802
3160,A-000005091,B-000002802
3161,A-000005092,B-000002803
3161,A-000005093,B-000002803
3162,A-000005094,B-000002804
3162,A-000005095,B-000002804
3163,A-000005096,B-000002805
3163,A-000005097,B-000002805
3164,A-000005098,B-000002806
3164,A-000005099,B-000002806
3165,A-000005100,
3166,A-000005101,B-000002807
3166,A-000005102,B-000002807
3167,A-000005103,B-000002808
3167,A-000005104,B-000002808
3168,A-000005105,
3169,A-000005106,B-000002809
3169,A-000005107,B-000002809
3170,,B-000002811
3170,A-000005108,B-000002810
3170,A-000005109,B-000002810
3171,A-000005110,B-000002812
3171,A-000005111,B-000002812
3172,A-000005112,B-000002813
3172,A-000005113,B-000002813
3173,A-000005114,B-000002814
3173,A-000005115,B-000002814
3174,A-000005116,B-000002815
3174,A-000005117,B-000002815
3175,A-000005118,B-000002816
3175,A-000005119,B-000002816
3176,A-000005120,B-000002817
3176,A-000005121,B-000002817
3177,,B-000002818
3178,A-000005122,B-000002819
3178,A-000005123,B-000002819
3179,A-000005124,B-000002820
3179,A-000005125,B-000002820
3180,A-000005126,B-000002821
3180,A-000005127,B-000002821
3181,A-000005128,B-000002822
3181,A-000005129,B-000002822
3182,A-000005130,
3183,A-000005131,B-000002823
3183,A-000005132,B-000002823
3184,A-000005133,B-000002824
3184,A-000005134,B-000002824
3185,A-000005135,B-000002825
3185,A-000005136,B-000002825
3186,A-000005137,B-000002826
3186,A-000005138,B-000002826
3187,A-000005139,B-000002827
3187,A-000005140,B-000002827
3188,A-000005141,B-000002828
3188,A-000005142,B-000002828
3189,A-000005143,B-000002829
3189,A-000005144,B-000002829
3190,A-000005145,B-000002830
3190,A-000005146,B-000002830
3191,,B-000002831
3192,A-000005147,B-000002832
3192,A-000005148,B-000002832
3193,,B-000002833
3194,A-000005149,B-000002834
3194,A-000005150,B-000002834
3195,A-000005151,B-000002835
3195,A-000005152,B-000002835
3196,A-000005153,
3197,,B-000002836
3198,A-000005154,B-000002837
3198,A-000005155,B-000002837
3199,A-000005156,
3200,A-000005157,B-000002838
3200,A-000005158,B-000002838
3201,A-000005159,
3202,A-000005160,B-000002839
3202,A-000005161,B-000002839
3203,A-000005162,B-000002840
3203,A-000005163,B-000002840
3204,A-000005164,
3205,,B-000002841
3206,A-000005165,B-000002842
3206,A-000005166,B-000002842
3207,A-000005167,B-000002843
3207,A-000005168,B-000002843
3208,A-000005169,B-000002844
3208,A-000005170,B-000002844
3209,A-000005171,B-000002845
3209,A-000005172,B-000002845
3210,A-000005173,B-000002846
3210,A-000005174,B-000002846
3211,A-000005175,B-000002847
3211,A-000005176,B-000002847
3212,A-000005177,
3213,A-000005178,B-000002848
3213,A-000005179,B-000002848
3214,A-000005180,B-000002849
3214,A-000005181,B-000002849
3215,A-000005182,B-000002850
3215,A-000005183,B-000002850
3216,A-000005184,B-000002851
3216,A-000005185,B-000002851
3217,A-000005186,B-000002852
3217,A-000005187,B-000002852
3218,A-000005188,
3219,A-000005189,B-000002853
3219,A-000005190,B-000002853
3220,A-000005191,B-000002854
3220,A-000005192,B-000002854
3221,A-000005193,B-000002855
3221,A-000005194,B-000002855
3222,A-000005195,B-000002856
3222,A-000005196,B-000002856
3223,,B-000002857
3224,A-000005197,B-000002858
3224,A-000005198,B-000002858
3225,A-000005199,B-000002859
3225,A-000005200,B-000002859
3226,,B-000002860
3227,A-000005201,
3228,A-000005202,B-000002861
3228,A-000005203,B-000002861
3229,A-000005204,B-000002862
3229,A-000005205,B-000002862
3230,A-000005206,B-000002863
3230,A-000005207,B-000002863
3231,A-000005208,B-000002864
3231,A-000005209,B-000002864
3232,A-000005210,B-000002865
3232,A-000005211,B-000002865
3233,A-000005212,B-000002866
3233,A-000005213,B-000002866
3234,,B-000002867
3235,A-000005214,B-000002868
3235,A-000005215,B-000002868
3236,A-000005216,B-000002869
3236,A-000005217,B-000002869
3237,A-000005218,B-000002870
3237,A-000005219,B-000002870
3238,A-000005220,B-000002871
3238,A-000005221,B-000002871
3239,A-000005222,B-000002872
3239,A-000005223,B-000002872
3240,A-000005224,
3241,A-000005225,B-000002873
3241,A-000005226,B-000002873
3242,A-000005227,B-000002874
3242,A-000005228,B-000002874
3243,A-000005229,B-000002875
3243,A-000005230,B-000002875
3244,A-000005231,B-000002876
3244,A-000005232,B-000002876
3245,,B-000002877
3246,A-000005233,B-000002878
3246,A-000005234,B-000002878
3247,A-000005235,B-000002879
3247,A-000005236,B-000002879
3248,A-000005237,B-000002880
3248,A-000005238,B-000002880
3249,A-000005239,B-000002881
3249,A-000005240,B-000002881
3250,A-000005241,B-000002882
3250,A-000005242,B-000002882
3251,,B-000002884
3251,A-000005243,B-000002883
3251,A-000005244,B-000002883
3252,A-000005245,B-000002885
3252,A-000005246,B-000002885
3253,A-000005247,
3254,A-000005248,B-000002886
3254,A-000005249,B-000002886
3255,A-000005250,B-000002887
3255,A-000005251,B-000002887
3256,A-000005252,B-000002888
3256,A-000005253,B-000002888
3257,A-000005254,B-000002889
3257,A-000005255,B-000002889
3258,,B-000002891
3258,,B-000002892
3258,A-000005256,B-000002890
3258,A-000005257,B-000002890
3259,A-000005258,B-000002893
3259,A-000005259,B-000002893
3260,A-000005260,B-000002894
3260,A-000005261,B-000002894
3261,A-000005262,B-000002895
3261,A-000005263,B-000002895
3262,A-000005264,B-000002896
3262,A-000005265,B-000002896
3263,A-000005266,B-000002897
