row_type,scenario,seed,matcher,calibration_mode,calibration_seed,evaluation_seed_disjoint,records,true_pairs,candidate_pairs,candidate_recall,precision,recall,f1,threshold,false_positive_count,co_resident_false_positive_count,co_resident_false_positive_share,co_resident_nonmatch_count,median_true_match_score,median_co_resident_nonmatch_score,median_random_nonmatch_score,random_nonmatch_sample_count,oracle_f1,oracle_threshold,score_label_sha256,source_run_path,source_run_manifest_sha256,n_seeds,precision_mean,precision_sd,precision_ci95_low,precision_ci95_high,recall_mean,recall_sd,recall_ci95_low,recall_ci95_high,f1_mean,f1_sd,f1_ci95_low,f1_ci95_high,threshold_mean,threshold_sd,threshold_ci95_low,threshold_ci95_high,candidate_recall_mean,candidate_recall_sd,candidate_recall_ci95_low,candidate_recall_ci95_high,false_positive_count_mean,false_positive_count_sd,false_positive_count_ci95_low,false_positive_count_ci95_high,co_resident_false_positive_count_mean,co_resident_false_positive_count_sd,co_resident_false_positive_count_ci95_low,co_resident_false_positive_count_ci95_high,co_resident_false_positive_share_mean,co_resident_false_positive_share_sd,co_resident_false_positive_share_ci95_low,co_resident_false_positive_share_ci95_high,median_true_match_score_mean,median_true_match_score_sd,median_true_match_score_ci95_low,median_true_match_score_ci95_high,median_co_resident_nonmatch_score_mean,median_co_resident_nonmatch_score_sd,median_co_resident_nonmatch_score_ci95_low,median_co_resident_nonmatch_score_ci95_high,median_random_nonmatch_score_mean,median_random_nonmatch_score_sd,median_random_nonmatch_score_ci95_low,median_random_nonmatch_score_ci95_high,oracle_f1_mean,oracle_f1_sd,oracle_f1_ci95_low,oracle_f1_ci95_high
per_seed,clean_baseline_linkage,20260722,splink,clean_frozen,20260719,True,19545.0,9536.0,67018.0,1.0,0.9947813380649202,0.9994756711409396,0.997122979547,0.9986013472769922,50.0,44.0,0.88,44.0,0.9999999999998234,0.9999995246025223,0.1267123382008275,44.0,0.997122979547,0.9986013472769922,46e51412cdf0fdcba7d9c827946ce8b5ff1b94851442fe782293099b0d2ba271,phase2/runs/2026-07-24_e2_clean_baseline_linkage_s20260722_seed20260722,8e6d6cc3020f58a331e767fac0f0a76898f0bdea8d524a1163602ec68a35cbd3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,clean_baseline_linkage,20260722,learned,clean_frozen,20260719,True,19545.0,9536.0,67018.0,1.0,0.9993710691823899,0.9997902684563759,0.9995806248689453,0.6500030591266042,6.0,3.0,0.5,44.0,0.9999920993841217,2.4404312294764534e-05,8.042802525218615e-05,44.0,0.9998426765955215,0.8136698834838333,912842490d449c459589d0467aa5e8f37ee18a4b45dfe95aae78a7c3859ed588,phase2/runs/2026-07-24_e2_clean_baseline_linkage_s20260722_seed20260722,8e6d6cc3020f58a331e767fac0f0a76898f0bdea8d524a1163602ec68a35cbd3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,clean_baseline_linkage,20260723,baseline,clean_frozen,20260719,True,19530.0,9519.0,65461.0,1.0,0.9988447805082966,0.9991595755856708,0.9990021532482538,0.65,11.0,8.0,0.7272727272727273,29.0,1.0000000000000002,0.5499999999999999,0.30714285714285716,29.0,0.9990021532482538,0.65,b76ffb2ad30fc4335ad104d3bcd590589231be8d6b8cddd5556a3f396ba1ce0f,phase2/runs/2026-07-24_e2_clean_baseline_linkage_s20260723_seed20260723,f5ae5f717fdc6da6e1a1c83acf5f0f0625c4be634025fbf8edf0192d7b225eaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,clean_baseline_linkage,20260723,splink,clean_frozen,20260719,True,19530.0,9519.0,65461.0,1.0,0.9968553459119497,0.9990545225338796,0.9979537226507162,0.9986013472769922,30.0,29.0,0.9666666666666667,29.0,0.9999999999998234,0.9999995246025223,0.001158135937865692,29.0,0.9979537226507162,0.9986013472769922,e4f89029c42157918aa80a864ea0a9d3bb271b0186b59c3b774299be36fc174d,phase2/runs/2026-07-24_e2_clean_baseline_linkage_s20260723_seed20260723,f5ae5f717fdc6da6e1a1c83acf5f0f0625c4be634025fbf8edf0192d7b225eaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,clean_baseline_linkage,20260723,learned,clean_frozen,20260719,True,19530.0,9519.0,65461.0,1.0,0.9996848739495798,0.9997898938964177,0.9997373811649771,0.6500030591266042,3.0,0.0,0.0,29.0,0.9999920993841217,0.0019191251568645964,3.295177263645328e-06,29.0,0.9998424121447707,0.9228379103134963,145f6c88d9ee8bd3029dabc4719186f9204c14e9e9333e2b2fd61e143b185b3a,phase2/runs/2026-07-24_e2_clean_baseline_linkage_s20260723_seed20260723,f5ae5f717fdc6da6e1a1c83acf5f0f0625c4be634025fbf8edf0192d7b225eaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,clean_baseline_linkage,20260724,baseline,clean_frozen,20260719,True,19517.0,9511.0,66365.0,1.0,0.9996845425867508,0.9995794343391862,0.9996319857000157,0.65,3.0,3.0,1.0,43.0,1.0000000000000002,0.5499999999999999,0.45,43.0,0.9996319857000157,0.65,bff58e26a6bd7706a8569920f2b268573f413cae4d0f5ac718b627ffb0884975,phase2/runs/2026-07-24_e2_clean_baseline_linkage_s20260724_seed20260724,db59f88104f9f40bfe20cd046933e67b5e18d9b192e18da609f60a4f7aae8fbf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,clean_baseline_linkage,20260724,splink,clean_frozen,20260719,True,19517.0,9511.0,66365.0,1.0,0.9954969106712744,0.9994742929239827,0.9974816369359916,0.9986013472769922,43.0,43.0,1.0,43.0,0.9999999999998234,0.9999995246025223,0.1267123382008275,43.0,0.9974816369359916,0.9986013472769922,5ca91f7276b20d3bf6dcf216d5b1256e6bddb5995e50252347dca37ec20fc3ee,phase2/runs/2026-07-24_e2_clean_baseline_linkage_s20260724_seed20260724,db59f88104f9f40bfe20cd046933e67b5e18d9b192e18da609f60a4f7aae8fbf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,clean_baseline_linkage,20260724,learned,clean_frozen,20260719,True,19517.0,9511.0,66365.0,1.0,1.0,1.0,1.0,0.6500030591266042,0.0,0.0,0.0,43.0,0.9999920993841217,0.0005663827283412517,8.042802525218615e-05,43.0,1.0,0.8136698834838333,faf0042541c12963a0b61d94dc78743f069ca06f68580f3c169d3bd533207c4f,phase2/runs/2026-07-24_e2_clean_baseline_linkage_s20260724_seed20260724,db59f88104f9f40bfe20cd046933e67b5e18d9b192e18da609f60a4f7aae8fbf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,clean_baseline_linkage,20260725,baseline,clean_frozen,20260719,True,19524.0,9520.0,65482.0,1.0,0.9986354571218642,0.9993697478991597,0.9990024675801964,0.65,13.0,8.0,0.6153846153846154,36.0,1.0000000000000002,0.5499999999999999,0.32,36.0,0.9990550188996221,0.628125,03b7aebb21148aaa904f6be9920ce70310ee70ef4291ce5cc2c3bf2650208578,phase2/runs/2026-07-24_e2_clean_baseline_linkage_s20260725_seed20260725,920d2f79cd86434ab0c5e5456c6d3d7887905fe77fc9627c55e7a8d910138ddb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,clean_baseline_linkage,20260725,splink,clean_frozen,20260719,True,19524.0,9520.0,65482.0,1.0,0.99570905285191,0.9993697478991597,0.9975360419397117,0.9986013472769922,41.0,36.0,0.8780487804878049,36.0,0.9999999999998234,0.9999998912001203,0.001158135937865692,36.0,0.9975896038566339,0.5827268764206824,222de88be84b8c82006c4dbe08627a76b65efdfca8ad1ba6bc5d393701c9a1f1,phase2/runs/2026-07-24_e2_clean_baseline_linkage_s20260725_seed20260725,920d2f79cd86434ab0c5e5456c6d3d7887905fe77fc9627c55e7a8d910138ddb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,clean_baseline_linkage,20260725,learned,clean_frozen,20260719,True,19524.0,9520.0,65482.0,1.0,0.9993700787401575,0.9998949579831933,0.999632449461801,0.6500030591266042,6.0,4.0,0.6666666666666666,36.0,0.9999920993841217,0.0019191251568645964,1.3971022018039654e-05,36.0,0.9997373811649771,0.9215396718679068,bdbf82774eb8f5bcfee388c01895aa09770606aad51538631fb33b60bd5282e5,phase2/runs/2026-07-24_e2_clean_baseline_linkage_s20260725_seed20260725,920d2f79cd86434ab0c5e5456c6d3d7887905fe77fc9627c55e7a8d910138ddb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,clean_baseline_linkage,20260726,baseline,clean_frozen,20260719,True,19518.0,9511.0,65829.0,1.0,0.9987389659520807,0.9992640100935759,0.9990014190361066,0.65,12.0,9.0,0.75,46.0,1.0000000000000002,0.6,0.45,46.0,0.9990014190361066,0.65,c75a969b9137fdefffce89706227ad58dbc2212314104f61c3fbf764d4f04b56,phase2/runs/2026-07-24_e2_clean_baseline_linkage_s20260726_seed20260726,3d440299cbbc4fa01b678d5b0d0e4e188507df88952e348b68e728ec40ee6385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,clean_baseline_linkage,20260726,splink,clean_frozen,20260719,True,19518.0,9511.0,65829.0,1.0,0.9948707212394012,0.9992640100935759,0.9970625262274444,0.9986013472769922,49.0,46.0,0.9387755102040817,46.0,0.9999999999998234,0.9999995246025223,0.1267123382008275,46.0,0.9970625262274444,0.9986013472769922,d3308bbb5a18e5a432a25ad529d295f89bf1d175da1821c37638c7f818cd0975,phase2/runs/2026-07-24_e2_clean_baseline_linkage_s20260726_seed20260726,3d440299cbbc4fa01b678d5b0d0e4e188507df88952e348b68e728ec40ee6385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,clean_baseline_linkage,20260726,learned,clean_frozen,20260719,True,19518.0,9511.0,65829.0,1.0,0.9991594872872452,0.9998948585847965,0.9995270376793316,0.6500030591266042,8.0,2.0,0.25,46.0,0.9999920993841217,0.0019191251568645964,8.042802525218615e-05,46.0,0.9998422630001577,0.9465292407925191,5a39e50f10d20cdbf71a68d6b19ecea015067fbbb5380b1ef7a70c17134dfaee,phase2/runs/2026-07-24_e2_clean_baseline_linkage_s20260726_seed20260726,3d440299cbbc4fa01b678d5b0d0e4e188507df88952e348b68e728ec40ee6385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,clean_baseline_linkage,20260727,baseline,clean_frozen,20260719,True,19526.0,9520.0,64496.0,1.0,0.999265014699706,0.9996848739495798,0.9994749002310438,0.65,7.0,4.0,0.5714285714285714,44.0,1.0000000000000002,0.595,0.45,44.0,0.9994749002310438,0.65,d4a83410cf00d2ade5a38af38f31b5dda9e1a2e84d141a6d40be4824a6791f38,phase2/runs/2026-07-24_e2_clean_baseline_linkage_s20260727_seed20260727,76b2bd62bc6b812d2ed5c2e2d730af62f690f5cf3713286c48bdc74b76f6da50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,clean_baseline_linkage,20260727,splink,clean_frozen,20260719,True,19526.0,9520.0,64496.0,1.0,0.9950857381848599,0.9996848739495798,0.9973800041919934,0.9986013472769922,47.0,44.0,0.9361702127659575,44.0,0.9999999999998234,0.9999995246025223,0.1267123382008275,44.0,0.9973800041919934,0.9986013472769922,fc864aa6d08b31f6679da1cb7cf0fb8c4d6f429b79bc7466af25317500098b9e,phase2/runs/2026-07-24_e2_clean_baseline_linkage_s20260727_seed20260727,76b2bd62bc6b812d2ed5c2e2d730af62f690f5cf3713286c48bdc74b76f6da50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,clean_baseline_linkage,20260727,learned,clean_frozen,20260719,True,19526.0,9520.0,64496.0,1.0,0.999684973222724,1.0,0.9998424617969858,0.6500030591266042,3.0,3.0,1.0,44.0,0.9999920993841217,2.4404312294764534e-05,8.042802525218615e-05,44.0,0.9998949690158597,0.9215396718679068,47d12fbc90858d4214ee16baddbb1226f467a878635c439a705a423a3947eebe,phase2/runs/2026-07-24_e2_clean_baseline_linkage_s20260727_seed20260727,76b2bd62bc6b812d2ed5c2e2d730af62f690f5cf3713286c48bdc74b76f6da50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,clean_baseline_linkage,20260728,baseline,clean_frozen,20260719,True,19518.0,9506.0,66035.0,1.0,0.9987383030175586,0.9992636229749632,0.9990008939370038,0.65,12.0,9.0,0.75,41.0,1.0000000000000002,0.5954545454545455,0.45,41.0,0.9990008939370038,0.65,783f6c85b9562a3ff5c00b070dbb26743dd7387b8677eebab0035c6f198d5e10,phase2/runs/2026-07-24_e2_clean_baseline_linkage_s20260728_seed20260728,79260fcccf07db22c56b2870b006420d8645cbc4d95e388bb6abee07765fede7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,clean_baseline_linkage,20260728,splink,clean_frozen,20260719,True,19518.0,9506.0,66035.0,1.0,0.9953892905794823,0.9992636229749632,0.9973226941046774,0.9986013472769922,44.0,41.0,0.9318181818181818,41.0,0.9999999999998234,0.9999995246025223,0.1267123382008275,41.0,0.9973226941046774,0.9986013472769922,ad127619c45d54073702e4ad6254fd38b1d870157e17ce0abfad3c857f647cd0,phase2/runs/2026-07-24_e2_clean_baseline_linkage_s20260728_seed20260728,79260fcccf07db22c56b2870b006420d8645cbc4d95e388bb6abee07765fede7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,clean_baseline_linkage,20260728,learned,clean_frozen,20260719,True,19518.0,9506.0,66035.0,1.0,0.9997896065642752,0.9997896065642752,0.9997896065642752,0.6500030591266042,2.0,0.0,0.0,41.0,0.9999920993841217,0.0008170874293729431,8.042802525218615e-05,41.0,0.9997896065642752,0.6500030591266042,9f99d16221e722b6cf241d5d7234635995f7533d1e170a98720ecdadeb0b3791,phase2/runs/2026-07-24_e2_clean_baseline_linkage_s20260728_seed20260728,79260fcccf07db22c56b2870b006420d8645cbc4d95e388bb6abee07765fede7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,clean_baseline_linkage,20260729,baseline,clean_frozen,20260719,True,19511.0,9508.0,64286.0,1.0,0.9987388334209143,0.9994741270509045,0.9991063449508489,0.65,12.0,8.0,0.6666666666666666,40.0,1.0000000000000002,0.5499999999999999,0.45,40.0,0.9991063449508489,0.65,a0587e07be44dd5fdbe8b85343630bed4fef1ddf0dd9809daed0f47ae85763be,phase2/runs/2026-07-24_e2_clean_baseline_linkage_s20260729_seed20260729,fb4336098ded027f948580669836e41ec8dcdcee70254ce1d8cf4b4f3334b1c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,clean_baseline_linkage,20260729,splink,clean_frozen,20260719,True,19511.0,9508.0,64286.0,1.0,0.9953912223735205,0.9994741270509045,0.9974284964576228,0.9986013472769922,44.0,40.0,0.9090909090909091,40.0,0.9999999999998234,0.9999995246025223,0.1267123382008275,40.0,0.9974284964576228,0.9986013472769922,7e56598fc8d6e4a61e4d528cd2ab7ddb687acc294d7665bbd4f858e87a916716,phase2/runs/2026-07-24_e2_clean_baseline_linkage_s20260729_seed20260729,fb4336098ded027f948580669836e41ec8dcdcee70254ce1d8cf4b4f3334b1c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,clean_baseline_linkage,20260729,learned,clean_frozen,20260719,True,19511.0,9508.0,64286.0,1.0,0.9996845757543896,1.0,0.9998422630001577,0.6500030591266042,3.0,0.0,0.0,40.0,0.9999920993841217,4.350818414741868e-05,8.042802525218615e-05,40.0,0.9999474099395215,0.9611300752440034,459ca84be5da0ff80528c0fe83680e40c0fbdff92b84b4c40c8bb81dc0899076,phase2/runs/2026-07-24_e2_clean_baseline_linkage_s20260729_seed20260729,fb4336098ded027f948580669836e41ec8dcdcee70254ce1d8cf4b4f3334b1c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260720,baseline,clean_frozen,20260719,True,16510.0,10460.0,46243.0,0.9979923518164436,0.9977631415434324,0.7675908221797323,0.8676716917922949,0.65,18.0,12.0,0.6666666666666666,250.0,0.65,0.6,0.36576923076923074,250.0,0.871241408934708,0.6000000000000001,f5548a53505139ea151624f22cf830a9ff587ec7a276402cd436bfc785d56472,phase2/runs/2026-07-24_e2_couple_merge_s20260720_seed20260720,e2a63b753953c23f620ffe6972ba7f21b77774c0951c6d745a5738b6228ef921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260720,splink,clean_frozen,20260719,True,16510.0,10460.0,46243.0,0.9979923518164436,0.9689763399323998,0.7673996175908222,0.8564874093043108,0.9986013472769922,257.0,250.0,0.9727626459143969,250.0,0.9986013472769922,0.9999995246025223,0.001158135937865692,250.0,0.9786243587307619,0.3880054100290566,38ccc9e5644d6f3c40c3584f298350c06d65c5cacfe2182e752c5a417482a348,phase2/runs/2026-07-24_e2_couple_merge_s20260720_seed20260720,e2a63b753953c23f620ffe6972ba7f21b77774c0951c6d745a5738b6228ef921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260720,learned,clean_frozen,20260719,True,16510.0,10460.0,46243.0,0.9979923518164436,0.9991588560442202,0.7949330783938815,0.8854222127568949,0.6500030591266042,7.0,0.0,0.0,250.0,0.9945853685418045,2.4404312294764534e-05,5.458379676109581e-05,250.0,0.9877215613205294,0.0062973693779081056,c2e58d27ef8ca8dd43ab4fde1595aa635f014800b0c3549090fae660928f9b55,phase2/runs/2026-07-24_e2_couple_merge_s20260720_seed20260720,e2a63b753953c23f620ffe6972ba7f21b77774c0951c6d745a5738b6228ef921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260721,baseline,clean_frozen,20260719,True,16510.0,10460.0,45861.0,0.9980879541108987,0.9975442043222004,0.7766730401529637,0.8733605676198667,0.65,20.0,16.0,0.8,285.0,0.65,0.6,0.32,285.0,0.8766962282295117,0.6000000000000001,f0d54ab2340be6339a5e3328c26f8b9fff1a8e1d5c99763328a69ca40a6ccf67,phase2/runs/2026-07-24_e2_couple_merge_s20260721_seed20260721,afc5781c6414cc247b3dcddb03eefec587fd499dab5ee15cff7b723ed0cd0f74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260721,splink,clean_frozen,20260719,True,16510.0,10460.0,45861.0,0.9980879541108987,0.9655377302436126,0.7767686424474187,0.8609271523178808,0.9986013472769922,290.0,285.0,0.9827586206896551,285.0,0.9986013472769922,0.9999995246025223,0.0007921810299611543,285.0,0.9775163646712836,0.3880054100290566,120db3ee4b6623fc6a28a2ea6263c2cc620c46fca16012dd27907b6188ef40b1,phase2/runs/2026-07-24_e2_couple_merge_s20260721_seed20260721,afc5781c6414cc247b3dcddb03eefec587fd499dab5ee15cff7b723ed0cd0f74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260721,learned,clean_frozen,20260719,True,16510.0,10460.0,45861.0,0.9980879541108987,0.9998808246931236,0.8021032504780115,0.8901384541934114,0.6500030591266042,1.0,1.0,1.0,285.0,0.9945853685418045,2.4404312294764534e-05,3.157714162944635e-06,285.0,0.9841844512195123,0.006297369377908123,dfe9301e6d8e4a1bc3a582281292997ac321f9feee1d2ade2cbaaac5690f9569,phase2/runs/2026-07-24_e2_couple_merge_s20260721_seed20260721,afc5781c6414cc247b3dcddb03eefec587fd499dab5ee15cff7b723ed0cd0f74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260722,baseline,clean_frozen,20260719,True,16510.0,10460.0,45601.0,0.9979923518164436,0.9982692545432068,0.7719885277246654,0.870666882311715,0.65,14.0,13.0,0.9285714285714286,249.0,0.65,0.6,0.37,249.0,0.8737801608579089,0.6000000000000001,e52fb50343d55f3c8c6fe996b1443909741cb320bec0d5c3f8ee5ae22f44d878,phase2/runs/2026-07-24_e2_couple_merge_s20260722_seed20260722,bb39f052d3237fb02902e98982fba23eed704cc4a4ead82c41fce8e51bb37148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260722,splink,clean_frozen,20260719,True,16510.0,10460.0,45601.0,0.9979923518164436,0.9699771826588207,0.7721797323135755,0.8598498962048226,0.9986013472769922,250.0,249.0,0.996,249.0,0.9986013472769922,0.9999995246025223,0.001158135937865692,249.0,0.9800645528764002,0.3880054100290566,b26ed181484f59bd66334aa4f1f5c9df3c898982d23f5690fb0b9d78a677fe47,phase2/runs/2026-07-24_e2_couple_merge_s20260722_seed20260722,bb39f052d3237fb02902e98982fba23eed704cc4a4ead82c41fce8e51bb37148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260722,learned,clean_frozen,20260719,True,16510.0,10460.0,45601.0,0.9979923518164436,0.9996401583303347,0.7967495219885278,0.8867372453051018,0.6500030591266042,3.0,0.0,0.0,249.0,0.9945853685418045,2.4404312294764534e-05,1.93727009756145e-05,249.0,0.9842283318244628,0.0062973693779081056,05ab4ac2a35616aea1eeef3d73141db0a3d15c94c4805ae400ee1bb7c00555d0,phase2/runs/2026-07-24_e2_couple_merge_s20260722_seed20260722,bb39f052d3237fb02902e98982fba23eed704cc4a4ead82c41fce8e51bb37148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260723,baseline,clean_frozen,20260719,True,16510.0,10460.0,45660.0,0.9978011472275334,0.9976652740231015,0.7761950286806883,0.8731046349069792,0.65,19.0,12.0,0.631578947368421,221.0,0.65,0.6,0.33153846153846156,221.0,0.876255610173114,0.6000000000000001,e2a6c9b930905509c21b620978128ccfdbce5406aabfbd9a92556839efdc516c,phase2/runs/2026-07-24_e2_couple_merge_s20260723_seed20260723,7f34d692e0e23ae718be1283a4302b1c8cf120c82f638d4b60ce75be541076da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260723,splink,clean_frozen,20260719,True,16510.0,10460.0,45660.0,0.9978011472275334,0.9726782504493708,0.7760038240917781,0.8632810422759905,0.9986013472769922,228.0,221.0,0.9692982456140351,221.0,0.9986013472769922,0.9999995246025223,0.001158135937865692,221.0,0.9808268709263047,0.3880054100290566,5cb8958a3fa0a63f6ad0bd50148eefc5cebaa9638992793b040447ae6e28a597,phase2/runs/2026-07-24_e2_couple_merge_s20260723_seed20260723,7f34d692e0e23ae718be1283a4302b1c8cf120c82f638d4b60ce75be541076da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260723,learned,clean_frozen,20260719,True,16510.0,10460.0,45660.0,0.9978011472275334,1.0,0.802868068833652,0.8906564853112737,0.6500030591266042,0.0,0.0,0.0,221.0,0.9945853685418045,2.4404312294764534e-05,5.282288169981458e-06,221.0,0.9848737891873837,0.006297369377908123,046bde4949b52b2ec326b0bb9b8552ac5f616cb0002603a4157aacbfc050fe16,phase2/runs/2026-07-24_e2_couple_merge_s20260723_seed20260723,7f34d692e0e23ae718be1283a4302b1c8cf120c82f638d4b60ce75be541076da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260724,baseline,clean_frozen,20260719,True,16510.0,10460.0,45877.0,0.9982791586998088,0.9981322375793799,0.7663479923518165,0.8670163863501162,0.65,15.0,15.0,1.0,268.0,0.65,0.6,0.3255555555555556,268.0,0.8702560523914327,0.6000000000000001,a81c290c546475f040238a9a6e784e71dc96d3d329f89cd52c8ec92a752f58be,phase2/runs/2026-07-24_e2_couple_merge_s20260724_seed20260724,091a2782f4ec0737e6d2d56e36a8c2abed5299dac222f96219ccd45668fb7ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260724,splink,clean_frozen,20260719,True,16510.0,10460.0,45877.0,0.9982791586998088,0.967523844017868,0.7661567877629063,0.8551459211438937,0.9986013472769922,269.0,268.0,0.9962825278810409,268.0,0.9986013472769922,0.9999995246025223,0.001158135937865692,268.0,0.9778599535390887,0.3880054100290566,268f99df61152363a4f45ca26ac79dd3e1853efb51c74fc5a47b26acdd1295af,phase2/runs/2026-07-24_e2_couple_merge_s20260724_seed20260724,091a2782f4ec0737e6d2d56e36a8c2abed5299dac222f96219ccd45668fb7ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260724,learned,clean_frozen,20260719,True,16510.0,10460.0,45877.0,0.9982791586998088,1.0,0.7951242829827916,0.885871012408798,0.6500030591266042,0.0,0.0,0.0,268.0,0.9945853685418045,2.4404312294764534e-05,1.4091654302386378e-05,268.0,0.9858551221603086,0.0062973693779081056,ad117a5a7a576be072a55f2df16790c1b518195a07ef4d50a0c11db2e0f27ecf,phase2/runs/2026-07-24_e2_couple_merge_s20260724_seed20260724,091a2782f4ec0737e6d2d56e36a8c2abed5299dac222f96219ccd45668fb7ba4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260725,baseline,clean_frozen,20260719,True,16510.0,10460.0,44767.0,0.9978967495219885,0.997398414271556,0.7696940726577438,0.868875458666091,0.65,21.0,16.0,0.7619047619047619,231.0,0.65,0.6,0.3388888888888889,231.0,0.8713465973078779,0.6000000000000001,231c674bee8352592f5e82fcae356fd54de0224b755c387c973510e1d60c4ae5,phase2/runs/2026-07-24_e2_couple_merge_s20260725_seed20260725,0b4a4baf8dc5796f303a9bded2fd95c0f724c6e78f6caa292dd1cab2babca212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
per_seed,couple_merge,20260725,splink,clean_frozen,20260719,True,16510.0,10460.0,44767.0,0.9978967495219885,0.971400989501629,0.7695984703632888,0.8588040753187178,0.9986013472769922,237.0,231.0,0.9746835443037974,231.0,0.9986013472769922,0.9999995246025223,0.001158135937865692,231.0,0.9800361251069495,0.3880054100290566,fadb8fd4afb545efc7bf60ec6f748f0f4a9d1a90940ccae63fa07f3150931de2,phase2/runs/2026-07-24_e2_couple_merge_s20260725_seed20260725,0b4a4baf8dc5796f303a9bded2fd95c0f724c6e78f6caa292dd1cab2babca212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
