row_type,comparison_id,comparison_label,scenario,seed,left_quantity,right_quantity,difference_definition,left_value,right_value,paired_difference,clean_f1,high_noise_f1,n,mean_difference,sd_paired_differences,ci95_low,ci95_high,holm_family,paired_t_statistic,paired_t_p_value,wilcoxon_statistic,wilcoxon_p_value,sign_positive_count,sign_negative_count,sign_zero_count,sign_nonzero_count,exact_sign_p_value,paired_t_holm_p_value,wilcoxon_holm_p_value,exact_sign_holm_p_value,source_filename
per_seed,E2_family_birth_learned_minus_baseline,family_birth: learned versus baseline,family_birth,20260725,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9359864839496902,0.9310237008317176,0.004962783117972602,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_family_birth_learned_minus_baseline,family_birth: learned versus baseline,family_birth,20260726,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.941213063763608,0.9356768885564698,0.0055361752071382275,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_family_birth_learned_minus_baseline,family_birth: learned versus baseline,family_birth,20260727,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9421425905188504,0.9366284860557768,0.005514104463073655,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_family_birth_learned_minus_baseline,family_birth: learned versus baseline,family_birth,20260728,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9362925914348234,0.9299418786325856,0.006350712802237757,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_family_birth_learned_minus_baseline,family_birth: learned versus baseline,family_birth,20260729,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.940347815246525,0.9356849058955504,0.004662909350974576,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
summary,E2_family_birth_learned_minus_baseline,family_birth: learned versus baseline,family_birth,,learned_f1,baseline_f1,learned_f1 - baseline_f1,,,,,,10.0,0.0054011885007337005,0.0009029525537108946,0.004755255155656805,0.006047121845810596,all 28 Table II matcher contrasts,18.915786509528143,1.4835684051228212e-08,0.0,0.001953125,10.0,0.0,0.0,10.0,0.001953125,2.522066288708796e-07,0.0546875,0.0546875,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_family_birth_baseline_minus_splink,family_birth: baseline versus splink,family_birth,20260720,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9327253419951276,0.8841008642121464,0.04862447778298118,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_family_birth_baseline_minus_splink,family_birth: baseline versus splink,family_birth,20260721,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9302733885126662,0.8795780490695746,0.05069533944309157,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_family_birth_baseline_minus_splink,family_birth: baseline versus splink,family_birth,20260722,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.928983688833124,0.8812853317465041,0.04769835708661985,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_family_birth_baseline_minus_splink,family_birth: baseline versus splink,family_birth,20260723,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9312070043777362,0.8817955702949188,0.04941143408281734,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_family_birth_baseline_minus_splink,family_birth: baseline versus splink,family_birth,20260724,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9312805107022156,0.8841354723707664,0.04714503833144923,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_family_birth_baseline_minus_splink,family_birth: baseline versus splink,family_birth,20260725,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9310237008317176,0.8802837718001774,0.05073992903154023,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_family_birth_baseline_minus_splink,family_birth: baseline versus splink,family_birth,20260726,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9356768885564698,0.8876670214023885,0.04800986715408129,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_family_birth_baseline_minus_splink,family_birth: baseline versus splink,family_birth,20260727,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9366284860557768,0.8902431808768713,0.04638530517890549,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_family_birth_baseline_minus_splink,family_birth: baseline versus splink,family_birth,20260728,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9299418786325856,0.8812696156807012,0.048672262951884426,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_family_birth_baseline_minus_splink,family_birth: baseline versus splink,family_birth,20260729,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9356849058955504,0.8882579118603963,0.04742699403515416,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
summary,E2_family_birth_baseline_minus_splink,family_birth: baseline versus splink,family_birth,,baseline_f1,splink_f1,baseline_f1 - splink_f1,,,,,,10.0,0.048480900507852476,0.0014549184566122195,0.04744011454226503,0.04952168647343992,all 28 Table II matcher contrasts,105.373650271652,3.1684227033336132e-15,0.0,0.001953125,10.0,0.0,0.0,10.0,0.001953125,8.554741299000756e-14,0.0546875,0.0546875,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_divorce_custody_learned_minus_baseline,divorce_custody: learned versus baseline,divorce_custody,20260720,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9929796627343128,0.9896413475318832,0.0033383152024296647,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_divorce_custody_learned_minus_baseline,divorce_custody: learned versus baseline,divorce_custody,20260721,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.994705744177222,0.9918893475269752,0.0028163966502467996,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_divorce_custody_learned_minus_baseline,divorce_custody: learned versus baseline,divorce_custody,20260722,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9938827435624448,0.990614319040816,0.0032684245216287877,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_divorce_custody_learned_minus_baseline,divorce_custody: learned versus baseline,divorce_custody,20260723,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.992891123853626,0.9896821223275972,0.003209001526028765,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_divorce_custody_learned_minus_baseline,divorce_custody: learned versus baseline,divorce_custody,20260724,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9941177535248232,0.99156462585034,0.0025531276744832354,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_divorce_custody_learned_minus_baseline,divorce_custody: learned versus baseline,divorce_custody,20260725,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9949234910483624,0.9916477941842556,0.0032756968641067807,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_divorce_custody_learned_minus_baseline,divorce_custody: learned versus baseline,divorce_custody,20260726,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9942133815551536,0.991243813563931,0.0029695679912226103,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_divorce_custody_learned_minus_baseline,divorce_custody: learned versus baseline,divorce_custody,20260727,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9939089413848572,0.9910167711087768,0.0028921702760803525,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_divorce_custody_learned_minus_baseline,divorce_custody: learned versus baseline,divorce_custody,20260728,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9940834826032676,0.9915351012343888,0.002548381368878805,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_divorce_custody_learned_minus_baseline,divorce_custody: learned versus baseline,divorce_custody,20260729,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9941516232414128,0.9912756425371376,0.002875980704275194,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
summary,E2_divorce_custody_learned_minus_baseline,divorce_custody: learned versus baseline,divorce_custody,,learned_f1,baseline_f1,learned_f1 - baseline_f1,,,,,,10.0,0.0029747062779380993,0.0002915666820185808,0.002766132038400001,0.0031832805174761974,all 28 Table II matcher contrasts,32.26310750995481,1.297832539966804e-10,0.0,0.001953125,10.0,0.0,0.0,10.0,0.001953125,2.595665079933608e-09,0.0546875,0.0546875,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_divorce_custody_baseline_minus_splink,divorce_custody: baseline versus splink,divorce_custody,20260720,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9896413475318832,0.9861176385524748,0.0035237089794083465,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_divorce_custody_baseline_minus_splink,divorce_custody: baseline versus splink,divorce_custody,20260721,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9918893475269752,0.9888808664259928,0.0030084811009823964,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_divorce_custody_baseline_minus_splink,divorce_custody: baseline versus splink,divorce_custody,20260722,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.990614319040816,0.9870958439966838,0.0035184750441321633,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_divorce_custody_baseline_minus_splink,divorce_custody: baseline versus splink,divorce_custody,20260723,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9896821223275972,0.9868349669065788,0.0028471554210184324,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_divorce_custody_baseline_minus_splink,divorce_custody: baseline versus splink,divorce_custody,20260724,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.99156462585034,0.9876226442368502,0.003941981613489798,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_divorce_custody_baseline_minus_splink,divorce_custody: baseline versus splink,divorce_custody,20260725,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9916477941842556,0.987800036094568,0.003847758089687625,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_divorce_custody_baseline_minus_splink,divorce_custody: baseline versus splink,divorce_custody,20260726,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.991243813563931,0.9876636864445044,0.0035801271194265682,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_divorce_custody_baseline_minus_splink,divorce_custody: baseline versus splink,divorce_custody,20260727,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9910167711087768,0.9873499954885862,0.0036667756201906876,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_divorce_custody_baseline_minus_splink,divorce_custody: baseline versus splink,divorce_custody,20260728,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9915351012343888,0.9881498609053796,0.0033852403290092203,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_divorce_custody_baseline_minus_splink,divorce_custody: baseline versus splink,divorce_custody,20260729,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9912756425371376,0.987693141772838,0.0035825007642996676,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
summary,E2_divorce_custody_baseline_minus_splink,divorce_custody: baseline versus splink,divorce_custody,,baseline_f1,splink_f1,baseline_f1 - splink_f1,,,,,,10.0,0.0034902204081644905,0.0003396465430336591,0.0032472519080102968,0.0037331889083186843,all 28 Table II matcher contrasts,32.49568191456186,1.2171967493123616e-10,0.0,0.001953125,10.0,0.0,0.0,10.0,0.001953125,2.5561131735559593e-09,0.0546875,0.0546875,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_roommates_split_learned_minus_baseline,roommates_split: learned versus baseline,roommates_split,20260720,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.997282068279748,0.9908287477071868,0.006453320572561205,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_roommates_split_learned_minus_baseline,roommates_split: learned versus baseline,roommates_split,20260721,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.997444831591173,0.9900771775082692,0.007367654082903852,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_roommates_split_learned_minus_baseline,roommates_split: learned versus baseline,roommates_split,20260722,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.997260093090813,0.9906691017765232,0.006590991314289751,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_roommates_split_learned_minus_baseline,roommates_split: learned versus baseline,roommates_split,20260723,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.996815709168104,0.9905238571905238,0.006291851977580198,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_roommates_split_learned_minus_baseline,roommates_split: learned versus baseline,roommates_split,20260724,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.997207075408964,0.990866204958346,0.006340870450618041,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_roommates_split_learned_minus_baseline,roommates_split: learned versus baseline,roommates_split,20260725,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.997456647398844,0.9909024503619098,0.006554197036934162,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_roommates_split_learned_minus_baseline,roommates_split: learned versus baseline,roommates_split,20260726,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9966169154228856,0.9906635545181728,0.005953360904712768,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_roommates_split_learned_minus_baseline,roommates_split: learned versus baseline,roommates_split,20260727,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9974441530852723,0.99118530884808,0.0062588442371923625,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_roommates_split_learned_minus_baseline,roommates_split: learned versus baseline,roommates_split,20260728,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.997211525693799,0.9904481998530492,0.00676332584074979,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_roommates_split_learned_minus_baseline,roommates_split: learned versus baseline,roommates_split,20260729,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9974094985054798,0.9907778668805132,0.006631631624966605,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
summary,E2_roommates_split_learned_minus_baseline,roommates_split: learned versus baseline,roommates_split,,learned_f1,baseline_f1,learned_f1 - baseline_f1,,,,,,10.0,0.0065206048042508735,0.00037627698622833065,0.006251432463587957,0.00678977714491379,all 28 Table II matcher contrasts,54.7999576321594,1.1285793201379065e-12,0.0,0.001953125,10.0,0.0,0.0,10.0,0.001953125,2.934306232358557e-11,0.0546875,0.0546875,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_roommates_split_baseline_minus_splink,roommates_split: baseline versus splink,roommates_split,20260720,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9908287477071868,0.9894428347820295,0.0013859129251572178,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_roommates_split_baseline_minus_splink,roommates_split: baseline versus splink,roommates_split,20260721,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9900771775082692,0.987828058825491,0.0022491186827782172,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_roommates_split_baseline_minus_splink,roommates_split: baseline versus splink,roommates_split,20260722,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9906691017765232,0.9885682096822294,0.0021008920942938714,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_roommates_split_baseline_minus_splink,roommates_split: baseline versus splink,roommates_split,20260723,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9905238571905238,0.9892688129040856,0.0012550442864381894,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_roommates_split_baseline_minus_splink,roommates_split: baseline versus splink,roommates_split,20260724,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.990866204958346,0.9886147374044272,0.0022514675539188067,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_roommates_split_baseline_minus_splink,roommates_split: baseline versus splink,roommates_split,20260725,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9909024503619098,0.9894548348587346,0.0014476155031751814,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_roommates_split_baseline_minus_splink,roommates_split: baseline versus splink,roommates_split,20260726,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9906635545181728,0.9894757876507024,0.0011877668674703523,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_roommates_split_baseline_minus_splink,roommates_split: baseline versus splink,roommates_split,20260727,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.99118530884808,0.989303921895305,0.001881386952774955,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_roommates_split_baseline_minus_splink,roommates_split: baseline versus splink,roommates_split,20260728,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9904481998530492,0.9881372875708098,0.0023109122822394523,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_roommates_split_baseline_minus_splink,roommates_split: baseline versus splink,roommates_split,20260729,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9907778668805132,0.9887288248632786,0.002049042017234548,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
summary,E2_roommates_split_baseline_minus_splink,roommates_split: baseline versus splink,roommates_split,,baseline_f1,splink_f1,baseline_f1 - splink_f1,,,,,,10.0,0.001811915916548079,0.0004461904059475863,0.0014927305282677323,0.002131101304828426,all 28 Table II matcher contrasts,12.841560796976385,4.3138454404392094e-07,0.0,0.001953125,10.0,0.0,0.0,10.0,0.001953125,4.313845440439209e-06,0.0546875,0.0546875,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_noise_identity_drift_learned_minus_baseline,high_noise_identity_drift: learned versus baseline,high_noise_identity_drift,20260720,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9923533370037316,0.9783147459727386,0.01403859103099303,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_noise_identity_drift_learned_minus_baseline,high_noise_identity_drift: learned versus baseline,high_noise_identity_drift,20260721,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9935152330845466,0.9801710249101498,0.013344208174396743,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_noise_identity_drift_learned_minus_baseline,high_noise_identity_drift: learned versus baseline,high_noise_identity_drift,20260722,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.992912134913846,0.979707993071022,0.013204141842824035,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_noise_identity_drift_learned_minus_baseline,high_noise_identity_drift: learned versus baseline,high_noise_identity_drift,20260723,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.992292635184732,0.9810247852154028,0.011267849969329169,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_noise_identity_drift_learned_minus_baseline,high_noise_identity_drift: learned versus baseline,high_noise_identity_drift,20260724,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.993265580996694,0.9807930607187114,0.012472520277982624,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_noise_identity_drift_learned_minus_baseline,high_noise_identity_drift: learned versus baseline,high_noise_identity_drift,20260725,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9940676411228672,0.9820655534941248,0.01200208762874233,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_noise_identity_drift_learned_minus_baseline,high_noise_identity_drift: learned versus baseline,high_noise_identity_drift,20260726,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9930181283684468,0.9812325797460512,0.01178554862239567,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_noise_identity_drift_learned_minus_baseline,high_noise_identity_drift: learned versus baseline,high_noise_identity_drift,20260727,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9931439764936336,0.9813679975239864,0.011775978969647216,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_noise_identity_drift_learned_minus_baseline,high_noise_identity_drift: learned versus baseline,high_noise_identity_drift,20260728,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9925844211558496,0.9808609476618148,0.011723473494034797,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_noise_identity_drift_learned_minus_baseline,high_noise_identity_drift: learned versus baseline,high_noise_identity_drift,20260729,learned_f1,baseline_f1,learned_f1 - baseline_f1,0.9941892470487492,0.9817529535473496,0.012436293501399631,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
summary,E2_high_noise_identity_drift_learned_minus_baseline,high_noise_identity_drift: learned versus baseline,high_noise_identity_drift,,learned_f1,baseline_f1,learned_f1 - baseline_f1,,,,,,10.0,0.012405069351174525,0.0008752277147984495,0.01177896916108106,0.01303116954126799,all 28 Table II matcher contrasts,44.820648408160004,6.84897466778291e-12,0.0,0.001953125,10.0,0.0,0.0,10.0,0.001953125,1.6437539202678983e-10,0.0546875,0.0546875,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_noise_identity_drift_baseline_minus_splink,high_noise_identity_drift: baseline versus splink,high_noise_identity_drift,20260720,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9783147459727386,0.9761742682096664,0.002140477763072246,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_noise_identity_drift_baseline_minus_splink,high_noise_identity_drift: baseline versus splink,high_noise_identity_drift,20260721,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9801710249101498,0.9783308568598316,0.0018401680503182805,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_noise_identity_drift_baseline_minus_splink,high_noise_identity_drift: baseline versus splink,high_noise_identity_drift,20260722,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.979707993071022,0.9766493699036324,0.0030586231673895847,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_noise_identity_drift_baseline_minus_splink,high_noise_identity_drift: baseline versus splink,high_noise_identity_drift,20260723,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9810247852154028,0.9785052501544164,0.0025195350609864553,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_noise_identity_drift_baseline_minus_splink,high_noise_identity_drift: baseline versus splink,high_noise_identity_drift,20260724,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9807930607187114,0.978165398651574,0.002627662067137382,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_noise_identity_drift_baseline_minus_splink,high_noise_identity_drift: baseline versus splink,high_noise_identity_drift,20260725,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9820655534941248,0.9801013471758744,0.00196420631825045,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_noise_identity_drift_baseline_minus_splink,high_noise_identity_drift: baseline versus splink,high_noise_identity_drift,20260726,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9812325797460512,0.978981206726014,0.002251373020037195,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_noise_identity_drift_baseline_minus_splink,high_noise_identity_drift: baseline versus splink,high_noise_identity_drift,20260727,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9813679975239864,0.9791100123609396,0.0022579851630467607,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_noise_identity_drift_baseline_minus_splink,high_noise_identity_drift: baseline versus splink,high_noise_identity_drift,20260728,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9808609476618148,0.9778657103994064,0.0029952372624083567,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
per_seed,E2_high_noise_identity_drift_baseline_minus_splink,high_noise_identity_drift: baseline versus splink,high_noise_identity_drift,20260729,baseline_f1,splink_f1,baseline_f1 - splink_f1,0.9817529535473496,0.9797380775883372,0.0020148759590123966,,,,,,,,,,,,,,,,,,,,,paper_experiments/results/E2_E6/E2/e2_per_run_metrics.csv
