PersonKey,A_RecordKey,B_RecordKey
2783,A-000004278,B-000004454
2783,A-000004278,B-000004455
2783,A-000004279,B-000004454
2783,A-000004279,B-000004455
2784,A-000004280,B-000004456
2784,A-000004280,B-000004457
2784,A-000004281,B-000004456
2784,A-000004281,B-000004457
2785,A-000004282,B-000004458
2785,A-000004282,B-000004459
2785,A-000004283,B-000004458
2785,A-000004283,B-000004459
2786,,B-000004460
2787,,B-000004461
2788,A-000004284,B-000004462
2788,A-000004284,B-000004463
2788,A-000004285,B-000004462
2788,A-000004285,B-000004463
2789,A-000004286,B-000004464
2789,A-000004286,B-000004465
2789,A-000004287,B-000004464
2789,A-000004287,B-000004465
2790,A-000004288,B-000004466
2790,A-000004288,B-000004467
2790,A-000004289,B-000004466
2790,A-000004289,B-000004467
2791,A-000004290,B-000004468
2791,A-000004290,B-000004469
2791,A-000004291,B-000004468
2791,A-000004291,B-000004469
2792,A-000004292,B-000004470
2792,A-000004292,B-000004471
2792,A-000004293,B-000004470
2792,A-000004293,B-000004471
2793,A-000004294,B-000004472
2793,A-000004294,B-000004473
2793,A-000004295,B-000004472
2793,A-000004295,B-000004473
2794,A-000004296,
2795,,B-000004474
2796,A-000004297,B-000004475
2796,A-000004297,B-000004476
2796,A-000004298,B-000004475
2796,A-000004298,B-000004476
2797,,B-000004477
2798,A-000004299,B-000004478
2798,A-000004299,B-000004479
2798,A-000004300,B-000004478
2798,A-000004300,B-000004479
2799,,B-000004480
2800,A-000004301,B-000004481
2800,A-000004301,B-000004482
2800,A-000004302,B-000004481
2800,A-000004302,B-000004482
2801,A-000004303,B-000004483
2801,A-000004303,B-000004484
2801,A-000004304,B-000004483
2801,A-000004304,B-000004484
2802,A-000004305,B-000004485
2802,A-000004305,B-000004486
2802,A-000004306,B-000004485
2802,A-000004306,B-000004486
2803,A-000004307,B-000004487
2803,A-000004307,B-000004488
2803,A-000004308,B-000004487
2803,A-000004308,B-000004488
2804,,B-000004489
2805,A-000004309,B-000004490
2805,A-000004309,B-000004491
2805,A-000004310,B-000004490
2805,A-000004310,B-000004491
2806,A-000004311,B-000004492
2806,A-000004311,B-000004493
2806,A-000004312,B-000004492
2806,A-000004312,B-000004493
2807,A-000004313,B-000004494
2807,A-000004313,B-000004495
2807,A-000004314,B-000004494
2807,A-000004314,B-000004495
2808,A-000004315,B-000004496
2808,A-000004315,B-000004497
2808,A-000004316,B-000004496
2808,A-000004316,B-000004497
2809,A-000004317,B-000004498
2809,A-000004317,B-000004499
2809,A-000004318,B-000004498
2809,A-000004318,B-000004499
2810,A-000004319,B-000004500
2810,A-000004319,B-000004501
2810,A-000004320,B-000004500
2810,A-000004320,B-000004501
2811,A-000004321,B-000004502
2811,A-000004321,B-000004503
2811,A-000004322,B-000004502
2811,A-000004322,B-000004503
2812,,B-000004504
2813,,B-000004505
2814,A-000004323,B-000004506
2814,A-000004323,B-000004507
2814,A-000004324,B-000004506
2814,A-000004324,B-000004507
2815,A-000004325,B-000004508
2815,A-000004325,B-000004509
2815,A-000004326,B-000004508
2815,A-000004326,B-000004509
2816,A-000004327,B-000004510
2816,A-000004327,B-000004511
2816,A-000004328,B-000004510
2816,A-000004328,B-000004511
2817,A-000004329,B-000004512
2817,A-000004329,B-000004513
2817,A-000004330,B-000004512
2817,A-000004330,B-000004513
2818,A-000004331,B-000004514
2818,A-000004331,B-000004515
2818,A-000004332,B-000004514
2818,A-000004332,B-000004515
2819,A-000004333,B-000004516
2819,A-000004333,B-000004517
2819,A-000004334,B-000004516
2819,A-000004334,B-000004517
2820,A-000004335,B-000004518
2820,A-000004335,B-000004519
2820,A-000004336,B-000004518
2820,A-000004336,B-000004519
2821,,B-000004520
2822,A-000004337,B-000004521
2822,A-000004337,B-000004522
2822,A-000004338,B-000004521
2822,A-000004338,B-000004522
2823,A-000004339,B-000004523
2823,A-000004339,B-000004524
2823,A-000004340,B-000004523
2823,A-000004340,B-000004524
2824,A-000004341,B-000004525
2824,A-000004341,B-000004526
2824,A-000004342,B-000004525
2824,A-000004342,B-000004526
2825,A-000004343,B-000004527
2825,A-000004343,B-000004528
2825,A-000004344,B-000004527
2825,A-000004344,B-000004528
2826,A-000004345,B-000004529
2826,A-000004345,B-000004530
2826,A-000004346,B-000004529
2826,A-000004346,B-000004530
2827,A-000004347,B-000004531
2827,A-000004347,B-000004532
2827,A-000004348,B-000004531
2827,A-000004348,B-000004532
2828,A-000004349,B-000004533
2828,A-000004349,B-000004534
2828,A-000004350,B-000004533
2828,A-000004350,B-000004534
2829,A-000004351,B-000004535
2829,A-000004351,B-000004536
2829,A-000004352,B-000004535
2829,A-000004352,B-000004536
2830,A-000004353,
2831,,B-000004537
2832,A-000004354,B-000004538
2832,A-000004354,B-000004539
2832,A-000004355,B-000004538
2832,A-000004355,B-000004539
2833,A-000004356,B-000004540
2833,A-000004356,B-000004541
2833,A-000004357,B-000004540
2833,A-000004357,B-000004541
2834,,B-000004542
2835,A-000004358,
2836,A-000004359,B-000004543
2836,A-000004359,B-000004544
2836,A-000004360,B-000004543
2836,A-000004360,B-000004544
2837,A-000004361,B-000004545
2837,A-000004361,B-000004546
2837,A-000004362,B-000004545
2837,A-000004362,B-000004546
2838,,B-000004547
2839,A-000004363,B-000004548
2839,A-000004363,B-000004549
2839,A-000004364,B-000004548
2839,A-000004364,B-000004549
2840,A-000004365,B-000004550
2840,A-000004365,B-000004551
2840,A-000004366,B-000004550
2840,A-000004366,B-000004551
2841,,B-000004552
2842,A-000004367,B-000004553
2842,A-000004367,B-000004554
2842,A-000004368,B-000004553
2842,A-000004368,B-000004554
2843,,B-000004555
2844,A-000004369,B-000004556
2844,A-000004369,B-000004557
2844,A-000004370,B-000004556
2844,A-000004370,B-000004557
2845,,B-000004558
2846,A-000004371,B-000004559
2846,A-000004371,B-000004560
2846,A-000004372,B-000004559
2846,A-000004372,B-000004560
2847,A-000004373,B-000004561
2847,A-000004373,B-000004562
2847,A-000004374,B-000004561
2847,A-000004374,B-000004562
2848,A-000004375,B-000004563
2848,A-000004375,B-000004564
2848,A-000004376,B-000004563
2848,A-000004376,B-000004564
2849,A-000004377,B-000004565
2849,A-000004377,B-000004566
2849,A-000004378,B-000004565
2849,A-000004378,B-000004566
2850,A-000004379,
2851,A-000004380,B-000004567
2851,A-000004380,B-000004568
2851,A-000004381,B-000004567
2851,A-000004381,B-000004568
2852,A-000004382,B-000004569
2852,A-000004382,B-000004570
2852,A-000004383,B-000004569
2852,A-000004383,B-000004570
2853,A-000004384,B-000004571
2853,A-000004384,B-000004572
2853,A-000004385,B-000004571
2853,A-000004385,B-000004572
2854,,B-000004573
2855,A-000004386,B-000004574
2855,A-000004386,B-000004575
2855,A-000004387,B-000004574
2855,A-000004387,B-000004575
2856,A-000004388,B-000004576
2856,A-000004388,B-000004577
2856,A-000004389,B-000004576
2856,A-000004389,B-000004577
2857,,B-000004578
2858,A-000004390,
2859,A-000004391,B-000004579
2859,A-000004391,B-000004580
2859,A-000004392,B-000004579
2859,A-000004392,B-000004580
2860,A-000004393,B-000004581
2860,A-000004393,B-000004582
2860,A-000004394,B-000004581
2860,A-000004394,B-000004582
2861,A-000004395,
2862,A-000004396,B-000004583
2862,A-000004396,B-000004584
2862,A-000004397,B-000004583
2862,A-000004397,B-000004584
2863,A-000004398,B-000004585
2863,A-000004398,B-000004586
2863,A-000004399,B-000004585
2863,A-000004399,B-000004586
2864,A-000004400,B-000004587
2864,A-000004400,B-000004588
2864,A-000004401,B-000004587
2864,A-000004401,B-000004588
2865,A-000004402,B-000004589
2865,A-000004402,B-000004590
2865,A-000004403,B-000004589
2865,A-000004403,B-000004590
2866,A-000004404,B-000004591
2866,A-000004404,B-000004592
2866,A-000004405,B-000004591
2866,A-000004405,B-000004592
2867,A-000004406,
2868,A-000004407,B-000004593
2868,A-000004407,B-000004594
2868,A-000004408,B-000004593
2868,A-000004408,B-000004594
2869,A-000004409,B-000004595
2869,A-000004409,B-000004596
2869,A-000004410,B-000004595
2869,A-000004410,B-000004596
2870,A-000004411,B-000004597
2870,A-000004411,B-000004598
2870,A-000004412,B-000004597
2870,A-000004412,B-000004598
2871,A-000004413,B-000004599
2871,A-000004413,B-000004600
2871,A-000004414,B-000004599
2871,A-000004414,B-000004600
2872,,B-000004601
2873,A-000004415,B-000004602
2873,A-000004415,B-000004603
2873,A-000004416,B-000004602
2873,A-000004416,B-000004603
2874,A-000004417,B-000004604
2874,A-000004417,B-000004605
2874,A-000004418,B-000004604
2874,A-000004418,B-000004605
2875,,B-000004606
2876,A-000004419,B-000004607
2876,A-000004419,B-000004608
2876,A-000004420,B-000004607
2876,A-000004420,B-000004608
2877,A-000004421,B-000004609
2877,A-000004421,B-000004610
2877,A-000004422,B-000004609
2877,A-000004422,B-000004610
2878,A-000004423,B-000004611
2878,A-000004423,B-000004612
2878,A-000004424,B-000004611
2878,A-000004424,B-000004612
2879,A-000004425,B-000004613
2879,A-000004425,B-000004614
2879,A-000004426,B-000004613
2879,A-000004426,B-000004614
2880,A-000004427,B-000004615
2880,A-000004427,B-000004616
2880,A-000004428,B-000004615
2880,A-000004428,B-000004616
2881,A-000004429,B-000004617
2881,A-000004429,B-000004618
2881,A-000004430,B-000004617
2881,A-000004430,B-000004618
2882,,B-000004619
2883,A-000004431,B-000004620
2883,A-000004431,B-000004621
2883,A-000004432,B-000004620
2883,A-000004432,B-000004621
2884,,B-000004622
2885,A-000004433,B-000004623
2885,A-000004433,B-000004624
2885,A-000004434,B-000004623
2885,A-000004434,B-000004624
2886,A-000004435,B-000004625
2886,A-000004435,B-000004626
2886,A-000004436,B-000004625
2886,A-000004436,B-000004626
2887,A-000004437,B-000004627
2887,A-000004437,B-000004628
2887,A-000004438,B-000004627
2887,A-000004438,B-000004628
2888,,B-000004629
2889,A-000004439,B-000004630
2889,A-000004439,B-000004631
2889,A-000004440,B-000004630
2889,A-000004440,B-000004631
2890,A-000004441,B-000004632
2890,A-000004441,B-000004633
2890,A-000004442,B-000004632
2890,A-000004442,B-000004633
2891,A-000004443,
2892,A-000004444,B-000004634
2892,A-000004444,B-000004635
2892,A-000004445,B-000004634
2892,A-000004445,B-000004635
2893,,B-000004636
2894,,B-000004637
2895,A-000004446,B-000004638
2895,A-000004446,B-000004639
2895,A-000004447,B-000004638
2895,A-000004447,B-000004639
2896,,B-000004640
2897,A-000004448,B-000004641
2897,A-000004448,B-000004642
2897,A-000004449,B-000004641
2897,A-000004449,B-000004642
2898,,B-000004643
2899,A-000004450,B-000004644
2899,A-000004450,B-000004645
2899,A-000004451,B-000004644
2899,A-000004451,B-000004645
2900,A-000004452,B-000004646
2900,A-000004452,B-000004647
2900,A-000004453,B-000004646
2900,A-000004453,B-000004647
2901,A-000004454,B-000004648
2901,A-000004454,B-000004649
2901,A-000004455,B-000004648
2901,A-000004455,B-000004649
2902,,B-000004650
2903,A-000004456,
2904,,B-000004651
2905,A-000004457,B-000004652
2905,A-000004457,B-000004653
2905,A-000004458,B-000004652
2905,A-000004458,B-000004653
2906,A-000004459,B-000004654
2906,A-000004459,B-000004655
2906,A-000004460,B-000004654
2906,A-000004460,B-000004655
2907,A-000004461,B-000004656
2907,A-000004461,B-000004657
2907,A-000004462,B-000004656
2907,A-000004462,B-000004657
2908,A-000004463,B-000004658
2908,A-000004463,B-000004659
2908,A-000004464,B-000004658
2908,A-000004464,B-000004659
2909,,B-000004660
2910,A-000004465,B-000004661
2910,A-000004465,B-000004662
2910,A-000004466,B-000004661
2910,A-000004466,B-000004662
2911,A-000004467,B-000004663
2911,A-000004467,B-000004664
2911,A-000004468,B-000004663
2911,A-000004468,B-000004664
2912,A-000004469,B-000004665
2912,A-000004469,B-000004666
2912,A-000004470,B-000004665
2912,A-000004470,B-000004666
2913,A-000004471,B-000004667
2913,A-000004471,B-000004668
2913,A-000004472,B-000004667
2913,A-000004472,B-000004668
2914,A-000004473,
2915,A-000004474,B-000004669
2915,A-000004474,B-000004670
2915,A-000004475,B-000004669
2915,A-000004475,B-000004670
2916,A-000004476,B-000004671
2916,A-000004476,B-000004672
2916,A-000004477,B-000004671
2916,A-000004477,B-000004672
2917,A-000004478,B-000004673
2917,A-000004478,B-000004674
2917,A-000004479,B-000004673
2917,A-000004479,B-000004674
2918,,B-000004675
2919,,B-000004676
2920,,B-000004677
2921,A-000004480,B-000004678
2921,A-000004480,B-000004679
2921,A-000004481,B-000004678
2921,A-000004481,B-000004679
2922,A-000004482,B-000004680
2922,A-000004482,B-000004681
2922,A-000004483,B-000004680
2922,A-000004483,B-000004681
2923,A-000004484,B-000004682
2923,A-000004484,B-000004683
2923,A-000004485,B-000004682
2923,A-000004485,B-000004683
2924,A-000004486,B-000004684
2924,A-000004486,B-000004685
2924,A-000004487,B-000004684
2924,A-000004487,B-000004685
2925,A-000004488,B-000004686
2925,A-000004488,B-000004687
2925,A-000004489,B-000004686
2925,A-000004489,B-000004687
2926,A-000004490,B-000004688
2926,A-000004490,B-000004689
2926,A-000004491,B-000004688
2926,A-000004491,B-000004689
2927,A-000004492,
2928,A-000004493,B-000004690
2928,A-000004493,B-000004691
2928,A-000004494,B-000004690
2928,A-000004494,B-000004691
2929,A-000004495,B-000004692
2929,A-000004495,B-000004693
2929,A-000004496,B-000004692
2929,A-000004496,B-000004693
2930,A-000004497,B-000004694
2930,A-000004497,B-000004695
2930,A-000004498,B-000004694
2930,A-000004498,B-000004695
2931,,B-000004696
2932,A-000004499,B-000004697
2932,A-000004499,B-000004698
2932,A-000004500,B-000004697
2932,A-000004500,B-000004698
2933,A-000004501,B-000004699
2933,A-000004501,B-000004700
2933,A-000004502,B-000004699
2933,A-000004502,B-000004700
2934,A-000004503,B-000004701
2934,A-000004503,B-000004702
2934,A-000004504,B-000004701
2934,A-000004504,B-000004702
2935,,B-000004703
2936,,B-000004704
2937,A-000004505,B-000004705
2937,A-000004505,B-000004706
2937,A-000004506,B-000004705
2937,A-000004506,B-000004706
2938,A-000004507,B-000004707
2938,A-000004507,B-000004708
2938,A-000004508,B-000004707
2938,A-000004508,B-000004708
2939,A-000004509,B-000004709
2939,A-000004509,B-000004710
2939,A-000004510,B-000004709
2939,A-000004510,B-000004710
2940,A-000004511,B-000004711
2940,A-000004511,B-000004712
2940,A-000004512,B-000004711
2940,A-000004512,B-000004712
2941,A-000004513,B-000004713
2941,A-000004513,B-000004714
2941,A-000004514,B-000004713
2941,A-000004514,B-000004714
2942,,B-000004715
2943,A-000004515,
2944,A-000004516,B-000004716
2944,A-000004516,B-000004717
2944,A-000004517,B-000004716
2944,A-000004517,B-000004717
2945,A-000004518,B-000004718
2945,A-000004518,B-000004719
2945,A-000004519,B-000004718
2945,A-000004519,B-000004719
2946,,B-000004720
2947,A-000004520,
2948,A-000004521,
2949,A-000004522,B-000004721
2949,A-000004522,B-000004722
2949,A-000004523,B-000004721
2949,A-000004523,B-000004722
2950,A-000004524,B-000004723
2950,A-000004524,B-000004724
2950,A-000004525,B-000004723
2950,A-000004525,B-000004724
2951,A-000004526,B-000004725
2951,A-000004526,B-000004726
2951,A-000004527,B-000004725
2951,A-000004527,B-000004726
2952,A-000004528,B-000004727
2952,A-000004528,B-000004728
2952,A-000004529,B-000004727
2952,A-000004529,B-000004728
2953,A-000004530,B-000004729
2953,A-000004530,B-000004730
2953,A-000004531,B-000004729
2953,A-000004531,B-000004730
2954,A-000004532,B-000004731
2954,A-000004532,B-000004732
2954,A-000004533,B-000004731
2954,A-000004533,B-000004732
2955,,B-000004733
2956,A-000004534,
2957,A-000004535,B-000004734
2957,A-000004535,B-000004735
2957,A-000004536,B-000004734
2957,A-000004536,B-000004735
2958,A-000004537,B-000004736
2958,A-000004537,B-000004737
2958,A-000004538,B-000004736
2958,A-000004538,B-000004737
2959,A-000004539,B-000004738
2959,A-000004539,B-000004739
2959,A-000004540,B-000004738
2959,A-000004540,B-000004739
2960,A-000004541,B-000004740
2960,A-000004541,B-000004741
2960,A-000004542,B-000004740
2960,A-000004542,B-000004741
2961,A-000004543,
2962,A-000004544,B-000004742
2962,A-000004544,B-000004743
2962,A-000004545,B-000004742
2962,A-000004545,B-000004743
2963,A-000004546,B-000004744
2963,A-000004546,B-000004745
2963,A-000004547,B-000004744
2963,A-000004547,B-000004745
2964,A-000004548,B-000004746
2964,A-000004548,B-000004747
2964,A-000004549,B-000004746
2964,A-000004549,B-000004747
2965,A-000004550,B-000004748
2965,A-000004550,B-000004749
2965,A-000004551,B-000004748
2965,A-000004551,B-000004749
2966,A-000004552,B-000004750
2966,A-000004552,B-000004751
2966,A-000004553,B-000004750
2966,A-000004553,B-000004751
2967,A-000004554,B-000004752
2967,A-000004554,B-000004753
2967,A-000004555,B-000004752
2967,A-000004555,B-000004753
2968,A-000004556,B-000004754
2968,A-000004556,B-000004755
2968,A-000004557,B-000004754
2968,A-000004557,B-000004755
2969,A-000004558,
2970,A-000004559,
2971,A-000004560,B-000004756
2971,A-000004560,B-000004757
2971,A-000004561,B-000004756
2971,A-000004561,B-000004757
2972,A-000004562,B-000004758
2972,A-000004562,B-000004759
2972,A-000004563,B-000004758
2972,A-000004563,B-000004759
2973,A-000004564,B-000004760
2973,A-000004564,B-000004761
2973,A-000004565,B-000004760
2973,A-000004565,B-000004761
2974,A-000004566,B-000004762
2974,A-000004566,B-000004763
2974,A-000004567,B-000004762
2974,A-000004567,B-000004763
2975,A-000004568,B-000004764
2975,A-000004568,B-000004765
2975,A-000004569,B-000004764
2975,A-000004569,B-000004765
2976,A-000004570,B-000004766
2976,A-000004570,B-000004767
2976,A-000004571,B-000004766
2976,A-000004571,B-000004767
2977,,B-000004768
2978,A-000004572,B-000004769
2978,A-000004572,B-000004770
2978,A-000004573,B-000004769
2978,A-000004573,B-000004770
2979,,B-000004771
2980,A-000004574,B-000004772
2980,A-000004574,B-000004773
2980,A-000004575,B-000004772
2980,A-000004575,B-000004773
2981,,B-000004774
2982,A-000004576,B-000004775
2982,A-000004576,B-000004776
2982,A-000004577,B-000004775
2982,A-000004577,B-000004776
2983,A-000004578,B-000004777
2983,A-000004578,B-000004778
2983,A-000004579,B-000004777
2983,A-000004579,B-000004778
2984,A-000004580,B-000004779
2984,A-000004580,B-000004780
2984,A-000004581,B-000004779
2984,A-000004581,B-000004780
2985,,B-000004781
2986,A-000004582,B-000004782
2986,A-000004582,B-000004783
2986,A-000004583,B-000004782
2986,A-000004583,B-000004783
2987,A-000004584,B-000004784
2987,A-000004584,B-000004785
2987,A-000004585,B-000004784
2987,A-000004585,B-000004785
2988,,B-000004786
2989,A-000004586,B-000004787
2989,A-000004586,B-000004788
2989,A-000004587,B-000004787
2989,A-000004587,B-000004788
2990,,B-000004789
2991,A-000004588,B-000004790
2991,A-000004588,B-000004791
2991,A-000004589,B-000004790
2991,A-000004589,B-000004791
2992,A-000004590,B-000004792
2992,A-000004590,B-000004793
2992,A-000004591,B-000004792
2992,A-000004591,B-000004793
2993,A-000004592,B-000004794
2993,A-000004592,B-000004795
2993,A-000004593,B-000004794
2993,A-000004593,B-000004795
2994,A-000004594,B-000004796
2994,A-000004594,B-000004797
2994,A-000004595,B-000004796
2994,A-000004595,B-000004797
2995,A-000004596,B-000004798
2995,A-000004596,B-000004799
2995,A-000004597,B-000004798
2995,A-000004597,B-000004799
2996,A-000004598,B-000004800
2996,A-000004598,B-000004801
2996,A-000004599,B-000004800
2996,A-000004599,B-000004801
2997,A-000004600,B-000004802
2997,A-000004600,B-000004803
2997,A-000004601,B-000004802
2997,A-000004601,B-000004803
2998,A-000004602,B-000004804
2998,A-000004602,B-000004805
2998,A-000004603,B-000004804
2998,A-000004603,B-000004805
2999,,B-000004806
3000,A-000004604,B-000004807
3000,A-000004604,B-000004808
3000,A-000004605,B-000004807
3000,A-000004605,B-000004808
3001,A-000004606,
3002,A-000004607,B-000004809
3002,A-000004607,B-000004810
3002,A-000004608,B-000004809
3002,A-000004608,B-000004810
3003,A-000004609,
3004,A-000004610,B-000004811
3004,A-000004610,B-000004812
3004,A-000004611,B-000004811
3004,A-000004611,B-000004812
3005,A-000004612,B-000004813
3005,A-000004612,B-000004814
3005,A-000004613,B-000004813
3005,A-000004613,B-000004814
3006,A-000004614,B-000004815
3006,A-000004614,B-000004816
3006,A-000004615,B-000004815
3006,A-000004615,B-000004816
3007,A-000004616,B-000004817
3007,A-000004616,B-000004818
3007,A-000004617,B-000004817
3007,A-000004617,B-000004818
3008,A-000004618,B-000004819
3008,A-000004618,B-000004820
3008,A-000004619,B-000004819
3008,A-000004619,B-000004820
3009,A-000004620,B-000004821
3009,A-000004620,B-000004822
3009,A-000004621,B-000004821
3009,A-000004621,B-000004822
3010,A-000004622,B-000004823
3010,A-000004622,B-000004824
3010,A-000004623,B-000004823
3010,A-000004623,B-000004824
3011,A-000004624,B-000004825
3011,A-000004624,B-000004826
3011,A-000004625,B-000004825
3011,A-000004625,B-000004826
3012,A-000004626,B-000004827
3012,A-000004626,B-000004828
3012,A-000004627,B-000004827
3012,A-000004627,B-000004828
3013,,B-000004829
3014,A-000004628,B-000004830
3014,A-000004628,B-000004831
3014,A-000004629,B-000004830
3014,A-000004629,B-000004831
3015,A-000004630,B-000004832
3015,A-000004630,B-000004833
3015,A-000004631,B-000004832
3015,A-000004631,B-000004833
3016,A-000004632,B-000004834
3016,A-000004632,B-000004835
3016,A-000004633,B-000004834
3016,A-000004633,B-000004835
3017,A-000004634,B-000004836
3017,A-000004634,B-000004837
3017,A-000004635,B-000004836
3017,A-000004635,B-000004837
3018,A-000004636,B-000004838
3018,A-000004636,B-000004839
3018,A-000004637,B-000004838
3018,A-000004637,B-000004839
3019,A-000004638,B-000004840
3019,A-000004638,B-000004841
3019,A-000004639,B-000004840
3019,A-000004639,B-000004841
3020,A-000004640,B-000004842
3020,A-000004640,B-000004843
3020,A-000004641,B-000004842
3020,A-000004641,B-000004843
3021,A-000004642,
3022,A-000004643,
3023,A-000004644,B-000004844
3023,A-000004644,B-000004845
3023,A-000004645,B-000004844
3023,A-000004645,B-000004845
3024,A-000004646,
3025,A-000004647,B-000004846
3025,A-000004647,B-000004847
3025,A-000004648,B-000004846
3025,A-000004648,B-000004847
3026,A-000004649,B-000004848
3026,A-000004649,B-000004849
3026,A-000004650,B-000004848
3026,A-000004650,B-000004849
3027,A-000004651,B-000004850
3027,A-000004651,B-000004851
3027,A-000004652,B-000004850
3027,A-000004652,B-000004851
3028,A-000004653,B-000004852
3028,A-000004653,B-000004853
3028,A-000004654,B-000004852
3028,A-000004654,B-000004853
3029,A-000004655,B-000004854
3029,A-000004655,B-000004855
3029,A-000004656,B-000004854
3029,A-000004656,B-000004855
3030,A-000004657,
3031,A-000004658,B-000004856
3031,A-000004658,B-000004857
3031,A-000004659,B-000004856
3031,A-000004659,B-000004857
3032,A-000004660,B-000004858
3032,A-000004660,B-000004859
3032,A-000004661,B-000004858
3032,A-000004661,B-000004859
3033,A-000004662,B-000004860
3033,A-000004662,B-000004861
3033,A-000004663,B-000004860
3033,A-000004663,B-000004861
3034,A-000004664,B-000004862
3034,A-000004664,B-000004863
3034,A-000004665,B-000004862
3034,A-000004665,B-000004863
3035,A-000004666,
3036,A-000004667,B-000004864
3036,A-000004667,B-000004865
3036,A-000004668,B-000004864
3036,A-000004668,B-000004865
3037,A-000004669,B-000004866
3037,A-000004669,B-000004867
3037,A-000004670,B-000004866
3037,A-000004670,B-000004867
3038,A-000004671,B-000004868
3038,A-000004671,B-000004869
3038,A-000004672,B-000004868
3038,A-000004672,B-000004869
3039,A-000004673,B-000004870
3039,A-000004673,B-000004871
3039,A-000004674,B-000004870
3039,A-000004674,B-000004871
3040,A-000004675,B-000004872
3040,A-000004675,B-000004873
3040,A-000004676,B-000004872
3040,A-000004676,B-000004873
3041,A-000004677,B-000004874
3041,A-000004677,B-000004875
3041,A-000004678,B-000004874
3041,A-000004678,B-000004875
3042,A-000004679,
3043,,B-000004876
3044,,B-000004877
3045,A-000004680,B-000004878
3045,A-000004680,B-000004879
3045,A-000004681,B-000004878
3045,A-000004681,B-000004879
3046,A-000004682,B-000004880
3046,A-000004682,B-000004881
3046,A-000004683,B-000004880
3046,A-000004683,B-000004881
3047,,B-000004882
3048,A-000004684,B-000004883
3048,A-000004684,B-000004884
3048,A-000004685,B-000004883
3048,A-000004685,B-000004884
3049,A-000004686,B-000004885
3049,A-000004686,B-000004886
3049,A-000004687,B-000004885
3049,A-000004687,B-000004886
3050,A-000004688,B-000004887
3050,A-000004688,B-000004888
3050,A-000004689,B-000004887
3050,A-000004689,B-000004888
3051,A-000004690,B-000004889
3051,A-000004690,B-000004890
3051,A-000004691,B-000004889
3051,A-000004691,B-000004890
3052,A-000004692,
3053,A-000004693,B-000004891
3053,A-000004693,B-000004892
3053,A-000004694,B-000004891
3053,A-000004694,B-000004892
3054,A-000004695,B-000004893
3054,A-000004695,B-000004894
3054,A-000004696,B-000004893
3054,A-000004696,B-000004894
3055,A-000004697,B-000004895
3055,A-000004697,B-000004896
3055,A-000004698,B-000004895
3055,A-000004698,B-000004896
3056,A-000004699,B-000004897
3056,A-000004699,B-000004898
3056,A-000004700,B-000004897
3056,A-000004700,B-000004898
3057,A-000004701,B-000004899
3057,A-000004701,B-000004900
3057,A-000004702,B-000004899
3057,A-000004702,B-000004900
3058,,B-000004901
3059,A-000004703,
3060,A-000004704,B-000004902
3060,A-000004704,B-000004903
3060,A-000004705,B-000004902
3060,A-000004705,B-000004903
3061,A-000004706,B-000004904
3061,A-000004706,B-000004905
3061,A-000004707,B-000004904
3061,A-000004707,B-000004905
3062,A-000004708,
3063,A-000004709,B-000004906
3063,A-000004709,B-000004907
3063,A-000004710,B-000004906
3063,A-000004710,B-000004907
3064,A-000004711,B-000004908
3064,A-000004711,B-000004909
3064,A-000004712,B-000004908
3064,A-000004712,B-000004909
3065,A-000004713,B-000004910
3065,A-000004713,B-000004911
3065,A-000004714,B-000004910
3065,A-000004714,B-000004911
3066,,B-000004912
3067,A-000004715,B-000004913
3067,A-000004715,B-000004914
3067,A-000004716,B-000004913
3067,A-000004716,B-000004914
3068,A-000004717,B-000004915
3068,A-000004717,B-000004916
3068,A-000004718,B-000004915
3068,A-000004718,B-000004916
3069,A-000004719,B-000004917
3069,A-000004719,B-000004918
3069,A-000004720,B-000004917
3069,A-000004720,B-000004918
3070,A-000004721,B-000004919
3070,A-000004721,B-000004920
3070,A-000004722,B-000004919
3070,A-000004722,B-000004920
3071,A-000004723,B-000004921
3071,A-000004723,B-000004922
3071,A-000004724,B-000004921
3071,A-000004724,B-000004922
3072,A-000004725,B-000004923
3072,A-000004725,B-000004924
3072,A-000004726,B-000004923
3072,A-000004726,B-000004924
3073,A-000004727,B-000004925
3073,A-000004727,B-000004926
3073,A-000004728,B-000004925
3073,A-000004728,B-000004926
3074,A-000004729,B-000004927
3074,A-000004729,B-000004928
3074,A-000004730,B-000004927
3074,A-000004730,B-000004928
3075,A-000004731,B-000004929
3075,A-000004731,B-000004930
3075,A-000004732,B-000004929
3075,A-000004732,B-000004930
3076,A-000004733,B-000004931
3076,A-000004733,B-000004932
3076,A-000004734,B-000004931
3076,A-000004734,B-000004932
3077,A-000004735,B-000004933
3077,A-000004735,B-000004934
3077,A-000004736,B-000004933
3077,A-000004736,B-000004934
3078,,B-000004935
3079,A-000004737,B-000004936
3079,A-000004737,B-000004937
3079,A-000004738,B-000004936
3079,A-000004738,B-000004937
3080,,B-000004938
3081,,B-000004939
3082,A-000004739,B-000004940
3082,A-000004739,B-000004941
3082,A-000004740,B-000004940
3082,A-000004740,B-000004941
3083,A-000004741,
3084,A-000004742,B-000004942
3084,A-000004742,B-000004943
3084,A-000004743,B-000004942
3084,A-000004743,B-000004943
3085,A-000004744,B-000004944
3085,A-000004744,B-000004945
3085,A-000004745,B-000004944
