PersonKey,DatasetId,RecordKey
2404,A,A-000001416
2404,B,B-000001416
2405,A,A-000001417
2405,B,B-000001417
2407,A,A-000001418
2407,B,B-000001418
2408,A,A-000001419
2408,B,B-000001419
2409,A,A-000001420
2409,B,B-000001420
2412,A,A-000001421
2412,B,B-000001421
2414,A,A-000001422
2414,B,B-000001422
2415,A,A-000001423
2415,B,B-000001423
2417,A,A-000001424
2417,B,B-000001424
2418,A,A-000001425
2418,B,B-000001425
2419,A,A-000001426
2419,B,B-000001426
2421,A,A-000001427
2421,B,B-000001427
2422,A,A-000001428
2422,B,B-000001428
2423,A,A-000001429
2423,B,B-000001429
2424,A,A-000001430
2424,B,B-000001430
2425,A,A-000001431
2425,B,B-000001431
2426,A,A-000001432
2426,B,B-000001432
2429,A,A-000001433
2429,B,B-000001433
2430,A,A-000001434
2430,B,B-000001434
2435,A,A-000001435
2435,B,B-000001435
2436,A,A-000001436
2436,B,B-000001436
2437,A,A-000001437
2437,B,B-000001437
2438,A,A-000001438
2438,B,B-000001438
2439,A,A-000001439
2439,B,B-000001439
2440,A,A-000001440
2440,B,B-000001440
2442,A,A-000001441
2442,B,B-000001441
2443,A,A-000001442
2443,B,B-000001442
2444,A,A-000001443
2444,B,B-000001443
2446,A,A-000001444
2446,B,B-000001444
2448,A,A-000001445
2448,B,B-000001445
2451,A,A-000001446
2451,B,B-000001446
2452,A,A-000001447
2452,B,B-000001447
2453,A,A-000001448
2453,B,B-000001448
2455,A,A-000001449
2455,B,B-000001449
2459,A,A-000001450
2459,B,B-000001450
2460,A,A-000001451
2460,B,B-000001451
2462,A,A-000001452
2462,B,B-000001452
2463,A,A-000001453
2463,B,B-000001453
2467,A,A-000001454
2467,B,B-000001454
2469,A,A-000001455
2469,B,B-000001455
2470,A,A-000001456
2470,B,B-000001456
2471,A,A-000001457
2471,B,B-000001457
2472,A,A-000001458
2472,B,B-000001458
2474,A,A-000001459
2474,B,B-000001459
2479,A,A-000001460
2479,B,B-000001460
2481,A,A-000001461
2481,B,B-000001461
2483,A,A-000001462
2483,B,B-000001462
2484,A,A-000001463
2484,B,B-000001463
2485,A,A-000001464
2485,B,B-000001464
2487,A,A-000001465
2487,B,B-000001465
2490,A,A-000001466
2490,B,B-000001466
2491,A,A-000001467
2491,B,B-000001467
2492,A,A-000001468
2492,B,B-000001468
2494,A,A-000001469
2494,B,B-000001469
2496,A,A-000001470
2496,B,B-000001470
2498,A,A-000001471
2498,B,B-000001471
2499,A,A-000001472
2499,B,B-000001472
2500,A,A-000001473
2500,B,B-000001473
2502,A,A-000001474
2502,B,B-000001474
2503,A,A-000001475
2503,B,B-000001475
2505,A,A-000001476
2505,B,B-000001476
2506,A,A-000001477
2506,B,B-000001477
2508,A,A-000001478
2508,B,B-000001478
2509,A,A-000001479
2509,B,B-000001479
2510,A,A-000001480
2510,B,B-000001480
2511,A,A-000001481
2511,B,B-000001481
2512,A,A-000001482
2512,B,B-000001482
2513,A,A-000001483
2513,B,B-000001483
2514,A,A-000001484
2514,B,B-000001484
2516,A,A-000001485
2516,B,B-000001485
2518,A,A-000001486
2518,B,B-000001486
2521,A,A-000001487
2521,B,B-000001487
2523,A,A-000001488
2523,B,B-000001488
2524,A,A-000001489
2524,B,B-000001489
2525,A,A-000001490
2525,B,B-000001490
2526,A,A-000001491
2526,B,B-000001491
2527,A,A-000001492
2527,B,B-000001492
2528,A,A-000001493
2528,B,B-000001493
2530,A,A-000001494
2530,B,B-000001494
2531,A,A-000001495
2531,B,B-000001495
2532,A,A-000001496
2532,B,B-000001496
2533,A,A-000001497
2533,B,B-000001497
2536,A,A-000001498
2536,B,B-000001498
2537,A,A-000001499
2537,B,B-000001499
2540,A,A-000001500
2540,B,B-000001500
2541,A,A-000001501
2541,B,B-000001501
2542,A,A-000001502
2542,B,B-000001502
2546,A,A-000001503
2546,B,B-000001503
2547,A,A-000001504
2547,B,B-000001504
2548,A,A-000001505
2548,B,B-000001505
2549,A,A-000001506
2549,B,B-000001506
2550,A,A-000001507
2550,B,B-000001507
2554,A,A-000001508
2554,B,B-000001508
2555,A,A-000001509
2555,B,B-000001509
2556,A,A-000001510
2556,B,B-000001510
2557,A,A-000001511
2557,B,B-000001511
2559,A,A-000001512
2559,B,B-000001512
2560,A,A-000001513
2560,B,B-000001513
2561,A,A-000001514
2561,B,B-000001514
2567,A,A-000001515
2567,B,B-000001515
2568,A,A-000001516
2568,B,B-000001516
2569,A,A-000001517
2569,B,B-000001517
2570,A,A-000001518
2570,B,B-000001518
2571,A,A-000001519
2571,B,B-000001519
2572,A,A-000001520
2572,B,B-000001520
2576,A,A-000001521
2576,B,B-000001521
2577,A,A-000001522
2577,B,B-000001522
2578,A,A-000001523
2578,B,B-000001523
2580,A,A-000001524
2580,B,B-000001524
2583,A,A-000001525
2583,B,B-000001525
2584,A,A-000001526
2584,B,B-000001526
2586,A,A-000001527
2586,B,B-000001527
2588,A,A-000001528
2588,B,B-000001528
2589,A,A-000001529
2589,B,B-000001529
2595,A,A-000001530
2595,B,B-000001530
2596,A,A-000001531
2596,B,B-000001531
2597,A,A-000001532
2597,B,B-000001532
2598,A,A-000001533
2598,B,B-000001533
2600,A,A-000001534
2600,B,B-000001534
2601,A,A-000001535
2601,B,B-000001535
2602,A,A-000001536
2602,B,B-000001536
2603,A,A-000001537
2603,B,B-000001537
2604,A,A-000001538
2604,B,B-000001538
2605,A,A-000001539
2605,B,B-000001539
2610,A,A-000001540
2610,B,B-000001540
2612,A,A-000001541
2612,B,B-000001541
2615,A,A-000001542
2615,B,B-000001542
2616,A,A-000001543
2616,B,B-000001543
2617,A,A-000001544
2617,B,B-000001544
2618,A,A-000001545
2618,B,B-000001545
2621,A,A-000001546
2621,B,B-000001546
2622,A,A-000001547
2622,B,B-000001547
2624,A,A-000001548
2624,B,B-000001548
2625,A,A-000001549
2625,B,B-000001549
2626,A,A-000001550
2626,B,B-000001550
2628,A,A-000001551
2628,B,B-000001551
2629,A,A-000001552
2629,B,B-000001552
2631,A,A-000001553
2631,B,B-000001553
2632,A,A-000001554
2632,B,B-000001554
2633,A,A-000001555
2633,B,B-000001555
2634,A,A-000001556
2634,B,B-000001556
2637,A,A-000001557
2637,B,B-000001557
2640,A,A-000001558
2640,B,B-000001558
2641,A,A-000001559
2641,B,B-000001559
2643,A,A-000001560
2643,B,B-000001560
2645,A,A-000001561
2645,B,B-000001561
2646,A,A-000001562
2646,B,B-000001562
2652,A,A-000001563
2652,B,B-000001563
2653,A,A-000001564
2653,B,B-000001564
2655,A,A-000001565
2655,B,B-000001565
2656,A,A-000001566
2656,B,B-000001566
2658,A,A-000001567
2658,B,B-000001567
2659,A,A-000001568
2659,B,B-000001568
2660,A,A-000001569
2660,B,B-000001569
2661,A,A-000001570
2661,B,B-000001570
2662,A,A-000001571
2662,B,B-000001571
2663,A,A-000001572
2663,B,B-000001572
2664,A,A-000001573
2664,B,B-000001573
2666,A,A-000001574
2666,B,B-000001574
2667,A,A-000001575
2667,B,B-000001575
2668,A,A-000001576
2668,B,B-000001576
2669,A,A-000001577
2669,B,B-000001577
2672,A,A-000001578
2672,B,B-000001578
2677,A,A-000001579
2677,B,B-000001579
2680,A,A-000001580
2680,B,B-000001580
2681,A,A-000001581
2681,B,B-000001581
2683,A,A-000001582
2683,B,B-000001582
2684,A,A-000001583
2684,B,B-000001583
2685,A,A-000001584
2685,B,B-000001584
2687,A,A-000001585
2687,B,B-000001585
2688,A,A-000001586
2688,B,B-000001586
2689,A,A-000001587
2689,B,B-000001587
2691,A,A-000001588
2691,B,B-000001588
2693,A,A-000001589
2693,B,B-000001589
2695,A,A-000001590
2695,B,B-000001590
2697,A,A-000001591
2697,B,B-000001591
2698,A,A-000001592
2698,B,B-000001592
2699,A,A-000001593
2699,B,B-000001593
2701,A,A-000001594
2701,B,B-000001594
2703,A,A-000001595
2703,B,B-000001595
2707,A,A-000001596
2707,B,B-000001596
2709,A,A-000001597
2709,B,B-000001597
2710,A,A-000001598
2710,B,B-000001598
2713,A,A-000001599
2713,B,B-000001599
2717,A,A-000001600
2717,B,B-000001600
2719,A,A-000001601
2719,B,B-000001601
2720,A,A-000001602
2720,B,B-000001602
2722,A,A-000001603
2722,B,B-000001603
2723,A,A-000001604
2723,B,B-000001604
2727,A,A-000001605
2727,B,B-000001605
2728,A,A-000001606
2728,B,B-000001606
2729,A,A-000001607
2729,B,B-000001607
2733,A,A-000001608
2733,B,B-000001608
2736,A,A-000001609
2736,B,B-000001609
2738,A,A-000001610
2738,B,B-000001610
2740,A,A-000001611
2740,B,B-000001611
2741,A,A-000001612
2741,B,B-000001612
2742,A,A-000001613
2742,B,B-000001613
2744,A,A-000001614
2744,B,B-000001614
2745,A,A-000001615
2745,B,B-000001615
2747,A,A-000001616
2747,B,B-000001616
2749,A,A-000001617
2749,B,B-000001617
2751,A,A-000001618
2751,B,B-000001618
2752,A,A-000001619
2752,B,B-000001619
2754,A,A-000001620
2754,B,B-000001620
2756,A,A-000001621
2756,B,B-000001621
2758,A,A-000001622
2758,B,B-000001622
2759,A,A-000001623
2759,B,B-000001623
2761,A,A-000001624
2761,B,B-000001624
2762,A,A-000001625
2762,B,B-000001625
2766,A,A-000001626
2766,B,B-000001626
2768,A,A-000001627
2768,B,B-000001627
2773,A,A-000001628
2773,B,B-000001628
2774,A,A-000001629
2774,B,B-000001629
2777,A,A-000001630
2777,B,B-000001630
2778,A,A-000001631
2778,B,B-000001631
2779,A,A-000001632
2779,B,B-000001632
2780,A,A-000001633
2780,B,B-000001633
2784,A,A-000001634
2784,B,B-000001634
2785,A,A-000001635
2785,B,B-000001635
2786,A,A-000001636
2786,B,B-000001636
2787,A,A-000001637
2787,B,B-000001637
2792,A,A-000001638
2792,B,B-000001638
2797,A,A-000001639
2797,B,B-000001639
2798,A,A-000001640
2798,B,B-000001640
2799,A,A-000001641
2799,B,B-000001641
2804,A,A-000001642
2804,B,B-000001642
2811,A,A-000001643
2811,B,B-000001643
2812,A,A-000001644
2812,B,B-000001644
2813,A,A-000001645
2813,B,B-000001645
2815,A,A-000001646
2815,B,B-000001646
2816,A,A-000001647
2816,B,B-000001647
2818,A,A-000001648
2818,B,B-000001648
2819,A,A-000001649
2819,B,B-000001649
2820,A,A-000001650
2820,B,B-000001650
2822,A,A-000001651
2822,B,B-000001651
2825,A,A-000001652
2825,B,B-000001652
2827,A,A-000001653
2827,B,B-000001653
2828,A,A-000001654
2828,B,B-000001654
2830,A,A-000001655
2830,B,B-000001655
2831,A,A-000001656
2831,B,B-000001656
2832,A,A-000001657
2832,B,B-000001657
2834,A,A-000001658
2834,B,B-000001658
2836,A,A-000001659
2836,B,B-000001659
2838,A,A-000001660
2838,B,B-000001660
2839,A,A-000001661
2839,B,B-000001661
2840,A,A-000001662
2840,B,B-000001662
2841,A,A-000001663
2841,B,B-000001663
2842,A,A-000001664
2842,B,B-000001664
2843,A,A-000001665
2843,B,B-000001665
2844,A,A-000001666
2844,B,B-000001666
2845,A,A-000001667
2845,B,B-000001667
2847,A,A-000001668
2847,B,B-000001668
2848,A,A-000001669
2848,B,B-000001669
2849,A,A-000001670
2849,B,B-000001670
2850,A,A-000001671
2850,B,B-000001671
2851,A,A-000001672
2851,B,B-000001672
2852,A,A-000001673
2852,B,B-000001673
2853,A,A-000001674
2853,B,B-000001674
2854,A,A-000001675
2854,B,B-000001675
2855,A,A-000001676
2855,B,B-000001676
2858,A,A-000001677
2858,B,B-000001677
2862,A,A-000001678
2862,B,B-000001678
2866,A,A-000001679
2866,B,B-000001679
2867,A,A-000001680
2867,B,B-000001680
2869,A,A-000001681
2869,B,B-000001681
2870,A,A-000001682
2870,B,B-000001682
2871,A,A-000001683
2871,B,B-000001683
2872,A,A-000001684
2872,B,B-000001684
2873,A,A-000001685
2873,B,B-000001685
2874,A,A-000001686
2874,B,B-000001686
2875,A,A-000001687
2875,B,B-000001687
2876,A,A-000001688
2876,B,B-000001688
2878,A,A-000001689
2878,B,B-000001689
2879,A,A-000001690
2879,B,B-000001690
2881,A,A-000001691
2881,B,B-000001691
2882,A,A-000001692
2882,B,B-000001692
2884,A,A-000001693
2884,B,B-000001693
2886,A,A-000001694
2886,B,B-000001694
2887,A,A-000001695
2887,B,B-000001695
2889,A,A-000001696
2889,B,B-000001696
2890,A,A-000001697
2890,B,B-000001697
2891,A,A-000001698
2891,B,B-000001698
2893,A,A-000001699
2893,B,B-000001699
2894,A,A-000001700
2894,B,B-000001700
2897,A,A-000001701
2897,B,B-000001701
2898,A,A-000001702
2898,B,B-000001702
2901,A,A-000001703
2901,B,B-000001703
2902,A,A-000001704
2902,B,B-000001704
2904,A,A-000001705
2904,B,B-000001705
2905,A,A-000001706
2905,B,B-000001706
2906,A,A-000001707
2906,B,B-000001707
2907,A,A-000001708
2907,B,B-000001708
2908,A,A-000001709
2908,B,B-000001709
2909,A,A-000001710
2909,B,B-000001710
2911,A,A-000001711
2911,B,B-000001711
2914,A,A-000001712
2914,B,B-000001712
2915,A,A-000001713
2915,B,B-000001713
2916,A,A-000001714
2916,B,B-000001714
2917,A,A-000001715
2917,B,B-000001715
2918,A,A-000001716
2918,B,B-000001716
2920,A,A-000001717
2920,B,B-000001717
2921,A,A-000001718
2921,B,B-000001718
2922,A,A-000001719
2922,B,B-000001719
2924,A,A-000001720
2924,B,B-000001720
2929,A,A-000001721
2929,B,B-000001721
2930,A,A-000001722
2930,B,B-000001722
2931,A,A-000001723
2931,B,B-000001723
2932,A,A-000001724
2932,B,B-000001724
2933,A,A-000001725
2933,B,B-000001725
2936,A,A-000001726
2936,B,B-000001726
2937,A,A-000001727
2937,B,B-000001727
2939,A,A-000001728
2939,B,B-000001728
2940,A,A-000001729
2940,B,B-000001729
2943,A,A-000001730
2943,B,B-000001730
2944,A,A-000001731
2944,B,B-000001731
2946,A,A-000001732
2946,B,B-000001732
2948,A,A-000001733
2948,B,B-000001733
2949,A,A-000001734
2949,B,B-000001734
2950,A,A-000001735
2950,B,B-000001735
2951,A,A-000001736
2951,B,B-000001736
2952,A,A-000001737
2952,B,B-000001737
2953,A,A-000001738
2953,B,B-000001738
2957,A,A-000001739
2957,B,B-000001739
2958,A,A-000001740
2958,B,B-000001740
2959,A,A-000001741
2959,B,B-000001741
2961,A,A-000001742
2961,B,B-000001742
2964,A,A-000001743
2964,B,B-000001743
2966,A,A-000001744
2966,B,B-000001744
2967,A,A-000001745
2967,B,B-000001745
2968,A,A-000001746
2968,B,B-000001746
2971,A,A-000001747
2971,B,B-000001747
2972,A,A-000001748
2972,B,B-000001748
2973,A,A-000001749
2973,B,B-000001749
2975,A,A-000001750
2975,B,B-000001750
2976,A,A-000001751
2976,B,B-000001751
2977,A,A-000001752
2977,B,B-000001752
2978,A,A-000001753
2978,B,B-000001753
2979,A,A-000001754
2979,B,B-000001754
2980,A,A-000001755
2980,B,B-000001755
2981,A,A-000001756
2981,B,B-000001756
2983,A,A-000001757
2983,B,B-000001757
2985,A,A-000001758
2985,B,B-000001758
2986,A,A-000001759
2986,B,B-000001759
2988,A,A-000001760
2988,B,B-000001760
2989,A,A-000001761
2989,B,B-000001761
2990,A,A-000001762
2990,B,B-000001762
2991,A,A-000001763
2991,B,B-000001763
2992,A,A-000001764
2992,B,B-000001764
2993,A,A-000001765
2993,B,B-000001765
2996,A,A-000001766
2996,B,B-000001766
2997,A,A-000001767
2997,B,B-000001767
2999,A,A-000001768
2999,B,B-000001768
3003,A,A-000001769
3003,B,B-000001769
3009,A,A-000001770
3009,B,B-000001770
3015,A,A-000001771
3015,B,B-000001771
3016,A,A-000001772
3016,B,B-000001772
3017,A,A-000001773
3017,B,B-000001773
3018,A,A-000001774
3018,B,B-000001774
3019,A,A-000001775
3019,B,B-000001775
3023,A,A-000001776
3023,B,B-000001776
3025,A,A-000001777
3025,B,B-000001777
3027,A,A-000001778
3027,B,B-000001778
3028,A,A-000001779
3028,B,B-000001779
3029,A,A-000001780
3029,B,B-000001780
3032,A,A-000001781
3032,B,B-000001781
3034,A,A-000001782
3034,B,B-000001782
3035,A,A-000001783
3035,B,B-000001783
3036,A,A-000001784
3036,B,B-000001784
3037,A,A-000001785
3037,B,B-000001785
3038,A,A-000001786
3038,B,B-000001786
3039,A,A-000001787
3039,B,B-000001787
3041,A,A-000001788
3041,B,B-000001788
3042,A,A-000001789
3042,B,B-000001789
3043,A,A-000001790
3043,B,B-000001790
3046,A,A-000001791
3046,B,B-000001791
3048,A,A-000001792
3048,B,B-000001792
3049,A,A-000001793
3049,B,B-000001793
3050,A,A-000001794
3050,B,B-000001794
3051,A,A-000001795
3051,B,B-000001795
3056,A,A-000001796
3056,B,B-000001796
3057,A,A-000001797
3057,B,B-000001797
3060,A,A-000001798
3060,B,B-000001798
3061,A,A-000001799
3061,B,B-000001799
3062,A,A-000001800
3062,B,B-000001800
3063,A,A-000001801
3063,B,B-000001801
3064,A,A-000001802
3064,B,B-000001802
3065,A,A-000001803
3065,B,B-000001803
3067,A,A-000001804
3067,B,B-000001804
3069,A,A-000001805
3069,B,B-000001805
3070,A,A-000001806
3070,B,B-000001806
3071,A,A-000001807
3071,B,B-000001807
3073,A,A-000001808
3073,B,B-000001808
3075,A,A-000001809
3075,B,B-000001809
3078,A,A-000001810
3078,B,B-000001810
3080,A,A-000001811
3080,B,B-000001811
3081,A,A-000001812
3081,B,B-000001812
3082,A,A-000001813
3082,B,B-000001813
3083,A,A-000001814
3083,B,B-000001814
3086,A,A-000001815
3086,B,B-000001815
3087,A,A-000001816
3087,B,B-000001816
3088,A,A-000001817
3088,B,B-000001817
3090,A,A-000001818
3090,B,B-000001818
3091,A,A-000001819
3091,B,B-000001819
3092,A,A-000001820
3092,B,B-000001820
3093,A,A-000001821
3093,B,B-000001821
3094,A,A-000001822
3094,B,B-000001822
3096,A,A-000001823
3096,B,B-000001823
3097,A,A-000001824
3097,B,B-000001824
3098,A,A-000001825
3098,B,B-000001825
3099,A,A-000001826
3099,B,B-000001826
3101,A,A-000001827
3101,B,B-000001827
3103,A,A-000001828
3103,B,B-000001828
3104,A,A-000001829
3104,B,B-000001829
3105,A,A-000001830
3105,B,B-000001830
3108,A,A-000001831
3108,B,B-000001831
3109,A,A-000001832
3109,B,B-000001832
3110,A,A-000001833
3110,B,B-000001833
3111,A,A-000001834
3111,B,B-000001834
3113,A,A-000001835
3113,B,B-000001835
3115,A,A-000001836
3115,B,B-000001836
3116,A,A-000001837
3116,B,B-000001837
3117,A,A-000001838
3117,B,B-000001838
3118,A,A-000001839
3118,B,B-000001839
3121,A,A-000001840
3121,B,B-000001840
3124,A,A-000001841
3124,B,B-000001841
3125,A,A-000001842
3125,B,B-000001842
3127,A,A-000001843
3127,B,B-000001843
3129,A,A-000001844
3129,B,B-000001844
3130,A,A-000001845
3130,B,B-000001845
3133,A,A-000001846
3133,B,B-000001846
3134,A,A-000001847
3134,B,B-000001847
3135,A,A-000001848
3135,B,B-000001848
3137,A,A-000001849
3137,B,B-000001849
3138,A,A-000001850
3138,B,B-000001850
3139,A,A-000001851
3139,B,B-000001851
3140,A,A-000001852
3140,B,B-000001852
3141,A,A-000001853
3141,B,B-000001853
3142,A,A-000001854
3142,B,B-000001854
3145,A,A-000001855
3145,B,B-000001855
3146,A,A-000001856
3146,B,B-000001856
3147,A,A-000001857
3147,B,B-000001857
3149,A,A-000001858
3149,B,B-000001858
3150,A,A-000001859
3150,B,B-000001859
3152,A,A-000001860
3152,B,B-000001860
3156,A,A-000001861
3156,B,B-000001861
3157,A,A-000001862
3157,B,B-000001862
3161,A,A-000001863
3161,B,B-000001863
3165,A,A-000001864
3165,B,B-000001864
3166,A,A-000001865
3166,B,B-000001865
3168,A,A-000001866
3168,B,B-000001866
3170,A,A-000001867
3170,B,B-000001867
3173,A,A-000001868
3173,B,B-000001868
3174,A,A-000001869
3174,B,B-000001869
3175,A,A-000001870
3175,B,B-000001870
3177,A,A-000001871
3177,B,B-000001871
3178,A,A-000001872
3178,B,B-000001872
3179,A,A-000001873
3179,B,B-000001873
3182,A,A-000001874
3182,B,B-000001874
3183,A,A-000001875
3183,B,B-000001875
3184,A,A-000001876
3184,B,B-000001876
3186,A,A-000001877
3186,B,B-000001877
3187,A,A-000001878
3187,B,B-000001878
3188,A,A-000001879
3188,B,B-000001879
3190,A,A-000001880
3190,B,B-000001880
3191,A,A-000001881
3191,B,B-000001881
3192,A,A-000001882
3192,B,B-000001882
3193,A,A-000001883
3193,B,B-000001883
3194,A,A-000001884
3194,B,B-000001884
3195,A,A-000001885
3195,B,B-000001885
3196,A,A-000001886
3196,B,B-000001886
3198,A,A-000001887
3198,B,B-000001887
3199,A,A-000001888
3199,B,B-000001888
3200,A,A-000001889
3200,B,B-000001889
3201,A,A-000001890
3201,B,B-000001890
3206,A,A-000001891
3206,B,B-000001891
3207,A,A-000001892
3207,B,B-000001892
3208,A,A-000001893
3208,B,B-000001893
3209,A,A-000001894
3209,B,B-000001894
3210,A,A-000001895
3210,B,B-000001895
3211,A,A-000001896
3211,B,B-000001896
3214,A,A-000001897
3214,B,B-000001897
3216,A,A-000001898
3216,B,B-000001898
3217,A,A-000001899
3217,B,B-000001899
3218,A,A-000001900
3218,B,B-000001900
3219,A,A-000001901
3219,B,B-000001901
3220,A,A-000001902
3220,B,B-000001902
3222,A,A-000001903
3222,B,B-000001903
3223,A,A-000001904
3223,B,B-000001904
3224,A,A-000001905
3224,B,B-000001905
3226,A,A-000001906
3226,B,B-000001906
3228,A,A-000001907
3228,B,B-000001907
3229,A,A-000001908
3229,B,B-000001908
3230,A,A-000001909
3230,B,B-000001909
3231,A,A-000001910
3231,B,B-000001910
3232,A,A-000001911
3232,B,B-000001911
3233,A,A-000001912
3233,B,B-000001912
3235,A,A-000001913
3235,B,B-000001913
3236,A,A-000001914
3236,B,B-000001914
3239,A,A-000001915
3239,B,B-000001915
3240,A,A-000001916
3240,B,B-000001916
3241,A,A-000001917
3241,B,B-000001917
3242,A,A-000001918
3242,B,B-000001918
3243,A,A-000001919
3243,B,B-000001919
3244,A,A-000001920
3244,B,B-000001920
3245,A,A-000001921
3245,B,B-000001921
3247,A,A-000001922
3247,B,B-000001922
3248,A,A-000001923
3248,B,B-000001923
3249,A,A-000001924
3249,B,B-000001924
3250,A,A-000001925
3250,B,B-000001925
3251,A,A-000001926
3251,B,B-000001926
3253,A,A-000001927
3253,B,B-000001927
3254,A,A-000001928
3254,B,B-000001928
3255,A,A-000001929
3255,B,B-000001929
3256,A,A-000001930
3256,B,B-000001930
3264,A,A-000001931
3264,B,B-000001931
3266,A,A-000001932
3266,B,B-000001932
3269,A,A-000001933
3269,B,B-000001933
3270,A,A-000001934
3270,B,B-000001934
3271,A,A-000001935
3271,B,B-000001935
3272,A,A-000001936
3272,B,B-000001936
3273,A,A-000001937
3273,B,B-000001937
3274,A,A-000001938
3274,B,B-000001938
3276,A,A-000001939
3276,B,B-000001939
3277,A,A-000001940
3277,B,B-000001940
3278,A,A-000001941
3278,B,B-000001941
3280,A,A-000001942
3280,B,B-000001942
3281,A,A-000001943
3281,B,B-000001943
3282,A,A-000001944
3282,B,B-000001944
3283,A,A-000001945
3283,B,B-000001945
3284,A,A-000001946
3284,B,B-000001946
3285,A,A-000001947
3285,B,B-000001947
3287,A,A-000001948
3287,B,B-000001948
3289,A,A-000001949
3289,B,B-000001949
3291,A,A-000001950
3291,B,B-000001950
3292,A,A-000001951
3292,B,B-000001951
3295,A,A-000001952
3295,B,B-000001952
3296,A,A-000001953
3296,B,B-000001953
3297,A,A-000001954
3297,B,B-000001954
3298,A,A-000001955
3298,B,B-000001955
3300,A,A-000001956
3300,B,B-000001956
3301,A,A-000001957
3301,B,B-000001957
3303,A,A-000001958
3303,B,B-000001958
3305,A,A-000001959
3305,B,B-000001959
3306,A,A-000001960
3306,B,B-000001960
3307,A,A-000001961
3307,B,B-000001961
3309,A,A-000001962
3309,B,B-000001962
3311,A,A-000001963
3311,B,B-000001963
3312,A,A-000001964
3312,B,B-000001964
3313,A,A-000001965
3313,B,B-000001965
3314,A,A-000001966
3314,B,B-000001966
3315,A,A-000001967
3315,B,B-000001967
3316,A,A-000001968
3316,B,B-000001968
3317,A,A-000001969
3317,B,B-000001969
3318,A,A-000001970
3318,B,B-000001970
3319,A,A-000001971
3319,B,B-000001971
3320,A,A-000001972
3320,B,B-000001972
3321,A,A-000001973
3321,B,B-000001973
3322,A,A-000001974
3322,B,B-000001974
3324,A,A-000001975
3324,B,B-000001975
3333,A,A-000001976
3333,B,B-000001976
3334,A,A-000001977
3334,B,B-000001977
3335,A,A-000001978
3335,B,B-000001978
3336,A,A-000001979
3336,B,B-000001979
3340,A,A-000001980
3340,B,B-000001980
3341,A,A-000001981
3341,B,B-000001981
3344,A,A-000001982
3344,B,B-000001982
3347,A,A-000001983
3347,B,B-000001983
3348,A,A-000001984
3348,B,B-000001984
3350,A,A-000001985
3350,B,B-000001985
3351,A,A-000001986
3351,B,B-000001986
3352,A,A-000001987
3352,B,B-000001987
3353,A,A-000001988
3353,B,B-000001988
3354,A,A-000001989
3354,B,B-000001989
3355,A,A-000001990
3355,B,B-000001990
3356,A,A-000001991
3356,B,B-000001991
3357,A,A-000001992
3357,B,B-000001992
3359,A,A-000001993
3359,B,B-000001993
3361,A,A-000001994
3361,B,B-000001994
3362,A,A-000001995
3362,B,B-000001995
3363,A,A-000001996
3363,B,B-000001996
3365,A,A-000001997
3365,B,B-000001997
3366,A,A-000001998
3366,B,B-000001998
3367,A,A-000001999
3367,B,B-000001999
3368,A,A-000002000
3368,B,B-000002000
3369,A,A-000002001
3369,B,B-000002001
3370,A,A-000002002
3370,B,B-000002002
3371,A,A-000002003
3371,B,B-000002003
3374,A,A-000002004
3374,B,B-000002004
3376,A,A-000002005
3376,B,B-000002005
3377,A,A-000002006
3377,B,B-000002006
3378,A,A-000002007
3378,B,B-000002007
3379,A,A-000002008
3379,B,B-000002008
3382,A,A-000002009
3382,B,B-000002009
3386,A,A-000002010
3386,B,B-000002010
3387,A,A-000002011
3387,B,B-000002011
3390,A,A-000002012
3390,B,B-000002012
3391,A,A-000002013
3391,B,B-000002013
3392,A,A-000002014
3392,B,B-000002014
3393,A,A-000002015
3393,B,B-000002015
3394,A,A-000002016
3394,B,B-000002016
3395,A,A-000002017
3395,B,B-000002017
3396,A,A-000002018
3396,B,B-000002018
3397,A,A-000002019
3397,B,B-000002019
3398,A,A-000002020
3398,B,B-000002020
3399,A,A-000002021
3399,B,B-000002021
3401,A,A-000002022
3401,B,B-000002022
3402,A,A-000002023
3402,B,B-000002023
3403,A,A-000002024
3403,B,B-000002024
3404,A,A-000002025
3404,B,B-000002025
3405,A,A-000002026
3405,B,B-000002026
3406,A,A-000002027
3406,B,B-000002027
3408,A,A-000002028
3408,B,B-000002028
3409,A,A-000002029
3409,B,B-000002029
3410,A,A-000002030
3410,B,B-000002030
3411,A,A-000002031
3411,B,B-000002031
3412,A,A-000002032
3412,B,B-000002032
3413,A,A-000002033
3413,B,B-000002033
3417,A,A-000002034
3417,B,B-000002034
3420,A,A-000002035
3420,B,B-000002035
3421,A,A-000002036
3421,B,B-000002036
3422,A,A-000002037
3422,B,B-000002037
3424,A,A-000002038
3424,B,B-000002038
3428,A,A-000002039
3428,B,B-000002039
3429,A,A-000002040
3429,B,B-000002040
3430,A,A-000002041
3430,B,B-000002041
3431,A,A-000002042
3431,B,B-000002042
3432,A,A-000002043
3432,B,B-000002043
3433,A,A-000002044
3433,B,B-000002044
3434,A,A-000002045
3434,B,B-000002045
3435,A,A-000002046
3435,B,B-000002046
3438,A,A-000002047
3438,B,B-000002047
3439,A,A-000002048
3439,B,B-000002048
3441,A,A-000002049
3441,B,B-000002049
3444,A,A-000002050
3444,B,B-000002050
3445,A,A-000002051
