PersonKey,A_RecordKey,B_RecordKey
3239,A-000001915,B-000001915
3240,A-000001916,B-000001916
3241,A-000001917,B-000001917
3242,A-000001918,B-000001918
3243,A-000001919,B-000001919
3244,A-000001920,B-000001920
3245,A-000001921,B-000001921
3247,A-000001922,B-000001922
3248,A-000001923,B-000001923
3249,A-000001924,B-000001924
3250,A-000001925,B-000001925
3251,A-000001926,B-000001926
3253,A-000001927,B-000001927
3254,A-000001928,B-000001928
3255,A-000001929,B-000001929
3256,A-000001930,B-000001930
3264,A-000001931,B-000001931
3266,A-000001932,B-000001932
3269,A-000001933,B-000001933
3270,A-000001934,B-000001934
3271,A-000001935,B-000001935
3272,A-000001936,B-000001936
3273,A-000001937,B-000001937
3274,A-000001938,B-000001938
3276,A-000001939,B-000001939
3277,A-000001940,B-000001940
3278,A-000001941,B-000001941
3280,A-000001942,B-000001942
3281,A-000001943,B-000001943
3282,A-000001944,B-000001944
3283,A-000001945,B-000001945
3284,A-000001946,B-000001946
3285,A-000001947,B-000001947
3287,A-000001948,B-000001948
3289,A-000001949,B-000001949
3291,A-000001950,B-000001950
3292,A-000001951,B-000001951
3295,A-000001952,B-000001952
3296,A-000001953,B-000001953
3297,A-000001954,B-000001954
3298,A-000001955,B-000001955
3300,A-000001956,B-000001956
3301,A-000001957,B-000001957
3303,A-000001958,B-000001958
3305,A-000001959,B-000001959
3306,A-000001960,B-000001960
3307,A-000001961,B-000001961
3309,A-000001962,B-000001962
3311,A-000001963,B-000001963
3312,A-000001964,B-000001964
3313,A-000001965,B-000001965
3314,A-000001966,B-000001966
3315,A-000001967,B-000001967
3316,A-000001968,B-000001968
3317,A-000001969,B-000001969
3318,A-000001970,B-000001970
3319,A-000001971,B-000001971
3320,A-000001972,B-000001972
3321,A-000001973,B-000001973
3322,A-000001974,B-000001974
3324,A-000001975,B-000001975
3333,A-000001976,B-000001976
3334,A-000001977,B-000001977
3335,A-000001978,B-000001978
3336,A-000001979,B-000001979
3340,A-000001980,B-000001980
3341,A-000001981,B-000001981
3344,A-000001982,B-000001982
3347,A-000001983,B-000001983
3348,A-000001984,B-000001984
3350,A-000001985,B-000001985
3351,A-000001986,B-000001986
3352,A-000001987,B-000001987
3353,A-000001988,B-000001988
3354,A-000001989,B-000001989
3355,A-000001990,B-000001990
3356,A-000001991,B-000001991
3357,A-000001992,B-000001992
3359,A-000001993,B-000001993
3361,A-000001994,B-000001994
3362,A-000001995,B-000001995
3363,A-000001996,B-000001996
3365,A-000001997,B-000001997
3366,A-000001998,B-000001998
3367,A-000001999,B-000001999
3368,A-000002000,B-000002000
3369,A-000002001,B-000002001
3370,A-000002002,B-000002002
3371,A-000002003,B-000002003
3374,A-000002004,B-000002004
3376,A-000002005,B-000002005
3377,A-000002006,B-000002006
3378,A-000002007,B-000002007
3379,A-000002008,B-000002008
3382,A-000002009,B-000002009
3386,A-000002010,B-000002010
3387,A-000002011,B-000002011
3390,A-000002012,B-000002012
3391,A-000002013,B-000002013
3392,A-000002014,B-000002014
3393,A-000002015,B-000002015
3394,A-000002016,B-000002016
3395,A-000002017,B-000002017
3396,A-000002018,B-000002018
3397,A-000002019,B-000002019
3398,A-000002020,B-000002020
3399,A-000002021,B-000002021
3401,A-000002022,B-000002022
3402,A-000002023,B-000002023
3403,A-000002024,B-000002024
3404,A-000002025,B-000002025
3405,A-000002026,B-000002026
3406,A-000002027,B-000002027
3408,A-000002028,B-000002028
3409,A-000002029,B-000002029
3410,A-000002030,B-000002030
3411,A-000002031,B-000002031
3412,A-000002032,B-000002032
3413,A-000002033,B-000002033
3417,A-000002034,B-000002034
3420,A-000002035,B-000002035
3421,A-000002036,B-000002036
3422,A-000002037,B-000002037
3424,A-000002038,B-000002038
3428,A-000002039,B-000002039
3429,A-000002040,B-000002040
3430,A-000002041,B-000002041
3431,A-000002042,B-000002042
3432,A-000002043,B-000002043
3433,A-000002044,B-000002044
3434,A-000002045,B-000002045
3435,A-000002046,B-000002046
3438,A-000002047,B-000002047
3439,A-000002048,B-000002048
3441,A-000002049,B-000002049
3444,A-000002050,B-000002050
3445,A-000002051,B-000002051
3446,A-000002052,B-000002052
3447,A-000002053,B-000002053
3448,A-000002054,B-000002054
3450,A-000002055,B-000002055
3451,A-000002056,B-000002056
3452,A-000002057,B-000002057
3453,A-000002058,B-000002058
3454,A-000002059,B-000002059
3455,A-000002060,B-000002060
3456,A-000002061,B-000002061
3458,A-000002062,B-000002062
3460,A-000002063,B-000002063
3461,A-000002064,B-000002064
3464,A-000002065,B-000002065
3467,A-000002066,B-000002066
3469,A-000002067,B-000002067
3470,A-000002068,B-000002068
3471,A-000002069,B-000002069
3473,A-000002070,B-000002070
3474,A-000002071,B-000002071
3475,A-000002072,B-000002072
3476,A-000002073,B-000002073
3477,A-000002074,B-000002074
3478,A-000002075,B-000002075
3482,A-000002076,B-000002076
3483,A-000002077,B-000002077
3485,A-000002078,B-000002078
3489,A-000002079,B-000002079
3490,A-000002080,B-000002080
3491,A-000002081,B-000002081
3492,A-000002082,B-000002082
3493,A-000002083,B-000002083
3494,A-000002084,B-000002084
3495,A-000002085,B-000002085
3496,A-000002086,B-000002086
3497,A-000002087,B-000002087
3499,A-000002088,B-000002088
3500,A-000002089,B-000002089
3502,A-000002090,B-000002090
3503,A-000002091,B-000002091
3504,A-000002092,B-000002092
3505,A-000002093,B-000002093
3507,A-000002094,B-000002094
3508,A-000002095,B-000002095
3511,A-000002096,B-000002096
3515,A-000002097,B-000002097
3519,A-000002098,B-000002098
3521,A-000002099,B-000002099
3523,A-000002100,B-000002100
3524,A-000002101,B-000002101
3526,A-000002102,B-000002102
3527,A-000002103,B-000002103
3528,A-000002104,B-000002104
3532,A-000002105,B-000002105
3535,A-000002106,B-000002106
3537,A-000002107,B-000002107
3538,A-000002108,B-000002108
3539,A-000002109,B-000002109
3540,A-000002110,B-000002110
3541,A-000002111,B-000002111
3544,A-000002112,B-000002112
3546,A-000002113,B-000002113
3548,A-000002114,B-000002114
3550,A-000002115,B-000002115
3551,A-000002116,B-000002116
3553,A-000002117,B-000002117
3554,A-000002118,B-000002118
3555,A-000002119,B-000002119
3556,A-000002120,B-000002120
3558,A-000002121,B-000002121
3559,A-000002122,B-000002122
3563,A-000002123,B-000002123
3566,A-000002124,B-000002124
3568,A-000002125,B-000002125
3569,A-000002126,B-000002126
3570,A-000002127,B-000002127
3575,A-000002128,B-000002128
3577,A-000002129,B-000002129
3579,A-000002130,B-000002130
3580,A-000002131,B-000002131
3581,A-000002132,B-000002132
3582,A-000002133,B-000002133
3583,A-000002134,B-000002134
3584,A-000002135,B-000002135
3590,A-000002136,B-000002136
3591,A-000002137,B-000002137
3592,A-000002138,B-000002138
3593,A-000002139,B-000002139
3594,A-000002140,B-000002140
3596,A-000002141,B-000002141
3597,A-000002142,B-000002142
3599,A-000002143,B-000002143
3600,A-000002144,B-000002144
3601,A-000002145,B-000002145
3603,A-000002146,B-000002146
3604,A-000002147,B-000002147
3606,A-000002148,B-000002148
3607,A-000002149,B-000002149
3609,A-000002150,B-000002150
3610,A-000002151,B-000002151
3612,A-000002152,B-000002152
3613,A-000002153,B-000002153
3615,A-000002154,B-000002154
3616,A-000002155,B-000002155
3617,A-000002156,B-000002156
3618,A-000002157,B-000002157
3620,A-000002158,B-000002158
3621,A-000002159,B-000002159
3623,A-000002160,B-000002160
3624,A-000002161,B-000002161
3625,A-000002162,B-000002162
3626,A-000002163,B-000002163
3627,A-000002164,B-000002164
3628,A-000002165,B-000002165
3631,A-000002166,B-000002166
3632,A-000002167,B-000002167
3633,A-000002168,B-000002168
3636,A-000002169,B-000002169
3638,A-000002170,B-000002170
3639,A-000002171,B-000002171
3642,A-000002172,B-000002172
3643,A-000002173,B-000002173
3644,A-000002174,B-000002174
3647,A-000002175,B-000002175
3648,A-000002176,B-000002176
3650,A-000002177,B-000002177
3653,A-000002178,B-000002178
3654,A-000002179,B-000002179
3655,A-000002180,B-000002180
3656,A-000002181,B-000002181
3658,A-000002182,B-000002182
3661,A-000002183,B-000002183
3662,A-000002184,B-000002184
3664,A-000002185,B-000002185
3669,A-000002186,B-000002186
3670,A-000002187,B-000002187
3672,A-000002188,B-000002188
3674,A-000002189,B-000002189
3675,A-000002190,B-000002190
3677,A-000002191,B-000002191
3680,A-000002192,B-000002192
3682,A-000002193,B-000002193
3687,A-000002194,B-000002194
3688,A-000002195,B-000002195
3689,A-000002196,B-000002196
3692,A-000002197,B-000002197
3694,A-000002198,B-000002198
3695,A-000002199,B-000002199
3696,A-000002200,B-000002200
3697,A-000002201,B-000002201
3698,A-000002202,B-000002202
3700,A-000002203,B-000002203
3701,A-000002204,B-000002204
3702,A-000002205,B-000002205
3703,A-000002206,B-000002206
3704,A-000002207,B-000002207
3706,A-000002208,B-000002208
3707,A-000002209,B-000002209
3708,A-000002210,B-000002210
3709,A-000002211,B-000002211
3711,A-000002212,B-000002212
3712,A-000002213,B-000002213
3713,A-000002214,B-000002214
3714,A-000002215,B-000002215
3716,A-000002216,B-000002216
3717,A-000002217,B-000002217
3723,A-000002218,B-000002218
3725,A-000002219,B-000002219
3726,A-000002220,B-000002220
3727,A-000002221,B-000002221
3728,A-000002222,B-000002222
3730,A-000002223,B-000002223
3731,A-000002224,B-000002224
3732,A-000002225,B-000002225
3734,A-000002226,B-000002226
3736,A-000002227,B-000002227
3738,A-000002228,B-000002228
3739,A-000002229,B-000002229
3742,A-000002230,B-000002230
3743,A-000002231,B-000002231
3744,A-000002232,B-000002232
3745,A-000002233,B-000002233
3746,A-000002234,B-000002234
3747,A-000002235,B-000002235
3748,A-000002236,B-000002236
3749,A-000002237,B-000002237
3751,A-000002238,B-000002238
3752,A-000002239,B-000002239
3755,A-000002240,B-000002240
3756,A-000002241,B-000002241
3757,A-000002242,B-000002242
3759,A-000002243,B-000002243
3760,A-000002244,B-000002244
3761,A-000002245,B-000002245
3762,A-000002246,B-000002246
3763,A-000002247,B-000002247
3764,A-000002248,B-000002248
3766,A-000002249,B-000002249
3767,A-000002250,B-000002250
3770,A-000002251,B-000002251
3771,A-000002252,B-000002252
3772,A-000002253,B-000002253
3773,A-000002254,B-000002254
3775,A-000002255,B-000002255
3776,A-000002256,B-000002256
3778,A-000002257,B-000002257
3779,A-000002258,B-000002258
3780,A-000002259,B-000002259
3781,A-000002260,B-000002260
3782,A-000002261,B-000002261
3783,A-000002262,B-000002262
3784,A-000002263,B-000002263
3786,A-000002264,B-000002264
3788,A-000002265,B-000002265
3789,A-000002266,B-000002266
3790,A-000002267,B-000002267
3791,A-000002268,B-000002268
3792,A-000002269,B-000002269
3793,A-000002270,B-000002270
3795,A-000002271,B-000002271
3796,A-000002272,B-000002272
3797,A-000002273,B-000002273
3798,A-000002274,B-000002274
3799,A-000002275,B-000002275
3800,A-000002276,B-000002276
3802,A-000002277,B-000002277
3803,A-000002278,B-000002278
3805,A-000002279,B-000002279
3806,A-000002280,B-000002280
3808,A-000002281,B-000002281
3809,A-000002282,B-000002282
3810,A-000002283,B-000002283
3811,A-000002284,B-000002284
3813,A-000002285,B-000002285
3814,A-000002286,B-000002286
3815,A-000002287,B-000002287
3818,A-000002288,B-000002288
3820,A-000002289,B-000002289
3821,A-000002290,B-000002290
3824,A-000002291,B-000002291
3825,A-000002292,B-000002292
3826,A-000002293,B-000002293
3828,A-000002294,B-000002294
3829,A-000002295,B-000002295
3831,A-000002296,B-000002296
3832,A-000002297,B-000002297
3834,A-000002298,B-000002298
3836,A-000002299,B-000002299
3840,A-000002300,B-000002300
3841,A-000002301,B-000002301
3844,A-000002302,B-000002302
3845,A-000002303,B-000002303
3846,A-000002304,B-000002304
3847,A-000002305,B-000002305
3848,A-000002306,B-000002306
3849,A-000002307,B-000002307
3850,A-000002308,B-000002308
3851,A-000002309,B-000002309
3852,A-000002310,B-000002310
3853,A-000002311,B-000002311
3855,A-000002312,B-000002312
3856,A-000002313,B-000002313
3857,A-000002314,B-000002314
3858,A-000002315,B-000002315
3859,A-000002316,B-000002316
3861,A-000002317,B-000002317
3865,A-000002318,B-000002318
3867,A-000002319,B-000002319
3869,A-000002320,B-000002320
3870,A-000002321,B-000002321
3871,A-000002322,B-000002322
3873,A-000002323,B-000002323
3874,A-000002324,B-000002324
3875,A-000002325,B-000002325
3876,A-000002326,B-000002326
3878,A-000002327,B-000002327
3879,A-000002328,B-000002328
3881,A-000002329,B-000002329
3884,A-000002330,B-000002330
3885,A-000002331,B-000002331
3888,A-000002332,B-000002332
3889,A-000002333,B-000002333
3893,A-000002334,B-000002334
3895,A-000002335,B-000002335
3896,A-000002336,B-000002336
3897,A-000002337,B-000002337
3898,A-000002338,B-000002338
3900,A-000002339,B-000002339
3903,A-000002340,B-000002340
3904,A-000002341,B-000002341
3905,A-000002342,B-000002342
3906,A-000002343,B-000002343
3907,A-000002344,B-000002344
3908,A-000002345,B-000002345
3909,A-000002346,B-000002346
3911,A-000002347,B-000002347
3913,A-000002348,B-000002348
3915,A-000002349,B-000002349
3916,A-000002350,B-000002350
3917,A-000002351,B-000002351
3921,A-000002352,B-000002352
3924,A-000002353,B-000002353
3929,A-000002354,B-000002354
3931,A-000002355,B-000002355
3932,A-000002356,B-000002356
3933,A-000002357,B-000002357
3934,A-000002358,B-000002358
3935,A-000002359,B-000002359
3937,A-000002360,B-000002360
3938,A-000002361,B-000002361
3939,A-000002362,B-000002362
3943,A-000002363,B-000002363
3945,A-000002364,B-000002364
3946,A-000002365,B-000002365
3947,A-000002366,B-000002366
3948,A-000002367,B-000002367
3953,A-000002368,B-000002368
3955,A-000002369,B-000002369
3956,A-000002370,B-000002370
3957,A-000002371,B-000002371
3958,A-000002372,B-000002372
3959,A-000002373,B-000002373
3960,A-000002374,B-000002374
3961,A-000002375,B-000002375
3962,A-000002376,B-000002376
3963,A-000002377,B-000002377
3965,A-000002378,B-000002378
3966,A-000002379,B-000002379
3968,A-000002380,B-000002380
3969,A-000002381,B-000002381
3970,A-000002382,B-000002382
3972,A-000002383,B-000002383
3973,A-000002384,B-000002384
3974,A-000002385,B-000002385
3975,A-000002386,B-000002386
3976,A-000002387,B-000002387
3977,A-000002388,B-000002388
3978,A-000002389,B-000002389
3979,A-000002390,B-000002390
3980,A-000002391,B-000002391
3981,A-000002392,B-000002392
3983,A-000002393,B-000002393
3985,A-000002394,B-000002394
3986,A-000002395,B-000002395
3987,A-000002396,B-000002396
3988,A-000002397,B-000002397
3989,A-000002398,B-000002398
3990,A-000002399,B-000002399
3992,A-000002400,B-000002400
3993,A-000002401,B-000002401
3994,A-000002402,B-000002402
3995,A-000002403,B-000002403
3996,A-000002404,B-000002404
3998,A-000002405,B-000002405
3999,A-000002406,B-000002406
4000,A-000002407,B-000002407
4002,A-000002408,B-000002408
4003,A-000002409,B-000002409
4004,A-000002410,B-000002410
4008,A-000002411,B-000002411
4009,A-000002412,B-000002412
4011,A-000002413,B-000002413
4015,A-000002414,B-000002414
4016,A-000002415,B-000002415
4017,A-000002416,B-000002416
4018,A-000002417,B-000002417
4019,A-000002418,B-000002418
4020,A-000002419,B-000002419
4021,A-000002420,B-000002420
4023,A-000002421,B-000002421
4026,A-000002422,B-000002422
4027,A-000002423,B-000002423
4029,A-000002424,B-000002424
4030,A-000002425,B-000002425
4031,A-000002426,B-000002426
4034,A-000002427,B-000002427
4035,A-000002428,B-000002428
4037,A-000002429,B-000002429
4038,A-000002430,B-000002430
4039,A-000002431,B-000002431
4040,A-000002432,B-000002432
4042,A-000002433,B-000002433
4043,A-000002434,B-000002434
4046,A-000002435,B-000002435
4047,A-000002436,B-000002436
4049,A-000002437,B-000002437
4055,A-000002438,B-000002438
4056,A-000002439,B-000002439
4058,A-000002440,B-000002440
4060,A-000002441,B-000002441
4062,A-000002442,B-000002442
4064,A-000002443,B-000002443
4065,A-000002444,B-000002444
4067,A-000002445,B-000002445
4068,A-000002446,B-000002446
4069,A-000002447,B-000002447
4070,A-000002448,B-000002448
4071,A-000002449,B-000002449
4075,A-000002450,B-000002450
4076,A-000002451,B-000002451
4077,A-000002452,B-000002452
4079,A-000002453,B-000002453
4081,A-000002454,B-000002454
4082,A-000002455,B-000002455
4083,A-000002456,B-000002456
4084,A-000002457,B-000002457
4085,A-000002458,B-000002458
4086,A-000002459,B-000002459
4088,A-000002460,B-000002460
4089,A-000002461,B-000002461
4090,A-000002462,B-000002462
4091,A-000002463,B-000002463
4095,A-000002464,B-000002464
4097,A-000002465,B-000002465
4098,A-000002466,B-000002466
4100,A-000002467,B-000002467
4101,A-000002468,B-000002468
4102,A-000002469,B-000002469
4103,A-000002470,B-000002470
4104,A-000002471,B-000002471
4105,A-000002472,B-000002472
4107,A-000002473,B-000002473
4108,A-000002474,B-000002474
4109,A-000002475,B-000002475
4111,A-000002476,B-000002476
4114,A-000002477,B-000002477
4115,A-000002478,B-000002478
4116,A-000002479,B-000002479
4118,A-000002480,B-000002480
4119,A-000002481,B-000002481
4120,A-000002482,B-000002482
4121,A-000002483,B-000002483
4123,A-000002484,B-000002484
4124,A-000002485,B-000002485
4126,A-000002486,B-000002486
4129,A-000002487,B-000002487
4130,A-000002488,B-000002488
4131,A-000002489,B-000002489
4132,A-000002490,B-000002490
4136,A-000002491,B-000002491
4137,A-000002492,B-000002492
4138,A-000002493,B-000002493
4139,A-000002494,B-000002494
4140,A-000002495,B-000002495
4143,A-000002496,B-000002496
4145,A-000002497,B-000002497
4147,A-000002498,B-000002498
4152,A-000002499,B-000002499
4153,A-000002500,B-000002500
4155,A-000002501,B-000002501
4156,A-000002502,B-000002502
4157,A-000002503,B-000002503
4158,A-000002504,B-000002504
4159,A-000002505,B-000002505
4160,A-000002506,B-000002506
4162,A-000002507,B-000002507
4164,A-000002508,B-000002508
4165,A-000002509,B-000002509
4166,A-000002510,B-000002510
4168,A-000002511,B-000002511
4169,A-000002512,B-000002512
4170,A-000002513,B-000002513
4173,A-000002514,B-000002514
4174,A-000002515,B-000002515
4176,A-000002516,B-000002516
4177,A-000002517,B-000002517
4178,A-000002518,B-000002518
4180,A-000002519,B-000002519
4182,A-000002520,B-000002520
4183,A-000002521,B-000002521
4184,A-000002522,B-000002522
4186,A-000002523,B-000002523
4187,A-000002524,B-000002524
4188,A-000002525,B-000002525
4189,A-000002526,B-000002526
4191,A-000002527,B-000002527
4192,A-000002528,B-000002528
4194,A-000002529,B-000002529
4196,A-000002530,B-000002530
4197,A-000002531,B-000002531
4198,A-000002532,B-000002532
4202,A-000002533,B-000002533
4204,A-000002534,B-000002534
4205,A-000002535,B-000002535
4209,A-000002536,B-000002536
4210,A-000002537,B-000002537
4211,A-000002538,B-000002538
4212,A-000002539,B-000002539
4213,A-000002540,B-000002540
4215,A-000002541,B-000002541
4216,A-000002542,B-000002542
4217,A-000002543,B-000002543
4218,A-000002544,B-000002544
4219,A-000002545,B-000002545
4220,A-000002546,B-000002546
4221,A-000002547,B-000002547
4222,A-000002548,B-000002548
4224,A-000002549,B-000002549
4225,A-000002550,B-000002550
4228,A-000002551,B-000002551
4230,A-000002552,B-000002552
4233,A-000002553,B-000002553
4234,A-000002554,B-000002554
4235,A-000002555,B-000002555
4238,A-000002556,B-000002556
4239,A-000002557,B-000002557
4242,A-000002558,B-000002558
4243,A-000002559,B-000002559
4244,A-000002560,B-000002560
4245,A-000002561,B-000002561
4246,A-000002562,B-000002562
4248,A-000002563,B-000002563
4250,A-000002564,B-000002564
4251,A-000002565,B-000002565
4252,A-000002566,B-000002566
4253,A-000002567,B-000002567
4254,A-000002568,B-000002568
4255,A-000002569,B-000002569
4256,A-000002570,B-000002570
4258,A-000002571,B-000002571
4261,A-000002572,B-000002572
4262,A-000002573,B-000002573
4265,A-000002574,B-000002574
4266,A-000002575,B-000002575
4268,A-000002576,B-000002576
4270,A-000002577,B-000002577
4271,A-000002578,B-000002578
4272,A-000002579,B-000002579
4274,A-000002580,B-000002580
4275,A-000002581,B-000002581
4276,A-000002582,B-000002582
4277,A-000002583,B-000002583
4278,A-000002584,B-000002584
4279,A-000002585,B-000002585
4281,A-000002586,B-000002586
4282,A-000002587,B-000002587
4283,A-000002588,B-000002588
4285,A-000002589,B-000002589
4286,A-000002590,B-000002590
4289,A-000002591,B-000002591
4291,A-000002592,B-000002592
4294,A-000002593,B-000002593
4295,A-000002594,B-000002594
4296,A-000002595,B-000002595
4300,A-000002596,B-000002596
4301,A-000002597,B-000002597
4302,A-000002598,B-000002598
4303,A-000002599,B-000002599
4305,A-000002600,B-000002600
4306,A-000002601,B-000002601
4307,A-000002602,B-000002602
4310,A-000002603,B-000002603
4311,A-000002604,B-000002604
4313,A-000002605,B-000002605
4316,A-000002606,B-000002606
4317,A-000002607,B-000002607
4318,A-000002608,B-000002608
4321,A-000002609,B-000002609
4324,A-000002610,B-000002610
4325,A-000002611,B-000002611
4327,A-000002612,B-000002612
4328,A-000002613,B-000002613
4331,A-000002614,B-000002614
4332,A-000002615,B-000002615
4337,A-000002616,B-000002616
4339,A-000002617,B-000002617
4340,A-000002618,B-000002618
4341,A-000002619,B-000002619
4344,A-000002620,B-000002620
4345,A-000002621,B-000002621
4346,A-000002622,B-000002622
4347,A-000002623,B-000002623
4348,A-000002624,B-000002624
4350,A-000002625,B-000002625
4351,A-000002626,B-000002626
4353,A-000002627,B-000002627
4355,A-000002628,B-000002628
4357,A-000002629,B-000002629
4358,A-000002630,B-000002630
4362,A-000002631,B-000002631
4363,A-000002632,B-000002632
4364,A-000002633,B-000002633
4366,A-000002634,B-000002634
4367,A-000002635,B-000002635
4368,A-000002636,B-000002636
4369,A-000002637,B-000002637
4370,A-000002638,B-000002638
4371,A-000002639,B-000002639
4372,A-000002640,B-000002640
4375,A-000002641,B-000002641
4377,A-000002642,B-000002642
4380,A-000002643,B-000002643
4382,A-000002644,B-000002644
4383,A-000002645,B-000002645
4384,A-000002646,B-000002646
4386,A-000002647,B-000002647
4387,A-000002648,B-000002648
4389,A-000002649,B-000002649
4390,A-000002650,B-000002650
4392,A-000002651,B-000002651
4393,A-000002652,B-000002652
4396,A-000002653,B-000002653
4397,A-000002654,B-000002654
4399,A-000002655,B-000002655
4400,A-000002656,B-000002656
4403,A-000002657,B-000002657
4404,A-000002658,B-000002658
4406,A-000002659,B-000002659
4407,A-000002660,B-000002660
4408,A-000002661,B-000002661
4409,A-000002662,B-000002662
4413,A-000002663,B-000002663
4414,A-000002664,B-000002664
4415,A-000002665,B-000002665
4417,A-000002666,B-000002666
4418,A-000002667,B-000002667
4419,A-000002668,B-000002668
4420,A-000002669,B-000002669
4421,A-000002670,B-000002670
4423,A-000002671,B-000002671
4424,A-000002672,B-000002672
4425,A-000002673,B-000002673
4427,A-000002674,B-000002674
4428,A-000002675,B-000002675
4432,A-000002676,B-000002676
4433,A-000002677,B-000002677
4434,A-000002678,B-000002678
4435,A-000002679,B-000002679
4436,A-000002680,B-000002680
4438,A-000002681,B-000002681
4439,A-000002682,B-000002682
4441,A-000002683,B-000002683
4442,A-000002684,B-000002684
4443,A-000002685,B-000002685
4445,A-000002686,B-000002686
4446,A-000002687,B-000002687
4451,A-000002688,B-000002688
4452,A-000002689,B-000002689
4453,A-000002690,B-000002690
4454,A-000002691,B-000002691
4456,A-000002692,B-000002692
4459,A-000002693,B-000002693
4462,A-000002694,B-000002694
4463,A-000002695,B-000002695
4465,A-000002696,B-000002696
4466,A-000002697,B-000002697
4467,A-000002698,B-000002698
4468,A-000002699,B-000002699
4473,A-000002700,B-000002700
4474,A-000002701,B-000002701
4475,A-000002702,B-000002702
4476,A-000002703,B-000002703
4477,A-000002704,B-000002704
4479,A-000002705,B-000002705
4480,A-000002706,B-000002706
4483,A-000002707,B-000002707
4484,A-000002708,B-000002708
4485,A-000002709,B-000002709
4487,A-000002710,B-000002710
4488,A-000002711,B-000002711
4489,A-000002712,B-000002712
4491,A-000002713,B-000002713
4492,A-000002714,B-000002714
4493,A-000002715,B-000002715
4495,A-000002716,B-000002716
4496,A-000002717,B-000002717
4498,A-000002718,B-000002718
4499,A-000002719,B-000002719
4501,A-000002720,B-000002720
4504,A-000002721,B-000002721
4508,A-000002722,B-000002722
4510,A-000002723,B-000002723
4511,A-000002724,B-000002724
4512,A-000002725,B-000002725
4513,A-000002726,B-000002726
4515,A-000002727,B-000002727
4516,A-000002728,B-000002728
4521,A-000002729,B-000002729
4524,A-000002730,B-000002730
4527,A-000002731,B-000002731
4528,A-000002732,B-000002732
4529,A-000002733,B-000002733
4530,A-000002734,B-000002734
4532,A-000002735,B-000002735
4533,A-000002736,B-000002736
4534,A-000002737,B-000002737
4536,A-000002738,B-000002738
4538,A-000002739,B-000002739
4539,A-000002740,B-000002740
4540,A-000002741,B-000002741
4541,A-000002742,B-000002742
4544,A-000002743,B-000002743
4546,A-000002744,B-000002744
4547,A-000002745,B-000002745
4548,A-000002746,B-000002746
4549,A-000002747,B-000002747
4552,A-000002748,B-000002748
4553,A-000002749,B-000002749
4554,A-000002750,B-000002750
4555,A-000002751,B-000002751
4556,A-000002752,B-000002752
4557,A-000002753,B-000002753
4559,A-000002754,B-000002754
4561,A-000002755,B-000002755
4562,A-000002756,B-000002756
4563,A-000002757,B-000002757
4567,A-000002758,B-000002758
4568,A-000002759,B-000002759
4569,A-000002760,B-000002760
4571,A-000002761,B-000002761
4572,A-000002762,B-000002762
4574,A-000002763,B-000002763
4576,A-000002764,B-000002764
4577,A-000002765,B-000002765
4579,A-000002766,B-000002766
4580,A-000002767,B-000002767
4582,A-000002768,B-000002768
4583,A-000002769,B-000002769
4585,A-000002770,B-000002770
4586,A-000002771,B-000002771
4588,A-000002772,B-000002772
4589,A-000002773,B-000002773
4590,A-000002774,B-000002774
4593,A-000002775,B-000002775
4595,A-000002776,B-000002776
4598,A-000002777,B-000002777
4599,A-000002778,B-000002778
4600,A-000002779,B-000002779
4602,A-000002780,B-000002780
4603,A-000002781,B-000002781
4604,A-000002782,B-000002782
4606,A-000002783,B-000002783
4607,A-000002784,B-000002784
4610,A-000002785,B-000002785
4611,A-000002786,B-000002786
4613,A-000002787,B-000002787
4614,A-000002788,B-000002788
4615,A-000002789,B-000002789
4616,A-000002790,B-000002790
4620,A-000002791,B-000002791
4621,A-000002792,B-000002792
4623,A-000002793,B-000002793
4624,A-000002794,B-000002794
4625,A-000002795,B-000002795
4627,A-000002796,B-000002796
4628,A-000002797,B-000002797
4629,A-000002798,B-000002798
4631,A-000002799,B-000002799
4632,A-000002800,B-000002800
4633,A-000002801,B-000002801
4634,A-000002802,B-000002802
4636,A-000002803,B-000002803
4637,A-000002804,B-000002804
4638,A-000002805,B-000002805
4640,A-000002806,B-000002806
4641,A-000002807,B-000002807
4642,A-000002808,B-000002808
4643,A-000002809,B-000002809
4644,A-000002810,B-000002810
4646,A-000002811,B-000002811
4647,A-000002812,B-000002812
4648,A-000002813,B-000002813
4651,A-000002814,B-000002814
4652,A-000002815,B-000002815
4653,A-000002816,B-000002816
4654,A-000002817,B-000002817
4655,A-000002818,B-000002818
4656,A-000002819,B-000002819
4659,A-000002820,B-000002820
4661,A-000002821,B-000002821
4664,A-000002822,B-000002822
4666,A-000002823,B-000002823
4667,A-000002824,B-000002824
4668,A-000002825,B-000002825
4669,A-000002826,B-000002826
4670,A-000002827,B-000002827
4674,A-000002828,B-000002828
4675,A-000002829,B-000002829
4676,A-000002830,B-000002830
4677,A-000002831,B-000002831
4678,A-000002832,B-000002832
4681,A-000002833,B-000002833
4682,A-000002834,B-000002834
4683,A-000002835,B-000002835
4684,A-000002836,B-000002836
4687,A-000002837,B-000002837
4688,A-000002838,B-000002838
4689,A-000002839,B-000002839
4691,A-000002840,B-000002840
4692,A-000002841,B-000002841
4693,A-000002842,B-000002842
4694,A-000002843,B-000002843
4696,A-000002844,B-000002844
4699,A-000002845,B-000002845
