PersonKey,A_RecordKey,B_RecordKey
2277,A-000001218,B-000002021
2277,A-000001218,B-000002022
2278,,B-000002023
2279,A-000001219,B-000002024
2279,A-000001219,B-000002025
2284,A-000001220,B-000002026
2284,A-000001220,B-000002027
2286,A-000001221,B-000002028
2286,A-000001221,B-000002029
2287,A-000001222,B-000002030
2287,A-000001222,B-000002031
2288,A-000001223,B-000002032
2288,A-000001223,B-000002033
2290,A-000001224,B-000002034
2290,A-000001224,B-000002035
2292,A-000001225,B-000002036
2292,A-000001225,B-000002037
2293,,B-000002038
2294,A-000001226,B-000002039
2294,A-000001226,B-000002040
2295,A-000001227,B-000002041
2295,A-000001227,B-000002042
2296,A-000001228,B-000002043
2296,A-000001228,B-000002044
2298,A-000001229,B-000002045
2298,A-000001229,B-000002046
2299,A-000001230,B-000002047
2299,A-000001230,B-000002048
2301,A-000001231,B-000002049
2301,A-000001231,B-000002050
2302,,B-000002051
2303,A-000001232,B-000002052
2303,A-000001232,B-000002053
2304,A-000001233,B-000002054
2304,A-000001233,B-000002055
2305,A-000001234,B-000002056
2305,A-000001234,B-000002057
2306,A-000001235,B-000002058
2306,A-000001235,B-000002059
2307,A-000001236,B-000002060
2307,A-000001236,B-000002061
2309,A-000001237,B-000002062
2309,A-000001237,B-000002063
2310,,B-000002064
2312,A-000001238,B-000002065
2312,A-000001238,B-000002066
2314,A-000001239,B-000002067
2314,A-000001239,B-000002068
2315,A-000001240,B-000002069
2315,A-000001240,B-000002070
2318,A-000001241,B-000002071
2318,A-000001241,B-000002072
2319,A-000001242,B-000002073
2319,A-000001242,B-000002074
2320,A-000001243,B-000002075
2320,A-000001243,B-000002076
2322,A-000001244,B-000002077
2322,A-000001244,B-000002078
2323,A-000001245,B-000002079
2323,A-000001245,B-000002080
2326,A-000001246,B-000002081
2326,A-000001246,B-000002082
2327,,B-000002083
2329,A-000001247,B-000002084
2329,A-000001247,B-000002085
2330,A-000001248,B-000002086
2330,A-000001248,B-000002087
2332,A-000001249,B-000002088
2332,A-000001249,B-000002089
2335,A-000001250,B-000002090
2335,A-000001250,B-000002091
2337,A-000001251,B-000002092
2337,A-000001251,B-000002093
2338,A-000001252,B-000002094
2338,A-000001252,B-000002095
2340,A-000001253,B-000002096
2340,A-000001253,B-000002097
2341,A-000001254,B-000002098
2341,A-000001254,B-000002099
2342,A-000001255,B-000002100
2342,A-000001255,B-000002101
2343,A-000001256,B-000002102
2343,A-000001256,B-000002103
2344,A-000001257,B-000002104
2344,A-000001257,B-000002105
2345,A-000001258,B-000002106
2345,A-000001258,B-000002107
2347,A-000001259,B-000002108
2347,A-000001259,B-000002109
2348,A-000001260,B-000002110
2348,A-000001260,B-000002111
2350,A-000001261,B-000002112
2350,A-000001261,B-000002113
2352,A-000001262,B-000002114
2352,A-000001262,B-000002115
2356,A-000001263,B-000002116
2356,A-000001263,B-000002117
2357,A-000001264,B-000002118
2357,A-000001264,B-000002119
2358,A-000001265,B-000002120
2358,A-000001265,B-000002121
2359,A-000001266,B-000002122
2359,A-000001266,B-000002123
2361,A-000001267,B-000002124
2361,A-000001267,B-000002125
2362,A-000001268,B-000002126
2362,A-000001268,B-000002127
2363,A-000001269,B-000002128
2363,A-000001269,B-000002129
2367,A-000001270,B-000002130
2367,A-000001270,B-000002131
2373,A-000001271,B-000002132
2373,A-000001271,B-000002133
2375,A-000001272,B-000002134
2375,A-000001272,B-000002135
2381,A-000001273,B-000002136
2381,A-000001273,B-000002137
2382,A-000001274,B-000002138
2382,A-000001274,B-000002139
2383,A-000001275,B-000002140
2383,A-000001275,B-000002141
2385,A-000001276,B-000002142
2385,A-000001276,B-000002143
2387,A-000001277,B-000002144
2387,A-000001277,B-000002145
2389,,B-000002146
2390,A-000001278,B-000002147
2390,A-000001278,B-000002148
2391,A-000001279,B-000002149
2391,A-000001279,B-000002150
2392,,B-000002151
2393,A-000001280,B-000002152
2393,A-000001280,B-000002153
2395,A-000001281,B-000002154
2395,A-000001281,B-000002155
2397,A-000001282,B-000002156
2397,A-000001282,B-000002157
2399,A-000001283,B-000002158
2399,A-000001283,B-000002159
2400,,B-000002160
2404,A-000001284,B-000002161
2404,A-000001284,B-000002162
2405,A-000001285,B-000002163
2405,A-000001285,B-000002164
2407,A-000001286,B-000002165
2407,A-000001286,B-000002166
2408,A-000001287,B-000002167
2408,A-000001287,B-000002168
2409,A-000001288,B-000002169
2409,A-000001288,B-000002170
2412,A-000001289,B-000002171
2412,A-000001289,B-000002172
2414,A-000001290,B-000002173
2414,A-000001290,B-000002174
2415,A-000001291,B-000002175
2415,A-000001291,B-000002176
2417,A-000001292,B-000002177
2417,A-000001292,B-000002178
2418,,B-000002179
2419,A-000001293,B-000002180
2419,A-000001293,B-000002181
2421,A-000001294,B-000002182
2421,A-000001294,B-000002183
2422,A-000001295,B-000002184
2422,A-000001295,B-000002185
2423,,B-000002186
2424,A-000001296,B-000002187
2424,A-000001296,B-000002188
2425,A-000001297,B-000002189
2425,A-000001297,B-000002190
2426,,B-000002191
2429,,B-000002192
2430,A-000001298,B-000002193
2430,A-000001298,B-000002194
2435,A-000001299,B-000002195
2435,A-000001299,B-000002196
2436,A-000001300,B-000002197
2436,A-000001300,B-000002198
2437,A-000001301,B-000002199
2437,A-000001301,B-000002200
2438,A-000001302,B-000002201
2438,A-000001302,B-000002202
2439,A-000001303,B-000002203
2439,A-000001303,B-000002204
2440,A-000001304,B-000002205
2440,A-000001304,B-000002206
2442,A-000001305,B-000002207
2442,A-000001305,B-000002208
2443,A-000001306,B-000002209
2443,A-000001306,B-000002210
2444,A-000001307,B-000002211
2444,A-000001307,B-000002212
2446,A-000001308,B-000002213
2446,A-000001308,B-000002214
2448,A-000001309,B-000002215
2448,A-000001309,B-000002216
2451,A-000001310,B-000002217
2451,A-000001310,B-000002218
2452,A-000001311,B-000002219
2452,A-000001311,B-000002220
2453,A-000001312,B-000002221
2453,A-000001312,B-000002222
2455,,B-000002223
2459,A-000001313,B-000002224
2459,A-000001313,B-000002225
2460,A-000001314,B-000002226
2460,A-000001314,B-000002227
2462,A-000001315,B-000002228
2462,A-000001315,B-000002229
2463,A-000001316,B-000002230
2463,A-000001316,B-000002231
2467,,B-000002232
2469,A-000001317,B-000002233
2469,A-000001317,B-000002234
2470,A-000001318,B-000002235
2470,A-000001318,B-000002236
2471,A-000001319,B-000002237
2471,A-000001319,B-000002238
2472,A-000001320,B-000002239
2472,A-000001320,B-000002240
2474,A-000001321,B-000002241
2474,A-000001321,B-000002242
2479,A-000001322,B-000002243
2479,A-000001322,B-000002244
2481,A-000001323,B-000002245
2481,A-000001323,B-000002246
2483,A-000001324,B-000002247
2483,A-000001324,B-000002248
2484,A-000001325,B-000002249
2484,A-000001325,B-000002250
2485,A-000001326,B-000002251
2485,A-000001326,B-000002252
2487,A-000001327,B-000002253
2487,A-000001327,B-000002254
2490,A-000001328,B-000002255
2490,A-000001328,B-000002256
2491,A-000001329,B-000002257
2491,A-000001329,B-000002258
2492,A-000001330,B-000002259
2492,A-000001330,B-000002260
2494,A-000001331,B-000002261
2494,A-000001331,B-000002262
2496,A-000001332,B-000002263
2496,A-000001332,B-000002264
2498,A-000001333,B-000002265
2498,A-000001333,B-000002266
2499,A-000001334,B-000002267
2499,A-000001334,B-000002268
2500,A-000001335,B-000002269
2500,A-000001335,B-000002270
2502,A-000001336,B-000002271
2502,A-000001336,B-000002272
2503,,B-000002273
2505,A-000001337,B-000002274
2505,A-000001337,B-000002275
2506,A-000001338,B-000002276
2506,A-000001338,B-000002277
2508,A-000001339,B-000002278
2508,A-000001339,B-000002279
2509,A-000001340,B-000002280
2509,A-000001340,B-000002281
2510,A-000001341,B-000002282
2510,A-000001341,B-000002283
2511,,B-000002284
2512,A-000001342,B-000002285
2512,A-000001342,B-000002286
2513,,B-000002287
2514,A-000001343,B-000002288
2514,A-000001343,B-000002289
2516,A-000001344,B-000002290
2516,A-000001344,B-000002291
2518,A-000001345,B-000002292
2518,A-000001345,B-000002293
2521,A-000001346,B-000002294
2521,A-000001346,B-000002295
2523,A-000001347,B-000002296
2523,A-000001347,B-000002297
2524,A-000001348,B-000002298
2524,A-000001348,B-000002299
2525,,B-000002300
2526,A-000001349,B-000002301
2526,A-000001349,B-000002302
2527,,B-000002303
2528,A-000001350,B-000002304
2528,A-000001350,B-000002305
2530,,B-000002306
2531,A-000001351,B-000002307
2531,A-000001351,B-000002308
2532,,B-000002309
2533,A-000001352,B-000002310
2533,A-000001352,B-000002311
2536,A-000001353,B-000002312
2536,A-000001353,B-000002313
2537,A-000001354,B-000002314
2537,A-000001354,B-000002315
2540,A-000001355,B-000002316
2540,A-000001355,B-000002317
2541,,B-000002318
2542,,B-000002319
2546,A-000001356,B-000002320
2546,A-000001356,B-000002321
2547,A-000001357,B-000002322
2547,A-000001357,B-000002323
2548,A-000001358,B-000002324
2548,A-000001358,B-000002325
2549,A-000001359,B-000002326
2549,A-000001359,B-000002327
2550,A-000001360,B-000002328
2550,A-000001360,B-000002329
2554,A-000001361,B-000002330
2554,A-000001361,B-000002331
2555,,B-000002332
2556,A-000001362,B-000002333
2556,A-000001362,B-000002334
2557,A-000001363,B-000002335
2557,A-000001363,B-000002336
2559,A-000001364,B-000002337
2559,A-000001364,B-000002338
2560,A-000001365,B-000002339
2560,A-000001365,B-000002340
2561,A-000001366,B-000002341
2561,A-000001366,B-000002342
2567,A-000001367,B-000002343
2567,A-000001367,B-000002344
2568,A-000001368,B-000002345
2568,A-000001368,B-000002346
2569,A-000001369,B-000002347
2569,A-000001369,B-000002348
2570,A-000001370,B-000002349
2570,A-000001370,B-000002350
2571,,B-000002351
2572,,B-000002352
2576,A-000001371,B-000002353
2576,A-000001371,B-000002354
2577,A-000001372,B-000002355
2577,A-000001372,B-000002356
2578,A-000001373,B-000002357
2578,A-000001373,B-000002358
2580,A-000001374,B-000002359
2580,A-000001374,B-000002360
2583,A-000001375,B-000002361
2583,A-000001375,B-000002362
2584,,B-000002363
2586,A-000001376,B-000002364
2586,A-000001376,B-000002365
2588,A-000001377,B-000002366
2588,A-000001377,B-000002367
2589,A-000001378,B-000002368
2589,A-000001378,B-000002369
2595,A-000001379,B-000002370
2595,A-000001379,B-000002371
2596,A-000001380,B-000002372
2596,A-000001380,B-000002373
2597,A-000001381,B-000002374
2597,A-000001381,B-000002375
2598,A-000001382,B-000002376
2598,A-000001382,B-000002377
2600,,B-000002378
2601,A-000001383,B-000002379
2601,A-000001383,B-000002380
2602,A-000001384,B-000002381
2602,A-000001384,B-000002382
2603,A-000001385,B-000002383
2603,A-000001385,B-000002384
2604,A-000001386,B-000002385
2604,A-000001386,B-000002386
2605,A-000001387,B-000002387
2605,A-000001387,B-000002388
2610,A-000001388,B-000002389
2610,A-000001388,B-000002390
2612,A-000001389,B-000002391
2612,A-000001389,B-000002392
2615,A-000001390,B-000002393
2615,A-000001390,B-000002394
2616,A-000001391,B-000002395
2616,A-000001391,B-000002396
2617,A-000001392,B-000002397
2617,A-000001392,B-000002398
2618,,B-000002399
2621,A-000001393,B-000002400
2621,A-000001393,B-000002401
2622,A-000001394,B-000002402
2622,A-000001394,B-000002403
2624,A-000001395,B-000002404
2624,A-000001395,B-000002405
2625,A-000001396,B-000002406
2625,A-000001396,B-000002407
2626,A-000001397,B-000002408
2626,A-000001397,B-000002409
2628,A-000001398,B-000002410
2628,A-000001398,B-000002411
2629,A-000001399,B-000002412
2629,A-000001399,B-000002413
2631,A-000001400,B-000002414
2631,A-000001400,B-000002415
2632,A-000001401,B-000002416
2632,A-000001401,B-000002417
2633,A-000001402,B-000002418
2633,A-000001402,B-000002419
2634,A-000001403,B-000002420
2634,A-000001403,B-000002421
2637,A-000001404,B-000002422
2637,A-000001404,B-000002423
2640,A-000001405,B-000002424
2640,A-000001405,B-000002425
2641,A-000001406,B-000002426
2641,A-000001406,B-000002427
2643,A-000001407,B-000002428
2643,A-000001407,B-000002429
2645,A-000001408,B-000002430
2645,A-000001408,B-000002431
2646,A-000001409,B-000002432
2646,A-000001409,B-000002433
2652,A-000001410,B-000002434
2652,A-000001410,B-000002435
2653,A-000001411,B-000002436
2653,A-000001411,B-000002437
2655,A-000001412,B-000002438
2655,A-000001412,B-000002439
2656,A-000001413,B-000002440
2656,A-000001413,B-000002441
2658,A-000001414,B-000002442
2658,A-000001414,B-000002443
2659,A-000001415,B-000002444
2659,A-000001415,B-000002445
2660,,B-000002446
2661,A-000001416,B-000002447
2661,A-000001416,B-000002448
2662,A-000001417,B-000002449
2662,A-000001417,B-000002450
2663,A-000001418,B-000002451
2663,A-000001418,B-000002452
2664,A-000001419,B-000002453
2664,A-000001419,B-000002454
2666,A-000001420,B-000002455
2666,A-000001420,B-000002456
2667,A-000001421,B-000002457
2667,A-000001421,B-000002458
2668,A-000001422,B-000002459
2668,A-000001422,B-000002460
2669,A-000001423,B-000002461
2669,A-000001423,B-000002462
2672,A-000001424,B-000002463
2672,A-000001424,B-000002464
2677,A-000001425,B-000002465
2677,A-000001425,B-000002466
2680,A-000001426,B-000002467
2680,A-000001426,B-000002468
2681,A-000001427,B-000002469
2681,A-000001427,B-000002470
2683,A-000001428,B-000002471
2683,A-000001428,B-000002472
2684,A-000001429,B-000002473
2684,A-000001429,B-000002474
2685,A-000001430,B-000002475
2685,A-000001430,B-000002476
2687,A-000001431,B-000002477
2687,A-000001431,B-000002478
2688,A-000001432,B-000002479
2688,A-000001432,B-000002480
2689,A-000001433,B-000002481
2689,A-000001433,B-000002482
2691,A-000001434,B-000002483
2691,A-000001434,B-000002484
2693,A-000001435,B-000002485
2693,A-000001435,B-000002486
2695,A-000001436,B-000002487
2695,A-000001436,B-000002488
2697,A-000001437,B-000002489
2697,A-000001437,B-000002490
2698,A-000001438,B-000002491
2698,A-000001438,B-000002492
2699,A-000001439,B-000002493
2699,A-000001439,B-000002494
2701,A-000001440,B-000002495
2701,A-000001440,B-000002496
2703,A-000001441,B-000002497
2703,A-000001441,B-000002498
2707,,B-000002499
2709,A-000001442,B-000002500
2709,A-000001442,B-000002501
2710,,B-000002502
2713,A-000001443,B-000002503
2713,A-000001443,B-000002504
2717,A-000001444,B-000002505
2717,A-000001444,B-000002506
2719,A-000001445,B-000002507
2719,A-000001445,B-000002508
2720,A-000001446,B-000002509
2720,A-000001446,B-000002510
2722,A-000001447,B-000002511
2722,A-000001447,B-000002512
2723,A-000001448,B-000002513
2723,A-000001448,B-000002514
2727,A-000001449,B-000002515
2727,A-000001449,B-000002516
2728,A-000001450,B-000002517
2728,A-000001450,B-000002518
2729,A-000001451,B-000002519
2729,A-000001451,B-000002520
2733,A-000001452,B-000002521
2733,A-000001452,B-000002522
2736,,B-000002523
2738,A-000001453,B-000002524
2738,A-000001453,B-000002525
2740,A-000001454,B-000002526
2740,A-000001454,B-000002527
2741,A-000001455,B-000002528
2741,A-000001455,B-000002529
2742,A-000001456,B-000002530
2742,A-000001456,B-000002531
2744,A-000001457,B-000002532
2744,A-000001457,B-000002533
2745,A-000001458,B-000002534
2745,A-000001458,B-000002535
2747,A-000001459,B-000002536
2747,A-000001459,B-000002537
2749,A-000001460,B-000002538
2749,A-000001460,B-000002539
2751,A-000001461,B-000002540
2751,A-000001461,B-000002541
2752,A-000001462,B-000002542
2752,A-000001462,B-000002543
2754,A-000001463,B-000002544
2754,A-000001463,B-000002545
2756,A-000001464,B-000002546
2756,A-000001464,B-000002547
2758,A-000001465,B-000002548
2758,A-000001465,B-000002549
2759,A-000001466,B-000002550
2759,A-000001466,B-000002551
2761,A-000001467,B-000002552
2761,A-000001467,B-000002553
2762,A-000001468,B-000002554
2762,A-000001468,B-000002555
2766,,B-000002556
2768,A-000001469,B-000002557
2768,A-000001469,B-000002558
2773,A-000001470,B-000002559
2773,A-000001470,B-000002560
2774,A-000001471,B-000002561
2774,A-000001471,B-000002562
2777,A-000001472,B-000002563
2777,A-000001472,B-000002564
2778,,B-000002565
2779,A-000001473,B-000002566
2779,A-000001473,B-000002567
2780,A-000001474,B-000002568
2780,A-000001474,B-000002569
2784,A-000001475,B-000002570
2784,A-000001475,B-000002571
2785,A-000001476,B-000002572
2785,A-000001476,B-000002573
2786,A-000001477,B-000002574
2786,A-000001477,B-000002575
2787,A-000001478,B-000002576
2787,A-000001478,B-000002577
2792,A-000001479,B-000002578
2792,A-000001479,B-000002579
2797,A-000001480,B-000002580
2797,A-000001480,B-000002581
2798,A-000001481,B-000002582
2798,A-000001481,B-000002583
2799,A-000001482,B-000002584
2799,A-000001482,B-000002585
2804,A-000001483,B-000002586
2804,A-000001483,B-000002587
2811,A-000001484,B-000002588
2811,A-000001484,B-000002589
2812,A-000001485,B-000002590
2812,A-000001485,B-000002591
2813,A-000001486,B-000002592
2813,A-000001486,B-000002593
2815,,B-000002594
2816,A-000001487,B-000002595
2816,A-000001487,B-000002596
2818,A-000001488,B-000002597
2818,A-000001488,B-000002598
2819,A-000001489,B-000002599
2819,A-000001489,B-000002600
2820,A-000001490,B-000002601
2820,A-000001490,B-000002602
2822,A-000001491,B-000002603
2822,A-000001491,B-000002604
2825,A-000001492,B-000002605
2825,A-000001492,B-000002606
2827,A-000001493,B-000002607
2827,A-000001493,B-000002608
2828,A-000001494,B-000002609
2828,A-000001494,B-000002610
2830,A-000001495,B-000002611
2830,A-000001495,B-000002612
2831,A-000001496,B-000002613
2831,A-000001496,B-000002614
2832,A-000001497,B-000002615
2832,A-000001497,B-000002616
2834,A-000001498,B-000002617
2834,A-000001498,B-000002618
2836,A-000001499,B-000002619
2836,A-000001499,B-000002620
2838,A-000001500,B-000002621
2838,A-000001500,B-000002622
2839,A-000001501,B-000002623
2839,A-000001501,B-000002624
2840,A-000001502,B-000002625
2840,A-000001502,B-000002626
2841,A-000001503,B-000002627
2841,A-000001503,B-000002628
2842,A-000001504,B-000002629
2842,A-000001504,B-000002630
2843,A-000001505,B-000002631
2843,A-000001505,B-000002632
2844,A-000001506,B-000002633
2844,A-000001506,B-000002634
2845,,B-000002635
2847,A-000001507,B-000002636
2847,A-000001507,B-000002637
2848,A-000001508,B-000002638
2848,A-000001508,B-000002639
2849,A-000001509,B-000002640
2849,A-000001509,B-000002641
2850,A-000001510,B-000002642
2850,A-000001510,B-000002643
2851,A-000001511,B-000002644
2851,A-000001511,B-000002645
2852,A-000001512,B-000002646
2852,A-000001512,B-000002647
2853,A-000001513,B-000002648
2853,A-000001513,B-000002649
2854,A-000001514,B-000002650
2854,A-000001514,B-000002651
2855,A-000001515,B-000002652
2855,A-000001515,B-000002653
2858,A-000001516,B-000002654
2858,A-000001516,B-000002655
2862,A-000001517,B-000002656
2862,A-000001517,B-000002657
2866,A-000001518,B-000002658
2866,A-000001518,B-000002659
2867,,B-000002660
2869,A-000001519,B-000002661
2869,A-000001519,B-000002662
2870,A-000001520,B-000002663
2870,A-000001520,B-000002664
2871,A-000001521,B-000002665
2871,A-000001521,B-000002666
2872,A-000001522,B-000002667
2872,A-000001522,B-000002668
2873,A-000001523,B-000002669
2873,A-000001523,B-000002670
2874,,B-000002671
2875,A-000001524,B-000002672
2875,A-000001524,B-000002673
2876,A-000001525,B-000002674
2876,A-000001525,B-000002675
2878,A-000001526,B-000002676
2878,A-000001526,B-000002677
2879,A-000001527,B-000002678
2879,A-000001527,B-000002679
2881,A-000001528,B-000002680
2881,A-000001528,B-000002681
2882,A-000001529,B-000002682
2882,A-000001529,B-000002683
2884,A-000001530,B-000002684
2884,A-000001530,B-000002685
2886,A-000001531,B-000002686
2886,A-000001531,B-000002687
2887,A-000001532,B-000002688
2887,A-000001532,B-000002689
2889,A-000001533,B-000002690
2889,A-000001533,B-000002691
2890,,B-000002692
2891,A-000001534,B-000002693
2891,A-000001534,B-000002694
2893,A-000001535,B-000002695
2893,A-000001535,B-000002696
2894,A-000001536,B-000002697
2894,A-000001536,B-000002698
2897,A-000001537,B-000002699
2897,A-000001537,B-000002700
2898,A-000001538,B-000002701
2898,A-000001538,B-000002702
2901,A-000001539,B-000002703
2901,A-000001539,B-000002704
2902,A-000001540,B-000002705
2902,A-000001540,B-000002706
2904,,B-000002707
2905,A-000001541,B-000002708
2905,A-000001541,B-000002709
2906,A-000001542,B-000002710
2906,A-000001542,B-000002711
2907,A-000001543,B-000002712
2907,A-000001543,B-000002713
2908,A-000001544,B-000002714
2908,A-000001544,B-000002715
2909,A-000001545,B-000002716
2909,A-000001545,B-000002717
2911,A-000001546,B-000002718
2911,A-000001546,B-000002719
2914,A-000001547,B-000002720
2914,A-000001547,B-000002721
2915,A-000001548,B-000002722
2915,A-000001548,B-000002723
2916,,B-000002724
2917,A-000001549,B-000002725
2917,A-000001549,B-000002726
2918,A-000001550,B-000002727
2918,A-000001550,B-000002728
2920,A-000001551,B-000002729
2920,A-000001551,B-000002730
2921,A-000001552,B-000002731
2921,A-000001552,B-000002732
2922,A-000001553,B-000002733
2922,A-000001553,B-000002734
2924,A-000001554,B-000002735
2924,A-000001554,B-000002736
2929,A-000001555,B-000002737
2929,A-000001555,B-000002738
2930,A-000001556,B-000002739
2930,A-000001556,B-000002740
2931,A-000001557,B-000002741
2931,A-000001557,B-000002742
2932,A-000001558,B-000002743
2932,A-000001558,B-000002744
2933,A-000001559,B-000002745
2933,A-000001559,B-000002746
2936,A-000001560,B-000002747
2936,A-000001560,B-000002748
2937,A-000001561,B-000002749
2937,A-000001561,B-000002750
2939,A-000001562,B-000002751
2939,A-000001562,B-000002752
2940,A-000001563,B-000002753
2940,A-000001563,B-000002754
2943,A-000001564,B-000002755
2943,A-000001564,B-000002756
2944,A-000001565,B-000002757
2944,A-000001565,B-000002758
2946,A-000001566,B-000002759
2946,A-000001566,B-000002760
2948,A-000001567,B-000002761
2948,A-000001567,B-000002762
2949,A-000001568,B-000002763
2949,A-000001568,B-000002764
2950,A-000001569,B-000002765
2950,A-000001569,B-000002766
2951,A-000001570,B-000002767
2951,A-000001570,B-000002768
2952,A-000001571,B-000002769
2952,A-000001571,B-000002770
2953,A-000001572,B-000002771
2953,A-000001572,B-000002772
2957,A-000001573,B-000002773
2957,A-000001573,B-000002774
2958,A-000001574,B-000002775
2958,A-000001574,B-000002776
2959,A-000001575,B-000002777
2959,A-000001575,B-000002778
2961,A-000001576,B-000002779
2961,A-000001576,B-000002780
2964,A-000001577,B-000002781
2964,A-000001577,B-000002782
2966,A-000001578,B-000002783
2966,A-000001578,B-000002784
2967,,B-000002785
2968,A-000001579,B-000002786
2968,A-000001579,B-000002787
2971,A-000001580,B-000002788
2971,A-000001580,B-000002789
2972,A-000001581,B-000002790
2972,A-000001581,B-000002791
2973,A-000001582,B-000002792
2973,A-000001582,B-000002793
2975,A-000001583,B-000002794
2975,A-000001583,B-000002795
2976,A-000001584,B-000002796
2976,A-000001584,B-000002797
2977,A-000001585,B-000002798
2977,A-000001585,B-000002799
2978,A-000001586,B-000002800
2978,A-000001586,B-000002801
2979,A-000001587,B-000002802
2979,A-000001587,B-000002803
2980,,B-000002804
2981,A-000001588,B-000002805
2981,A-000001588,B-000002806
2983,A-000001589,B-000002807
2983,A-000001589,B-000002808
2985,A-000001590,B-000002809
2985,A-000001590,B-000002810
2986,A-000001591,B-000002811
2986,A-000001591,B-000002812
2988,A-000001592,B-000002813
2988,A-000001592,B-000002814
2989,A-000001593,B-000002815
2989,A-000001593,B-000002816
2990,A-000001594,B-000002817
2990,A-000001594,B-000002818
2991,A-000001595,B-000002819
2991,A-000001595,B-000002820
2992,A-000001596,B-000002821
2992,A-000001596,B-000002822
2993,A-000001597,B-000002823
2993,A-000001597,B-000002824
2996,A-000001598,B-000002825
2996,A-000001598,B-000002826
2997,A-000001599,B-000002827
2997,A-000001599,B-000002828
2999,A-000001600,B-000002829
2999,A-000001600,B-000002830
3003,,B-000002831
3009,A-000001601,B-000002832
3009,A-000001601,B-000002833
3015,A-000001602,B-000002834
3015,A-000001602,B-000002835
3016,A-000001603,B-000002836
3016,A-000001603,B-000002837
3017,A-000001604,B-000002838
3017,A-000001604,B-000002839
3018,A-000001605,B-000002840
3018,A-000001605,B-000002841
3019,A-000001606,B-000002842
3019,A-000001606,B-000002843
3023,A-000001607,B-000002844
3023,A-000001607,B-000002845
3025,A-000001608,B-000002846
3025,A-000001608,B-000002847
3027,A-000001609,B-000002848
3027,A-000001609,B-000002849
3028,A-000001610,B-000002850
3028,A-000001610,B-000002851
3029,A-000001611,B-000002852
3029,A-000001611,B-000002853
3032,A-000001612,B-000002854
3032,A-000001612,B-000002855
3034,A-000001613,B-000002856
3034,A-000001613,B-000002857
3035,A-000001614,B-000002858
3035,A-000001614,B-000002859
3036,A-000001615,B-000002860
3036,A-000001615,B-000002861
3037,A-000001616,B-000002862
3037,A-000001616,B-000002863
3038,,B-000002864
3039,A-000001617,B-000002865
3039,A-000001617,B-000002866
3041,A-000001618,B-000002867
3041,A-000001618,B-000002868
3042,A-000001619,B-000002869
3042,A-000001619,B-000002870
3043,A-000001620,B-000002871
3043,A-000001620,B-000002872
3046,,B-000002873
3048,A-000001621,B-000002874
3048,A-000001621,B-000002875
3049,A-000001622,B-000002876
3049,A-000001622,B-000002877
3050,A-000001623,B-000002878
3050,A-000001623,B-000002879
3051,A-000001624,B-000002880
3051,A-000001624,B-000002881
3056,A-000001625,B-000002882
3056,A-000001625,B-000002883
3057,A-000001626,B-000002884
3057,A-000001626,B-000002885
3060,A-000001627,B-000002886
3060,A-000001627,B-000002887
3061,A-000001628,B-000002888
3061,A-000001628,B-000002889
3062,A-000001629,B-000002890
3062,A-000001629,B-000002891
3063,A-000001630,B-000002892
3063,A-000001630,B-000002893
3064,A-000001631,B-000002894
3064,A-000001631,B-000002895
3065,A-000001632,B-000002896
3065,A-000001632,B-000002897
3067,A-000001633,B-000002898
3067,A-000001633,B-000002899
3069,A-000001634,B-000002900
3069,A-000001634,B-000002901
3070,A-000001635,B-000002902
3070,A-000001635,B-000002903
3071,A-000001636,B-000002904
3071,A-000001636,B-000002905
3073,A-000001637,B-000002906
3073,A-000001637,B-000002907
3075,,B-000002908
3078,A-000001638,B-000002909
3078,A-000001638,B-000002910
3080,A-000001639,B-000002911
3080,A-000001639,B-000002912
3081,A-000001640,B-000002913
3081,A-000001640,B-000002914
3082,A-000001641,B-000002915
3082,A-000001641,B-000002916
3083,A-000001642,B-000002917
3083,A-000001642,B-000002918
3086,A-000001643,B-000002919
3086,A-000001643,B-000002920
3087,,B-000002921
3088,A-000001644,B-000002922
3088,A-000001644,B-000002923
3090,A-000001645,B-000002924
3090,A-000001645,B-000002925
3091,A-000001646,B-000002926
3091,A-000001646,B-000002927
3092,A-000001647,B-000002928
3092,A-000001647,B-000002929
3093,A-000001648,B-000002930
3093,A-000001648,B-000002931
3094,A-000001649,B-000002932
3094,A-000001649,B-000002933
3096,A-000001650,B-000002934
3096,A-000001650,B-000002935
3097,A-000001651,B-000002936
3097,A-000001651,B-000002937
3098,,B-000002938
3099,A-000001652,B-000002939
3099,A-000001652,B-000002940
3101,,B-000002941
3103,A-000001653,B-000002942
3103,A-000001653,B-000002943
3104,A-000001654,B-000002944
3104,A-000001654,B-000002945
3105,A-000001655,B-000002946
3105,A-000001655,B-000002947
3108,A-000001656,B-000002948
3108,A-000001656,B-000002949
3109,A-000001657,B-000002950
3109,A-000001657,B-000002951
3110,A-000001658,B-000002952
3110,A-000001658,B-000002953
3111,A-000001659,B-000002954
3111,A-000001659,B-000002955
3113,A-000001660,B-000002956
3113,A-000001660,B-000002957
3115,,B-000002958
3116,A-000001661,B-000002959
3116,A-000001661,B-000002960
3117,,B-000002961
3118,A-000001662,B-000002962
3118,A-000001662,B-000002963
3121,,B-000002964
3124,,B-000002965
3125,A-000001663,B-000002966
3125,A-000001663,B-000002967
3127,A-000001664,B-000002968
3127,A-000001664,B-000002969
3129,A-000001665,B-000002970
