PersonKey,A_RecordKey,B_RecordKey
2271,A-000002020,B-000002172
2272,,B-000002173
2273,A-000002021,B-000002174
2274,A-000002022,B-000002175
2275,,B-000002176
2275,,B-000002177
2276,,B-000002179
2276,A-000002023,B-000002178
2277,A-000002024,B-000002180
2278,A-000002025,B-000002181
2279,A-000002026,B-000002182
2280,,B-000002183
2281,A-000002027,B-000002184
2282,,B-000002185
2283,A-000002028,B-000002186
2283,A-000002029,
2284,A-000002030,B-000002187
2285,A-000002031,B-000002188
2286,A-000002032,B-000002189
2287,A-000002033,B-000002190
2288,A-000002034,
2289,A-000002035,B-000002191
2290,A-000002036,B-000002192
2291,A-000002037,B-000002193
2292,A-000002038,B-000002194
2293,A-000002039,B-000002195
2294,A-000002040,B-000002196
2295,A-000002041,B-000002197
2296,A-000002042,B-000002198
2297,A-000002043,B-000002199
2298,,B-000002200
2299,A-000002044,B-000002201
2300,A-000002045,
2301,A-000002046,B-000002202
2302,A-000002047,B-000002203
2303,A-000002048,B-000002204
2304,A-000002049,B-000002205
2305,A-000002050,B-000002206
2306,,B-000002208
2306,A-000002051,B-000002207
2307,A-000002052,B-000002209
2308,A-000002053,
2309,A-000002054,B-000002210
2310,A-000002055,B-000002211
2311,A-000002056,B-000002212
2312,A-000002057,
2313,,B-000002213
2314,A-000002058,B-000002214
2315,A-000002059,B-000002215
2316,A-000002060,
2317,A-000002061,B-000002216
2318,A-000002062,B-000002217
2319,A-000002063,B-000002218
2319,A-000002064,
2320,A-000002065,B-000002219
2321,A-000002066,B-000002220
2322,,B-000002221
2323,A-000002067,B-000002222
2324,A-000002068,B-000002223
2324,A-000002069,
2325,A-000002070,B-000002224
2326,A-000002071,B-000002225
2327,A-000002072,B-000002226
2328,A-000002073,B-000002227
2329,A-000002074,B-000002228
2330,A-000002075,B-000002229
2331,A-000002076,B-000002230
2332,,B-000002231
2333,A-000002077,B-000002232
2334,A-000002078,B-000002233
2335,A-000002079,B-000002234
2336,A-000002080,B-000002235
2337,A-000002081,B-000002236
2338,A-000002082,B-000002237
2339,A-000002083,B-000002238
2340,A-000002084,
2341,,B-000002239
2341,,B-000002240
2342,A-000002085,B-000002241
2343,A-000002086,
2344,,B-000002242
2344,,B-000002243
2345,A-000002087,B-000002244
2346,A-000002088,B-000002245
2346,A-000002089,
2347,,B-000002247
2347,A-000002090,B-000002246
2348,A-000002091,B-000002248
2349,,B-000002249
2350,A-000002092,B-000002250
2351,A-000002093,B-000002251
2352,A-000002094,
2353,,B-000002253
2353,A-000002095,B-000002252
2354,A-000002096,B-000002254
2355,A-000002097,B-000002255
2356,A-000002098,B-000002256
2357,,B-000002257
2358,A-000002099,B-000002258
2359,A-000002100,
2360,,B-000002259
2361,,B-000002260
2362,,B-000002261
2363,A-000002101,B-000002262
2364,,B-000002263
2365,A-000002102,B-000002264
2365,A-000002103,
2366,A-000002104,B-000002265
2367,A-000002105,B-000002266
2368,A-000002106,
2368,A-000002107,
2369,,B-000002268
2369,A-000002108,B-000002267
2370,,B-000002269
2371,A-000002109,B-000002270
2372,,B-000002271
2373,,B-000002272
2374,A-000002110,B-000002273
2375,A-000002111,
2376,A-000002112,B-000002274
2377,A-000002113,
2377,A-000002114,
2378,A-000002115,B-000002275
2379,A-000002116,B-000002276
2380,,B-000002277
2381,,B-000002278
2382,A-000002117,B-000002279
2383,A-000002118,B-000002280
2384,A-000002119,B-000002281
2385,A-000002120,B-000002282
2386,A-000002121,B-000002283
2387,A-000002122,B-000002284
2388,A-000002123,B-000002285
2389,A-000002124,
2390,,B-000002286
2391,A-000002125,B-000002287
2392,A-000002126,B-000002288
2393,A-000002127,B-000002289
2394,A-000002128,B-000002290
2395,A-000002129,B-000002291
2396,,B-000002292
2397,A-000002130,B-000002293
2398,A-000002131,B-000002294
2399,A-000002132,B-000002295
2400,A-000002133,B-000002296
2401,A-000002134,B-000002297
2402,,B-000002299
2402,A-000002135,B-000002298
2403,,B-000002300
2404,,B-000002301
2405,A-000002136,B-000002302
2406,A-000002137,B-000002303
2407,A-000002138,B-000002304
2408,A-000002139,
2409,A-000002140,B-000002305
2410,A-000002141,B-000002306
2411,A-000002142,B-000002307
2412,A-000002143,
2413,A-000002144,B-000002308
2414,A-000002145,
2415,A-000002146,
2416,A-000002147,B-000002309
2417,A-000002148,B-000002310
2418,,B-000002312
2418,A-000002149,B-000002311
2419,A-000002150,B-000002313
2420,A-000002151,B-000002314
2421,A-000002152,B-000002315
2422,A-000002153,B-000002316
2423,A-000002154,B-000002317
2424,A-000002155,B-000002318
2425,,B-000002320
2425,A-000002156,B-000002319
2426,A-000002157,B-000002321
2427,A-000002158,B-000002322
2428,A-000002159,B-000002323
2429,A-000002160,B-000002324
2430,A-000002161,B-000002325
2431,A-000002162,B-000002326
2432,A-000002163,B-000002327
2433,A-000002164,B-000002328
2434,A-000002165,B-000002329
2435,A-000002166,B-000002330
2436,A-000002167,B-000002331
2437,A-000002168,B-000002332
2438,A-000002169,
2439,A-000002170,B-000002333
2440,A-000002171,
2441,,B-000002334
2442,A-000002172,B-000002335
2443,A-000002173,
2444,A-000002174,B-000002336
2445,,B-000002338
2445,A-000002175,B-000002337
2446,A-000002176,B-000002339
2447,A-000002177,
2448,,B-000002340
2449,A-000002178,B-000002341
2450,A-000002179,B-000002342
2451,A-000002180,B-000002343
2452,A-000002181,
2453,A-000002182,B-000002344
2454,,B-000002345
2455,A-000002183,B-000002346
2456,A-000002184,B-000002347
2457,A-000002185,B-000002348
2458,A-000002186,
2459,A-000002187,B-000002349
2460,A-000002188,B-000002350
2461,A-000002189,
2462,A-000002190,B-000002351
2463,A-000002191,
2464,A-000002192,B-000002352
2465,,B-000002354
2465,A-000002193,B-000002353
2466,A-000002194,B-000002355
2467,A-000002195,B-000002356
2467,A-000002196,
2468,A-000002197,B-000002357
2469,A-000002198,B-000002358
2470,A-000002199,B-000002359
2471,A-000002200,B-000002360
2472,,B-000002361
2473,A-000002201,B-000002362
2474,A-000002202,
2475,A-000002203,B-000002363
2476,A-000002204,B-000002364
2477,,B-000002365
2478,A-000002205,
2479,A-000002206,B-000002366
2480,A-000002207,B-000002367
2481,A-000002208,B-000002368
2482,A-000002209,B-000002369
2483,A-000002210,B-000002370
2484,,B-000002371
2485,A-000002211,
2486,A-000002212,B-000002372
2487,A-000002213,B-000002373
2488,A-000002214,B-000002374
2489,A-000002215,B-000002375
2490,A-000002216,B-000002376
2491,A-000002217,B-000002377
2492,A-000002218,B-000002378
2493,A-000002219,B-000002379
2494,A-000002220,B-000002380
2495,A-000002221,
2496,A-000002222,
2497,A-000002223,B-000002381
2498,,B-000002382
2499,A-000002224,
2499,A-000002225,
2500,A-000002226,B-000002383
2501,A-000002227,B-000002384
2502,,B-000002385
2503,A-000002228,B-000002386
2504,,B-000002387
2505,,B-000002388
2506,A-000002229,B-000002389
2507,A-000002230,B-000002390
2508,A-000002231,B-000002391
2509,,B-000002392
2510,,B-000002394
2510,A-000002232,B-000002393
2511,A-000002233,B-000002395
2512,,B-000002397
2512,A-000002234,B-000002396
2513,A-000002235,B-000002398
2514,A-000002236,B-000002399
2515,A-000002237,B-000002400
2516,A-000002238,B-000002401
2516,A-000002239,
2517,A-000002240,B-000002402
2518,A-000002241,B-000002403
2519,A-000002242,
2520,A-000002243,B-000002404
2521,A-000002244,B-000002405
2522,A-000002245,B-000002406
2523,A-000002246,
2524,A-000002247,B-000002407
2525,A-000002248,B-000002408
2526,,B-000002410
2526,A-000002249,B-000002409
2527,A-000002250,B-000002411
2528,A-000002251,B-000002412
2529,,B-000002413
2530,A-000002252,B-000002414
2531,A-000002253,B-000002415
2532,A-000002254,B-000002416
2533,A-000002255,B-000002417
2534,A-000002256,
2535,A-000002257,B-000002418
2536,,B-000002420
2536,A-000002258,B-000002419
2537,A-000002259,B-000002421
2538,A-000002260,B-000002422
2539,A-000002261,B-000002423
2540,A-000002262,B-000002424
2541,A-000002263,B-000002425
2542,,B-000002427
2542,A-000002264,B-000002426
2543,A-000002265,B-000002428
2544,A-000002266,B-000002429
2545,A-000002267,B-000002430
2546,,B-000002431
2547,A-000002268,B-000002432
2548,A-000002269,B-000002433
2549,A-000002270,B-000002434
2550,A-000002271,B-000002435
2551,A-000002272,B-000002436
2552,A-000002273,B-000002437
2553,,B-000002438
2554,A-000002274,B-000002439
2555,A-000002275,
2556,A-000002276,B-000002440
2557,A-000002277,B-000002441
2558,A-000002278,B-000002442
2559,A-000002279,B-000002443
2560,,B-000002445
2560,A-000002280,B-000002444
2561,A-000002281,B-000002446
2562,A-000002282,B-000002447
2563,A-000002283,B-000002448
2564,A-000002284,B-000002449
2565,A-000002285,B-000002450
2566,,B-000002451
2567,,B-000002452
2568,A-000002286,B-000002453
2569,A-000002287,B-000002454
2570,A-000002288,B-000002455
2571,A-000002289,B-000002456
2572,,B-000002457
2572,,B-000002458
2573,,B-000002459
2574,A-000002290,B-000002460
2575,A-000002291,B-000002461
2576,A-000002292,B-000002462
2577,A-000002293,B-000002463
2578,A-000002294,B-000002464
2579,,B-000002465
2580,A-000002295,B-000002466
2581,A-000002296,B-000002467
2582,A-000002297,B-000002468
2583,A-000002298,B-000002469
2584,,B-000002471
2584,A-000002299,B-000002470
2585,A-000002300,B-000002472
2586,A-000002301,B-000002473
2587,A-000002302,B-000002474
2588,A-000002303,B-000002475
2589,A-000002304,B-000002476
2590,,B-000002477
2591,A-000002305,B-000002478
2592,,B-000002479
2593,,B-000002480
2594,A-000002306,B-000002481
2595,A-000002307,B-000002482
2596,,B-000002483
2597,A-000002308,B-000002484
2597,A-000002309,
2598,A-000002310,B-000002485
2599,,B-000002486
2600,,B-000002487
2601,A-000002311,B-000002488
2602,A-000002312,
2603,A-000002313,B-000002489
2604,,B-000002490
2605,A-000002314,B-000002491
2606,,B-000002492
2607,A-000002315,B-000002493
2608,A-000002316,B-000002494
2609,A-000002317,B-000002495
2610,,B-000002496
2611,A-000002318,B-000002497
2612,A-000002319,B-000002498
2612,A-000002320,
2613,A-000002321,B-000002499
2614,A-000002322,B-000002500
2615,,B-000002501
2615,,B-000002502
2616,,B-000002503
2616,,B-000002504
2617,,B-000002506
2617,A-000002323,B-000002505
2618,A-000002324,B-000002507
2619,,B-000002508
2620,A-000002325,B-000002509
2621,A-000002326,B-000002510
2622,,B-000002511
2623,,B-000002512
2624,A-000002327,B-000002513
2625,A-000002328,B-000002514
2626,A-000002329,B-000002515
2627,A-000002330,B-000002516
2628,A-000002331,
2629,,B-000002518
2629,A-000002332,B-000002517
2630,A-000002333,B-000002519
2631,,B-000002521
2631,A-000002334,B-000002520
2632,A-000002335,B-000002522
2633,A-000002336,B-000002523
2634,A-000002337,B-000002524
2635,A-000002338,B-000002525
2636,A-000002339,
2637,A-000002340,B-000002526
2638,A-000002341,
2638,A-000002342,
2639,A-000002343,B-000002527
2640,A-000002344,B-000002528
2641,,B-000002529
2642,A-000002345,B-000002530
2643,A-000002346,B-000002531
2644,A-000002347,B-000002532
2645,A-000002348,B-000002533
2646,A-000002349,B-000002534
2647,A-000002350,B-000002535
2648,A-000002351,B-000002536
2649,A-000002352,B-000002537
2650,A-000002353,B-000002538
2651,,B-000002539
2652,A-000002354,B-000002540
2653,A-000002355,B-000002541
2654,A-000002356,B-000002542
2655,A-000002357,B-000002543
2656,A-000002358,
2657,A-000002359,
2658,A-000002360,B-000002544
2659,A-000002361,B-000002545
2660,A-000002362,
2661,A-000002363,B-000002546
2662,A-000002364,B-000002547
2663,,B-000002548
2663,,B-000002549
2664,A-000002365,B-000002550
2665,A-000002366,B-000002551
2666,A-000002367,B-000002552
2667,,B-000002554
2667,A-000002368,B-000002553
2668,A-000002369,B-000002555
2669,A-000002370,B-000002556
2670,A-000002371,B-000002557
2671,A-000002372,B-000002558
2672,,B-000002559
2673,A-000002373,B-000002560
2674,A-000002374,B-000002561
2675,A-000002375,B-000002562
2675,A-000002376,
2676,A-000002377,B-000002563
2677,,B-000002564
2678,A-000002378,B-000002565
2679,,B-000002566
2680,A-000002379,
2681,,B-000002567
2682,A-000002380,B-000002568
2683,,B-000002569
2684,A-000002381,B-000002570
2684,A-000002382,
2685,,B-000002571
2686,A-000002383,B-000002572
2687,A-000002384,B-000002573
2688,A-000002385,B-000002574
2689,A-000002386,
2690,A-000002387,B-000002575
2691,A-000002388,
2692,A-000002389,B-000002576
2693,A-000002390,B-000002577
2694,A-000002391,B-000002578
2695,A-000002392,
2696,A-000002393,B-000002579
2697,A-000002394,B-000002580
2698,A-000002395,B-000002581
2698,A-000002396,
2699,A-000002397,B-000002582
2700,A-000002398,B-000002583
2701,A-000002399,B-000002584
2702,A-000002400,B-000002585
2703,A-000002401,B-000002586
2704,,B-000002588
2704,A-000002402,B-000002587
2705,,B-000002589
2706,,B-000002590
2707,A-000002403,B-000002591
2708,,B-000002592
2709,A-000002404,
2709,A-000002405,
2710,,B-000002593
2711,A-000002406,B-000002594
2712,,B-000002596
2712,A-000002407,B-000002595
2713,A-000002408,B-000002597
2714,A-000002409,B-000002598
2715,A-000002410,B-000002599
2716,A-000002411,B-000002600
2716,A-000002412,
2717,A-000002413,B-000002601
2718,A-000002414,B-000002602
2719,A-000002415,B-000002603
2720,A-000002416,B-000002604
2721,,B-000002605
2722,A-000002417,B-000002606
2723,A-000002418,B-000002607
2724,,B-000002608
2725,A-000002419,B-000002609
2725,A-000002420,
2726,A-000002421,B-000002610
2727,A-000002422,B-000002611
2728,A-000002423,B-000002612
2729,,B-000002613
2729,,B-000002614
2730,,B-000002616
2730,A-000002424,B-000002615
2731,A-000002425,B-000002617
2732,,B-000002618
2733,,B-000002619
2734,A-000002426,B-000002620
2735,A-000002427,B-000002621
2736,A-000002428,B-000002622
2737,A-000002429,B-000002623
2738,A-000002430,B-000002624
2739,,B-000002625
2740,A-000002431,B-000002626
2741,,B-000002627
2742,A-000002432,B-000002628
2743,A-000002433,B-000002629
2744,A-000002434,B-000002630
2745,A-000002435,B-000002631
2746,,B-000002632
2747,A-000002436,B-000002633
2748,A-000002437,B-000002634
2749,,B-000002636
2749,A-000002438,B-000002635
2750,,B-000002638
2750,A-000002439,B-000002637
2751,A-000002440,B-000002639
2752,A-000002441,B-000002640
2753,A-000002442,B-000002641
2754,A-000002443,
2755,A-000002444,B-000002642
2755,A-000002445,
2756,A-000002446,B-000002643
2757,A-000002447,B-000002644
2757,A-000002448,
2758,A-000002449,
2759,A-000002450,
2760,A-000002451,B-000002645
2761,A-000002452,B-000002646
2761,A-000002453,B-000002647
2762,A-000002454,B-000002648
2763,A-000002455,B-000002649
2764,A-000002456,
2765,A-000002457,B-000002650
2766,A-000002458,B-000002651
2767,A-000002459,
2768,A-000002460,B-000002652
2769,A-000002461,B-000002653
2770,A-000002462,B-000002654
2771,A-000002463,B-000002655
2772,A-000002464,B-000002656
2773,,B-000002657
2774,A-000002465,B-000002658
2775,A-000002466,B-000002659
2776,A-000002467,B-000002660
2777,A-000002468,B-000002661
2778,A-000002469,B-000002662
2779,A-000002470,B-000002663
2780,A-000002471,B-000002664
2781,A-000002472,
2782,A-000002473,
2783,A-000002474,B-000002665
2784,,B-000002666
2785,A-000002475,B-000002667
2786,A-000002476,B-000002668
2787,A-000002477,B-000002669
2788,A-000002478,
2789,A-000002479,B-000002670
2790,A-000002480,B-000002671
2791,A-000002481,B-000002672
2792,A-000002482,B-000002673
2793,,B-000002674
2794,A-000002483,B-000002675
2795,A-000002484,B-000002676
2796,A-000002485,B-000002677
2797,A-000002486,B-000002678
2797,A-000002487,
2798,A-000002488,B-000002679
2799,,B-000002680
2800,A-000002489,B-000002681
2801,,B-000002682
2802,A-000002490,B-000002683
2803,A-000002491,
2804,,B-000002684
2805,A-000002492,B-000002685
2806,A-000002493,B-000002686
2807,A-000002494,
2808,A-000002495,B-000002687
2809,A-000002496,B-000002688
2810,A-000002497,B-000002689
2811,A-000002498,B-000002690
2812,A-000002499,B-000002691
2813,A-000002500,B-000002692
2814,A-000002501,
2815,A-000002502,B-000002693
2816,A-000002503,B-000002694
2817,A-000002504,B-000002695
2818,,B-000002696
2819,A-000002505,B-000002697
2820,A-000002506,B-000002698
2821,A-000002507,B-000002699
2822,A-000002508,
2823,,B-000002700
2824,A-000002509,B-000002701
2825,A-000002510,
2826,,B-000002703
2826,A-000002511,B-000002702
2827,A-000002512,B-000002704
2828,,B-000002705
2829,A-000002513,B-000002706
2830,A-000002514,
2831,A-000002515,B-000002707
2832,A-000002516,B-000002708
2833,,B-000002709
2834,,B-000002710
2835,A-000002517,
2836,,B-000002711
2836,,B-000002712
2837,A-000002518,B-000002713
2838,A-000002519,B-000002714
2839,A-000002520,
2840,A-000002521,B-000002715
2841,A-000002522,
2842,,B-000002716
2843,A-000002523,B-000002717
2844,,B-000002719
2844,A-000002524,B-000002718
2845,,B-000002721
2845,A-000002525,B-000002720
2846,,B-000002723
2846,A-000002526,B-000002722
2847,A-000002527,B-000002724
2848,A-000002528,B-000002725
2849,A-000002529,
2850,A-000002530,B-000002726
2851,A-000002531,B-000002727
2852,,B-000002728
2853,A-000002532,B-000002729
2854,A-000002533,B-000002730
2855,A-000002534,B-000002731
2856,A-000002535,B-000002732
2857,A-000002536,B-000002733
2858,A-000002537,B-000002734
2859,A-000002538,B-000002735
2860,A-000002539,
2861,A-000002540,B-000002736
2862,,B-000002737
2863,,B-000002738
2864,,B-000002740
2864,A-000002541,B-000002739
2865,A-000002542,B-000002741
2866,,B-000002742
2867,,B-000002743
2868,A-000002543,B-000002744
2868,A-000002544,
2869,A-000002545,B-000002745
2870,A-000002546,B-000002746
2871,A-000002547,B-000002747
2872,A-000002548,B-000002748
2873,A-000002549,B-000002749
2874,A-000002550,B-000002750
2875,A-000002551,B-000002751
2876,A-000002552,B-000002752
2877,A-000002553,B-000002753
2878,A-000002554,B-000002754
2879,,B-000002755
2880,A-000002555,B-000002756
2881,A-000002556,B-000002757
2882,A-000002557,B-000002758
2883,A-000002558,B-000002759
2884,A-000002559,
2885,A-000002560,B-000002760
2886,A-000002561,B-000002761
2887,,B-000002762
2888,A-000002562,B-000002763
2889,,B-000002764
2890,A-000002563,B-000002765
2891,,B-000002766
2892,A-000002564,B-000002767
2893,A-000002565,B-000002768
2894,A-000002566,B-000002769
2895,A-000002567,B-000002770
2896,A-000002568,B-000002771
2897,A-000002569,B-000002772
2898,,B-000002773
2899,A-000002570,B-000002774
2900,A-000002571,B-000002775
2901,A-000002572,B-000002776
2902,A-000002573,B-000002777
2903,A-000002574,B-000002778
2904,A-000002575,B-000002779
2905,A-000002576,B-000002780
2906,A-000002577,B-000002781
2907,,B-000002782
2908,,B-000002783
2909,A-000002578,B-000002784
2910,A-000002579,B-000002785
2911,A-000002580,B-000002786
2912,,B-000002787
2913,,B-000002788
2914,A-000002581,B-000002789
2915,A-000002582,B-000002790
2916,,B-000002791
2917,,B-000002792
2918,A-000002583,B-000002793
2919,A-000002584,B-000002794
2920,A-000002585,B-000002795
2921,A-000002586,B-000002796
2922,A-000002587,
2923,A-000002588,B-000002797
2924,A-000002589,B-000002798
2925,,B-000002799
2926,A-000002590,B-000002800
2927,,B-000002802
2927,A-000002591,B-000002801
2928,A-000002592,B-000002803
2929,A-000002593,B-000002804
2930,A-000002594,
2931,A-000002595,B-000002805
2932,A-000002596,B-000002806
2933,A-000002597,B-000002807
2934,,B-000002808
2935,,B-000002809
2936,A-000002598,B-000002810
2936,A-000002599,
2937,,B-000002811
2938,A-000002600,B-000002812
2939,A-000002601,B-000002813
2940,A-000002602,B-000002814
2941,,B-000002816
2941,A-000002603,B-000002815
2942,,B-000002817
2943,A-000002604,B-000002818
2944,,B-000002819
2945,A-000002605,B-000002820
2946,A-000002606,B-000002821
2947,A-000002607,B-000002822
2948,A-000002608,
2949,A-000002609,B-000002823
2950,A-000002610,B-000002824
2951,,B-000002826
2951,A-000002611,B-000002825
2952,A-000002612,B-000002827
2953,A-000002613,B-000002828
2954,A-000002614,
2955,A-000002615,B-000002829
2956,A-000002616,
2957,A-000002617,B-000002830
2958,A-000002618,
2958,A-000002619,
2959,,B-000002831
2960,,B-000002833
2960,A-000002620,B-000002832
2961,A-000002621,
2962,A-000002622,B-000002834
2963,A-000002623,B-000002835
2964,,B-000002836
2965,A-000002624,B-000002837
2966,A-000002625,B-000002838
2967,A-000002626,B-000002839
2968,A-000002627,B-000002840
2969,A-000002628,
2970,A-000002629,B-000002841
2971,A-000002630,B-000002842
2971,A-000002631,
2972,A-000002632,B-000002843
2973,A-000002633,B-000002844
2974,A-000002634,B-000002845
2975,A-000002635,B-000002846
2976,A-000002636,B-000002847
2977,A-000002637,B-000002848
2978,,B-000002850
2978,A-000002638,B-000002849
2979,,B-000002851
2980,A-000002639,B-000002852
2981,,B-000002853
2982,A-000002640,B-000002854
2983,,B-000002855
2984,A-000002641,B-000002856
2985,,B-000002857
2986,A-000002642,B-000002858
2987,A-000002643,B-000002859
2988,A-000002644,B-000002860
2989,A-000002645,
2990,A-000002646,B-000002861
2991,A-000002647,B-000002862
2992,A-000002648,B-000002863
2993,A-000002649,B-000002864
2994,A-000002650,B-000002865
2995,A-000002651,B-000002866
2996,A-000002652,B-000002867
2997,A-000002653,B-000002868
2998,A-000002654,
2999,,B-000002869
3000,A-000002655,B-000002870
3001,A-000002656,B-000002871
3002,A-000002657,
3003,,B-000002872
3004,A-000002658,B-000002873
3005,A-000002659,B-000002874
3006,A-000002660,B-000002875
3007,A-000002661,B-000002876
3008,A-000002662,B-000002877
3009,A-000002663,B-000002878
3010,A-000002664,B-000002879
3011,A-000002665,B-000002880
3012,A-000002666,B-000002881
3013,A-000002667,B-000002882
3014,A-000002668,B-000002883
3015,A-000002669,B-000002884
3016,A-000002670,B-000002885
3017,A-000002671,B-000002886
3018,A-000002672,B-000002887
3019,A-000002673,B-000002888
3020,A-000002674,B-000002889
3021,,B-000002891
3021,A-000002675,B-000002890
3022,A-000002676,B-000002892
3023,A-000002677,B-000002893
3024,A-000002678,B-000002894
3025,A-000002679,B-000002895
3026,A-000002680,B-000002896
3027,A-000002681,
3028,,B-000002898
3028,A-000002682,B-000002897
3029,A-000002683,B-000002899
3030,A-000002684,B-000002900
3031,A-000002685,B-000002901
3032,A-000002686,B-000002902
3033,A-000002687,B-000002903
3034,A-000002688,B-000002904
3035,A-000002689,B-000002905
3036,,B-000002907
3036,A-000002690,B-000002906
3037,,B-000002909
3037,A-000002691,B-000002908
3038,A-000002692,B-000002910
3039,A-000002693,B-000002911
3040,,B-000002912
3041,A-000002694,B-000002913
3042,A-000002695,
3043,,B-000002914
3044,,B-000002915
3045,,B-000002916
3046,A-000002696,B-000002917
3047,,B-000002918
3048,A-000002697,B-000002919
3049,A-000002698,B-000002920
3050,A-000002699,B-000002921
3051,,B-000002922
3052,A-000002700,B-000002923
3053,A-000002701,B-000002924
3054,A-000002702,B-000002925
3055,A-000002703,B-000002926
3056,A-000002704,
3056,A-000002705,
3057,A-000002706,
3057,A-000002707,
3058,A-000002708,B-000002927
3059,A-000002709,B-000002928
3060,A-000002710,
3061,A-000002711,B-000002929
3062,A-000002712,B-000002930
3063,A-000002713,B-000002931
3064,A-000002714,B-000002932
3065,A-000002715,B-000002933
3066,A-000002716,
3067,,B-000002934
3068,A-000002717,B-000002935
3069,,B-000002936
3070,A-000002718,B-000002937
3071,A-000002719,B-000002938
3072,A-000002720,B-000002939
3073,A-000002721,B-000002940
3074,A-000002722,B-000002941
3075,A-000002723,B-000002942
3076,A-000002724,B-000002943
3077,A-000002725,B-000002944
3078,A-000002726,B-000002945
3079,,B-000002947
3079,A-000002727,B-000002946
3080,,B-000002949
3080,A-000002728,B-000002948
3081,A-000002729,B-000002950
3082,,B-000002951
3083,A-000002730,
3084,A-000002731,B-000002952
3085,,B-000002953
3086,A-000002732,B-000002954
3087,A-000002733,
3088,A-000002734,B-000002955
3089,A-000002735,B-000002956
3090,,B-000002957
3091,A-000002736,B-000002958
3092,A-000002737,B-000002959
3093,A-000002738,
3094,A-000002739,B-000002960
3095,A-000002740,B-000002961
3096,A-000002741,B-000002962
3097,A-000002742,B-000002963
3098,,B-000002965
3098,A-000002743,B-000002964
3099,A-000002744,B-000002966
3100,A-000002745,B-000002967
3101,A-000002746,B-000002968
3102,,B-000002969
3103,A-000002747,B-000002970
3104,A-000002748,B-000002971
3105,,B-000002972
3106,A-000002749,B-000002973
3107,A-000002750,B-000002974
3108,A-000002751,B-000002975
3108,A-000002752,
3109,A-000002753,B-000002976
3110,A-000002754,B-000002977
3110,A-000002755,
3111,,B-000002978
3112,,B-000002979
3112,,B-000002980
3113,A-000002756,B-000002981
3114,A-000002757,B-000002982
3115,A-000002758,B-000002983
3116,,B-000002985
3116,A-000002759,B-000002984
3117,A-000002760,B-000002986
3118,A-000002761,
3119,,B-000002987
3120,A-000002762,B-000002988
3121,,B-000002989
3122,A-000002763,B-000002990
3123,A-000002764,B-000002991
3123,A-000002765,
3124,A-000002766,B-000002992
3125,A-000002767,B-000002993
3126,,B-000002994
3127,A-000002768,B-000002995
3128,A-000002769,B-000002996
3129,,B-000002997
3130,A-000002770,B-000002998
3131,A-000002771,B-000002999
3132,A-000002772,B-000003000
3133,A-000002773,
3134,A-000002774,B-000003001
3135,A-000002775,B-000003002
3136,A-000002776,B-000003003
3137,,B-000003004
3137,,B-000003005
3138,A-000002777,B-000003006
3139,A-000002778,B-000003007
3140,A-000002779,
3141,A-000002780,B-000003008
3142,A-000002781,B-000003009
3143,A-000002782,
3144,,B-000003010
3145,A-000002783,
3146,A-000002784,B-000003011
3147,,B-000003012
3148,A-000002785,B-000003013
3149,A-000002786,B-000003014
3150,A-000002787,B-000003015
3151,A-000002788,B-000003016
3152,A-000002789,B-000003017
3153,A-000002790,B-000003018
3154,,B-000003019
3155,,B-000003020
3156,A-000002791,B-000003021
3156,A-000002792,
3157,,B-000003022
3158,A-000002793,B-000003023
3159,A-000002794,B-000003024
3160,A-000002795,
3161,A-000002796,B-000003025
3162,A-000002797,B-000003026
3163,A-000002798,
3164,A-000002799,B-000003027
3165,A-000002800,B-000003028
3166,A-000002801,B-000003029
3167,,B-000003030
3168,A-000002802,B-000003031
3169,A-000002803,B-000003032
3170,A-000002804,B-000003033
3171,A-000002805,B-000003034
3172,A-000002806,
3173,A-000002807,B-000003035
3174,A-000002808,B-000003036
3175,A-000002809,B-000003037
3176,A-000002810,B-000003038
3177,A-000002811,B-000003039
3178,A-000002812,B-000003040
3179,,B-000003041
3180,,B-000003042
3181,,B-000003043
3182,A-000002813,B-000003044
3183,A-000002814,B-000003045
3184,A-000002815,B-000003046
3185,A-000002816,B-000003047
3186,A-000002817,B-000003048
3187,A-000002818,B-000003049
3188,,B-000003051
3188,A-000002819,B-000003050
3189,A-000002820,B-000003052
3190,A-000002821,B-000003053
3191,,B-000003054
3192,A-000002822,B-000003055
3193,A-000002823,B-000003056
3194,A-000002824,
3195,A-000002825,B-000003057
3195,A-000002826,
3196,A-000002827,B-000003058
3197,A-000002828,B-000003059
3198,A-000002829,B-000003060
3199,A-000002830,B-000003061
3200,,B-000003062
3201,A-000002831,
3202,A-000002832,B-000003063
3203,A-000002833,B-000003064
3204,,B-000003066
3204,A-000002834,B-000003065
3205,,B-000003067
3206,A-000002835,B-000003068
3207,A-000002836,B-000003069
3208,A-000002837,B-000003070
3209,A-000002838,B-000003071
3210,A-000002839,
3211,A-000002840,B-000003072
3212,A-000002841,B-000003073
3213,A-000002842,B-000003074
3214,A-000002843,B-000003075
3215,A-000002844,B-000003076
3216,,B-000003077
3217,A-000002845,B-000003078
3218,A-000002846,B-000003079
3219,A-000002847,B-000003080
3220,A-000002848,B-000003081
3221,A-000002849,B-000003082
3222,A-000002850,B-000003083
3222,A-000002851,
3223,A-000002852,B-000003084
3224,A-000002853,B-000003085
