path,bytes,sha256
E3/configs/e3_noise_k4_s20260725.yaml,1978,b3c128a8ab9e29242942361235269b2c2712972ce8fba61978b4cb0d7c19a67a
E3/configs/e3_noise_k4_s20260726.yaml,1978,b97299662326aff78ef388e5ac0716171bccb392e4cfb764d97972e649c07e36
E3/configs/e3_noise_k4_s20260727.yaml,1978,a3628254deb97d4dbe5da7f4788c1c2ea0b1b7e4d68191f72e96ceacc9499851
E3/configs/e3_noise_k4_s20260728.yaml,1978,6935662e1132554b9956f9211630eeb163b5b5f18245e9ea33d3b91a4da138d5
E3/configs/e3_noise_k4_s20260729.yaml,1978,a9753db6b42c2613b2daadd0aa41d02c5154f4dedfbc63aa042cbd992149f76c
E3/e3_noise_gradient.png,126492,282cf96cd1c27e625d5fe8c270e9dc44dabf76616a91be2c70fb9d6beeec6e68
E3/e3_per_run.csv,21676,81335ac428e07fc2b5448e0eadfc86f4542a6504996529eafda63bd08a195579
E3/E3_REPORT.md,2344,e72612b196713331424cbc1a51298d22aac9e7f329d5c846c02ec3ff712a11a4
E3/e3_summary.csv,3348,163d02af8c381091ae7a4fec35e7717866193ee8dac73c82172a70693b836451
E3/e3_validation.json,943,319bb7ca8f404e8d9c4ea7249fb013237eb7878571593436ff2a9c5531ef13df
E4/baseline_pr_curves.png,76522,c46b81da4ffadf7661ef9e5256f0a845e0bb6e3e04d328a59635807710213d61
E4/e1_e4_e5_per_run.csv,49447,4c54a6c4b9bff1142f05b27e0fb6c9811a30cd578a36ffbd60cb0f586d0472ca
E4/e4_e1_threshold_summary.csv,3325,228b0b00cfff51eae56d43651560c775cf3cb20716db54a2c5ca674a4c9e8394
E4/e4_e2_threshold_summary.csv,11488,787ea7e9a2aea0130677387e36c06fbbee857e5bb4bdad7c49997a24fc1bd533
E4/E4_REPORT.md,1535,c54e05f8ef4d03e2ceb2598d406df9fcaeacebb5a43be18a9757fa4b305ea157
E4/pr_curve_baseline_clean.csv,816630,ca43a23719da22a023a29c5f14408cfddd5e0df4521a8affecec2bdb7b57dc8f
E4/pr_curve_baseline_high_noise.csv,1343829,a6920f7cd6459f2452e328fb628d28fea16656b6c2f9f6854f6d7a190e9fe884
E4/pr_curve_baseline_low_overlap.csv,544906,a84cf9b60ddf27f25e732d756ab0a62babeeddb9ac5898d8062da2acbac1c10a
E4/pr_curve_baseline_one_to_many.csv,963682,3aabc5b70770bd7a697adcc36b4bccfa7d32cd038f87655888d5f8eb6d23883e
E5/e5_e1_cluster_summary.csv,2844,413a1c8270d975f049d547941a81082a5d29335ce5a9040b4a1320f0ac09a27b
E5/e5_e2_cluster_summary.csv,9844,15cf5edcfe06a2e9d0f325c7c40c2b11003180e173082014736cde4bb23d7e4e
E5/E5_REPORT.md,1247,429acd63d4449581e9a319a64c2bfa99dc00dab9ea781e4d8c8c3bcdc8c4e6fe
E6/e6_per_run.csv,15594,4d79f02472a3074cba3f5674bc94e432dd2fd21df579bebf89d472cb5ade4187
E6/E6_REPORT.md,2122,bd105116c67c74603edd0f23d5b6871c968899b76ebcd722e8fe9d60c58ed684
E6/e6_summary.csv,3716,cc42c6bc42cf3d91c44d1dce9673e765c3d2cf19d181160f5155ae7e35d7c731
RESULTS_INDEX.md,2619,a130929eb9767b6758f3f23213d9f1d4316f85bea8ab16ead597f7233c2c38c7
VALIDATION.json,1464,a4b6c9fc16da35cbda8eef450f151d2e8196ccfa7f77293937d338c5e5052684
