formal_name,formal_count,nickname_count,nickname_count_sum,group_total_count,nickname_to_formal_ratio,top_nickname,top_nickname_count,nicknames_joined
Nechama,3150,18,786,3936,0.24952380952380954,Nizhoni,304,Nizhoni; Najma; Nechuma; Nixon; Naseem; Negin; Nakima; Noshin; Nasim; Najmo; Nakema; Naquana; Nassim; Negan; Ngan; Ngun; Nikema; Nikima
Shakayla,791,18,1246,2037,1.575221238938053,Sicily,259,Sicily; Shakiyla; Shaquille; Shaquilla; Shakila; Shakela; Sejal; Shaquala; Shaquila; Secilia; Sagal; Shequila; Shakeela; Shakelia; Shakeyla; Shakeila; Shakyla; Sucely
Shelsea,158,18,538,696,3.4050632911392404,Shelsy,126,Shelsy; Shloka; Shalisa; Skyleigh; Silka; Shelagh; Shayleigh; Solash; Shalise; Shelsey; Shalese; Shellsea; Shaleigh; Sulekha; Selyse; Shelisa; Sloka; Suleika
Jessica,1047479,17,10876,1058355,0.010383024385214405,Jessika,3841,Jessika; Jesica; Jesus; Jesusa; Jesseca; Jessyca; Jesika; Jessicca; Jessyka; Jessicia; Jaquasha; Jaquasia; Jessic; Jacques; Jacquese; Jaquisha; Jesyka
Alexis,341822,17,21515,363337,0.0629421160721077,Alexus,17319,Alexus; Alexys; Alexius; Alexxis; Alexsis; Alexes; Alexiss; Alexas; Alexyss; Alexiz; Alexxus; Allexus; Allexis; Alexcis; Alexsys; Aleyshka; Alsace
Erin,314103,17,57682,371785,0.18364039821332492,Erma,46063,Erma; Eryn; Erna; Erinn; Erianna; Eriana; Erynn; Erina; Earma; Errin; Ernie; Erionna; Erienne; Earnie; Eirene; Eraina; Erryn
Hazel,245280,17,6025,251305,0.024563763861709068,Haisley,4263,Haisley; Hazle; Haizley; Hazley; Haislee; Haizlee; Hayzel; Hazely; Hazelle; Huxley; Haizel; Hayzlee; Hazelee; Hazell; Heyssel; Huxlee; Hayslee
Kendra,95922,17,3562,99484,0.03713433831654886,Kindra,1561,Kindra; Kyndra; Keandra; Keondra; Kendria; Kiandra; Kandra; Keandrea; Keyondra; Keaundra; Keondria; Kendrah; Kentrell; Kendrea; Kimitra; Kendrick; Keundra
Felicia,86932,17,27875,114807,0.3206529241246031,Flossie,12725,Flossie; Felecia; Felisha; Felice; Felisa; Felica; Feliz; Falisha; Floyce; Felix; Falicia; Felicie; Felis; Feliza; Falak; Falaq; Flecia
Tatiana,32648,17,43218,75866,1.3237564322469983,Tatum,24954,Tatum; Tatyana; Tatianna; Taytum; Tatiyana; Tatyanna; Tytiana; Tytianna; Titiana; Tatiyanna; Tatumn; Taitum; Tatayana; Tatem; Thuytien; Titania; Titianna
Fern,28258,17,6070,34328,0.21480642649869064,Fran,2936,Fran; Ferne; Fayrene; Frimy; Frimmy; Fruma; Farren; Faren; Farhana; Frona; Fronie; Farm; Farron; Frania; Frann; Franne; Frimie
Bria,14399,17,11411,25810,0.7924855892770332,Bree,6009,Bree; Brea; Brie; Bari; Barrie; Bahar; Barri; Barry; Bora; Breah; Braya; Breya; Briah; Bre; Berry; Briyah; Brya
Mitzi,9692,17,9551,19243,0.9854519191085431,Madge,7590,Madge; Maddox; Mitzy; Mitsue; Mitzie; Matsue; Mitsuye; Madgie; Midge; Matisse; Mitsuyo; Matsuyo; Maddix; Mitsy; Matsuye; Maddux; Maddyx
Elliott,6347,17,23445,29792,3.6938711202142747,Elida,5811,Elida; Elliot; Elda; Elodie; Elodia; Elliette; Eliette; Elidia; Elliotte; Elta; Elide; Elody; Elieth; Eloda; Eliot; Elwood; Elita
Elora,5835,17,4599,10434,0.7881748071979434,Ellery,2771,Ellery; Elara; Eliora; Ellory; Ellora; Ellerie; Ellorie; Elloree; Ellarie; Ellarae; Ellaree; Ellary; Elleri; Ellar; Eller; Elaura; Eleora
Shanell,2614,17,4442,7056,1.6993114001530223,Shanelle,2332,Shanelle; Shanel; Sonali; Shannel; Samuel; Samella; Sonal; Shenell; Shannell; Somalia; Shamel; Shanyla; Shenelle; Somaly; Sanyla; Shamila; Shanley
Young,184,17,565,749,3.0706521739130435,Yoneko,121,Yoneko; Yong; Ying; Yanique; Yancy; Yeng; Ynez; Yanessa; Yumiko; Yang; Yanick; Yannis; Yumeka; Yanaisy; Yaneisy; Yeneisy; Ynes
Madison,414528,16,56736,471264,0.13686892079666513,Maddison,21950,Maddison; Madisyn; Madyson; Madisen; Madysen; Mattison; Madisson; Maddisyn; Maddyson; Madigan; Maddisen; Madisynn; Madysin; Madasyn; Madissen; Matison
April,240111,16,21170,261281,0.0881675558387579,Abril,7551,Abril; Aubrielle; Aubriella; Abrielle; Avril; Abriella; Apryl; Averly; Aprille; Averleigh; Abriel; Aubriel; Aprile; Aprill; Averlee; Avrielle
Carmen,136971,16,12947,149918,0.09452365829263129,Charmaine,11609,Charmaine; Carmina; Charmayne; Carman; Carmyn; Charmain; Charmin; Carmon; Carmin; Carmine; Charmane; Carmencita; Charmon; Chermaine; Charmian; Charmine
Peyton,85684,16,65826,151510,0.7682414453106764,Payton,58621,Payton; Paityn; Payten; Paiton; Paetyn; Payden; Paytin; Peyten; Paytyn; Pattiann; Padme; Padma; Paeton; Paiten; Paitynn; Peytin
Trinity,82675,16,5875,88550,0.07106138494103417,Trinidad,2992,Trinidad; Triniti; Trinitee; Trinette; Trinidy; Trenity; Tyronda; Trenidad; Trenton; Trinitie; Tranette; Trynity; Trenda; Trinetta; Tryniti; Tyrhonda
Serenity,73880,16,6104,79984,0.0826204656199242,Sharonda,4588,Sharonda; Sheronda; Sharhonda; Serinity; Sereniti; Srinidhi; Sarenity; Shronda; Sharanda; Sharnita; Serenidy; Serenitee; Saranda; Sarinity; Shuronda; Sirenity
Clarissa,34594,16,21132,55726,0.6108573741111175,Clarice,18524,Clarice; Clarisa; Clarke; Clarisse; Claris; Clariza; Claryssa; Clarise; Clariece; Clorissa; Clarrisa; Calirose; Chloris; Clarrissa; Clairissa; Clark
Lenora,28272,16,25845,54117,0.9141553480475382,Lenore,16626,Lenore; Leonor; Leonora; Leonore; Leanore; Lanora; Lamar; Leanora; Lamaria; Leaner; Lynnmarie; Limayri; Lamarr; Lanier; Limairy; Lionor
Eugenia,22985,16,10683,33668,0.464781379160322,Esme,8426,Esme; Eugenie; Esmae; Eugene; Esmee; Ekam; Esma; Ezmae; Esmi; Esmie; Eugena; Ezme; Esmay; Eugina; Ezma; Ezinne
Gracelyn,14084,16,35288,49372,2.5055381993751773,Graciela,13568,Graciela; Gracelynn; Griselda; Gricelda; Grisel; Graciella; Gricel; Griselle; Graziella; Grizelda; Grasiela; Grissel; Grisell; Grizel; Gracelin; Gracelynne
Aretha,3171,16,3914,7085,1.2343109429202144,Artie,2960,Artie; Aaradhya; Aerith; Aretta; Aradhya; Arietta; Aarti; Ariday; Areatha; Arta; Ardie; Areti; Arda; Arrietty; Artha; Arti
Karolina,3093,16,5616,8709,1.8157129000969932,Karolyn,2288,Karolyn; Karoline; Karlene; Karleen; Karalyn; Karlyn; Koraline; Kerline; Karaline; Karalynn; Karilyn; Karolyna; Karolyne; Karlyne; Karolynn; Kerrilyn
Aubrianna,2923,16,5868,8791,2.0075265138556277,Abrianna,2567,Abrianna; Aubriana; Abriana; Auburn; Aparna; Afreen; Aubreyana; Aubryn; Avreen; Aubryana; Abraham; Aubreanna; Aubryanna; Avriana; Abreanna; Abrina
Jerrica,2884,16,6742,9626,2.337725381414702,Jersey,2539,Jersey; Jerica; Jorja; Jorge; Jerika; Jerzi; Jerusha; Jerrika; Jersi; Jerzie; Jersie; Jhersi; Jersei; Jericka; Jericca; Jericha
Acacia,1606,16,1642,3248,1.0224159402241595,Aziza,633,Aziza; Akasha; Akiko; Asees; Asako; Ahsoka; Akisha; Ashaki; Ashika; Ajaysia; Akosua; Akaysha; Akeisha; Aquasia; Ashwika; Asuka
Concha,1199,16,1126,2325,0.939115929941618,Cing,247,Cing; Camisha; Chance; Chiamaka; Chanice; Chong; Camesha; Chanise; Chaniece; Chanika; Chamisa; Chaniqua; Chemise; Cheng; Chenique; Cinzia
Viola,98846,15,4285,103131,0.043350262023754124,Velia,1704,Velia; Vallie; Veola; Val; Vella; Vela; Valley; Valli; Vola; Vail; Vale; Vila; Valia; Valla; Villa
Annabelle,61242,15,46915,108157,0.7660592403905816,Annabella,13187,Annabella; Annabel; Anabelle; Anabel; Anabella; Annabell; Anabell; Anapaula; Anabela; Anabelen; Anapaola; Anibal; Ample; Anabelia; Anniebell
Fannie,54524,15,37954,92478,0.6960971315384051,Fiona,30854,Fiona; Fanny; Fawn; Fumie; Fumi; Fionna; Fumiye; Finn; Fumiyo; Fahima; Fion; Fannye; Fahm; Fianna; Fonnie
Charity,29982,15,2115,32097,0.07054232539523714,Coretta,905,Coretta; Cordie; Charita; Charde; Chardae; Cherita; Cordia; Coretha; Charday; Corita; Charda; Charito; Caretha; Carita; Cherith
Larissa,20187,15,21993,42180,1.0894635161242383,Lyric,19213,Lyric; Larisa; Lyrik; Lyrica; Lark; Laryssa; Lorissa; Lyriq; Laurice; Loris; Laurissa; Lariza; Lorisa; Laresha; Lorez
Blake,16753,15,7257,24010,0.4331761475556617,Bayleigh,3503,Bayleigh; Baileigh; Blayke; Baleigh; Bliss; Billiejo; Belicia; Blasa; Blaise; Belky; Blaze; Blaize; Bless; Blossie; Blyss
Chaya,13630,15,1027,14657,0.07534849596478356,Caia,307,Caia; Choua; Chi; Chau; Chee; Cai; Chia; Coy; Chiyo; Chua; Chai; Chaye; Che; Caiya; Coua
Yaretzi,12447,15,9519,21966,0.7647625933959991,Yaritza,6906,Yaritza; Yaretzy; Yuritzi; Yuritzy; Yuritza; Yaritzi; Yahritza; Yaritzel; Yaretsi; Yarethzy; Yaritzy; Yaretzie; Yaretsy; Yarethzi; Yarithza
Ashanti,10489,15,2584,13073,0.24635332252836303,Azeneth,933,Azeneth; Assunta; Ashante; Ashanty; Ashunti; Ashanta; Asenath; Ashaunti; Ashonti; Ashantee; Aseneth; Asante; Asenet; Asenat; Ashmita
Ivanna,8210,15,11454,19664,1.395127892813642,Ivana,5601,Ivana; Ivonne; Ivon; Ivania; Ivyanna; Ivan; Ivone; Ivyana; Ivyonna; Ivannah; Ivonna; Ivani; Ifeoma; Ivannia; Iviana
Karsyn,7686,15,4065,11751,0.5288836846213896,Karisma,892,Karisma; Kerrigan; Karson; Krishna; Karizma; Karsen; Karishma; Karrigan; Karsynn; Kerigan; Krisinda; Karcyn; Karigan; Kharisma; Krisann
Dottie,5672,15,2750,8422,0.4848377997179126,Deedee,1495,Deedee; Dede; Dodie; Dotty; Dot; Deetya; Deette; Deetta; Dawt; Dodi; Dody; Detta; Datha; Deethya; Ditya
Yuliana,5066,15,1932,6998,0.38136596920647453,Yulianna,802,Yulianna; Yelena; Yailin; Yliana; Yailyn; Yuleimy; Yeilin; Yaileen; Yalani; Yulemni; Yilin; Yulani; Yailine; Yeilani; Yailene
Jessenia,4041,15,7286,11327,1.8030190546894334,Jesenia,3504,Jesenia; Jason; Jackson; Jaquana; Joaquina; Jasma; Jaxon; Juaquina; Jasani; Josiane; Jazma; Jaquanna; Jaxyn; Josanne; Joyceann
Catina,3291,15,3997,7288,1.2145244606502583,Cydney,2466,Cydney; Cayden; Caden; Cotina; Cydnee; Cidney; Caiden; Cayetana; Cadyn; Cydni; Caidyn; Chidinma; Catena; Cutina; Cydnie
Yaneli,2479,15,2495,4974,1.0064542154094394,Yanely,807,Yanely; Yamile; Yamila; Yanelly; Yanelli; Yameli; Yamel; Yanil; Yumalay; Yanill; Yanel; Yumalai; Yanell; Yanellie; Yannely
Jerilyn,2451,15,1189,3640,0.4851081191350469,Jerline,278,Jerline; Jerilynn; Jerrilyn; Jerlean; Jerlene; Jeralyn; Jerelyn; Jerolyn; Jerelene; Jearline; Jearlean; Jerrilynn; Jearlene; Jerlyn; Jharline
Zakiya,1443,15,2573,4016,1.7830907830907832,Zakiyah,684,Zakiyah; Zissy; Zakia; Zakiyyah; Zyasia; Zykia; Ziggy; Zosia; Zakiah; Zakhia; Zasha; Zuzu; Zakkiyya; Zazie; Ziza
Nakisha,1397,15,1348,2745,0.964924838940587,Nakeisha,341,Nakeisha; Nikisha; Nakesha; Ngoc; Nishka; Nekisha; Nikesha; Nakeshia; Nezuko; Nekesha; Naquasha; Ngozi; Nicosha; Nishika; Nykesha
Romelia,684,15,1065,1749,1.5570175438596492,Renley,533,Renley; Rynlee; Renlee; Ramla; Romelle; Renella; Runell; Raynell; Renell; Ronelle; Runelle; Rainelle; Rainell; Raynelle; Rinley
Zamora,598,15,1638,2236,2.739130434782609,Zamira,539,Zamira; Zemira; Zamara; Zamaria; Zunairah; Zemirah; Zhamira; Zamari; Zunaira; Zamirah; Zamariah; Zamyra; Zamyria; Zanaria; Zenorah
Trang,406,15,320,726,0.7881773399014779,Trenise,95,Trenise; Trenyce; Trenice; Torrance; Tarnisha; Tranisha; Tremeka; Terrance; Trenace; Treniece; Tyronza; Terrence; Tramika; Trenisha; Tyranika
Yaeko,341,15,1221,1562,3.5806451612903225,Yuki,328,Yuki; Yoshie; Yukie; Yaiza; Yoshiye; Yuka; Yoko; Yachy; Yukiye; Yuxi; Yuko; Yachiyo; Yayeko; Yizza; Yoshi
Nykeria,233,15,462,695,1.9828326180257512,Nigeria,203,Nigeria; Nasra; Nazaria; Nikeria; Njeri; Nasaria; Nykira; Nykerria; Nakirah; Nashira; Nasira; Nakira; Nasirah; Nazirah; Negar
Elizabeth,1581213,14,44821,1626034,0.028345959715737223,Elisabeth,40855,Elisabeth; Elisheva; Elizabet; Elizebeth; Elisabet; Elizabella; Elizaveta; Elspeth; Elsbeth; Elyzabeth; Elisabetta; Elizbeth; Elisabel; Elizabe
Nancy,986473,14,5817,992290,0.005896765547561869,Nanci,3696,Nanci; Nancie; Nancee; Nancye; Niang; Nhung; Nansi; Nance; Namiko; Nainika; Nancey; Nimco; Nyanza; Ninoska
Betty,985540,14,240237,1225777,0.24376179556385333,Beth,154974,Beth; Bette; Bettie; Bettye; Batya; Bodhi; Beata; Beadie; Betti; Beauty; Bita; Badia; Beddie; Bedie
Catherine,620618,14,29604,650222,0.04770084013032171,Cathryn,9764,Cathryn; Catrina; Catharine; Cathrine; Catarina; Caterina; Catherin; Catheryn; Catherina; Catriona; Caterin; Cathern; Catrena; Cedrina
Taylor,328411,14,26548,354959,0.08083773077028479,Tyler,14873,Tyler; Tayler; Taylar; Taelor; Tylar; Tailor; Talar; Taylore; Talor; Tylor; Taylour; Teylor; Taeler; Tahlor
Vicki,150782,14,166176,316958,1.1020944144526534,Vickie,107370,Vickie; Vicky; Vikki; Vickey; Viki; Vassie; Vicie; Vega; Vessie; Vickye; Vicci; Veeksha; Vicke; Vika
Wilma,131666,14,12662,144328,0.09616757553202801,William,10212,William; Willene; Wylene; Williemae; Willena; Willine; Wyolene; Waylynn; Wilna; Waylon; Wylma; Walline; Willean; Wylean
Caitlin,110418,14,108806,219224,0.9854009310076256,Caitlyn,51182,Caitlyn; Catalina; Cathleen; Caitlynn; Catelyn; Caitlan; Catlin; Catelynn; Cathlene; Catalyna; Cathalina; Caitlen; Catlyn; Cathlyn
Pearl,103543,14,34900,138443,0.33705803386032857,Perla,18634,Perla; Pearlie; Perel; Pearle; Perl; Pearly; Paralee; Pearla; Perlie; Parlee; Pearley; Pairlee; Pearlee; Perle
Bethany,98184,14,6930,105114,0.07058176484967,Bettina,3239,Bettina; Bethann; Bethanie; Bethanne; Bettyann; Bethani; Betina; Betania; Bethenny; Bethaney; Bethanny; Beauton; Bethania; Betheny
Bobbie,83945,14,36260,120205,0.4319494907379832,Bobbi,20150,Bobbi; Bobby; Baby; Buffy; Bobbye; Bev; Buffie; Bibi; Bebe; Bobbe; Bhavya; Babe; Bobi; Buffi
London,42134,14,29156,71290,0.6919827217923767,Londyn,25577,Londyn; Londynn; Landyn; Linden; Lundyn; Landon; Leontine; Londen; Lynden; Lyndon; Landen; Lunden; Londin; Lundon
Darla,39427,14,3077,42504,0.07804296548050828,Daryl,1967,Daryl; Dariela; Dorla; Darely; Darryl; Darielle; Darrell; Dariel; Darlah; Dariella; Darrielle; Darl; Darriel; Dorelia
Rosetta,21951,14,7255,29206,0.330508860644162,Rosita,3604,Rosita; Rashida; Rasheeda; Rasheedah; Rasheda; Raghad; Rashidah; Rusty; Rosette; Raashida; Rashada; Rasheida; Rokiatou; Rouguiatou
Maritza,20864,14,8783,29647,0.42096434049079756,Myrtis,4277,Myrtis; Myrtice; Martika; Maritsa; Mariadejesus; Martiza; Marites; Mertis; Maritssa; Marytza; Merdis; Martisha; Mertice; Murdis
Araceli,17797,14,10673,28470,0.5997078159240321,Aracely,7992,Aracely; Arcelia; Araseli; Aracelis; Argelia; Aracelia; Aracelli; Arcola; Arasely; Aracelie; Arcilia; Aracelys; Arquilla; Aracelly
Dee,11946,14,5629,17575,0.4712037502092751,Diya,4053,Diya; Dua; Dia; Dea; Duaa; Daya; De; Dao; Deeya; Dhiya; Doha; Deia; Dewey; Doua
America,10389,14,8403,18792,0.8088362691308114,Amaris,6855,Amaris; Amiracle; Amarachi; Amarissa; Anarosa; Amerika; Ameris; Americus; Amariz; Anairis; Amneris; Annmargaret; Amarachukwu; Annarose
Veda,7795,14,18208,26003,2.335856318152662,Vada,7316,Vada; Vida; Vita; Vayda; Vaeda; Veta; Vaida; Vidhi; Veyda; Vedha; Vadie; Void; Vaidehi; Vauda
Tamela,5472,14,11402,16874,2.083698830409357,Tenley,5229,Tenley; Tinley; Tamala; Tennille; Tenille; Tynlee; Tinlee; Tanyla; Tamla; Tenlee; Tamila; Teniola; Taneil; Tennile
Yara,5460,14,7107,12567,1.3016483516483517,Yahaira,3860,Yahaira; Yuri; Yer; Yaire; Yahira; Yaira; Yury; Yari; Yahayra; Yeira; Yariah; Yira; Yarah; Yahir
Landry,4322,14,5082,9404,1.17584451642758,Leandra,3778,Leandra; Landri; Landrie; Landree; Leondra; Landrey; Leandrea; Leeandra; Lendora; Liandra; Linder; Lanitra; Landra; Lawandra
Agatha,3808,14,1068,4876,0.2804621848739496,Aissatou,439,Aissatou; Aissata; Acadia; Assata; Aastha; Agueda; Akshita; Agata; Azadeh; Aisatou; Assetou; Astha; Astou; Azita
Odell,2726,14,3494,6220,1.2817314746881878,Odelia,761,Odelia; Odilia; Otilia; Otila; Otelia; Odile; Odeal; Othella; Ottilie; Odelle; Odella; Odaly; Othello; Ottilia
Margaux,2015,14,3474,5489,1.7240694789081885,Mariajose,1685,Mariajose; Marquisha; Markeisha; Markisha; Marcus; Markesha; Margeaux; Markeshia; Marquesha; Marijose; Marcos; Marquis; Markiesha; Markesia
Keegan,1517,14,528,2045,0.34805537244561635,Keagan,358,Keagan; Keshawna; Kaegan; Kaysen; Kasyn; Keshana; Kayson; Kashana; Kijana; Kikumi; Kachina; Kaisyn; Kajuana; Keshawn
Tesla,1120,14,1564,2684,1.3964285714285714,Tequila,1009,Tequila; Takayla; Tequilla; Takyla; Tashayla; Tecla; Taisley; Taquila; Tashala; Tayzlee; Tejal; Tekela; Thecla; Thekla
Lynlee,927,14,3329,4256,3.5911542610571736,Lanell,688,Lanell; Leonela; Linley; Lynell; Lynelle; Lanelle; Lynnlee; Leonila; Lynley; Leinaala; Lynnell; Lynnel; Linell; Leonella
Masako,684,14,1336,2020,1.9532163742690059,Michiko,446,Michiko; Mishka; Mushka; Mishika; Makesha; Makisha; Misako; Mizuki; Misaki; Mikeisha; Mikesha; Moises; Mekesha; Mikeshia
Kimani,614,14,1139,1753,1.8550488599348534,Kamani,341,Kamani; Kanani; Kymani; Kemani; Khamani; Kemoni; Kamoni; Kaimana; Kenyana; Kanon; Kheumani; Kainani; Kenyanna; Kimanh
Patricia,1570143,13,37962,1608105,0.024177415687615715,Patrice,30938,Patrice; Patrica; Patrick; Patrisia; Patrici; Patrizia; Patrycja; Patrisha; Patriciaann; Patrycia; Patrcia; Patrecia; Patriciajo
Valerie,267939,13,98122,366061,0.3662102194902571,Valeria,73120,Valeria; Valarie; Valery; Valorie; Valeri; Vallerie; Vallery; Valrie; Valera; Vallorie; Valerya; Valree; Valerye
Eva,235814,13,60371,296185,0.2560110934889362,Eve,22702,Eve; Effie; Evie; Eevee; Evy; Evey; Evee; Evia; Evah; Ebba; Evvie; Ebbie; Eevie
Veronica,216075,13,6957,223032,0.032197153766053456,Vernice,3673,Vernice; Veronika; Verenice; Veronique; Vernessa; Verenise; Varnika; Veroncia; Verenis; Vernease; Vernestine; Vernisha; Veronic
Pauline,200430,13,26851,227281,0.1339669710123235,Paulina,15939,Paulina; Paloma; Palma; Polina; Pualani; Paulene; Pluma; Pollyanna; Paolina; Pualena; Palin; Paulyne; Piilani
Ethel,195100,13,859,195959,0.004402870322911328,Eudelia,322,Eudelia; Ethyl; Ettel; Eudell; Eathel; Edell; Ethyle; Etoile; Eidel; Edelia; Edilia; Eithel; Edolia
Lindsey,155311,13,146164,301475,0.9411052662078024,Lindsay,127787,Lindsay; Lyndsey; Lyndsay; Lindsy; Lyndsie; Lyndsi; Lindsie; Lindsi; Lyndsy; Lindsee; Lyndsee; Landis; Lindzy
Yolanda,108775,13,3048,111823,0.02802114456446794,Yolonda,2021,Yolonda; Yolande; Yulanda; Yulonda; Yalonda; Youlanda; Yalanda; Yolando; Yolander; Ylonda; Yoland; Yolandra; Yolunda
Delilah,57189,13,9444,66633,0.16513665215338613,Dalila,3874,Dalila; Dalilah; Delila; Delylah; Delyla; Dalylah; Dalyla; Delayla; Delaila; Dahlila; Delailah; Dalal; Delaylah
Everly,40123,13,27479,67602,0.6848690277397004,Everleigh,18794,Everleigh; Everlee; Everley; Everlyn; Everlena; Everlynn; Everlie; Everlean; Everli; Everlea; Everlene; Everlina; Everline
Fatima,35412,13,2450,37862,0.06918558680673217,Fatimah,1886,Fatimah; Fatema; Fatma; Fadumo; Fatuma; Fotini; Faduma; Fotima; Fathima; Fatme; Fatim; Faatimah; Fatina
Harmony,32727,13,10282,43009,0.31417484034589177,Harmoni,4184,Harmoni; Herminia; Harmonie; Hermione; Harmonee; Hermina; Hermine; Harmonii; Harmoney; Harmani; Herman; Harman; Hermenia
Carmela,19222,13,36601,55823,1.9041202788471543,Carmella,15627,Carmella; Cornelia; Carmel; Carmelita; Carmelina; Charnelle; Carmelia; Carmelite; Charnele; Carnell; Charnell; Cornelious; Cornelius
Yasmin,19062,13,25328,44390,1.3287168188018046,Yasmine,11615,Yasmine; Yazmin; Yasmeen; Yazmine; Yasmina; Yazmeen; Yasamin; Yasaman; Yasemin; Yasmen; Yaasmiyn; Yazmyn; Yesmin
Magnolia,17781,13,12794,30575,0.7195320848096283,Mckinley,11314,Mckinley; Makinley; Mckinlee; Makynlee; Mckynlee; Mckinleigh; Makynli; Makenlee; Mckenleigh; Makenlie; Makinlee; Mckinnley; Meganelizabeth
Kaydence,16760,13,13829,30589,0.8251193317422434,Kadence,10468,Kadence; Kaidence; Kaydance; Kadance; Kadynce; Kaedence; Katniss; Kaydince; Kaidynce; Kaidance; Kadince; Kaedynce; Kaedance
Sybil,14517,13,6682,21199,0.4602879382792588,Syble,4185,Syble; Sibyl; Sable; Sabella; Shefali; Savilla; Sevilla; Shivali; Sibel; Sible; Sibylla; Sybella; Sybol
Chantel,12170,13,20762,32932,1.7059983566146262,Chandler,8241,Chandler; Chantal; Chantelle; Chantell; Candelaria; Chantale; Chantalle; Chauntel; Chantele; Chantil; Chauntelle; Condol; Cyndle
Deidre,11599,13,11978,23577,1.0326752306233296,Deidra,7328,Deidra; Dedra; Detra; Diedra; Deedra; Diedre; Deadra; Deitra; Dietra; Dedria; Deatra; Dayatra; Detria
Lennon,10288,13,324,10612,0.031493001555209954,Lennyn,167,Lennyn; Lumen; Lemon; Leimomi; Lumina; Lamona; Lehuanani; Lynanne; Lenina; Lennan; Lunamae; Lynnann; Lynnon
Trista,9801,13,9756,19557,0.9954086317722681,Tristan,3818,Tristan; Tristen; Teresita; Tristin; Tristyn; Tristian; Trystan; Trysta; Tristine; Tristina; Triston; Trust; Trystin
Hadassah,6921,13,2974,9895,0.4297066897847132,Hedwig,1482,Hedwig; Hadassa; Hideko; Hatsue; Hadasa; Hadja; Hadicha; Hatsuyo; Hatsuye; Hadija; Hadasha; Hudes; Hudis
Madonna,6088,13,2275,8363,0.37368593955321944,Madina,569,Madina; Medina; Madden; Maudine; Maddyn; Modena; Modean; Modene; Madani; Matiana; Matina; Maydeen; Modine
Toby,5418,13,2904,8322,0.5359911406423035,Tova,1318,Tova; Tobi; Tavia; Toba; Tobie; Tobey; Taffy; Tovah; Thavy; Tabby; Taiba; Tiffay; Tippi
Ruthann,4119,13,1126,5245,0.2733673221655742,Ruthanne,638,Ruthanne; Ruthanna; Rhythm; Rodney; Rudine; Rudene; Raiden; Ridhima; Radonna; Redonna; Rayden; Rathana; Riddhima
Theda,3522,13,1058,4580,0.30039750141964794,Tatia,236,Tatia; Teddi; Tate; Teddy; Todd; Tuyet; Teddie; Tita; Tedi; Taide; Tauheedah; Tayde; Theta
Faigy,3342,13,2222,5564,0.6648713345302214,Faiga,1198,Faiga; Faiza; Fusae; Feige; Faige; Fiza; Fujie; Feigy; Fusaye; Feiga; Faizah; Fizza; Fozie
Latoria,1677,13,831,2508,0.49552772808586765,Latara,510,Latara; Ledora; Latorya; Latora; Lether; Lateria; Latorria; Ladora; Latarya; Laterra; Latiera; Lladira; Luther
Talisha,1151,13,868,2019,0.7541268462206777,Talisa,458,Talisa; Telisha; Telisa; Tulsi; Talaysia; Talise; Talasia; Talesha; Telicia; Talissa; Talicia; Tulsa; Tylashia
Charlotte,424199,12,6493,430692,0.015306495300554692,Carlotta,2484,Carlotta; Carlota; Charlette; Charolette; Carletta; Carlette; Carlita; Charletta; Charlott; Charlotta; Carletha; Carlton
Irene,310530,12,64680,375210,0.20828905419766205,Irma,62615,Irma; Irina; Irine; Iran; Irena; Irania; Iriana; Irean; Iraima; Irany; Ireon; Irianna
Courtney,255804,12,16869,272673,0.06594502040624853,Cortney,15016,Cortney; Courtnie; Courtnee; Courteney; Courtenay; Cortnie; Courtni; Chardonnay; Cortni; Cortnee; Cortina; Courtny
Violet,162446,12,15455,177901,0.09513930783152555,Violeta,6385,Violeta; Velda; Violette; Violetta; Violett; Velta; Valda; Valeta; Valetta; Valada; Valta; Vyolet
Gabrielle,135389,12,221401,356790,1.6352953341851997,Gabriella,133034,Gabriella; Gabriela; Gabriel; Gabriele; Gabriell; Gabryella; Gabrielly; Gavriela; Gavriella; Gabryelle; Gabrial; Gabryela
Jordan,133932,12,70680,204612,0.5277304900994535,Jordyn,60436,Jordyn; Jordynn; Jordin; Jordana; Jourdan; Jorden; Jordon; Jordann; Jourdyn; Jordanne; Jordanna; Jordain
Scarlett,102986,12,18787,121773,0.18242285359175034,Scarlet,14102,Scarlet; Scarlette; Skarlett; Scarleth; Sharlotte; Skarlet; Skarlette; Sharlet; Scarlettrose; Sherlita; Skarleth; Sharlette
Paisley,60529,12,11417,71946,0.18862033075054932,Paislee,10149,Paislee; Paizley; Paizlee; Pecola; Pascale; Pascuala; Piccola; Paislie; Payslee; Pecolia; Pessel; Payzlee
Nadine,48115,12,895,49010,0.01860126779590564,Nathan,288,Nathan; Nadeen; Nadene; Natania; Nadean; Nathania; Nadyne; Netanya; Naydeen; Natanya; Nadina; Natina
Alondra,40658,12,2272,42930,0.0558807614737567,Almeda,1302,Almeda; Almeta; Alandra; Almadelia; Alonda; Almetta; Alandria; Allante; Alinda; Alanda; Almeter; Alante
Yesenia,37410,12,7046,44456,0.18834536220261963,Yessenia,5847,Yessenia; Yecenia; Ysenia; Yashna; Yezenia; Yoshino; Yasna; Yasina; Yaxeni; Yakima; Yeshna; Yoshimi
