PersonKey,A_RecordKey,B_RecordKey
2348,A-000001908,B-000003732
2349,A-000001909,B-000003733
2349,A-000001909,B-000003734
2350,A-000001910,B-000003735
2350,A-000001910,B-000003736
2351,A-000001911,B-000003737
2351,A-000001911,B-000003738
2352,A-000001912,B-000003739
2352,A-000001912,B-000003740
2353,A-000001913,B-000003741
2353,A-000001913,B-000003742
2354,A-000001914,B-000003743
2354,A-000001914,B-000003744
2355,,B-000003745
2356,A-000001915,B-000003746
2356,A-000001915,B-000003747
2357,A-000001916,B-000003748
2357,A-000001916,B-000003749
2358,A-000001917,B-000003750
2358,A-000001917,B-000003751
2359,A-000001918,B-000003752
2359,A-000001918,B-000003753
2360,A-000001919,B-000003754
2360,A-000001919,B-000003755
2361,,B-000003756
2362,A-000001920,B-000003757
2362,A-000001920,B-000003758
2363,A-000001921,B-000003759
2363,A-000001921,B-000003760
2364,,B-000003761
2365,,B-000003762
2366,,B-000003763
2367,,B-000003764
2368,A-000001922,B-000003765
2368,A-000001922,B-000003766
2369,A-000001923,B-000003767
2369,A-000001923,B-000003768
2370,A-000001924,B-000003769
2370,A-000001924,B-000003770
2371,A-000001925,B-000003771
2371,A-000001925,B-000003772
2372,,B-000003773
2373,,B-000003774
2374,A-000001926,B-000003775
2374,A-000001926,B-000003776
2375,A-000001927,B-000003777
2375,A-000001927,B-000003778
2376,A-000001928,
2377,,B-000003779
2378,A-000001929,B-000003780
2378,A-000001929,B-000003781
2379,,B-000003782
2380,A-000001930,B-000003783
2380,A-000001930,B-000003784
2381,,B-000003785
2382,A-000001931,B-000003786
2382,A-000001931,B-000003787
2383,A-000001932,B-000003788
2383,A-000001932,B-000003789
2384,A-000001933,B-000003790
2384,A-000001933,B-000003791
2385,A-000001934,
2386,A-000001935,B-000003792
2386,A-000001935,B-000003793
2387,A-000001936,B-000003794
2387,A-000001936,B-000003795
2388,A-000001937,B-000003796
2388,A-000001937,B-000003797
2389,A-000001938,B-000003798
2389,A-000001938,B-000003799
2390,A-000001939,B-000003800
2390,A-000001939,B-000003801
2391,,B-000003802
2392,A-000001940,B-000003803
2392,A-000001940,B-000003804
2392,A-000001941,
2393,A-000001942,B-000003805
2393,A-000001942,B-000003806
2394,,B-000003807
2395,A-000001943,B-000003808
2395,A-000001943,B-000003809
2396,A-000001944,
2397,A-000001945,B-000003810
2397,A-000001945,B-000003811
2398,A-000001946,B-000003812
2398,A-000001946,B-000003813
2399,A-000001947,B-000003814
2399,A-000001947,B-000003815
2400,A-000001948,B-000003816
2400,A-000001948,B-000003817
2401,A-000001949,B-000003818
2401,A-000001949,B-000003819
2402,A-000001950,
2402,A-000001951,
2403,,B-000003820
2404,,B-000003821
2405,A-000001952,B-000003822
2405,A-000001952,B-000003823
2406,A-000001953,B-000003824
2406,A-000001953,B-000003825
2407,,B-000003826
2408,A-000001954,B-000003827
2408,A-000001954,B-000003828
2409,A-000001955,B-000003829
2409,A-000001955,B-000003830
2410,,B-000003831
2411,A-000001956,B-000003832
2411,A-000001956,B-000003833
2412,A-000001957,B-000003834
2412,A-000001957,B-000003835
2413,A-000001958,B-000003836
2413,A-000001958,B-000003837
2414,A-000001959,
2415,A-000001960,
2416,A-000001961,B-000003838
2416,A-000001961,B-000003839
2417,A-000001962,B-000003840
2417,A-000001962,B-000003841
2418,A-000001963,B-000003842
2418,A-000001963,B-000003843
2419,A-000001964,B-000003844
2419,A-000001964,B-000003845
2420,A-000001965,B-000003846
2420,A-000001965,B-000003847
2421,,B-000003848
2422,A-000001966,B-000003849
2422,A-000001966,B-000003850
2423,A-000001967,B-000003851
2423,A-000001967,B-000003852
2424,A-000001968,B-000003853
2424,A-000001968,B-000003854
2425,A-000001969,B-000003855
2425,A-000001969,B-000003856
2426,A-000001970,B-000003857
2426,A-000001970,B-000003858
2427,A-000001971,B-000003859
2427,A-000001971,B-000003860
2428,A-000001972,B-000003861
2428,A-000001972,B-000003862
2429,A-000001973,B-000003863
2429,A-000001973,B-000003864
2430,A-000001974,B-000003865
2430,A-000001974,B-000003866
2431,A-000001975,B-000003867
2431,A-000001975,B-000003868
2432,,B-000003869
2433,,B-000003870
2434,,B-000003871
2435,A-000001976,B-000003872
2435,A-000001976,B-000003873
2436,A-000001977,B-000003874
2436,A-000001977,B-000003875
2437,A-000001978,B-000003876
2437,A-000001978,B-000003877
2438,A-000001979,B-000003878
2438,A-000001979,B-000003879
2439,A-000001980,
2440,A-000001981,
2441,A-000001982,B-000003880
2441,A-000001982,B-000003881
2442,A-000001983,B-000003882
2442,A-000001983,B-000003883
2443,A-000001984,B-000003884
2443,A-000001984,B-000003885
2444,A-000001985,B-000003886
2444,A-000001985,B-000003887
2445,A-000001986,B-000003888
2445,A-000001986,B-000003889
2446,A-000001987,B-000003890
2446,A-000001987,B-000003891
2447,A-000001988,
2447,A-000001989,
2448,,B-000003892
2449,A-000001990,B-000003893
2449,A-000001990,B-000003894
2450,A-000001991,B-000003895
2450,A-000001991,B-000003896
2451,A-000001992,B-000003897
2451,A-000001992,B-000003898
2452,A-000001993,B-000003899
2452,A-000001993,B-000003900
2453,A-000001994,B-000003901
2453,A-000001994,B-000003902
2454,A-000001995,B-000003903
2454,A-000001995,B-000003904
2455,A-000001996,B-000003905
2455,A-000001996,B-000003906
2456,A-000001997,B-000003907
2456,A-000001997,B-000003908
2457,A-000001998,B-000003909
2457,A-000001998,B-000003910
2458,A-000001999,
2459,A-000002000,B-000003911
2459,A-000002000,B-000003912
2460,A-000002001,
2461,A-000002002,B-000003913
2461,A-000002002,B-000003914
2462,A-000002003,B-000003915
2462,A-000002003,B-000003916
2463,A-000002004,B-000003917
2463,A-000002004,B-000003918
2464,A-000002005,B-000003919
2464,A-000002005,B-000003920
2465,,B-000003921
2466,A-000002006,B-000003922
2466,A-000002006,B-000003923
2467,,B-000003924
2468,A-000002007,B-000003925
2468,A-000002007,B-000003926
2469,A-000002008,B-000003927
2469,A-000002008,B-000003928
2470,A-000002009,B-000003929
2470,A-000002009,B-000003930
2471,A-000002010,B-000003931
2471,A-000002010,B-000003932
2472,A-000002011,B-000003933
2472,A-000002011,B-000003934
2473,,B-000003935
2474,A-000002012,B-000003936
2474,A-000002012,B-000003937
2475,A-000002013,B-000003938
2475,A-000002013,B-000003939
2476,A-000002014,B-000003940
2476,A-000002014,B-000003941
2477,A-000002015,
2478,,B-000003942
2479,,B-000003943
2480,A-000002016,B-000003944
2480,A-000002016,B-000003945
2481,A-000002017,B-000003946
2481,A-000002017,B-000003947
2482,A-000002018,
2483,A-000002019,B-000003948
2483,A-000002019,B-000003949
2484,A-000002020,B-000003950
2484,A-000002020,B-000003951
2485,A-000002021,B-000003952
2485,A-000002021,B-000003953
2486,A-000002022,B-000003954
2486,A-000002022,B-000003955
2487,,B-000003956
2488,A-000002023,B-000003957
2488,A-000002023,B-000003958
2489,A-000002024,B-000003959
2489,A-000002024,B-000003960
2490,A-000002025,B-000003961
2490,A-000002025,B-000003962
2491,,B-000003963
2492,,B-000003964
2493,A-000002026,B-000003965
2493,A-000002026,B-000003966
2494,A-000002027,B-000003967
2494,A-000002027,B-000003968
2495,A-000002028,B-000003969
2495,A-000002028,B-000003970
2496,A-000002029,B-000003971
2496,A-000002029,B-000003972
2497,A-000002030,B-000003973
2497,A-000002030,B-000003974
2498,,B-000003975
2499,,B-000003976
2500,A-000002031,B-000003977
2500,A-000002031,B-000003978
2501,A-000002032,B-000003979
2501,A-000002032,B-000003980
2502,A-000002033,B-000003981
2502,A-000002033,B-000003982
2503,A-000002034,B-000003983
2503,A-000002034,B-000003984
2504,A-000002035,B-000003985
2504,A-000002035,B-000003986
2505,A-000002036,B-000003987
2505,A-000002036,B-000003988
2506,A-000002037,B-000003989
2506,A-000002037,B-000003990
2507,A-000002038,B-000003991
2507,A-000002038,B-000003992
2508,A-000002039,B-000003993
2508,A-000002039,B-000003994
2508,A-000002040,
2508,A-000002041,
2509,,B-000003995
2510,A-000002042,B-000003996
2510,A-000002042,B-000003997
2511,A-000002043,B-000003998
2511,A-000002043,B-000003999
2511,A-000002044,
2512,A-000002045,B-000004000
2512,A-000002045,B-000004001
2513,A-000002046,B-000004002
2513,A-000002046,B-000004003
2514,A-000002047,B-000004004
2514,A-000002047,B-000004005
2515,A-000002048,B-000004006
2515,A-000002048,B-000004007
2516,A-000002049,
2517,,B-000004008
2518,,B-000004009
2519,,B-000004010
2520,A-000002050,B-000004011
2520,A-000002050,B-000004012
2521,A-000002051,B-000004013
2521,A-000002051,B-000004014
2522,A-000002052,B-000004015
2522,A-000002052,B-000004016
2523,A-000002053,B-000004017
2523,A-000002053,B-000004018
2524,A-000002054,B-000004019
2524,A-000002054,B-000004020
2525,A-000002055,B-000004021
2525,A-000002055,B-000004022
2526,,B-000004023
2527,,B-000004024
2528,A-000002056,B-000004025
2528,A-000002056,B-000004026
2529,A-000002057,B-000004027
2529,A-000002057,B-000004028
2530,A-000002058,B-000004029
2530,A-000002058,B-000004030
2531,A-000002059,B-000004031
2531,A-000002059,B-000004032
2532,A-000002060,
2533,A-000002061,B-000004033
2533,A-000002061,B-000004034
2534,A-000002062,B-000004035
2534,A-000002062,B-000004036
2535,,B-000004037
2536,,B-000004038
2537,A-000002063,B-000004039
2537,A-000002063,B-000004040
2538,A-000002064,B-000004041
2538,A-000002064,B-000004042
2539,A-000002065,B-000004043
2539,A-000002065,B-000004044
2540,A-000002066,B-000004045
2540,A-000002066,B-000004046
2541,A-000002067,B-000004047
2541,A-000002067,B-000004048
2542,,B-000004049
2543,A-000002068,B-000004050
2543,A-000002068,B-000004051
2544,A-000002069,B-000004052
2544,A-000002069,B-000004053
2545,,B-000004054
2546,A-000002070,
2547,A-000002071,B-000004055
2547,A-000002071,B-000004056
2548,A-000002072,B-000004057
2548,A-000002072,B-000004058
2548,A-000002073,
2549,A-000002074,B-000004059
2549,A-000002074,B-000004060
2550,A-000002075,B-000004061
2550,A-000002075,B-000004062
2551,A-000002076,B-000004063
2551,A-000002076,B-000004064
2552,A-000002077,B-000004065
2552,A-000002077,B-000004066
2553,,B-000004067
2554,,B-000004068
2555,A-000002078,B-000004069
2555,A-000002078,B-000004070
2556,,B-000004071
2557,A-000002079,B-000004072
2557,A-000002079,B-000004073
2558,,B-000004074
2559,A-000002080,B-000004075
2559,A-000002080,B-000004076
2560,A-000002081,B-000004077
2560,A-000002081,B-000004078
2561,A-000002082,B-000004079
2561,A-000002082,B-000004080
2562,A-000002083,B-000004081
2562,A-000002083,B-000004082
2563,A-000002084,B-000004083
2563,A-000002084,B-000004084
2564,A-000002085,B-000004085
2564,A-000002085,B-000004086
2565,A-000002086,B-000004087
2565,A-000002086,B-000004088
2566,,B-000004089
2567,,B-000004090
2568,A-000002087,B-000004091
2568,A-000002087,B-000004092
2569,A-000002088,B-000004093
2569,A-000002088,B-000004094
2570,A-000002089,B-000004095
2570,A-000002089,B-000004096
2571,A-000002090,B-000004097
2571,A-000002090,B-000004098
2572,A-000002091,B-000004099
2572,A-000002091,B-000004100
2573,A-000002092,B-000004101
2573,A-000002092,B-000004102
2574,A-000002093,B-000004103
2574,A-000002093,B-000004104
2575,A-000002094,B-000004105
2575,A-000002094,B-000004106
2576,A-000002095,B-000004107
2576,A-000002095,B-000004108
2577,A-000002096,B-000004109
2577,A-000002096,B-000004110
2578,A-000002097,B-000004111
2578,A-000002097,B-000004112
2579,A-000002098,B-000004113
2579,A-000002098,B-000004114
2580,A-000002099,B-000004115
2580,A-000002099,B-000004116
2581,A-000002100,B-000004117
2581,A-000002100,B-000004118
2582,A-000002101,B-000004119
2582,A-000002101,B-000004120
2583,A-000002102,B-000004121
2583,A-000002102,B-000004122
2584,A-000002103,B-000004123
2584,A-000002103,B-000004124
2585,A-000002104,B-000004125
2585,A-000002104,B-000004126
2586,A-000002105,B-000004127
2586,A-000002105,B-000004128
2587,A-000002106,B-000004129
2587,A-000002106,B-000004130
2588,A-000002107,B-000004131
2588,A-000002107,B-000004132
2589,,B-000004133
2590,A-000002108,B-000004134
2590,A-000002108,B-000004135
2591,A-000002109,B-000004136
2591,A-000002109,B-000004137
2592,A-000002110,B-000004138
2592,A-000002110,B-000004139
2593,A-000002111,B-000004140
2593,A-000002111,B-000004141
2594,A-000002112,B-000004142
2594,A-000002112,B-000004143
2595,A-000002113,B-000004144
2595,A-000002113,B-000004145
2596,A-000002114,B-000004146
2596,A-000002114,B-000004147
2597,A-000002115,B-000004148
2597,A-000002115,B-000004149
2598,A-000002116,B-000004150
2598,A-000002116,B-000004151
2599,,B-000004152
2600,A-000002117,B-000004153
2600,A-000002117,B-000004154
2601,,B-000004155
2602,A-000002118,B-000004156
2602,A-000002118,B-000004157
2603,A-000002119,B-000004158
2603,A-000002119,B-000004159
2604,,B-000004160
2605,A-000002120,B-000004161
2605,A-000002120,B-000004162
2606,A-000002121,B-000004163
2606,A-000002121,B-000004164
2607,A-000002122,
2608,A-000002123,B-000004165
2608,A-000002123,B-000004166
2609,A-000002124,B-000004167
2609,A-000002124,B-000004168
2610,A-000002125,B-000004169
2610,A-000002125,B-000004170
2611,A-000002126,B-000004171
2611,A-000002126,B-000004172
2612,,B-000004173
2613,A-000002127,B-000004174
2613,A-000002127,B-000004175
2613,A-000002128,
2614,A-000002129,B-000004176
2614,A-000002129,B-000004177
2615,,B-000004178
2616,,B-000004179
2617,A-000002130,B-000004180
2617,A-000002130,B-000004181
2618,,B-000004182
2619,A-000002131,B-000004183
2619,A-000002131,B-000004184
2620,A-000002132,B-000004185
2620,A-000002132,B-000004186
2621,A-000002133,
2622,,B-000004187
2623,A-000002134,B-000004188
2623,A-000002134,B-000004189
2624,A-000002135,B-000004190
2624,A-000002135,B-000004191
2625,A-000002136,B-000004192
2625,A-000002136,B-000004193
2626,A-000002137,B-000004194
2626,A-000002137,B-000004195
2627,,B-000004196
2628,A-000002138,B-000004197
2628,A-000002138,B-000004198
2629,A-000002139,B-000004199
2629,A-000002139,B-000004200
2630,A-000002140,B-000004201
2630,A-000002140,B-000004202
2631,,B-000004203
2632,A-000002141,B-000004204
2632,A-000002141,B-000004205
2633,A-000002142,B-000004206
2633,A-000002142,B-000004207
2634,A-000002143,B-000004208
2634,A-000002143,B-000004209
2635,,B-000004210
2636,A-000002144,B-000004211
2636,A-000002144,B-000004212
2637,A-000002145,B-000004213
2637,A-000002145,B-000004214
2638,A-000002146,B-000004215
2638,A-000002146,B-000004216
2639,A-000002147,B-000004217
2639,A-000002147,B-000004218
2640,A-000002148,B-000004219
2640,A-000002148,B-000004220
2641,A-000002149,
2641,A-000002150,
2642,A-000002151,B-000004221
2642,A-000002151,B-000004222
2643,,B-000004223
2644,A-000002152,B-000004224
2644,A-000002152,B-000004225
2644,A-000002153,
2645,,B-000004226
2646,A-000002154,
2647,A-000002155,B-000004227
2647,A-000002155,B-000004228
2648,A-000002156,B-000004229
2648,A-000002156,B-000004230
2649,A-000002157,B-000004231
2649,A-000002157,B-000004232
2650,A-000002158,B-000004233
2650,A-000002158,B-000004234
2651,A-000002159,
2652,A-000002160,B-000004235
2652,A-000002160,B-000004236
2653,A-000002161,B-000004237
2653,A-000002161,B-000004238
2654,,B-000004239
2655,A-000002162,B-000004240
2655,A-000002162,B-000004241
2656,A-000002163,
2657,,B-000004242
2658,A-000002164,B-000004243
2658,A-000002164,B-000004244
2659,,B-000004245
2660,A-000002165,B-000004246
2660,A-000002165,B-000004247
2661,A-000002166,B-000004248
2661,A-000002166,B-000004249
2662,A-000002167,B-000004250
2662,A-000002167,B-000004251
2663,A-000002168,B-000004252
2663,A-000002168,B-000004253
2664,,B-000004254
2665,A-000002169,B-000004255
2665,A-000002169,B-000004256
2666,A-000002170,B-000004257
2666,A-000002170,B-000004258
2667,A-000002171,B-000004259
2667,A-000002171,B-000004260
2668,A-000002172,B-000004261
2668,A-000002172,B-000004262
2669,A-000002173,B-000004263
2669,A-000002173,B-000004264
2670,A-000002174,B-000004265
2670,A-000002174,B-000004266
2671,,B-000004267
2672,A-000002175,B-000004268
2672,A-000002175,B-000004269
2673,A-000002176,B-000004270
2673,A-000002176,B-000004271
2674,A-000002177,B-000004272
2674,A-000002177,B-000004273
2675,A-000002178,B-000004274
2675,A-000002178,B-000004275
2676,,B-000004276
2677,A-000002179,B-000004277
2677,A-000002179,B-000004278
2678,A-000002180,B-000004279
2678,A-000002180,B-000004280
2679,A-000002181,
2679,A-000002182,
2680,,B-000004281
2681,A-000002183,B-000004282
2681,A-000002183,B-000004283
2682,A-000002184,B-000004284
2682,A-000002184,B-000004285
2683,A-000002185,B-000004286
2683,A-000002185,B-000004287
2684,A-000002186,B-000004288
2684,A-000002186,B-000004289
2685,,B-000004290
2686,,B-000004291
2687,A-000002187,B-000004292
2687,A-000002187,B-000004293
2688,A-000002188,B-000004294
2688,A-000002188,B-000004295
2689,,B-000004296
2690,A-000002189,B-000004297
2690,A-000002189,B-000004298
2691,A-000002190,B-000004299
2691,A-000002190,B-000004300
2692,,B-000004301
2693,A-000002191,B-000004302
2693,A-000002191,B-000004303
2694,A-000002192,B-000004304
2694,A-000002192,B-000004305
2695,,B-000004306
2696,A-000002193,B-000004307
2696,A-000002193,B-000004308
2697,A-000002194,B-000004309
2697,A-000002194,B-000004310
2698,A-000002195,B-000004311
2698,A-000002195,B-000004312
2699,A-000002196,B-000004313
2699,A-000002196,B-000004314
2700,,B-000004315
2701,A-000002197,B-000004316
2701,A-000002197,B-000004317
2702,A-000002198,B-000004318
2702,A-000002198,B-000004319
2703,A-000002199,B-000004320
2703,A-000002199,B-000004321
2704,A-000002200,B-000004322
2704,A-000002200,B-000004323
2705,A-000002201,B-000004324
2705,A-000002201,B-000004325
2706,A-000002202,B-000004326
2706,A-000002202,B-000004327
2707,A-000002203,B-000004328
2707,A-000002203,B-000004329
2708,A-000002204,B-000004330
2708,A-000002204,B-000004331
2709,A-000002205,B-000004332
2709,A-000002205,B-000004333
2710,A-000002206,B-000004334
2710,A-000002206,B-000004335
2711,A-000002207,B-000004336
2711,A-000002207,B-000004337
2712,A-000002208,B-000004338
2712,A-000002208,B-000004339
2713,,B-000004340
2714,A-000002209,B-000004341
2714,A-000002209,B-000004342
2715,,B-000004343
2716,A-000002210,B-000004344
2716,A-000002210,B-000004345
2717,A-000002211,B-000004346
2717,A-000002211,B-000004347
2718,,B-000004348
2719,A-000002212,B-000004349
2719,A-000002212,B-000004350
2720,A-000002213,
2721,,B-000004351
2722,A-000002214,B-000004352
2722,A-000002214,B-000004353
2723,A-000002215,B-000004354
2723,A-000002215,B-000004355
2724,A-000002216,
2725,A-000002217,B-000004356
2725,A-000002217,B-000004357
2726,A-000002218,B-000004358
2726,A-000002218,B-000004359
2727,A-000002219,B-000004360
2727,A-000002219,B-000004361
2728,A-000002220,B-000004362
2728,A-000002220,B-000004363
2729,A-000002221,B-000004364
2729,A-000002221,B-000004365
2730,A-000002222,
2731,A-000002223,B-000004366
2731,A-000002223,B-000004367
2732,A-000002224,B-000004368
2732,A-000002224,B-000004369
2733,,B-000004370
2734,A-000002225,B-000004371
2734,A-000002225,B-000004372
2735,,B-000004373
2736,A-000002226,B-000004374
2736,A-000002226,B-000004375
2737,A-000002227,B-000004376
2737,A-000002227,B-000004377
2738,A-000002228,B-000004378
2738,A-000002228,B-000004379
2739,A-000002229,B-000004380
2739,A-000002229,B-000004381
2740,A-000002230,B-000004382
2740,A-000002230,B-000004383
2741,,B-000004384
2742,A-000002231,B-000004385
2742,A-000002231,B-000004386
2743,A-000002232,B-000004387
2743,A-000002232,B-000004388
2744,A-000002233,B-000004389
2744,A-000002233,B-000004390
2745,,B-000004391
2746,A-000002234,
2747,,B-000004392
2748,A-000002235,B-000004393
2748,A-000002235,B-000004394
2749,A-000002236,B-000004395
2749,A-000002236,B-000004396
2750,,B-000004397
2751,A-000002237,B-000004398
2751,A-000002237,B-000004399
2752,A-000002238,B-000004400
2752,A-000002238,B-000004401
2753,A-000002239,
2754,A-000002240,B-000004402
2754,A-000002240,B-000004403
2755,,B-000004404
2756,A-000002241,B-000004405
2756,A-000002241,B-000004406
2757,A-000002242,B-000004407
2757,A-000002242,B-000004408
2758,A-000002243,B-000004409
2758,A-000002243,B-000004410
2759,A-000002244,B-000004411
2759,A-000002244,B-000004412
2760,A-000002245,B-000004413
2760,A-000002245,B-000004414
2761,A-000002246,B-000004415
2761,A-000002246,B-000004416
2762,A-000002247,B-000004417
2762,A-000002247,B-000004418
2763,A-000002248,B-000004419
2763,A-000002248,B-000004420
2764,,B-000004421
2765,,B-000004422
2766,A-000002249,B-000004423
2766,A-000002249,B-000004424
2767,,B-000004425
2768,A-000002250,
2769,A-000002251,B-000004426
2769,A-000002251,B-000004427
2770,A-000002252,B-000004428
2770,A-000002252,B-000004429
2771,A-000002253,B-000004430
2771,A-000002253,B-000004431
2772,A-000002254,B-000004432
2772,A-000002254,B-000004433
2773,A-000002255,B-000004434
2773,A-000002255,B-000004435
2774,A-000002256,B-000004436
2774,A-000002256,B-000004437
2775,,B-000004438
2776,A-000002257,B-000004439
2776,A-000002257,B-000004440
2777,,B-000004441
2778,A-000002258,B-000004442
2778,A-000002258,B-000004443
2779,,B-000004444
2780,A-000002259,
2781,A-000002260,B-000004445
2781,A-000002260,B-000004446
2782,A-000002261,
2783,A-000002262,B-000004447
2783,A-000002262,B-000004448
2784,A-000002263,B-000004449
2784,A-000002263,B-000004450
2785,A-000002264,B-000004451
2785,A-000002264,B-000004452
2786,A-000002265,B-000004453
2786,A-000002265,B-000004454
2787,A-000002266,B-000004455
2787,A-000002266,B-000004456
2788,A-000002267,B-000004457
2788,A-000002267,B-000004458
2789,A-000002268,B-000004459
2789,A-000002268,B-000004460
2790,A-000002269,B-000004461
2790,A-000002269,B-000004462
2791,A-000002270,B-000004463
2791,A-000002270,B-000004464
2792,A-000002271,
2793,A-000002272,B-000004465
2793,A-000002272,B-000004466
2794,A-000002273,
2795,,B-000004467
2796,A-000002274,B-000004468
2796,A-000002274,B-000004469
2797,A-000002275,B-000004470
2797,A-000002275,B-000004471
2798,A-000002276,B-000004472
2798,A-000002276,B-000004473
2799,A-000002277,B-000004474
2799,A-000002277,B-000004475
2800,A-000002278,B-000004476
2800,A-000002278,B-000004477
2800,A-000002279,
2801,A-000002280,
2802,A-000002281,B-000004478
2802,A-000002281,B-000004479
2803,A-000002282,B-000004480
2803,A-000002282,B-000004481
2804,A-000002283,B-000004482
2804,A-000002283,B-000004483
2805,A-000002284,B-000004484
2805,A-000002284,B-000004485
2806,A-000002285,B-000004486
2806,A-000002285,B-000004487
2807,,B-000004488
2808,A-000002286,B-000004489
2808,A-000002286,B-000004490
2809,A-000002287,B-000004491
2809,A-000002287,B-000004492
2810,A-000002288,B-000004493
2810,A-000002288,B-000004494
2810,A-000002289,
2811,,B-000004495
2812,A-000002290,B-000004496
2812,A-000002290,B-000004497
2813,A-000002291,B-000004498
2813,A-000002291,B-000004499
2814,A-000002292,B-000004500
2814,A-000002292,B-000004501
2815,A-000002293,B-000004502
2815,A-000002293,B-000004503
2816,A-000002294,B-000004504
2816,A-000002294,B-000004505
2817,A-000002295,B-000004506
2817,A-000002295,B-000004507
2818,A-000002296,
2819,A-000002297,B-000004508
2819,A-000002297,B-000004509
2820,,B-000004510
2821,A-000002298,B-000004511
2821,A-000002298,B-000004512
2822,A-000002299,B-000004513
2822,A-000002299,B-000004514
2823,A-000002300,B-000004515
2823,A-000002300,B-000004516
2824,,B-000004517
2825,A-000002301,B-000004518
2825,A-000002301,B-000004519
2826,A-000002302,B-000004520
2826,A-000002302,B-000004521
2827,A-000002303,B-000004522
2827,A-000002303,B-000004523
2828,A-000002304,B-000004524
2828,A-000002304,B-000004525
2829,A-000002305,B-000004526
2829,A-000002305,B-000004527
2830,A-000002306,B-000004528
2830,A-000002306,B-000004529
2831,A-000002307,B-000004530
2831,A-000002307,B-000004531
2832,A-000002308,B-000004532
2832,A-000002308,B-000004533
2833,,B-000004534
2834,,B-000004535
2835,A-000002309,B-000004536
2835,A-000002309,B-000004537
2836,A-000002310,B-000004538
2836,A-000002310,B-000004539
2837,A-000002311,B-000004540
2837,A-000002311,B-000004541
2838,A-000002312,
2839,A-000002313,B-000004542
2839,A-000002313,B-000004543
2840,A-000002314,B-000004544
2840,A-000002314,B-000004545
2841,A-000002315,
2842,A-000002316,B-000004546
2842,A-000002316,B-000004547
2843,A-000002317,B-000004548
2843,A-000002317,B-000004549
2844,,B-000004550
2845,A-000002318,B-000004551
2845,A-000002318,B-000004552
2846,A-000002319,
2847,A-000002320,B-000004553
2847,A-000002320,B-000004554
2848,A-000002321,B-000004555
2848,A-000002321,B-000004556
2849,A-000002322,B-000004557
2849,A-000002322,B-000004558
2850,A-000002323,B-000004559
2850,A-000002323,B-000004560
2851,A-000002324,B-000004561
2851,A-000002324,B-000004562
2852,A-000002325,B-000004563
2852,A-000002325,B-000004564
2853,,B-000004565
2854,A-000002326,B-000004566
2854,A-000002326,B-000004567
2855,A-000002327,B-000004568
2855,A-000002327,B-000004569
2856,A-000002328,
2857,A-000002329,B-000004570
2857,A-000002329,B-000004571
2858,,B-000004572
2859,A-000002330,B-000004573
2859,A-000002330,B-000004574
2860,A-000002331,B-000004575
2860,A-000002331,B-000004576
2861,A-000002332,B-000004577
2861,A-000002332,B-000004578
2862,A-000002333,B-000004579
2862,A-000002333,B-000004580
2862,A-000002334,
2863,A-000002335,B-000004581
2863,A-000002335,B-000004582
2864,A-000002336,
2865,A-000002337,B-000004583
2865,A-000002337,B-000004584
2866,A-000002338,B-000004585
2866,A-000002338,B-000004586
2867,,B-000004587
2868,,B-000004588
2869,,B-000004589
2870,A-000002339,B-000004590
2870,A-000002339,B-000004591
2871,,B-000004592
2872,A-000002340,B-000004593
2872,A-000002340,B-000004594
2873,A-000002341,B-000004595
2873,A-000002341,B-000004596
2874,A-000002342,B-000004597
2874,A-000002342,B-000004598
2875,A-000002343,B-000004599
2875,A-000002343,B-000004600
2876,A-000002344,
2877,A-000002345,B-000004601
2877,A-000002345,B-000004602
2878,A-000002346,B-000004603
2878,A-000002346,B-000004604
2879,A-000002347,B-000004605
2879,A-000002347,B-000004606
2880,A-000002348,B-000004607
2880,A-000002348,B-000004608
2881,A-000002349,
2882,A-000002350,
2883,A-000002351,B-000004609
2883,A-000002351,B-000004610
2884,A-000002352,B-000004611
2884,A-000002352,B-000004612
2885,,B-000004613
2886,A-000002353,
2887,A-000002354,B-000004614
2887,A-000002354,B-000004615
2888,,B-000004616
2889,A-000002355,B-000004617
2889,A-000002355,B-000004618
2890,A-000002356,B-000004619
2890,A-000002356,B-000004620
2891,A-000002357,B-000004621
2891,A-000002357,B-000004622
2892,A-000002358,B-000004623
2892,A-000002358,B-000004624
2893,A-000002359,B-000004625
2893,A-000002359,B-000004626
2894,A-000002360,
2895,A-000002361,B-000004627
2895,A-000002361,B-000004628
2896,A-000002362,B-000004629
2896,A-000002362,B-000004630
2897,A-000002363,B-000004631
2897,A-000002363,B-000004632
2898,A-000002364,B-000004633
2898,A-000002364,B-000004634
2899,A-000002365,B-000004635
2899,A-000002365,B-000004636
2900,A-000002366,
2901,A-000002367,B-000004637
2901,A-000002367,B-000004638
2902,A-000002368,
2903,A-000002369,B-000004639
2903,A-000002369,B-000004640
2904,A-000002370,B-000004641
2904,A-000002370,B-000004642
2905,,B-000004643
2906,,B-000004644
2907,A-000002371,B-000004645
2907,A-000002371,B-000004646
2908,A-000002372,B-000004647
2908,A-000002372,B-000004648
2909,A-000002373,B-000004649
2909,A-000002373,B-000004650
2910,A-000002374,B-000004651
2910,A-000002374,B-000004652
2911,A-000002375,
2912,A-000002376,B-000004653
2912,A-000002376,B-000004654
2913,A-000002377,B-000004655
2913,A-000002377,B-000004656
2914,,B-000004657
2915,A-000002378,B-000004658
