condition,seed,run_id,records,true_pairs,candidate_pairs,candidate_recall,candidate_seconds,matcher,threshold,tp,fp,fn,predicted,precision,recall,f1,oracle_threshold,oracle_precision,oracle_recall,oracle_f1,closure_tp,closure_fp,closure_fn,closure_precision,closure_recall,closure_f1,b3_precision,b3_recall,b3_f1,predicted_clusters,truth_clusters
low_overlap,20260722,2026-07-22_e1_low_overlap_s20260722_seed20260722,11193,2255,20994,1.0,7.253169300005538,learned,0.6500030591266042,2252,0,3,2252,1.0,0.998669623059867,0.9993343687597072,0.8136698834838333,1.0,0.998669623059867,0.9993343687597072,2252,0,3,1.0,0.998669623059867,0.9993343687597072,1.0,0.9907978200661127,0.9953776421487233,8943,8840
low_overlap,20260722,2026-07-22_e1_low_overlap_s20260722_seed20260722,11193,2255,20994,1.0,7.253169300005538,splink,0.9986013472769922,2249,45,6,2294,0.9803836094158674,0.9973392461197339,0.9887887447790723,0.5827268764206824,0.979982593559617,0.998669623059867,0.9892378651438611,2249,45,6,0.9803836094158674,0.9973392461197339,0.9887887447790723,0.9956222639149468,0.9906191369606003,0.9931143992703247,8903,8840
low_overlap,20260723,2026-07-22_e1_low_overlap_s20260723_seed20260723,11189,2270,20445,1.0,7.192291799990926,baseline,0.65,2264,4,6,2268,0.9982363315696648,0.9973568281938326,0.99779638607316,0.65,0.9982363315696648,0.9973568281938326,0.99779638607316,2264,4,6,0.9982363315696648,0.9973568281938326,0.99779638607316,0.999582923704829,0.992194715047517,0.9958751166349378,8922,8839
low_overlap,20260723,2026-07-22_e1_low_overlap_s20260723_seed20260723,11189,2270,20445,1.0,7.192291799990926,learned,0.6500030591266042,2268,1,2,2269,0.999559277214632,0.9991189427312775,0.9993390614672836,0.6647301707266903,0.999559277214632,0.9991189427312775,0.9993390614672836,2268,1,2,0.999559277214632,0.9991189427312775,0.9993390614672836,0.9999106265081776,0.992582000178747,0.9962328355611216,8921,8839
low_overlap,20260723,2026-07-22_e1_low_overlap_s20260723_seed20260723,11189,2270,20445,1.0,7.192291799990926,splink,0.9986013472769922,2264,46,6,2310,0.9800865800865801,0.9973568281938326,0.9886462882096071,0.5827268764206824,0.9784296807592753,0.9991189427312775,0.988666085440279,2264,46,6,0.9800865800865801,0.9973568281938326,0.9886462882096071,0.9952781005153871,0.992194715047517,0.9937340159837206,8881,8839
low_overlap,20260724,2026-07-22_e1_low_overlap_s20260724_seed20260724,11185,2256,20944,1.0,7.399912399996538,baseline,0.65,2255,2,1,2257,0.999113867966327,0.9995567375886525,0.9993352537115,0.65,0.999113867966327,0.9995567375886525,0.9993352537115,2255,2,1,0.999113867966327,0.9995567375886525,0.9993352537115,0.9997913872746237,0.991685292802861,0.9957218425401168,8929,8838
low_overlap,20260724,2026-07-22_e1_low_overlap_s20260724_seed20260724,11185,2256,20944,1.0,7.399912399996538,learned,0.6500030591266042,2255,0,1,2255,1.0,0.9995567375886525,0.9997783196630459,0.8136698834838333,1.0,0.9995567375886525,0.9997783196630459,2255,0,1,1.0,0.9995567375886525,0.9997783196630459,1.0,0.991685292802861,0.9958252906585268,8931,8838
low_overlap,20260724,2026-07-22_e1_low_overlap_s20260724_seed20260724,11185,2256,20944,1.0,7.399912399996538,splink,0.9986013472769922,2255,55,1,2310,0.9761904761904762,0.9995567375886525,0.9877354358300481,0.9986013472769922,0.9761904761904762,0.9995567375886525,0.9877354358300481,2255,55,1,0.9761904761904762,0.9995567375886525,0.9877354358300481,0.9946207718670838,0.9917746982565937,0.9931956961589319,8878,8838
low_overlap,20260725,2026-07-22_e1_low_overlap_s20260725_seed20260725,11187,2251,20388,1.0,7.299553200005903,baseline,0.65,2250,5,1,2255,0.9977827050997783,0.9995557529986673,0.9986684420772305,0.65,0.9977827050997783,0.9995557529986673,0.9986684420772305,2250,5,1,0.9977827050997783,0.9995557529986673,0.9986684420772305,0.9994338666905038,0.9911504424778761,0.9952749196656863,8933,8839
low_overlap,20260725,2026-07-22_e1_low_overlap_s20260725_seed20260725,11187,2251,20388,1.0,7.299553200005903,learned,0.6500030591266042,2251,1,0,2252,0.9995559502664298,1.0,0.9997779258272262,0.6500030591266042,0.9995559502664298,1.0,0.9997779258272262,2251,1,0,0.9995559502664298,1.0,0.9997779258272262,0.999880814040106,0.9912398319477965,0.9955415731076321,8936,8839
low_overlap,20260725,2026-07-22_e1_low_overlap_s20260725_seed20260725,11187,2251,20388,1.0,7.299553200005903,splink,0.9986013472769922,2250,46,1,2296,0.9799651567944251,0.9995557529986673,0.9896635144051023,0.7959649952156721,0.9795474325500435,1.0,0.9896680589140471,2250,46,1,0.9799651567944251,0.9995557529986673,0.9896635144051023,0.9952921545841898,0.9911504424778761,0.9932169808177508,8892,8839
low_overlap,20260726,2026-07-22_e1_low_overlap_s20260726_seed20260726,11183,2246,20784,1.0,7.002232200000435,baseline,0.65,2240,3,6,2243,0.9986625055728935,0.9973285841495992,0.9979950991312097,0.65,0.9986625055728935,0.9973285841495992,0.9979950991312097,2240,5,6,0.9977728285077951,0.9973285841495992,0.997550656869294,0.9996244299382991,0.990431905570956,0.9950069365706815,8940,8836
low_overlap,20260726,2026-07-22_e1_low_overlap_s20260726_seed20260726,11183,2246,20784,1.0,7.002232200000435,learned,0.6500030591266042,2244,2,2,2246,0.9991095280498664,0.9991095280498664,0.9991095280498664,0.9302240901998885,1.0,0.9991095280498664,0.9995545657015591,2244,2,2,0.9991095280498664,0.9991095280498664,0.9991095280498664,0.9997913499657217,0.9907895913440042,0.9952701168836091,8937,8836
low_overlap,20260726,2026-07-22_e1_low_overlap_s20260726_seed20260726,11183,2246,20784,1.0,7.002232200000435,splink,0.9986013472769922,2240,42,6,2282,0.9815950920245399,0.9973285841495992,0.9893992932862191,0.9986013472769922,0.9815950920245399,0.9973285841495992,0.9893992932862191,2240,42,6,0.9815950920245399,0.9973285841495992,0.9893992932862191,0.9961071865033235,0.9906107484574801,0.9933513642794994,8905,8836
low_overlap,20260727,2026-07-22_e1_low_overlap_s20260727_seed20260727,11184,2247,20283,1.0,7.127933499999926,baseline,0.65,2245,4,2,2249,0.9982214317474433,0.9991099243435692,0.9986654804270463,0.65,0.9982214317474433,0.9991099243435692,0.9986654804270463,2245,4,2,0.9982214317474433,0.9991099243435692,0.9986654804270463,0.9996125417262756,0.9907904148783977,0.9951819270044797,8935,8836
low_overlap,20260727,2026-07-22_e1_low_overlap_s20260727_seed20260727,11184,2247,20283,1.0,7.127933499999926,learned,0.6500030591266042,2246,0,1,2246,1.0,0.9995549621717846,0.9997774315602047,0.8136698834838333,1.0,0.9995549621717846,0.9997774315602047,2246,0,1,1.0,0.9995549621717846,0.9997774315602047,1.0,0.9908798283261803,0.9954190245216923,8938,8836
low_overlap,20260727,2026-07-22_e1_low_overlap_s20260727_seed20260727,11184,2247,20283,1.0,7.127933499999926,splink,0.9986013472769922,2245,39,2,2284,0.9829246935201401,0.9991099243435692,0.9909512248951666,0.9986013472769922,0.9829246935201401,0.9991099243435692,0.9909512248951666,2245,39,2,0.9829246935201401,0.9991099243435692,0.9909512248951666,0.9961254172627564,0.9907904148783977,0.9934507536508156,8900,8836
low_overlap,20260728,2026-07-22_e1_low_overlap_s20260728_seed20260728,11182,2245,20437,1.0,7.614955600001849,baseline,0.65,2244,4,1,2248,0.998220640569395,0.999554565701559,0.9988871578010238,0.65,0.998220640569395,0.999554565701559,0.9988871578010238,2244,4,1,0.998220640569395,0.999554565701559,0.9988871578010238,0.9995528527991415,0.9906993382221427,0.9951064033528546,8935,8835
low_overlap,20260728,2026-07-22_e1_low_overlap_s20260728_seed20260728,11182,2245,20437,1.0,7.614955600001849,learned,0.6500030591266042,2245,1,0,2246,0.9995547640249333,1.0,0.9997773324426631,0.9215396718679068,1.0,1.0,1.0,2245,1,0,0.9995547640249333,1.0,0.9997773324426631,0.9998807607464377,0.9907887676623144,0.9953140012557645,8937,8835
low_overlap,20260728,2026-07-22_e1_low_overlap_s20260728_seed20260728,11182,2245,20437,1.0,7.614955600001849,splink,0.9986013472769922,2244,45,1,2289,0.9803407601572739,0.999554565701559,0.9898544331715925,0.9986013472769922,0.9803407601572739,0.999554565701559,0.9898544331715925,2244,45,1,0.9803407601572739,0.999554565701559,0.9898544331715925,0.9954241936445477,0.9906993382221427,0.9930561458753769,8896,8835
low_overlap,20260729,2026-07-22_e1_low_overlap_s20260729_seed20260729,11167,2244,20254,1.0,7.5638238999963505,baseline,0.65,2241,5,3,2246,0.9977738201246661,0.9986631016042781,0.9982182628062362,0.65,0.9977738201246661,0.9986631016042781,0.9982182628062362,2241,5,3,0.9977738201246661,0.9986631016042781,0.9982182628062362,0.9994627026058923,0.9906868451688009,0.9950554246696353,8921,8822
low_overlap,20260729,2026-07-22_e1_low_overlap_s20260729_seed20260729,11167,2244,20254,1.0,7.5638238999963505,learned,0.6500030591266042,2243,1,1,2244,0.999554367201426,0.999554367201426,0.999554367201426,0.9694852612119096,1.0,0.999554367201426,0.9997771339425006,2243,1,1,0.999554367201426,0.999554367201426,0.999554367201426,0.9999104504343154,0.9908659443001702,0.9953676518425352,8923,8822
low_overlap,20260729,2026-07-22_e1_low_overlap_s20260729_seed20260729,11167,2244,20254,1.0,7.5638238999963505,splink,0.9986013472769922,2241,40,3,2281,0.9824638316527838,0.9986631016042781,0.9904972375690607,0.9986013472769922,0.9824638316527838,0.9986631016042781,0.9904972375690607,2241,40,3,0.9824638316527838,0.9986631016042781,0.9904972375690607,0.9959404196889644,0.9908659443001702,0.9933967016699272,8886,8822
one_to_many,20260720,2026-07-22_e1_one_to_many_s20260720_seed20260720,28684,18666,127891,1.0,19.725423700001556,baseline,0.65,18627,26,39,18653,0.99860612233957,0.9979106396657024,0.9982582598676277,0.638888888888889,0.9986061970622923,0.9979642130076074,0.9982851018220794,18627,26,39,0.99860612233957,0.9979106396657024,0.9982582598676277,0.999274857063171,0.9984602333472785,0.9988673791141847,10141,10109
one_to_many,20260720,2026-07-22_e1_one_to_many_s20260720_seed20260720,28684,18666,127891,1.0,19.725423700001556,learned,0.6500030591266042,18645,8,21,18653,0.9995711145660215,0.9988749598199935,0.9992229159409416,0.8136698834838333,0.9995711145660215,0.9988749598199935,0.9992229159409416,18645,8,21,0.9995711145660215,0.9988749598199935,0.9992229159409416,0.9997908241528378,0.9991632966113513,0.9994769618828815,10130,10109
one_to_many,20260720,2026-07-22_e1_one_to_many_s20260720_seed20260720,28684,18666,127891,1.0,19.725423700001556,splink,0.9986013472769922,18627,162,39,18789,0.9913779338974932,0.9979106396657024,0.9946335602723269,0.9986013472769922,0.9913779338974932,0.9979106396657024,0.9946335602723269,18627,164,39,0.9912724176467458,0.9979106396657024,0.9945804522519155,0.9934692312289579,0.9985880630316553,0.9960220704020419,10038,10109
one_to_many,20260721,2026-07-22_e1_one_to_many_s20260721_seed20260721,28651,18666,127995,1.0,19.515870099989115,baseline,0.65,18634,25,32,18659,0.9986601639959269,0.9982856530590378,0.9984728734092432,0.6466666666666667,0.9986067198971116,0.9983392264009429,0.9984729552334771,18634,27,32,0.9985531322008467,0.9982856530590378,0.9984193747153536,0.9992670412900073,0.9987260479564412,0.9989964713812824,10102,10078
one_to_many,20260721,2026-07-22_e1_one_to_many_s20260721_seed20260721,28651,18666,127995,1.0,19.515870099989115,learned,0.6500030591266042,18644,2,22,18646,0.9998927383889306,0.9988213864780885,0.9993567753001714,0.5064596882584461,0.9998927556437343,0.9989821065038037,0.9994372236366071,18644,2,22,0.9998927383889306,0.9988213864780885,0.9993567753001714,0.9999476458064291,0.9991041615766756,0.9995257257407751,10100,10078
one_to_many,20260721,2026-07-22_e1_one_to_many_s20260721_seed20260721,28651,18666,127995,1.0,19.515870099989115,splink,0.9986013472769922,18634,146,32,18780,0.9922257720979766,0.9982856530590378,0.9952464882764515,0.9986013472769922,0.9922257720979766,0.9982856530590378,0.9952464882764515,18634,148,32,0.992120115003727,0.9982856530590378,0.9951933347575304,0.9943457470943422,0.9988191220783451,0.9965774146594784,10016,10078
one_to_many,20260722,2026-07-22_e1_one_to_many_s20260722_seed20260722,28711,18704,129287,0.9999465355004277,19.335859900005744,baseline,0.65,18672,24,32,18696,0.9987163029525032,0.998289136013687,0.9985026737967915,0.65,0.9987163029525032,0.998289136013687,0.9985026737967915,18672,30,32,0.9983958934873276,0.998289136013687,0.9983425118964872,0.9992163282365644,0.9987461251785031,0.998981171378437,10127,10103
one_to_many,20260722,2026-07-22_e1_one_to_many_s20260722_seed20260722,28711,18704,129287,0.9999465355004277,19.335859900005744,learned,0.6500030591266042,18682,10,22,18692,0.9994650117697411,0.9988237810094097,0.9991442935073269,0.8136698834838333,1.0,0.9987703165098375,0.9993847799919755,18682,10,22,0.9994650117697411,0.9988237810094097,0.9991442935073269,0.9997387760788548,0.9991408635482335,0.9994397303886016,10122,10103
one_to_many,20260722,2026-07-22_e1_one_to_many_s20260722_seed20260722,28711,18704,129287,0.9999465355004277,19.335859900005744,splink,0.9986013472769922,18671,186,33,18857,0.9901362889112796,0.9982356715141146,0.9941694843055296,0.5827268764206824,0.9896705159444856,0.998877245508982,0.9942525677185887,18671,192,33,0.9898213433706198,0.9982356715141146,0.9940107008810924,0.9927414579777786,0.9987925649867065,0.9957578185948474,10018,10103
one_to_many,20260723,2026-07-22_e1_one_to_many_s20260723_seed20260723,28693,18672,125907,1.0,19.155358100004378,baseline,0.65,18642,17,30,18659,0.9990889115172303,0.9983933161953727,0.9987409927406177,0.65,0.9990889115172303,0.9983933161953727,0.9987409927406177,18642,17,30,0.9990889115172303,0.9983933161953727,0.9987409927406177,0.9995295019691214,0.9986988696430023,0.9991140131656191,10139,10112
one_to_many,20260723,2026-07-22_e1_one_to_many_s20260723_seed20260723,28693,18672,125907,1.0,19.155358100004378,learned,0.6500030591266042,18656,5,16,18661,0.9997320615186753,0.9991431019708654,0.9994374949776337,0.8136698834838333,0.9999463979416809,0.9990895458440445,0.999517788255465,18656,5,16,0.9997320615186753,0.9991431019708654,0.9994374949776337,0.9998431673230405,0.9993262003508404,0.9995846169954675,10128,10112
one_to_many,20260723,2026-07-22_e1_one_to_many_s20260723_seed20260723,28693,18672,125907,1.0,19.155358100004378,splink,0.9986013472769922,18642,158,30,18800,0.9915957446808511,0.9983933161953727,0.9949829205807003,0.9986013472769922,0.9915957446808511,0.9983933161953727,0.9949829205807003,18642,159,30,0.9915430030317536,0.9983933161953727,0.9949563685853815,0.9935210678562715,0.9987685730549846,0.9961379097358599,10033,10112
one_to_many,20260724,2026-07-22_e1_one_to_many_s20260724_seed20260724,28676,18644,127932,1.0,19.09941599999729,baseline,0.65,18616,6,28,18622,0.9996778004510793,0.9984981763570049,0.9990876402082327,0.65,0.9996778004510793,0.9984981763570049,0.9990876402082327,18616,6,28,0.9996778004510793,0.9984981763570049,0.9990876402082327,0.9998082019807505,0.998732970660715,0.999270297079158,10149,10121
one_to_many,20260724,2026-07-22_e1_one_to_many_s20260724_seed20260724,28676,18644,127932,1.0,19.09941599999729,learned,0.6500030591266042,18632,0,12,18632,1.0,0.9993563612958593,0.9996780770468935,0.6500030591266042,1.0,0.9993563612958593,0.9996780770468935,18632,0,12,1.0,0.9993563612958593,0.9996780770468935,1.0,0.999407169758683,0.9997034969913664,10136,10121
one_to_many,20260724,2026-07-22_e1_one_to_many_s20260724_seed20260724,28676,18644,127932,1.0,19.09941599999729,splink,0.9986013472769922,18616,180,28,18796,0.9904234943605023,0.9984981763570049,0.9944444444444444,0.9986013472769922,0.9904234943605023,0.9984981763570049,0.9944444444444444,18616,184,28,0.9902127659574468,0.9984981763570049,0.9943382117295161,0.9928088197198254,0.998732970660715,0.9957620840358822,10033,10121
one_to_many,20260725,2026-07-22_e1_one_to_many_s20260725_seed20260725,28684,18658,125804,1.0,19.379026900001918,baseline,0.65,18630,30,28,18660,0.9983922829581994,0.9984993032479366,0.9984457902352752,0.65,0.9983922829581994,0.9984993032479366,0.9984457902352752,18630,33,28,0.9982317955312651,0.9984993032479366,0.9983655314702178,0.9991110026495608,0.9987100822758332,0.9989105022345838,10137,10115
one_to_many,20260725,2026-07-22_e1_one_to_many_s20260725_seed20260725,28684,18658,125804,1.0,19.379026900001918,learned,0.6500030591266042,18650,8,8,18658,0.9995712294994105,0.9995712294994105,0.9995712294994105,0.8460420846827983,0.9997855572830108,0.9995176331868367,0.9996515772828388,18650,8,8,0.9995712294994105,0.9995712294994105,0.9995712294994105,0.9997908241528378,0.9995700274252778,0.9996804135973629,10124,10115
one_to_many,20260725,2026-07-22_e1_one_to_many_s20260725_seed20260725,28684,18658,125804,1.0,19.379026900001918,splink,0.9986013472769922,18630,189,28,18819,0.9899569583931134,0.9984993032479366,0.9942097819996265,0.5827268764206824,0.9894424107379702,0.9995712294994105,0.9944810302076945,18630,192,28,0.9897991711826586,0.9984993032479366,0.9941302027748132,0.9925259477658027,0.9987333240366291,0.9956199607371844,10023,10115
one_to_many,20260726,2026-07-22_e1_one_to_many_s20260726_seed20260726,28672,18646,126704,1.0,19.488709000012022,baseline,0.65,18618,20,28,18638,0.9989269234896448,0.9984983374450285,0.9987125844866432,0.65,0.9989269234896448,0.9984983374450285,0.9987125844866432,18618,26,28,0.9986054494743617,0.9984983374450285,0.9985518905872889,0.9993722098214287,0.9987327938988095,0.99905239955,10139,10115
one_to_many,20260726,2026-07-22_e1_one_to_many_s20260726_seed20260726,28672,18646,126704,1.0,19.488709000012022,learned,0.6500030591266042,18631,14,15,18645,0.9992491284526682,0.9991955379169795,0.9992223324662788,0.7881757398688451,0.9996780252213576,0.9990882763059101,0.9993830637590193,18631,16,15,0.9991419531291896,0.9991955379169795,0.999168744804655,0.9995814732142857,0.9992908296130951,0.9994361302833503,10129,10115
one_to_many,20260726,2026-07-22_e1_one_to_many_s20260726_seed20260726,28672,18646,126704,1.0,19.488709000012022,splink,0.9986013472769922,18618,182,28,18800,0.9903191489361702,0.9984983374450285,0.9943919243710944,0.9986013472769922,0.9903191489361702,0.9984983374450285,0.9943919243710944,18618,184,28,0.9902138070418041,0.9984983374450285,0.9943388164922026,0.992902981505102,0.9988025483630952,0.9958440274755259,10027,10115
one_to_many,20260727,2026-07-22_e1_one_to_many_s20260727_seed20260727,28680,18666,124113,1.0,19.263124200006132,baseline,0.65,18640,17,26,18657,0.9990888138500295,0.9986070931104682,0.9988478953996196,0.6419047619047619,0.9990888626862472,0.9986606664523733,0.9988747186796699,18640,19,26,0.9989817246369045,0.9986070931104682,0.9987943737441393,0.999442119944212,0.9989423523942351,0.9991921736768434,10127,10107
one_to_many,20260727,2026-07-22_e1_one_to_many_s20260727_seed20260727,28680,18666,124113,1.0,19.263124200006132,learned,0.6500030591266042,18653,3,13,18656,0.9998391938250428,0.9993035465552341,0.9995712984298805,0.6500030591266042,0.9998391938250428,0.9993035465552341,0.9995712984298805,18653,5,13,0.9997320184371316,0.9993035465552341,0.9995177365770014,0.999860529986053,0.9995002324500232,0.9996803487540833,10119,10107
one_to_many,20260727,2026-07-22_e1_one_to_many_s20260727_seed20260727,28680,18666,124113,1.0,19.263124200006132,splink,0.9986013472769922,18640,175,26,18815,0.9906989104437949,0.9986070931104682,0.9946372828899976,0.9986013472769922,0.9906989104437949,0.9986070931104682,0.9946372828899976,18640,182,26,0.9903304643502284,0.9986070931104682,0.9944515578318395,0.9930165371587966,0.9989888423988842,0.9959937368838716,10018,10107
one_to_many,20260728,2026-07-22_e1_one_to_many_s20260728_seed20260728,28669,18650,126942,1.0,19.39129060000414,baseline,0.65,18628,25,22,18653,0.9986597330188174,0.9988203753351207,0.9987400477173418,0.65,0.9986597330188174,0.9988203753351207,0.9987400477173418,18628,27,22,0.9985526668453498,0.9988203753351207,0.998686503149712,0.9992909215030671,0.9990989105537922,0.999194906803952,10125,10112
one_to_many,20260728,2026-07-22_e1_one_to_many_s20260728_seed20260728,28669,18650,126942,1.0,19.39129060000414,learned,0.6500030591266042,18638,4,12,18642,0.9997854307477738,0.9993565683646113,0.9995709535557225,0.5414088560605781,0.9997854537652864,0.9994638069705094,0.9996246044940204,18638,4,12,0.9997854307477738,0.9993565683646113,0.9995709535557225,0.999895357354634,0.9994767867731696,0.9996860282498145,10124,10112
one_to_many,20260728,2026-07-22_e1_one_to_many_s20260728_seed20260728,28669,18650,126942,1.0,19.39129060000414,splink,0.9986013472769922,18628,182,22,18810,0.9903242955874535,0.9988203753351207,0.9945541911372131,0.9986013472769922,0.9903242955874535,0.9988203753351207,0.9945541911372131,18628,185,22,0.9901663743156328,0.9988203753351207,0.9944745482209113,0.9927741761883169,0.9990989105537922,0.9959265020021891,10014,10112
one_to_many,20260729,2026-07-22_e1_one_to_many_s20260729_seed20260729,28635,18636,123426,1.0,20.256379400001606,baseline,0.65,18608,21,28,18629,0.9988727253207365,0.9984975316591543,0.9986850932510399,0.65,0.9988727253207365,0.9984975316591543,0.9986850932510399,18608,21,28,0.9988727253207365,0.9984975316591543,0.9986850932510399,0.9994237820848612,0.9988242826377975,0.999123942432658,10115,10092
one_to_many,20260729,2026-07-22_e1_one_to_many_s20260729_seed20260729,28635,18636,123426,1.0,20.256379400001606,learned,0.6500030591266042,18620,4,16,18624,0.9997852233676976,0.9991414466623739,0.9994632313472894,0.6304418257279977,0.9997852348993289,0.9991951062459755,0.9994900834652853,18620,4,16,0.9997852233676976,0.9991414466623739,0.9994632313472894,0.9998952331063384,0.999359757872068,0.9996274237790592,10108,10092
one_to_many,20260729,2026-07-22_e1_one_to_many_s20260729_seed20260729,28635,18636,123426,1.0,20.256379400001606,splink,0.9986013472769922,18608,151,28,18759,0.9919505304120688,0.9984975316591543,0.9952132638053216,0.9986013472769922,0.9919505304120688,0.9984975316591543,0.9952132638053216,18608,154,28,0.9917919198379703,0.9984975316591543,0.9951334295951655,0.9942622664571329,0.9988708457016472,0.9965612280351859,10030,10092
