scenario,family,seed,run_id,topology,records,true_pairs,candidate_pairs,total_possible_pairs,candidate_recall,candidate_seconds,evaluation_seconds,score_artifact,score_sha256,matcher,threshold,tp,fp,fn,predicted,precision,recall,f1,oracle_threshold,oracle_precision,oracle_recall,oracle_f1,closure_tp,closure_fp,closure_fn,closure_precision,closure_recall,closure_f1,b3_precision,b3_recall,b3_f1,predicted_clusters,truth_clusters
clean_baseline_linkage,clean_mobility,20260724,2026-07-24_e2_clean_baseline_linkage_s20260724_seed20260724,link,19517,9511,66365,95209962,1.0,16.186876300009317,31.94052209999063,paper_experiments\results\E2_E6\E2\scores\clean_baseline_linkage\seed_20260724.parquet,bcf02b1930a9fecb837aff17b6c843dc76f152d5b25603b2869f2fc2f1f14672,learned,0.6500030591266042,9511,0,0,9511,1.0,1.0,1.0,0.8136698834838333,1.0,1.0,1.0,9511,0,0,1.0,1.0,1.0,1.0,0.9995901009376441,0.9997950084559013,10006,9998
clean_baseline_linkage,clean_mobility,20260724,2026-07-24_e2_clean_baseline_linkage_s20260724_seed20260724,link,19517,9511,66365,95209962,1.0,16.186876300009317,31.94052209999063,paper_experiments\results\E2_E6\E2\scores\clean_baseline_linkage\seed_20260724.parquet,bcf02b1930a9fecb837aff17b6c843dc76f152d5b25603b2869f2fc2f1f14672,splink,0.9986013472769922,9506,43,5,9549,0.9954969106712744,0.9994742929239827,0.9974816369359916,0.9986013472769922,0.9954969106712744,0.9994742929239827,0.9974816369359916,9506,43,5,0.9954969106712744,0.9994742929239827,0.9974816369359916,0.9977421393315228,0.9993339140236717,0.9985373923135062,9987,9998
clean_baseline_linkage,clean_mobility,20260725,2026-07-24_e2_clean_baseline_linkage_s20260725_seed20260725,link,19524,9520,65482,95279220,1.0,16.374043999996502,32.296426800006884,paper_experiments\results\E2_E6\E2\scores\clean_baseline_linkage\seed_20260725.parquet,352958132e81378d4ba7dd3d86a316cb72e9b71bf8eb02b51d5c0449f9755c6f,baseline,0.65,9514,13,6,9527,0.9986354571218642,0.9993697478991597,0.9990024675801964,0.628125,0.9986356003358522,0.9994747899159664,0.9990550188996221,9514,15,6,0.9984258579074404,0.9993697478991597,0.9988975799254555,0.9992146418083727,0.9993853718500307,0.9992999995369104,10002,9998
clean_baseline_linkage,clean_mobility,20260725,2026-07-24_e2_clean_baseline_linkage_s20260725_seed20260725,link,19524,9520,65482,95279220,1.0,16.374043999996502,32.296426800006884,paper_experiments\results\E2_E6\E2\scores\clean_baseline_linkage\seed_20260725.parquet,352958132e81378d4ba7dd3d86a316cb72e9b71bf8eb02b51d5c0449f9755c6f,learned,0.6500030591266042,9519,6,1,9525,0.9993700787401575,0.9998949579831933,0.999632449461801,0.9215396718679068,0.9997898938964177,0.9996848739495798,0.9997373811649771,9519,7,1,0.9992651690111274,0.9998949579831933,0.9995799642969653,0.9996243939083522,0.9996414669125179,0.9996329303375365,10001,9998
clean_baseline_linkage,clean_mobility,20260725,2026-07-24_e2_clean_baseline_linkage_s20260725_seed20260725,link,19524,9520,65482,95279220,1.0,16.374043999996502,32.296426800006884,paper_experiments\results\E2_E6\E2\scores\clean_baseline_linkage\seed_20260725.parquet,352958132e81378d4ba7dd3d86a316cb72e9b71bf8eb02b51d5c0449f9755c6f,splink,0.9986013472769922,9514,41,6,9555,0.99570905285191,0.9993697478991597,0.9975360419397117,0.5827268764206824,0.9952948557089084,0.9998949579831933,0.9975896038566339,9514,43,6,0.9955006801297478,0.9993697478991597,0.9974314619699114,0.9977258758451139,0.9993853718500307,0.9985549343699597,9986,9998
clean_baseline_linkage,clean_mobility,20260726,2026-07-24_e2_clean_baseline_linkage_s20260726_seed20260726,link,19518,9511,65829,95219856,1.0,12.822374900002615,25.55542780000542,paper_experiments\results\E2_E6\E2\scores\clean_baseline_linkage\seed_20260726.parquet,2552724e801edeba432587e5525411a764c4b50cebab718c234a813ae47aa47f,baseline,0.65,9504,12,7,9516,0.9987389659520807,0.9992640100935759,0.9990014190361066,0.65,0.9987389659520807,0.9992640100935759,0.9990014190361066,9504,14,7,0.9985291027526791,0.9992640100935759,0.9988964212517736,0.9993903063838507,0.9990777743621273,0.9992340159352044,10010,9998
clean_baseline_linkage,clean_mobility,20260726,2026-07-24_e2_clean_baseline_linkage_s20260726_seed20260726,link,19518,9511,65829,95219856,1.0,12.822374900002615,25.55542780000542,paper_experiments\results\E2_E6\E2\scores\clean_baseline_linkage\seed_20260726.parquet,2552724e801edeba432587e5525411a764c4b50cebab718c234a813ae47aa47f,learned,0.6500030591266042,9510,8,1,9518,0.9991594872872452,0.9998948585847965,0.9995270376793316,0.9465292407925191,1.0,0.9996845757543896,0.9998422630001577,9510,8,1,0.9991594872872452,0.9998948585847965,0.9995270376793316,0.9995901219387232,0.9993851829080849,0.9994876419180202,10006,9998
clean_baseline_linkage,clean_mobility,20260726,2026-07-24_e2_clean_baseline_linkage_s20260726_seed20260726,link,19518,9511,65829,95219856,1.0,12.822374900002615,25.55542780000542,paper_experiments\results\E2_E6\E2\scores\clean_baseline_linkage\seed_20260726.parquet,2552724e801edeba432587e5525411a764c4b50cebab718c234a813ae47aa47f,splink,0.9986013472769922,9504,49,7,9553,0.9948707212394012,0.9992640100935759,0.9970625262274444,0.9986013472769922,0.9948707212394012,0.9992640100935759,0.9970625262274444,9504,50,7,0.9947665899099853,0.9992640100935759,0.9970102281667979,0.9974775420978925,0.9990777743621273,0.9982770169396639,9990,9998
clean_baseline_linkage,clean_mobility,20260727,2026-07-24_e2_clean_baseline_linkage_s20260727_seed20260727,link,19526,9520,64496,95299008,1.0,15.304126899995026,29.483844400005182,paper_experiments\results\E2_E6\E2\scores\clean_baseline_linkage\seed_20260727.parquet,b0b2b5055dcf54befc50aa0106348e995628954a9f203b87360171f9e6503a5b,baseline,0.65,9517,7,3,9524,0.999265014699706,0.9996848739495798,0.9994749002310438,0.65,0.999265014699706,0.9996848739495798,0.9994749002310438,9517,8,3,0.9991601049868767,0.9996848739495798,0.9994224205828302,0.999573218614497,0.9993854348048755,0.9994793178894041,10005,9998
clean_baseline_linkage,clean_mobility,20260727,2026-07-24_e2_clean_baseline_linkage_s20260727_seed20260727,link,19526,9520,64496,95299008,1.0,15.304126899995026,29.483844400005182,paper_experiments\results\E2_E6\E2\scores\clean_baseline_linkage\seed_20260727.parquet,b0b2b5055dcf54befc50aa0106348e995628954a9f203b87360171f9e6503a5b,learned,0.6500030591266042,9520,3,0,9523,0.999684973222724,1.0,0.9998424617969858,0.9215396718679068,0.9997899600924176,1.0,0.9998949690158597,9520,3,0,0.999684973222724,1.0,0.9998424617969858,0.9998463587012189,0.9995390761036567,0.9996926937895333,10005,9998
clean_baseline_linkage,clean_mobility,20260727,2026-07-24_e2_clean_baseline_linkage_s20260727_seed20260727,link,19526,9520,64496,95299008,1.0,15.304126899995026,29.483844400005182,paper_experiments\results\E2_E6\E2\scores\clean_baseline_linkage\seed_20260727.parquet,b0b2b5055dcf54befc50aa0106348e995628954a9f203b87360171f9e6503a5b,splink,0.9986013472769922,9517,47,3,9564,0.9950857381848599,0.9996848739495798,0.9973800041919934,0.9986013472769922,0.9950857381848599,0.9996848739495798,0.9973800041919934,9517,49,3,0.9948776918252143,0.9996848739495798,0.9972754898878758,0.9975041824575779,0.9994366485711359,0.9984694804778196,9983,9998
clean_baseline_linkage,clean_mobility,20260728,2026-07-24_e2_clean_baseline_linkage_s20260728_seed20260728,link,19518,9506,66035,95219856,1.0,15.72878029999265,31.726218000010704,paper_experiments\results\E2_E6\E2\scores\clean_baseline_linkage\seed_20260728.parquet,5c7a8358d3a3ed0175807a133e21b8adda0a5a2c8c383980102fbaab415728e7,baseline,0.65,9499,12,7,9511,0.9987383030175586,0.9992636229749632,0.9990008939370038,0.65,0.9987383030175586,0.9992636229749632,0.9990008939370038,9499,12,7,0.9987383030175586,0.9992636229749632,0.9990008939370038,0.9993988455101274,0.9989240700891485,0.9991614013994189,10013,9998
clean_baseline_linkage,clean_mobility,20260728,2026-07-24_e2_clean_baseline_linkage_s20260728_seed20260728,link,19518,9506,66035,95219856,1.0,15.72878029999265,31.726218000010704,paper_experiments\results\E2_E6\E2\scores\clean_baseline_linkage\seed_20260728.parquet,5c7a8358d3a3ed0175807a133e21b8adda0a5a2c8c383980102fbaab415728e7,learned,0.6500030591266042,9504,2,2,9506,0.9997896065642752,0.9997896065642752,0.9997896065642752,0.6500030591266042,0.9997896065642752,0.9997896065642752,0.9997896065642752,9504,2,2,0.9997896065642752,0.9997896065642752,0.9997896065642752,0.9998975304846808,0.9991802438774464,0.9995387584967065,10013,9998
clean_baseline_linkage,clean_mobility,20260728,2026-07-24_e2_clean_baseline_linkage_s20260728_seed20260728,link,19518,9506,66035,95219856,1.0,15.72878029999265,31.726218000010704,paper_experiments\results\E2_E6\E2\scores\clean_baseline_linkage\seed_20260728.parquet,5c7a8358d3a3ed0175807a133e21b8adda0a5a2c8c383980102fbaab415728e7,splink,0.9986013472769922,9499,44,7,9543,0.9953892905794823,0.9992636229749632,0.9973226941046774,0.9986013472769922,0.9953892905794823,0.9992636229749632,0.9973226941046774,9499,44,7,0.9953892905794823,0.9992636229749632,0.9973226941046774,0.997687604604297,0.9989240700891485,0.9983054544863712,9994,9998
clean_baseline_linkage,clean_mobility,20260729,2026-07-24_e2_clean_baseline_linkage_s20260729_seed20260729,link,19511,9508,64286,95150598,1.0,16.070548300005612,31.938308800003142,paper_experiments\results\E2_E6\E2\scores\clean_baseline_linkage\seed_20260729.parquet,130ee12183b9f58e2c2d14d5bee70e876dc353f27f6b39fe6029369919025609,baseline,0.65,9503,12,5,9515,0.9987388334209143,0.9994741270509045,0.9991063449508489,0.65,0.9987388334209143,0.9994741270509045,0.9991063449508489,9503,13,5,0.9986338797814208,0.9994741270509045,0.9990538267451641,0.9993166248099361,0.9993337091896879,0.9993251669267936,10004,9998
clean_baseline_linkage,clean_mobility,20260729,2026-07-24_e2_clean_baseline_linkage_s20260729_seed20260729,link,19511,9508,64286,95150598,1.0,16.070548300005612,31.938308800003142,paper_experiments\results\E2_E6\E2\scores\clean_baseline_linkage\seed_20260729.parquet,130ee12183b9f58e2c2d14d5bee70e876dc353f27f6b39fe6029369919025609,learned,0.6500030591266042,9508,3,0,9511,0.9996845757543896,1.0,0.9998422630001577,0.9611300752440034,1.0,0.9998948254101809,0.9999474099395215,9508,3,0,0.9996845757543896,1.0,0.9998422630001577,0.9998769924657884,0.9995899748859618,0.9997334630756121,10005,9998
clean_baseline_linkage,clean_mobility,20260729,2026-07-24_e2_clean_baseline_linkage_s20260729_seed20260729,link,19511,9508,64286,95150598,1.0,16.070548300005612,31.938308800003142,paper_experiments\results\E2_E6\E2\scores\clean_baseline_linkage\seed_20260729.parquet,130ee12183b9f58e2c2d14d5bee70e876dc353f27f6b39fe6029369919025609,splink,0.9986013472769922,9503,44,5,9547,0.9953912223735205,0.9994741270509045,0.9974284964576228,0.9986013472769922,0.9953912223735205,0.9994741270509045,0.9974284964576228,9503,46,5,0.9951827416483401,0.9994741270509045,0.9973238180196254,0.9975876855790751,0.9993337091896879,0.9984599340597816,9986,9998
couple_merge,household_formation,20260720,2026-07-24_e2_couple_merge_s20260720_seed20260720,link,16510,10460,46243,60549489,0.9979923518164436,10.444149100003415,21.342095299987704,paper_experiments\results\E2_E6\E2\scores\couple_merge\seed_20260720.parquet,76d613ef6bc51307c49074600bb943e41f766d8ab92b5f1c8fe49ea6af0ecb6a,baseline,0.65,8029,18,2431,8047,0.9977631415434324,0.7675908221797323,0.8676716917922949,0.6000000000000001,0.9937530622243999,0.775621414913958,0.871241408934708,8029,22,2431,0.9972674201962489,0.7675908221797323,0.8674841985846253,0.9986008479709269,0.8470220068645266,0.916586931169492,8466,6050
couple_merge,household_formation,20260720,2026-07-24_e2_couple_merge_s20260720_seed20260720,link,16510,10460,46243,60549489,0.9979923518164436,10.444149100003415,21.342095299987704,paper_experiments\results\E2_E6\E2\scores\couple_merge\seed_20260720.parquet,76d613ef6bc51307c49074600bb943e41f766d8ab92b5f1c8fe49ea6af0ecb6a,learned,0.6500030591266042,8315,7,2145,8322,0.9991588560442202,0.7949330783938815,0.8854222127568949,0.0062973693779081056,0.9872027504536338,0.9882409177820267,0.9877215613205294,8315,9,2145,0.998918789043729,0.7949330783938815,0.8853279386712096,0.9995275590551181,0.868180900464365,0.9292357507259756,8191,6050
couple_merge,household_formation,20260720,2026-07-24_e2_couple_merge_s20260720_seed20260720,link,16510,10460,46243,60549489,0.9979923518164436,10.444149100003415,21.342095299987704,paper_experiments\results\E2_E6\E2\scores\couple_merge\seed_20260720.parquet,76d613ef6bc51307c49074600bb943e41f766d8ab92b5f1c8fe49ea6af0ecb6a,splink,0.9986013472769922,8027,257,2433,8284,0.9689763399323998,0.7673996175908222,0.8564874093043108,0.3880054100290566,0.9725264350453172,0.9847992351816444,0.9786243587307619,8027,268,2433,0.9676913803496082,0.7673996175908222,0.8559850706478274,0.9811861498081971,0.8508984453866344,0.9114096278047757,8239,6050
couple_merge,household_formation,20260721,2026-07-24_e2_couple_merge_s20260721_seed20260721,link,16510,10460,45861,60549489,0.9980879541108987,10.470009199998458,21.21796369999356,paper_experiments\results\E2_E6\E2\scores\couple_merge\seed_20260721.parquet,ba75e711d0196591e6d62b2ed27cd10e09220e14569574336fc44364bd135696,baseline,0.65,8124,20,2336,8144,0.9975442043222004,0.7766730401529637,0.8733605676198667,0.6000000000000001,0.9935819811092275,0.7844168260038241,0.8766962282295117,8124,22,2336,0.9972992879941075,0.7766730401529637,0.8732666881651081,0.9986069049061175,0.853139511407228,0.9201594769500289,8370,6050
couple_merge,household_formation,20260721,2026-07-24_e2_couple_merge_s20260721_seed20260721,link,16510,10460,45861,60549489,0.9980879541108987,10.470009199998458,21.21796369999356,paper_experiments\results\E2_E6\E2\scores\couple_merge\seed_20260721.parquet,ba75e711d0196591e6d62b2ed27cd10e09220e14569574336fc44364bd135696,learned,0.6500030591266042,8390,1,2070,8391,0.9998808246931236,0.8021032504780115,0.8901384541934114,0.006297369377908123,0.9808203570072161,0.9875717017208413,0.9841844512195123,8390,1,2070,0.9998808246931236,0.8021032504780115,0.8901384541934114,0.9999091459721381,0.8729053099131839,0.932100881864703,8119,6050
couple_merge,household_formation,20260721,2026-07-24_e2_couple_merge_s20260721_seed20260721,link,16510,10460,45861,60549489,0.9980879541108987,10.470009199998458,21.21796369999356,paper_experiments\results\E2_E6\E2\scores\couple_merge\seed_20260721.parquet,ba75e711d0196591e6d62b2ed27cd10e09220e14569574336fc44364bd135696,splink,0.9986013472769922,8125,290,2335,8415,0.9655377302436126,0.7767686424474187,0.8609271523178808,0.3880054100290566,0.9700621351911128,0.9850860420650096,0.9775163646712836,8125,296,2335,0.9648497803111269,0.7767686424474187,0.860653567078015,0.9791802947708459,0.8579244902079548,0.9145507235970177,8111,6050
couple_merge,household_formation,20260722,2026-07-24_e2_couple_merge_s20260722_seed20260722,link,16510,10460,45601,60549489,0.9979923518164436,11.319671299992478,22.42604510000092,paper_experiments\results\E2_E6\E2\scores\couple_merge\seed_20260722.parquet,b64cc006413b770947e1ca7cc7f0e20e690970901c5c0df00a1c57dfc97a891d,baseline,0.65,8075,14,2385,8089,0.9982692545432068,0.7719885277246654,0.870666882311715,0.6000000000000001,0.9948717948717949,0.7789674952198853,0.8737801608579089,8075,14,2385,0.9982692545432068,0.7719885277246654,0.870666882311715,0.9989703210175651,0.8504542701393095,0.918749084784675,8421,6050
couple_merge,household_formation,20260722,2026-07-24_e2_couple_merge_s20260722_seed20260722,link,16510,10460,45601,60549489,0.9979923518164436,11.319671299992478,22.42604510000092,paper_experiments\results\E2_E6\E2\scores\couple_merge\seed_20260722.parquet,b64cc006413b770947e1ca7cc7f0e20e690970901c5c0df00a1c57dfc97a891d,learned,0.6500030591266042,8334,3,2126,8337,0.9996401583303347,0.7967495219885278,0.8867372453051018,0.0062973693779081056,0.9810962287451316,0.9873804971319312,0.9842283318244628,8334,6,2126,0.9992805755395684,0.7967495219885278,0.8865957446808511,0.999737532808399,0.8696951342620634,0.9301932967557935,8173,6050
couple_merge,household_formation,20260722,2026-07-24_e2_couple_merge_s20260722_seed20260722,link,16510,10460,45601,60549489,0.9979923518164436,11.319671299992478,22.42604510000092,paper_experiments\results\E2_E6\E2\scores\couple_merge\seed_20260722.parquet,b64cc006413b770947e1ca7cc7f0e20e690970901c5c0df00a1c57dfc97a891d,splink,0.9986013472769922,8077,250,2383,8327,0.9699771826588207,0.7721797323135755,0.8598498962048226,0.3880054100290566,0.9732277526395173,0.9869980879541109,0.9800645528764002,8077,258,2383,0.9690461907618476,0.7721797323135755,0.8594839052939611,0.9819745608721988,0.8547345043408037,0.9139471846239738,8193,6050
couple_merge,household_formation,20260723,2026-07-24_e2_couple_merge_s20260723_seed20260723,link,16510,10460,45660,60549489,0.9978011472275334,13.181092200000421,26.78951240000606,paper_experiments\results\E2_E6\E2\scores\couple_merge\seed_20260723.parquet,ef03d023065355c553313fda6a19bde2aa3a3f073a6e14a7f045fc96cdf21ada,baseline,0.65,8119,19,2341,8138,0.9976652740231015,0.7761950286806883,0.8731046349069792,0.6000000000000001,0.9932170542635659,0.7839388145315488,0.876255610173114,8119,25,2341,0.9969302554027505,0.7761950286806883,0.8728230488067082,0.9984554815263477,0.8528770442156269,0.9199425257478204,8375,6050
couple_merge,household_formation,20260723,2026-07-24_e2_couple_merge_s20260723_seed20260723,link,16510,10460,45660,60549489,0.9978011472275334,13.181092200000421,26.78951240000606,paper_experiments\results\E2_E6\E2\scores\couple_merge\seed_20260723.parquet,ef03d023065355c553313fda6a19bde2aa3a3f073a6e14a7f045fc96cdf21ada,learned,0.6500030591266042,8398,0,2062,8398,1.0,0.802868068833652,0.8906564853112737,0.006297369377908123,0.9831380394398399,0.9866156787762906,0.9848737891873837,8398,0,2062,1.0,0.802868068833652,0.8906564853112737,1.0,0.8734100545124167,0.9324280633688976,8112,6050
couple_merge,household_formation,20260723,2026-07-24_e2_couple_merge_s20260723_seed20260723,link,16510,10460,45660,60549489,0.9978011472275334,13.181092200000421,26.78951240000606,paper_experiments\results\E2_E6\E2\scores\couple_merge\seed_20260723.parquet,ef03d023065355c553313fda6a19bde2aa3a3f073a6e14a7f045fc96cdf21ada,splink,0.9986013472769922,8117,228,2343,8345,0.9726782504493708,0.7760038240917781,0.8632810422759905,0.3880054100290566,0.9762288095463586,0.9854684512428298,0.9808268709263047,8117,241,2343,0.9711653505623354,0.7760038240917781,0.8626846636199383,0.9831292723025007,0.8563093074904098,0.9153474930744188,8173,6050
couple_merge,household_formation,20260724,2026-07-24_e2_couple_merge_s20260724_seed20260724,link,16510,10460,45877,60549489,0.9982791586998088,12.921007600001758,26.72886999999173,paper_experiments\results\E2_E6\E2\scores\couple_merge\seed_20260724.parquet,c5ee7e906d25e28426de352d43ebef6607d967ec9af636deee72d2c92e24ff62,baseline,0.65,8016,15,2444,8031,0.9981322375793799,0.7663479923518165,0.8670163863501162,0.6000000000000001,0.9922879177377892,0.7749521988527724,0.8702560523914327,8016,15,2444,0.9981322375793799,0.7663479923518165,0.8670163863501162,0.9990248334342824,0.8464768826973552,0.9164461017302858,8482,6050
couple_merge,household_formation,20260724,2026-07-24_e2_couple_merge_s20260724_seed20260724,link,16510,10460,45877,60549489,0.9982791586998088,12.921007600001758,26.72886999999173,paper_experiments\results\E2_E6\E2\scores\couple_merge\seed_20260724.parquet,c5ee7e906d25e28426de352d43ebef6607d967ec9af636deee72d2c92e24ff62,learned,0.6500030591266042,8317,0,2143,8317,1.0,0.7951242829827916,0.885871012408798,0.0062973693779081056,0.9822530131916105,0.9894837476099426,0.9858551221603086,8317,0,2143,1.0,0.7951242829827916,0.885871012408798,1.0,0.8684433676559661,0.9295902489626555,8193,6050
couple_merge,household_formation,20260724,2026-07-24_e2_couple_merge_s20260724_seed20260724,link,16510,10460,45877,60549489,0.9982791586998088,12.921007600001758,26.72886999999173,paper_experiments\results\E2_E6\E2\scores\couple_merge\seed_20260724.parquet,c5ee7e906d25e28426de352d43ebef6607d967ec9af636deee72d2c92e24ff62,splink,0.9986013472769922,8014,269,2446,8283,0.967523844017868,0.7661567877629063,0.8551459211438937,0.3880054100290566,0.9699050126963228,0.9859464627151051,0.9778599535390887,8014,272,2446,0.9671735457398021,0.7661567877629063,0.8550090686013017,0.9804926307288513,0.8508378760347265,0.911075597021916,8236,6050
couple_merge,household_formation,20260725,2026-07-24_e2_couple_merge_s20260725_seed20260725,link,16510,10460,44767,60549489,0.9978967495219885,13.18868449999718,26.56891880001058,paper_experiments\results\E2_E6\E2\scores\couple_merge\seed_20260725.parquet,26a3340a5c6e50a7a38a12ce6f3acf47a1f30b60917189f404667ea14c8aca6e,baseline,0.65,8051,21,2409,8072,0.997398414271556,0.7696940726577438,0.868875458666091,0.6000000000000001,0.9923048735800659,0.7766730401529637,0.8713465973078779,8051,25,2409,0.9969044081228331,0.7696940726577438,0.8686879585671127,0.9986008479709269,0.8480920654149,0.9172130889135991,8446,6050
couple_merge,household_formation,20260725,2026-07-24_e2_couple_merge_s20260725_seed20260725,link,16510,10460,44767,60549489,0.9978967495219885,13.18868449999718,26.56891880001058,paper_experiments\results\E2_E6\E2\scores\couple_merge\seed_20260725.parquet,26a3340a5c6e50a7a38a12ce6f3acf47a1f30b60917189f404667ea14c8aca6e,learned,0.6500030591266042,8316,2,2144,8318,0.9997595575859581,0.7950286806883365,0.8857173287890084,0.006297369377908123,0.9820935327174016,0.985755258126195,0.9839209885967842,8316,4,2144,0.9995192307692308,0.7950286806883365,0.8856230031948883,0.9998182919442762,0.867979002624672,0.929245680322042,8193,6050
couple_merge,household_formation,20260725,2026-07-24_e2_couple_merge_s20260725_seed20260725,link,16510,10460,44767,60549489,0.9978967495219885,13.18868449999718,26.56891880001058,paper_experiments\results\E2_E6\E2\scores\couple_merge\seed_20260725.parquet,26a3340a5c6e50a7a38a12ce6f3acf47a1f30b60917189f404667ea14c8aca6e,splink,0.9986013472769922,8050,237,2410,8287,0.971400989501629,0.7695984703632888,0.8588040753187178,0.3880054100290566,0.9745698619776896,0.9855640535372849,0.9800361251069495,8050,248,2410,0.9701132803085081,0.7695984703632888,0.8583004584710524,0.9825741974560873,0.8515848980415909,0.912402146370949,8239,6050
couple_merge,household_formation,20260726,2026-07-24_e2_couple_merge_s20260726_seed20260726,link,16510,10460,44819,60549489,0.9978011472275334,10.475291599999764,21.326877199986484,paper_experiments\results\E2_E6\E2\scores\couple_merge\seed_20260726.parquet,a2c49fc7a39ebc5388f5a65f1a864687cf07c14beb28ed21f88db5a0eb01a3a0,baseline,0.65,8087,19,2373,8106,0.9976560572415495,0.7731357552581262,0.8711623397608532,0.6000000000000001,0.9921145214121072,0.7818355640535373,0.8745121103566272,8087,19,2373,0.9976560572415495,0.7731357552581262,0.8711623397608532,0.9985645063597819,0.8514839491217444,0.919177707814932,8404,6050
couple_merge,household_formation,20260726,2026-07-24_e2_couple_merge_s20260726_seed20260726,link,16510,10460,44819,60549489,0.9978011472275334,10.475291599999764,21.326877199986484,paper_experiments\results\E2_E6\E2\scores\couple_merge\seed_20260726.parquet,a2c49fc7a39ebc5388f5a65f1a864687cf07c14beb28ed21f88db5a0eb01a3a0,learned,0.6500030591266042,8329,9,2131,8338,0.9989206044615015,0.7962715105162524,0.8861581019257367,0.0062973693779081056,0.9822748815165877,0.9907265774378585,0.9864826273203238,8329,10,2131,0.998800815445497,0.7962715105162524,0.8861109633491143,0.9995457298606905,0.8693317181506157,0.9299023942255291,8178,6050
couple_merge,household_formation,20260726,2026-07-24_e2_couple_merge_s20260726_seed20260726,link,16510,10460,44819,60549489,0.9978011472275334,10.475291599999764,21.326877199986484,paper_experiments\results\E2_E6\E2\scores\couple_merge\seed_20260726.parquet,a2c49fc7a39ebc5388f5a65f1a864687cf07c14beb28ed21f88db5a0eb01a3a0,splink,0.9986013472769922,8088,280,2372,8368,0.9665391969407265,0.7732313575525812,0.8591459528362013,0.3880054100290566,0.9706546275395034,0.9866156787762906,0.9785700739616917,8088,280,2372,0.9665391969407265,0.7732313575525812,0.8591459528362013,0.9798142539874823,0.8558449424591157,0.9136435297443115,8154,6050
couple_merge,household_formation,20260727,2026-07-24_e2_couple_merge_s20260727_seed20260727,link,16510,10460,44211,60549489,0.9978967495219885,13.041328800012707,26.613881299999775,paper_experiments\results\E2_E6\E2\scores\couple_merge\seed_20260727.parquet,5a646863c6e072e67661f310e966108cc7e76efc2fe226497f19ef7871b6980c,baseline,0.65,8176,37,2284,8213,0.9954949470351881,0.7816443594646272,0.8757028865206448,0.6000000000000001,0.9906204906204906,0.7875717017208413,0.8775031955688113,8176,37,2284,0.9954949470351881,0.7816443594646272,0.8757028865206448,0.997534827377347,0.8576418332323844,0.9223138865749594,8303,6050
couple_merge,household_formation,20260727,2026-07-24_e2_couple_merge_s20260727_seed20260727,link,16510,10460,44211,60549489,0.9978967495219885,13.041328800012707,26.613881299999775,paper_experiments\results\E2_E6\E2\scores\couple_merge\seed_20260727.parquet,5a646863c6e072e67661f310e966108cc7e76efc2fe226497f19ef7871b6980c,learned,0.6500030591266042,8397,4,2063,8401,0.999523866206404,0.802772466539197,0.8904087800222682,0.006297369377908123,0.979638223316602,0.9889101338432122,0.9842523431181313,8397,4,2063,0.999523866206404,0.802772466539197,0.8904087800222682,0.9998182919442762,0.8735917625681405,0.9324525848504556,8112,6050
couple_merge,household_formation,20260727,2026-07-24_e2_couple_merge_s20260727_seed20260727,link,16510,10460,44211,60549489,0.9978967495219885,13.041328800012707,26.613881299999775,paper_experiments\results\E2_E6\E2\scores\couple_merge\seed_20260727.parquet,5a646863c6e072e67661f310e966108cc7e76efc2fe226497f19ef7871b6980c,splink,0.9986013472769922,8178,278,2282,8456,0.9671239356669821,0.7818355640535373,0.8646648340029605,0.3880054100290566,0.9711891535636946,0.9861376673040153,0.9786063279730564,8178,280,2282,0.9668952471033341,0.7818355640535373,0.8645734221376467,0.9802079547748839,0.8619220674338784,0.9172673554081582,8072,6050
couple_merge,household_formation,20260728,2026-07-24_e2_couple_merge_s20260728_seed20260728,link,16510,10460,45945,60549489,0.9989483747609943,13.475011399990763,26.602676299997256,paper_experiments\results\E2_E6\E2\scores\couple_merge\seed_20260728.parquet,d9daebc7a5f9dde75ff3e87fd4df74e1b2e0b2b42a2852681fb047c21ce86007,baseline,0.65,8020,19,2440,8039,0.9976365219554671,0.7667304015296367,0.867073895886264,0.6000000000000001,0.9915596330275229,0.7749521988527724,0.8699758518916019,8020,21,2440,0.9973883845292874,0.7667304015296367,0.8669801632344196,0.9985887341005452,0.8467999192408642,0.9164517814283276,8472,6050
couple_merge,household_formation,20260728,2026-07-24_e2_couple_merge_s20260728_seed20260728,link,16510,10460,45945,60549489,0.9989483747609943,13.475011399990763,26.602676299997256,paper_experiments\results\E2_E6\E2\scores\couple_merge\seed_20260728.parquet,d9daebc7a5f9dde75ff3e87fd4df74e1b2e0b2b42a2852681fb047c21ce86007,learned,0.6500030591266042,8290,1,2170,8291,0.9998793872874201,0.7925430210325047,0.8842195082928911,0.006297369377908123,0.9812879939209727,0.9876673040152963,0.9844673146559939,8290,1,2170,0.9998793872874201,0.7925430210325047,0.8842195082928911,0.9999394306480921,0.8663638199071271,0.9283714686284923,8219,6050
