PersonKey,A_RecordKey,B_RecordKey
2072,A-000001851,B-000003250
2073,A-000001852,B-000003251
2073,A-000001852,B-000003252
2074,A-000001853,B-000003253
2074,A-000001853,B-000003254
2075,A-000001854,B-000003255
2075,A-000001854,B-000003256
2076,A-000001855,B-000003257
2076,A-000001855,B-000003258
2077,,B-000003259
2078,A-000001856,B-000003260
2078,A-000001856,B-000003261
2079,A-000001857,B-000003262
2079,A-000001857,B-000003263
2080,,B-000003264
2081,A-000001858,B-000003265
2081,A-000001858,B-000003266
2082,A-000001859,B-000003267
2082,A-000001859,B-000003268
2083,A-000001860,B-000003269
2083,A-000001860,B-000003270
2084,A-000001861,B-000003271
2084,A-000001861,B-000003272
2085,A-000001862,B-000003273
2085,A-000001862,B-000003274
2086,A-000001863,B-000003275
2086,A-000001863,B-000003276
2087,A-000001864,
2088,A-000001865,B-000003277
2088,A-000001865,B-000003278
2089,A-000001866,B-000003279
2089,A-000001866,B-000003280
2090,A-000001867,B-000003281
2090,A-000001867,B-000003282
2091,A-000001868,
2092,A-000001869,
2093,A-000001870,B-000003283
2093,A-000001870,B-000003284
2094,A-000001871,
2095,,B-000003285
2096,A-000001872,B-000003286
2096,A-000001872,B-000003287
2097,A-000001873,B-000003288
2097,A-000001873,B-000003289
2098,A-000001874,
2098,A-000001875,
2099,A-000001876,B-000003290
2099,A-000001876,B-000003291
2100,A-000001877,B-000003292
2100,A-000001877,B-000003293
2101,A-000001878,B-000003294
2101,A-000001878,B-000003295
2102,A-000001879,B-000003296
2102,A-000001879,B-000003297
2103,,B-000003298
2104,A-000001880,B-000003299
2104,A-000001880,B-000003300
2105,A-000001881,
2106,,B-000003301
2107,A-000001882,B-000003302
2107,A-000001882,B-000003303
2108,A-000001883,
2108,A-000001884,
2109,A-000001885,B-000003304
2109,A-000001885,B-000003305
2110,A-000001886,B-000003306
2110,A-000001886,B-000003307
2111,A-000001887,B-000003308
2111,A-000001887,B-000003309
2112,A-000001888,B-000003310
2112,A-000001888,B-000003311
2113,A-000001889,B-000003312
2113,A-000001889,B-000003313
2114,A-000001890,
2115,,B-000003314
2116,,B-000003315
2117,A-000001891,B-000003316
2117,A-000001891,B-000003317
2118,A-000001892,B-000003318
2118,A-000001892,B-000003319
2119,A-000001893,B-000003320
2119,A-000001893,B-000003321
2119,A-000001894,
2120,A-000001895,B-000003322
2120,A-000001895,B-000003323
2121,,B-000003324
2122,A-000001896,B-000003325
2122,A-000001896,B-000003326
2123,A-000001897,B-000003327
2123,A-000001897,B-000003328
2124,A-000001898,B-000003329
2124,A-000001898,B-000003330
2125,A-000001899,
2126,A-000001900,B-000003331
2126,A-000001900,B-000003332
2127,,B-000003333
2128,A-000001901,
2129,A-000001902,B-000003334
2129,A-000001902,B-000003335
2129,A-000001903,
2130,A-000001904,B-000003336
2130,A-000001904,B-000003337
2131,A-000001905,B-000003338
2131,A-000001905,B-000003339
2132,A-000001906,B-000003340
2132,A-000001906,B-000003341
2133,A-000001907,B-000003342
2133,A-000001907,B-000003343
2134,,B-000003344
2135,A-000001908,B-000003345
2135,A-000001908,B-000003346
2136,A-000001909,B-000003347
2136,A-000001909,B-000003348
2137,A-000001910,B-000003349
2137,A-000001910,B-000003350
2138,A-000001911,
2138,A-000001912,
2139,,B-000003351
2140,,B-000003352
2141,A-000001913,
2142,A-000001914,B-000003353
2142,A-000001914,B-000003354
2143,A-000001915,B-000003355
2143,A-000001915,B-000003356
2144,,B-000003357
2145,,B-000003358
2146,A-000001916,B-000003359
2146,A-000001916,B-000003360
2147,,B-000003361
2148,,B-000003362
2149,,B-000003363
2150,A-000001917,B-000003364
2150,A-000001917,B-000003365
2151,A-000001918,B-000003366
2151,A-000001918,B-000003367
2152,,B-000003368
2153,A-000001919,B-000003369
2153,A-000001919,B-000003370
2154,A-000001920,
2155,A-000001921,B-000003371
2155,A-000001921,B-000003372
2156,A-000001922,B-000003373
2156,A-000001922,B-000003374
2157,A-000001923,B-000003375
2157,A-000001923,B-000003376
2158,,B-000003377
2159,A-000001924,
2160,A-000001925,B-000003378
2160,A-000001925,B-000003379
2160,A-000001926,
2161,,B-000003380
2162,A-000001927,B-000003381
2162,A-000001927,B-000003382
2163,A-000001928,B-000003383
2163,A-000001928,B-000003384
2164,A-000001929,B-000003385
2164,A-000001929,B-000003386
2165,,B-000003387
2166,A-000001930,B-000003388
2166,A-000001930,B-000003389
2167,A-000001931,B-000003390
2167,A-000001931,B-000003391
2168,A-000001932,B-000003392
2168,A-000001932,B-000003393
2168,A-000001933,
2169,A-000001934,B-000003394
2169,A-000001934,B-000003395
2170,A-000001935,
2171,A-000001936,B-000003396
2171,A-000001936,B-000003397
2172,A-000001937,B-000003398
2172,A-000001937,B-000003399
2173,,B-000003400
2174,,B-000003401
2175,A-000001938,
2175,A-000001939,
2176,A-000001940,B-000003402
2176,A-000001940,B-000003403
2177,A-000001941,B-000003404
2177,A-000001941,B-000003405
2178,A-000001942,B-000003406
2178,A-000001942,B-000003407
2179,A-000001943,
2180,A-000001944,
2181,A-000001945,B-000003408
2181,A-000001945,B-000003409
2181,A-000001946,
2182,A-000001947,B-000003410
2182,A-000001947,B-000003411
2182,A-000001948,
2183,A-000001949,B-000003412
2183,A-000001949,B-000003413
2184,A-000001950,
2185,,B-000003414
2186,,B-000003415
2187,A-000001951,B-000003416
2187,A-000001951,B-000003417
2188,A-000001952,B-000003418
2188,A-000001952,B-000003419
2189,A-000001953,B-000003420
2189,A-000001953,B-000003421
2190,A-000001954,B-000003422
2190,A-000001954,B-000003423
2191,A-000001955,B-000003424
2191,A-000001955,B-000003425
2192,A-000001956,B-000003426
2192,A-000001956,B-000003427
2193,A-000001957,B-000003428
2193,A-000001957,B-000003429
2194,,B-000003430
2195,A-000001958,B-000003431
2195,A-000001958,B-000003432
2196,A-000001959,
2196,A-000001960,
2197,,B-000003433
2198,A-000001961,B-000003434
2198,A-000001961,B-000003435
2199,,B-000003436
2200,,B-000003437
2201,,B-000003438
2202,A-000001962,B-000003439
2202,A-000001962,B-000003440
2203,,B-000003441
2204,,B-000003442
2205,A-000001963,B-000003443
2205,A-000001963,B-000003444
2206,A-000001964,B-000003445
2206,A-000001964,B-000003446
2207,,B-000003447
2208,,B-000003448
2209,A-000001965,B-000003449
2209,A-000001965,B-000003450
2209,A-000001966,
2210,A-000001967,
2211,A-000001968,B-000003451
2211,A-000001968,B-000003452
2212,A-000001969,B-000003453
2212,A-000001969,B-000003454
2213,A-000001970,B-000003455
2213,A-000001970,B-000003456
2214,A-000001971,B-000003457
2214,A-000001971,B-000003458
2215,A-000001972,B-000003459
2215,A-000001972,B-000003460
2216,A-000001973,B-000003461
2216,A-000001973,B-000003462
2217,A-000001974,B-000003463
2217,A-000001974,B-000003464
2218,A-000001975,B-000003465
2218,A-000001975,B-000003466
2219,A-000001976,B-000003467
2219,A-000001976,B-000003468
2220,A-000001977,B-000003469
2220,A-000001977,B-000003470
2221,A-000001978,B-000003471
2221,A-000001978,B-000003472
2222,A-000001979,B-000003473
2222,A-000001979,B-000003474
2223,A-000001980,
2224,A-000001981,B-000003475
2224,A-000001981,B-000003476
2225,A-000001982,B-000003477
2225,A-000001982,B-000003478
2226,A-000001983,
2227,,B-000003479
2228,A-000001984,B-000003480
2228,A-000001984,B-000003481
2229,A-000001985,B-000003482
2229,A-000001985,B-000003483
2230,A-000001986,B-000003484
2230,A-000001986,B-000003485
2231,A-000001987,B-000003486
2231,A-000001987,B-000003487
2232,,B-000003488
2233,A-000001988,B-000003489
2233,A-000001988,B-000003490
2234,A-000001989,B-000003491
2234,A-000001989,B-000003492
2235,,B-000003493
2236,,B-000003494
2237,A-000001990,B-000003495
2237,A-000001990,B-000003496
2238,,B-000003497
2239,A-000001991,B-000003498
2239,A-000001991,B-000003499
2240,A-000001992,B-000003500
2240,A-000001992,B-000003501
2241,,B-000003502
2242,A-000001993,B-000003503
2242,A-000001993,B-000003504
2243,A-000001994,
2244,A-000001995,B-000003505
2244,A-000001995,B-000003506
2245,A-000001996,B-000003507
2245,A-000001996,B-000003508
2246,A-000001997,B-000003509
2246,A-000001997,B-000003510
2247,A-000001998,B-000003511
2247,A-000001998,B-000003512
2248,,B-000003513
2249,A-000001999,B-000003514
2249,A-000001999,B-000003515
2250,,B-000003516
2251,A-000002000,B-000003517
2251,A-000002000,B-000003518
2252,A-000002001,B-000003519
2252,A-000002001,B-000003520
2253,A-000002002,B-000003521
2253,A-000002002,B-000003522
2254,A-000002003,
2255,A-000002004,B-000003523
2255,A-000002004,B-000003524
2256,,B-000003525
2257,A-000002005,
2258,A-000002006,B-000003526
2258,A-000002006,B-000003527
2259,A-000002007,B-000003528
2259,A-000002007,B-000003529
2260,A-000002008,B-000003530
2260,A-000002008,B-000003531
2261,A-000002009,B-000003532
2261,A-000002009,B-000003533
2262,A-000002010,B-000003534
2262,A-000002010,B-000003535
2263,,B-000003536
2264,A-000002011,B-000003537
2264,A-000002011,B-000003538
2265,A-000002012,
2266,A-000002013,
2267,A-000002014,B-000003539
2267,A-000002014,B-000003540
2268,,B-000003541
2269,,B-000003542
2270,,B-000003543
2271,A-000002015,B-000003544
2271,A-000002015,B-000003545
2272,A-000002016,B-000003546
2272,A-000002016,B-000003547
2272,A-000002017,
2273,A-000002018,B-000003548
2273,A-000002018,B-000003549
2274,A-000002019,B-000003550
2274,A-000002019,B-000003551
2275,A-000002020,B-000003552
2275,A-000002020,B-000003553
2276,A-000002021,B-000003554
2276,A-000002021,B-000003555
2277,,B-000003556
2278,A-000002022,B-000003557
2278,A-000002022,B-000003558
2278,A-000002023,
2279,A-000002024,B-000003559
2279,A-000002024,B-000003560
2280,,B-000003561
2281,A-000002025,B-000003562
2281,A-000002025,B-000003563
2282,A-000002026,B-000003564
2282,A-000002026,B-000003565
2283,,B-000003566
2284,,B-000003567
2285,,B-000003568
2286,,B-000003569
2287,A-000002027,B-000003570
2287,A-000002027,B-000003571
2288,A-000002028,B-000003572
2288,A-000002028,B-000003573
2289,A-000002029,B-000003574
2289,A-000002029,B-000003575
2290,,B-000003576
2291,A-000002030,B-000003577
2291,A-000002030,B-000003578
2292,,B-000003579
2293,A-000002031,
2293,A-000002032,
2294,,B-000003580
2295,A-000002033,B-000003581
2295,A-000002033,B-000003582
2295,A-000002034,
2296,A-000002035,B-000003583
2296,A-000002035,B-000003584
2297,A-000002036,B-000003585
2297,A-000002036,B-000003586
2298,A-000002037,
2299,,B-000003587
2300,A-000002038,B-000003588
2300,A-000002038,B-000003589
2301,,B-000003590
2302,A-000002039,B-000003591
2302,A-000002039,B-000003592
2303,A-000002040,B-000003593
2303,A-000002040,B-000003594
2304,A-000002041,B-000003595
2304,A-000002041,B-000003596
2305,A-000002042,B-000003597
2305,A-000002042,B-000003598
2306,,B-000003599
2307,A-000002043,B-000003600
2307,A-000002043,B-000003601
2308,A-000002044,B-000003602
2308,A-000002044,B-000003603
2308,A-000002045,
2309,A-000002046,
2310,A-000002047,B-000003604
2310,A-000002047,B-000003605
2310,A-000002048,
2311,A-000002049,B-000003606
2311,A-000002049,B-000003607
2312,,B-000003608
2313,A-000002050,B-000003609
2313,A-000002050,B-000003610
2314,A-000002051,B-000003611
2314,A-000002051,B-000003612
2315,A-000002052,B-000003613
2315,A-000002052,B-000003614
2316,A-000002053,B-000003615
2316,A-000002053,B-000003616
2317,A-000002054,B-000003617
2317,A-000002054,B-000003618
2318,A-000002055,B-000003619
2318,A-000002055,B-000003620
2318,A-000002056,
2319,A-000002057,B-000003621
2319,A-000002057,B-000003622
2320,,B-000003623
2321,A-000002058,
2322,A-000002059,B-000003624
2322,A-000002059,B-000003625
2323,A-000002060,B-000003626
2323,A-000002060,B-000003627
2323,A-000002061,
2324,A-000002062,B-000003628
2324,A-000002062,B-000003629
2325,A-000002063,B-000003630
2325,A-000002063,B-000003631
2326,A-000002064,B-000003632
2326,A-000002064,B-000003633
2327,A-000002065,B-000003634
2327,A-000002065,B-000003635
2328,A-000002066,B-000003636
2328,A-000002066,B-000003637
2329,A-000002067,B-000003638
2329,A-000002067,B-000003639
2330,A-000002068,B-000003640
2330,A-000002068,B-000003641
2331,A-000002069,B-000003642
2331,A-000002069,B-000003643
2331,A-000002070,
2332,A-000002071,B-000003644
2332,A-000002071,B-000003645
2333,A-000002072,B-000003646
2333,A-000002072,B-000003647
2334,A-000002073,B-000003648
2334,A-000002073,B-000003649
2335,A-000002074,B-000003650
2335,A-000002074,B-000003651
2336,,B-000003652
2337,A-000002075,B-000003653
2337,A-000002075,B-000003654
2338,,B-000003655
2339,A-000002076,B-000003656
2339,A-000002076,B-000003657
2340,A-000002077,B-000003658
2340,A-000002077,B-000003659
2341,A-000002078,
2341,A-000002079,
2342,A-000002080,B-000003660
2342,A-000002080,B-000003661
2343,A-000002081,
2344,A-000002082,B-000003662
2344,A-000002082,B-000003663
2345,A-000002083,B-000003664
2345,A-000002083,B-000003665
2346,A-000002084,
2347,,B-000003666
2348,A-000002085,B-000003667
2348,A-000002085,B-000003668
2348,A-000002086,
2349,,B-000003669
2350,,B-000003670
2351,A-000002087,B-000003671
2351,A-000002087,B-000003672
2352,A-000002088,
2353,A-000002089,B-000003673
2353,A-000002089,B-000003674
2354,A-000002090,B-000003675
2354,A-000002090,B-000003676
2355,A-000002091,B-000003677
2355,A-000002091,B-000003678
2355,A-000002092,
2356,A-000002093,B-000003679
2356,A-000002093,B-000003680
2357,A-000002094,B-000003681
2357,A-000002094,B-000003682
2358,,B-000003683
2359,A-000002095,B-000003684
2359,A-000002095,B-000003685
2359,A-000002096,
2359,A-000002097,
2360,A-000002098,B-000003686
2360,A-000002098,B-000003687
2360,A-000002099,
2361,A-000002100,B-000003688
2361,A-000002100,B-000003689
2362,,B-000003690
2363,,B-000003691
2364,,B-000003692
2365,A-000002101,B-000003693
2365,A-000002101,B-000003694
2366,A-000002102,B-000003695
2366,A-000002102,B-000003696
2367,A-000002103,
2367,A-000002104,
2368,A-000002105,B-000003697
2368,A-000002105,B-000003698
2369,A-000002106,B-000003699
2369,A-000002106,B-000003700
2370,A-000002107,
2371,A-000002108,B-000003701
2371,A-000002108,B-000003702
2372,A-000002109,B-000003703
2372,A-000002109,B-000003704
2373,A-000002110,B-000003705
2373,A-000002110,B-000003706
2374,A-000002111,B-000003707
2374,A-000002111,B-000003708
2375,A-000002112,
2376,A-000002113,B-000003709
2376,A-000002113,B-000003710
2377,A-000002114,B-000003711
2377,A-000002114,B-000003712
2377,A-000002115,
2378,A-000002116,B-000003713
2378,A-000002116,B-000003714
2379,A-000002117,B-000003715
2379,A-000002117,B-000003716
2380,,B-000003717
2381,A-000002118,B-000003718
2381,A-000002118,B-000003719
2382,A-000002119,B-000003720
2382,A-000002119,B-000003721
2383,A-000002120,B-000003722
2383,A-000002120,B-000003723
2384,A-000002121,B-000003724
2384,A-000002121,B-000003725
2385,,B-000003726
2386,A-000002122,
2387,A-000002123,B-000003727
2387,A-000002123,B-000003728
2388,A-000002124,B-000003729
2388,A-000002124,B-000003730
2389,A-000002125,B-000003731
2389,A-000002125,B-000003732
2390,A-000002126,B-000003733
2390,A-000002126,B-000003734
2391,A-000002127,B-000003735
2391,A-000002127,B-000003736
2391,A-000002128,
2392,A-000002129,B-000003737
2392,A-000002129,B-000003738
2392,A-000002130,
2393,A-000002131,B-000003739
2393,A-000002131,B-000003740
2394,A-000002132,B-000003741
2394,A-000002132,B-000003742
2395,A-000002133,B-000003743
2395,A-000002133,B-000003744
2396,A-000002134,B-000003745
2396,A-000002134,B-000003746
2397,A-000002135,B-000003747
2397,A-000002135,B-000003748
2398,A-000002136,B-000003749
2398,A-000002136,B-000003750
2399,A-000002137,B-000003751
2399,A-000002137,B-000003752
2400,A-000002138,
2401,A-000002139,B-000003753
2401,A-000002139,B-000003754
2402,A-000002140,B-000003755
2402,A-000002140,B-000003756
2403,A-000002141,B-000003757
2403,A-000002141,B-000003758
2404,,B-000003759
2405,A-000002142,B-000003760
2405,A-000002142,B-000003761
2406,A-000002143,
2407,A-000002144,B-000003762
2407,A-000002144,B-000003763
2408,A-000002145,B-000003764
2408,A-000002145,B-000003765
2409,A-000002146,
2409,A-000002147,
2410,A-000002148,
2410,A-000002149,
2411,A-000002150,B-000003766
2411,A-000002150,B-000003767
2412,A-000002151,B-000003768
2412,A-000002151,B-000003769
2413,A-000002152,B-000003770
2413,A-000002152,B-000003771
2414,A-000002153,B-000003772
2414,A-000002153,B-000003773
2415,A-000002154,B-000003774
2415,A-000002154,B-000003775
2416,A-000002155,B-000003776
2416,A-000002155,B-000003777
2417,A-000002156,B-000003778
2417,A-000002156,B-000003779
2418,A-000002157,B-000003780
2418,A-000002157,B-000003781
2419,A-000002158,B-000003782
2419,A-000002158,B-000003783
2420,A-000002159,B-000003784
2420,A-000002159,B-000003785
2421,A-000002160,B-000003786
2421,A-000002160,B-000003787
2422,A-000002161,B-000003788
2422,A-000002161,B-000003789
2423,A-000002162,B-000003790
2423,A-000002162,B-000003791
2424,A-000002163,
2425,A-000002164,B-000003792
2425,A-000002164,B-000003793
2426,A-000002165,B-000003794
2426,A-000002165,B-000003795
2426,A-000002166,
2427,,B-000003796
2428,A-000002167,B-000003797
2428,A-000002167,B-000003798
2429,A-000002168,B-000003799
2429,A-000002168,B-000003800
2430,A-000002169,B-000003801
2430,A-000002169,B-000003802
2431,A-000002170,B-000003803
2431,A-000002170,B-000003804
2432,A-000002171,B-000003805
2432,A-000002171,B-000003806
2433,A-000002172,B-000003807
2433,A-000002172,B-000003808
2434,A-000002173,B-000003809
2434,A-000002173,B-000003810
2435,A-000002174,B-000003811
2435,A-000002174,B-000003812
2436,A-000002175,B-000003813
2436,A-000002175,B-000003814
2437,A-000002176,B-000003815
2437,A-000002176,B-000003816
2437,A-000002177,
2438,A-000002178,
2439,A-000002179,B-000003817
2439,A-000002179,B-000003818
2439,A-000002180,
2439,A-000002181,
2440,A-000002182,B-000003819
2440,A-000002182,B-000003820
2441,A-000002183,B-000003821
2441,A-000002183,B-000003822
2442,A-000002184,B-000003823
2442,A-000002184,B-000003824
2443,A-000002185,B-000003825
2443,A-000002185,B-000003826
2444,A-000002186,B-000003827
2444,A-000002186,B-000003828
2445,A-000002187,
2446,A-000002188,B-000003829
2446,A-000002188,B-000003830
2447,A-000002189,B-000003831
2447,A-000002189,B-000003832
2448,A-000002190,B-000003833
2448,A-000002190,B-000003834
2449,A-000002191,B-000003835
2449,A-000002191,B-000003836
2450,A-000002192,B-000003837
2450,A-000002192,B-000003838
2451,A-000002193,
2452,A-000002194,B-000003839
2452,A-000002194,B-000003840
2453,A-000002195,
2454,A-000002196,B-000003841
2454,A-000002196,B-000003842
2455,A-000002197,
2456,A-000002198,B-000003843
2456,A-000002198,B-000003844
2457,,B-000003845
2458,A-000002199,B-000003846
2458,A-000002199,B-000003847
2459,A-000002200,
2460,,B-000003848
2461,A-000002201,
2462,A-000002202,B-000003849
2462,A-000002202,B-000003850
2463,A-000002203,B-000003851
2463,A-000002203,B-000003852
2464,A-000002204,B-000003853
2464,A-000002204,B-000003854
2465,A-000002205,
2466,A-000002206,B-000003855
2466,A-000002206,B-000003856
2467,A-000002207,B-000003857
2467,A-000002207,B-000003858
2468,A-000002208,B-000003859
2468,A-000002208,B-000003860
2469,,B-000003861
2470,A-000002209,
2471,A-000002210,B-000003862
2471,A-000002210,B-000003863
2471,A-000002211,
2472,A-000002212,B-000003864
2472,A-000002212,B-000003865
2473,A-000002213,B-000003866
2473,A-000002213,B-000003867
2474,A-000002214,B-000003868
2474,A-000002214,B-000003869
2475,A-000002215,
2476,A-000002216,
2477,A-000002217,B-000003870
2477,A-000002217,B-000003871
2478,,B-000003872
2479,A-000002218,B-000003873
2479,A-000002218,B-000003874
2480,A-000002219,B-000003875
2480,A-000002219,B-000003876
2480,A-000002220,
2481,A-000002221,B-000003877
2481,A-000002221,B-000003878
2482,A-000002222,B-000003879
2482,A-000002222,B-000003880
2483,A-000002223,B-000003881
2483,A-000002223,B-000003882
2483,A-000002224,
2484,A-000002225,
2485,A-000002226,B-000003883
2485,A-000002226,B-000003884
2486,A-000002227,B-000003885
2486,A-000002227,B-000003886
2487,A-000002228,B-000003887
2487,A-000002228,B-000003888
2488,A-000002229,B-000003889
2488,A-000002229,B-000003890
2489,A-000002230,B-000003891
2489,A-000002230,B-000003892
2490,A-000002231,B-000003893
2490,A-000002231,B-000003894
2491,A-000002232,B-000003895
2491,A-000002232,B-000003896
2492,A-000002233,B-000003897
2492,A-000002233,B-000003898
2493,,B-000003899
2494,A-000002234,B-000003900
2494,A-000002234,B-000003901
2495,A-000002235,
2496,A-000002236,B-000003902
2496,A-000002236,B-000003903
2497,A-000002237,
2497,A-000002238,
2498,A-000002239,
2499,A-000002240,B-000003904
2499,A-000002240,B-000003905
2500,A-000002241,B-000003906
2500,A-000002241,B-000003907
2501,A-000002242,B-000003908
2501,A-000002242,B-000003909
2502,A-000002243,B-000003910
2502,A-000002243,B-000003911
2503,,B-000003912
2504,A-000002244,B-000003913
2504,A-000002244,B-000003914
2505,A-000002245,B-000003915
2505,A-000002245,B-000003916
2506,A-000002246,B-000003917
2506,A-000002246,B-000003918
2507,A-000002247,
2508,A-000002248,B-000003919
2508,A-000002248,B-000003920
2508,A-000002249,
2509,A-000002250,B-000003921
2509,A-000002250,B-000003922
2510,A-000002251,B-000003923
2510,A-000002251,B-000003924
2511,A-000002252,B-000003925
2511,A-000002252,B-000003926
2512,A-000002253,
2513,A-000002254,
2513,A-000002255,
2514,A-000002256,B-000003927
2514,A-000002256,B-000003928
2515,A-000002257,B-000003929
2515,A-000002257,B-000003930
2516,A-000002258,B-000003931
2516,A-000002258,B-000003932
2517,A-000002259,B-000003933
2517,A-000002259,B-000003934
2518,A-000002260,B-000003935
2518,A-000002260,B-000003936
2519,A-000002261,B-000003937
2519,A-000002261,B-000003938
2520,,B-000003939
2521,A-000002262,
2522,,B-000003940
2523,A-000002263,
2523,A-000002264,
2524,,B-000003941
2525,A-000002265,B-000003942
2525,A-000002265,B-000003943
2526,A-000002266,B-000003944
2526,A-000002266,B-000003945
2527,A-000002267,B-000003946
2527,A-000002267,B-000003947
2528,A-000002268,B-000003948
2528,A-000002268,B-000003949
2529,A-000002269,
2530,A-000002270,B-000003950
2530,A-000002270,B-000003951
2531,A-000002271,B-000003952
2531,A-000002271,B-000003953
2532,A-000002272,B-000003954
2532,A-000002272,B-000003955
2533,A-000002273,B-000003956
2533,A-000002273,B-000003957
2534,,B-000003958
2535,A-000002274,
2535,A-000002275,
2536,A-000002276,B-000003959
2536,A-000002276,B-000003960
2536,A-000002277,
2537,A-000002278,B-000003961
2537,A-000002278,B-000003962
2538,A-000002279,
2539,A-000002280,B-000003963
2539,A-000002280,B-000003964
2540,A-000002281,B-000003965
2540,A-000002281,B-000003966
2541,A-000002282,
2542,,B-000003967
2543,A-000002283,B-000003968
2543,A-000002283,B-000003969
2544,A-000002284,B-000003970
2544,A-000002284,B-000003971
2545,A-000002285,B-000003972
2545,A-000002285,B-000003973
2546,A-000002286,B-000003974
2546,A-000002286,B-000003975
2547,A-000002287,B-000003976
2547,A-000002287,B-000003977
2548,A-000002288,B-000003978
2548,A-000002288,B-000003979
2549,A-000002289,B-000003980
2549,A-000002289,B-000003981
2550,A-000002290,B-000003982
2550,A-000002290,B-000003983
2551,A-000002291,B-000003984
2551,A-000002291,B-000003985
2552,,B-000003986
2553,,B-000003987
2554,A-000002292,B-000003988
2554,A-000002292,B-000003989
2555,A-000002293,B-000003990
2555,A-000002293,B-000003991
2555,A-000002294,
2556,A-000002295,B-000003992
2556,A-000002295,B-000003993
2557,A-000002296,B-000003994
2557,A-000002296,B-000003995
2557,A-000002297,
2557,A-000002298,
2558,,B-000003996
2559,A-000002299,B-000003997
2559,A-000002299,B-000003998
2559,A-000002300,
2560,A-000002301,B-000003999
2560,A-000002301,B-000004000
2560,A-000002302,
2561,,B-000004001
2562,A-000002303,B-000004002
2562,A-000002303,B-000004003
2563,A-000002304,B-000004004
2563,A-000002304,B-000004005
2564,A-000002305,
2565,A-000002306,B-000004006
2565,A-000002306,B-000004007
2566,A-000002307,
2567,,B-000004008
2568,A-000002308,B-000004009
2568,A-000002308,B-000004010
2569,A-000002309,
2570,A-000002310,B-000004011
2570,A-000002310,B-000004012
2571,A-000002311,B-000004013
2571,A-000002311,B-000004014
2572,,B-000004015
2573,A-000002312,B-000004016
2573,A-000002312,B-000004017
2574,,B-000004018
2575,A-000002313,B-000004019
2575,A-000002313,B-000004020
2576,A-000002314,B-000004021
2576,A-000002314,B-000004022
2577,,B-000004023
2578,A-000002315,B-000004024
2578,A-000002315,B-000004025
2579,A-000002316,B-000004026
2579,A-000002316,B-000004027
2580,,B-000004028
2581,A-000002317,
2581,A-000002318,
2582,A-000002319,
2583,A-000002320,B-000004029
2583,A-000002320,B-000004030
2584,A-000002321,B-000004031
2584,A-000002321,B-000004032
2585,A-000002322,B-000004033
2585,A-000002322,B-000004034
2586,A-000002323,B-000004035
2586,A-000002323,B-000004036
2587,A-000002324,B-000004037
2587,A-000002324,B-000004038
2588,A-000002325,B-000004039
2588,A-000002325,B-000004040
2589,A-000002326,B-000004041
2589,A-000002326,B-000004042
2590,A-000002327,B-000004043
2590,A-000002327,B-000004044
2591,A-000002328,
2592,A-000002329,
2593,A-000002330,B-000004045
2593,A-000002330,B-000004046
2594,A-000002331,B-000004047
2594,A-000002331,B-000004048
2595,A-000002332,B-000004049
2595,A-000002332,B-000004050
2596,A-000002333,
2597,A-000002334,B-000004051
2597,A-000002334,B-000004052
2598,,B-000004053
2599,,B-000004054
2600,,B-000004055
2601,A-000002335,
2602,A-000002336,B-000004056
2602,A-000002336,B-000004057
2603,A-000002337,
2604,A-000002338,B-000004058
2604,A-000002338,B-000004059
2605,A-000002339,B-000004060
2605,A-000002339,B-000004061
2606,,B-000004062
2607,,B-000004063
2608,A-000002340,
2609,A-000002341,B-000004064
2609,A-000002341,B-000004065
2609,A-000002342,
2610,A-000002343,B-000004066
2610,A-000002343,B-000004067
2611,A-000002344,
2612,A-000002345,B-000004068
2612,A-000002345,B-000004069
2613,,B-000004070
2614,,B-000004071
2615,,B-000004072
2616,A-000002346,
2617,A-000002347,B-000004073
2617,A-000002347,B-000004074
2618,A-000002348,B-000004075
2618,A-000002348,B-000004076
2619,A-000002349,B-000004077
2619,A-000002349,B-000004078
2620,A-000002350,B-000004079
2620,A-000002350,B-000004080
2621,A-000002351,B-000004081
2621,A-000002351,B-000004082
2622,A-000002352,B-000004083
2622,A-000002352,B-000004084
2622,A-000002353,
2623,A-000002354,B-000004085
2623,A-000002354,B-000004086
2624,A-000002355,B-000004087
2624,A-000002355,B-000004088
2625,,B-000004089
2626,,B-000004090
2627,,B-000004091
2628,A-000002356,B-000004092
2628,A-000002356,B-000004093
2629,A-000002357,B-000004094
2629,A-000002357,B-000004095
2630,,B-000004096
2631,A-000002358,B-000004097
2631,A-000002358,B-000004098
2632,A-000002359,B-000004099
2632,A-000002359,B-000004100
2633,A-000002360,
2634,A-000002361,B-000004101
2634,A-000002361,B-000004102
2635,,B-000004103
2636,A-000002362,
2637,A-000002363,B-000004104
2637,A-000002363,B-000004105
2638,A-000002364,B-000004106
2638,A-000002364,B-000004107
2639,A-000002365,B-000004108
2639,A-000002365,B-000004109
2640,A-000002366,B-000004110
2640,A-000002366,B-000004111
2641,A-000002367,B-000004112
2641,A-000002367,B-000004113
2642,,B-000004114
2643,A-000002368,B-000004115
2643,A-000002368,B-000004116
2644,A-000002369,
2645,A-000002370,B-000004117
2645,A-000002370,B-000004118
2646,,B-000004119
2647,,B-000004120
2648,A-000002371,
2649,A-000002372,
2650,,B-000004121
2651,A-000002373,B-000004122
2651,A-000002373,B-000004123
2652,,B-000004124
